Times (s)	Voltage (Volts)
6.950000	2.736777
6.955000	2.720549
6.960000	2.704321
6.965000	2.690041
6.970000	2.675111
6.975000	2.663427
6.980000	2.648498
6.985000	2.635191
6.990000	2.626428
6.995000	2.612472
7.000000	2.596893
7.005000	2.586507
7.010000	2.581315
7.015000	2.574174
7.020000	2.565087
7.025000	2.557297
7.030000	2.552105
7.035000	2.544640
7.040000	2.539447
7.045000	2.534903
7.050000	2.530684
7.055000	2.528087
7.060000	2.524517
7.065000	2.526140
7.070000	2.525166
7.075000	2.523219
7.080000	2.524842
7.085000	2.526140
7.090000	2.528737
7.095000	2.530684
7.100000	2.534579
7.105000	2.537175
7.110000	2.543342
7.115000	2.551780
7.120000	2.556648
7.125000	2.561841
7.130000	2.567683
7.135000	2.580016
7.140000	2.590727
7.145000	2.596893
7.150000	2.609876
7.155000	2.623182
7.160000	2.630972
7.165000	2.645577
7.170000	2.657261
7.175000	2.671541
7.180000	2.685173
7.185000	2.700427
7.190000	2.718277
7.195000	2.727689
7.200000	2.746189
7.205000	2.764364
7.210000	2.778320
7.215000	2.793250
7.220000	2.816942
7.225000	2.834468
7.230000	2.851345
7.235000	2.871468
7.240000	2.894187
7.245000	2.911064
7.250000	2.929239
7.255000	2.949037
7.260000	2.972080
7.265000	2.992203
7.270000	3.010702
7.275000	3.032772
7.280000	3.050623
7.285000	3.075938
7.290000	3.096385
7.295000	3.116832
7.300000	3.135656
7.305000	3.159024
7.310000	3.182068
7.315000	3.202839
7.320000	3.224260
7.325000	3.246005
7.330000	3.264830
7.335000	3.284952
7.340000	3.309618
7.345000	3.328443
7.350000	3.347591
7.355000	3.370959
7.360000	3.389135
7.365000	3.412827
7.370000	3.431976
7.375000	3.445932
7.380000	3.468975
7.385000	3.485852
7.390000	3.503378
7.395000	3.522202
7.400000	3.535509
7.405000	3.555632
7.410000	3.572184
7.415000	3.590684
7.420000	3.605289
7.425000	3.615350
7.430000	3.631578
7.435000	3.642288
7.440000	3.656893
7.445000	3.672147
7.450000	3.683182
7.455000	3.693568
7.460000	3.701033
7.465000	3.715962
7.470000	3.721155
7.475000	3.730892
7.480000	3.741927
7.485000	3.748743
7.490000	3.754909
7.495000	3.763348
7.500000	3.764321
7.505000	3.769514
7.510000	3.774383
7.515000	3.778277
7.520000	3.781847
7.525000	3.780549
7.530000	3.783470
7.535000	3.786716
7.540000	3.784768
7.545000	3.786067
7.550000	3.785742
7.555000	3.781847
7.560000	3.781523
7.565000	3.775356
7.570000	3.776330
7.575000	3.770163
7.580000	3.767242
7.585000	3.763023
7.590000	3.757830
7.595000	3.746471
7.600000	3.739980
7.605000	3.727322
7.610000	3.721155
7.615000	3.717261
7.620000	3.703629
7.625000	3.693244
7.630000	3.684156
7.635000	3.675068
7.640000	3.663060
7.645000	3.644236
7.650000	3.629306
7.655000	3.623789
7.660000	3.606587
7.665000	3.591657
7.670000	3.578675
7.675000	3.562123
7.680000	3.545895
7.685000	3.530966
7.690000	3.514413
7.695000	3.495589
7.700000	3.478387
7.705000	3.457616
7.710000	3.443660
7.715000	3.419967
7.720000	3.409906
7.725000	3.384266
7.730000	3.365117
7.735000	3.348565
7.740000	3.325522
7.745000	3.311241
7.750000	3.284952
7.755000	3.267101
7.760000	3.247304
7.765000	3.225558
7.770000	3.206734
7.775000	3.186287
7.780000	3.168761
7.785000	3.144095
7.790000	3.125595
7.795000	3.108394
7.800000	3.086648
7.805000	3.059386
7.810000	3.047377
7.815000	3.025956
7.820000	3.006483
7.825000	2.990255
7.830000	2.970457
7.835000	2.950010
7.840000	2.933133
7.845000	2.915283
7.850000	2.897432
7.855000	2.879582
7.860000	2.865301
7.865000	2.848100
7.870000	2.833819
7.875000	2.817591
7.880000	2.800714
7.885000	2.784162
7.890000	2.772154
7.895000	2.759820
7.900000	2.744242
7.905000	2.728014
7.910000	2.720225
7.915000	2.710812
7.920000	2.698155
7.925000	2.686146
7.930000	2.676410
7.935000	2.666997
7.940000	2.661155
7.945000	2.651094
7.950000	2.643629
7.955000	2.635515
7.960000	2.628700
7.965000	2.624156
7.970000	2.620261
7.975000	2.616367
7.980000	2.611823
7.985000	2.608577
7.990000	2.605332
7.995000	2.603709
8.000000	2.599165
8.005000	2.597542
8.010000	2.604358
8.015000	2.603384
8.020000	2.606955
8.025000	2.605981
8.030000	2.612147
8.035000	2.617989
8.040000	2.620586
8.045000	2.625454
8.050000	2.630323
8.055000	2.634542
8.060000	2.640059
8.065000	2.650120
8.070000	2.657910
8.075000	2.666024
8.080000	2.676085
8.085000	2.684523
8.090000	2.697506
8.095000	2.706918
8.100000	2.717304
8.105000	2.726067
8.110000	2.738724
8.115000	2.754628
8.120000	2.767934
8.125000	2.779294
8.130000	2.793899
8.135000	2.809153
8.140000	2.825705
8.145000	2.839337
8.150000	2.855240
8.155000	2.872441
8.160000	2.889643
8.165000	2.904572
8.170000	2.925669
8.175000	2.937353
8.180000	2.955203
8.185000	2.975001
8.190000	2.992852
8.195000	3.008430
8.200000	3.027255
8.205000	3.043482
8.210000	3.063605
8.215000	3.085999
8.220000	3.100604
8.225000	3.121376
8.230000	3.139876
8.235000	3.160323
8.240000	3.179147
8.245000	3.202190
8.250000	3.221339
8.255000	3.236269
8.260000	3.255417
8.265000	3.274566
8.270000	3.295338
8.275000	3.311890
8.280000	3.330390
8.285000	3.348240
8.290000	3.367065
8.295000	3.384915
8.300000	3.400494
8.305000	3.411853
8.310000	3.434248
8.315000	3.451125
8.320000	3.465081
8.325000	3.480659
8.330000	3.497861
8.335000	3.509545
8.340000	3.525124
8.345000	3.534860
8.350000	3.551413
8.355000	3.566991
8.360000	3.577702
8.365000	3.589061
8.370000	3.601719
8.375000	3.608534
8.380000	3.623139
8.385000	3.632552
8.390000	3.641964
8.395000	3.649428
8.400000	3.654297
8.405000	3.665332
8.410000	3.676367
8.415000	3.679612
8.420000	3.686428
8.425000	3.689998
8.430000	3.694866
8.435000	3.700384
8.440000	3.704278
8.445000	3.711094
8.450000	3.710770
8.455000	3.714340
8.460000	3.714340
8.465000	3.715313
8.470000	3.717585
8.475000	3.718234
8.480000	3.713366
8.485000	3.712392
8.490000	3.708822
8.495000	3.707849
8.500000	3.699735
8.505000	3.695515
8.510000	3.694866
8.515000	3.686752
8.520000	3.682209
8.525000	3.677340
8.530000	3.671823
8.535000	3.663709
8.540000	3.656893
8.545000	3.644560
8.550000	3.638069
8.555000	3.628332
8.560000	3.617622
8.565000	3.607885
8.570000	3.597175
8.575000	3.585815
8.580000	3.576403
8.585000	3.561474
8.590000	3.549790
8.595000	3.534211
8.600000	3.522202
8.605000	3.503054
8.610000	3.492343
8.615000	3.482282
8.620000	3.466054
8.625000	3.448853
8.630000	3.436195
8.635000	3.418345
8.640000	3.402441
8.645000	3.386863
8.650000	3.366416
8.655000	3.349539
8.660000	3.334285
8.665000	3.315136
8.670000	3.301180
8.675000	3.280733
8.680000	3.262882
8.685000	3.246330
8.690000	3.227181
8.695000	3.209980
8.700000	3.192129
8.705000	3.173954
8.710000	3.157077
8.715000	3.136630
8.720000	3.122349
8.725000	3.100604
8.730000	3.086324
8.735000	3.068149
8.740000	3.050298
8.745000	3.034395
8.750000	3.017193
8.755000	2.999667
8.760000	2.982790
8.765000	2.970133
8.770000	2.952282
8.775000	2.937028
8.780000	2.925019
8.785000	2.908143
8.790000	2.894836
8.795000	2.875362
8.800000	2.862705
8.805000	2.847775
8.810000	2.838038
8.815000	2.827003
8.820000	2.814021
8.825000	2.799741
8.830000	2.790978
8.835000	2.776697
8.840000	2.772478
8.845000	2.761119
8.850000	2.751382
8.855000	2.739049
8.860000	2.730935
8.865000	2.721847
8.870000	2.719251
8.875000	2.712760
8.880000	2.705620
8.885000	2.700751
8.890000	2.695558
8.895000	2.691664
8.900000	2.685822
8.905000	2.678032
8.910000	2.682576
8.915000	2.679980
8.920000	2.678032
8.925000	2.676410
8.930000	2.675436
8.935000	2.676734
8.940000	2.677383
8.945000	2.679980
8.950000	2.683225
8.955000	2.683225
8.960000	2.688418
8.965000	2.692637
8.970000	2.694585
8.975000	2.700751
8.980000	2.707567
8.985000	2.715356
8.990000	2.718277
8.995000	2.722821
9.000000	2.729961
9.005000	2.736128
9.010000	2.750408
9.015000	2.761768
9.020000	2.768583
9.025000	2.776373
9.030000	2.788706
9.035000	2.798767
9.040000	2.811749
9.045000	2.822784
9.050000	2.834793
9.055000	2.849073
9.060000	2.860757
9.065000	2.871792
9.070000	2.887695
9.075000	2.899379
9.080000	2.915932
9.085000	2.928914
9.090000	2.942870
9.095000	2.961370
9.100000	2.973378
9.105000	2.989606
9.110000	3.006158
9.115000	3.019465
9.120000	3.039912
9.125000	3.052245
9.130000	3.070421
9.135000	3.087947
9.140000	3.100280
9.145000	3.119104
9.150000	3.132411
9.155000	3.154805
9.160000	3.172656
9.165000	3.183691
9.170000	3.204138
9.175000	3.221988
9.180000	3.236918
9.185000	3.253470
9.190000	3.270022
9.195000	3.284303
9.200000	3.302478
9.205000	3.311890
9.210000	3.332662
9.215000	3.347916
9.220000	3.363495
9.225000	3.378749
9.230000	3.394003
9.235000	3.410555
9.240000	3.419318
9.245000	3.435221
9.250000	3.448528
9.255000	3.463458
9.260000	3.476440
9.265000	3.488773
9.270000	3.499484
9.275000	3.511168
9.280000	3.524150
9.285000	3.531939
9.290000	3.544921
9.295000	3.553684
9.300000	3.563421
9.305000	3.566018
9.310000	3.580947
9.315000	3.587438
9.320000	3.596201
9.325000	3.604315
9.330000	3.610482
9.335000	3.613727
9.340000	3.621841
9.345000	3.627034
9.350000	3.633850
9.355000	3.633201
9.360000	3.638718
9.365000	3.638394
9.370000	3.645209
9.375000	3.644236
9.380000	3.643911
9.385000	3.646183
9.390000	3.647481
9.395000	3.647157
9.400000	3.642288
9.405000	3.639367
9.410000	3.641639
9.415000	3.638394
9.420000	3.635148
9.425000	3.632876
9.430000	3.629631
9.435000	3.628657
9.440000	3.622490
9.445000	3.614052
9.450000	3.610482
9.455000	3.606263
9.460000	3.595228
9.465000	3.589710
9.470000	3.580298
9.475000	3.572833
9.480000	3.564070
9.485000	3.557904
9.490000	3.546869
9.495000	3.534536
9.500000	3.525124
9.505000	3.514413
9.510000	3.502080
9.515000	3.492668
9.520000	3.482282
9.525000	3.467353
9.530000	3.455344
9.535000	3.443335
9.540000	3.431327
9.545000	3.417046
9.550000	3.403415
9.555000	3.390108
9.560000	3.373231
9.565000	3.357003
9.570000	3.346618
9.575000	3.328767
9.580000	3.315136
9.585000	3.303776
9.590000	3.281382
9.595000	3.270347
9.600000	3.251523
9.605000	3.231725
9.610000	3.224260
9.615000	3.206085
9.620000	3.190182
9.625000	3.174928
9.630000	3.161296
9.635000	3.143446
9.640000	3.129165
9.645000	3.111315
9.650000	3.098332
9.655000	3.085026
9.660000	3.065552
9.665000	3.051596
9.670000	3.040237
9.675000	3.022062
9.680000	3.007132
9.685000	2.994150
9.690000	2.982790
9.695000	2.968510
9.700000	2.951958
9.705000	2.937028
9.710000	2.928265
9.715000	2.920476
9.720000	2.904248
9.725000	2.893213
9.730000	2.879582
9.735000	2.872766
9.740000	2.863678
9.745000	2.849073
9.750000	2.838038
9.755000	2.833819
9.760000	2.821811
9.765000	2.815969
9.770000	2.807530
9.775000	2.795197
9.780000	2.790329
9.785000	2.784811
9.790000	2.779294
9.795000	2.771504
9.800000	2.767285
9.805000	2.760145
9.810000	2.760470
9.815000	2.756250
9.820000	2.752680
9.825000	2.750084
9.830000	2.747812
9.835000	2.746514
9.840000	2.743917
9.845000	2.742943
9.850000	2.745215
9.855000	2.744566
9.860000	2.746514
9.865000	2.746514
9.870000	2.749759
9.875000	2.750408
9.880000	2.755926
9.885000	2.760470
9.890000	2.766312
9.895000	2.766312
9.900000	2.772154
9.905000	2.772154
9.910000	2.778645
9.915000	2.788706
9.920000	2.794548
9.925000	2.802013
9.930000	2.813372
9.935000	2.818565
9.940000	2.828302
9.945000	2.836091
9.950000	2.844530
9.955000	2.855889
9.960000	2.863678
9.965000	2.871468
9.970000	2.884450
9.975000	2.897432
9.980000	2.908143
9.985000	2.920800
9.990000	2.933782
9.995000	2.942870
10.000000	2.952931
10.005000	2.968185
10.010000	2.980518
10.015000	2.994474
10.020000	3.006158
10.025000	3.021413
10.030000	3.034395
10.035000	3.049649
10.040000	3.063605
10.045000	3.081131
10.050000	3.092815
10.055000	3.109367
10.060000	3.121376
10.065000	3.133060
10.070000	3.150586
10.075000	3.164542
10.080000	3.179796
10.085000	3.195375
10.090000	3.207059
10.095000	3.222313
10.100000	3.234321
10.105000	3.248926
10.110000	3.265154
10.115000	3.277812
10.120000	3.296312
10.125000	3.307996
10.130000	3.320329
10.135000	3.330065
10.140000	3.346942
10.145000	3.358626
10.150000	3.373556
10.155000	3.385889
10.160000	3.397573
10.165000	3.413476
10.170000	3.415099
10.175000	3.433274
10.180000	3.446256
10.185000	3.454695
10.190000	3.466054
10.195000	3.475791
10.200000	3.483905
10.205000	3.491370
10.210000	3.500782
10.215000	3.509869
10.220000	3.518957
10.225000	3.525448
10.230000	3.533237
10.235000	3.538755
10.240000	3.543948
10.245000	3.552711
10.250000	3.557579
10.255000	3.564719
10.260000	3.567316
10.265000	3.570886
10.270000	3.574456
10.275000	3.576728
10.280000	3.578351
10.285000	3.582894
10.290000	3.583544
10.295000	3.587763
10.300000	3.586140
10.305000	3.581921
10.310000	3.587438
10.315000	3.584842
10.320000	3.584842
10.325000	3.580947
10.330000	3.579649
10.335000	3.579000
10.340000	3.574131
10.345000	3.571210
10.350000	3.570237
10.355000	3.565693
10.360000	3.557904
10.365000	3.551737
10.370000	3.547842
10.375000	3.541351
10.380000	3.534860
10.385000	3.528369
10.390000	3.524474
10.395000	3.512790
10.400000	3.504676
10.405000	3.494940
10.410000	3.487150
10.415000	3.480010
10.420000	3.468651
10.425000	3.457291
10.430000	3.451774
10.435000	3.438142
10.440000	3.429704
10.445000	3.416073
10.450000	3.402766
10.455000	3.394003
10.460000	3.383293
10.465000	3.369337
10.470000	3.359275
10.475000	3.345319
10.480000	3.333311
10.485000	3.322925
10.490000	3.308320
10.495000	3.298259
10.500000	3.280084
10.505000	3.269049
10.510000	3.255417
10.515000	3.241462
10.520000	3.227506
10.525000	3.217444
10.530000	3.204787
10.535000	3.189857
10.540000	3.175577
10.545000	3.163244
10.550000	3.149288
10.555000	3.134683
10.560000	3.123648
10.565000	3.110341
10.570000	3.093139
10.575000	3.086648
10.580000	3.066526
10.585000	3.055815
10.590000	3.043807
10.595000	3.031474
10.600000	3.018492
10.605000	3.004536
10.610000	2.995773
10.615000	2.983440
10.620000	2.969159
10.625000	2.964291
10.630000	2.951308
10.635000	2.940598
10.640000	2.932809
10.645000	2.924046
10.650000	2.914309
10.655000	2.903923
10.660000	2.894187
10.665000	2.887695
10.670000	2.878932
10.675000	2.870819
10.680000	2.865301
10.685000	2.858810
10.690000	2.851670
10.695000	2.846477
10.700000	2.837714
10.705000	2.833819
10.710000	2.829600
10.715000	2.824407
10.720000	2.822784
10.725000	2.819214
10.730000	2.814995
10.735000	2.814670
10.740000	2.810127
10.745000	2.809153
10.750000	2.807206
10.755000	2.809153
10.760000	2.807206
10.765000	2.808179
10.770000	2.807206
10.775000	2.811425
10.780000	2.811425
10.785000	2.814346
10.790000	2.816293
10.795000	2.817591
10.800000	2.819863
10.805000	2.819539
10.810000	2.824407
10.815000	2.833819
10.820000	2.836416
10.825000	2.839661
10.830000	2.848100
10.835000	2.853942
10.840000	2.858161
10.845000	2.865626
10.850000	2.873090
10.855000	2.880555
10.860000	2.888994
10.865000	2.898081
10.870000	2.903599
10.875000	2.912362
10.880000	2.925344
10.885000	2.933458
10.890000	2.940598
10.895000	2.949361
10.900000	2.961694
10.905000	2.971755
10.910000	2.981168
10.915000	2.993501
10.920000	3.006158
10.925000	3.014921
10.930000	3.028228
10.935000	3.041210
10.940000	3.051272
10.945000	3.061982
10.950000	3.076587
10.955000	3.090543
10.960000	3.100280
10.965000	3.109692
10.970000	3.124946
10.975000	3.133709
10.980000	3.146691
10.985000	3.162919
10.990000	3.173629
10.995000	3.185962
11.000000	3.198296
11.005000	3.204787
11.010000	3.221015
11.015000	3.234321
11.020000	3.247628
11.025000	3.258663
11.030000	3.270996
11.035000	3.282356
11.040000	3.298259
11.045000	3.308320
11.050000	3.320004
11.055000	3.327793
11.060000	3.341749
11.065000	3.348565
11.070000	3.361223
11.075000	3.373880
11.080000	3.382968
11.085000	3.394003
11.090000	3.406661
11.095000	3.413801
11.100000	3.416397
11.105000	3.423862
11.110000	3.435546
11.115000	3.446906
11.120000	3.453072
11.125000	3.457616
11.130000	3.468651
11.135000	3.476116
11.140000	3.481958
11.145000	3.485852
11.150000	3.490721
11.155000	3.495913
11.160000	3.501431
11.165000	3.505650
11.170000	3.513115
11.175000	3.513764
11.180000	3.516685
11.185000	3.520904
11.190000	3.521878
11.195000	3.521878
11.200000	3.525124
11.205000	3.522527
11.210000	3.526746
11.215000	3.527071
11.220000	3.529343
11.225000	3.526746
11.230000	3.525124
11.235000	3.527071
11.240000	3.522527
11.245000	3.522202
11.250000	3.518632
11.255000	3.515711
11.260000	3.511168
11.265000	3.509545
11.270000	3.502405
11.275000	3.500457
11.280000	3.493642
11.285000	3.491045
11.290000	3.486177
11.295000	3.480984
11.300000	3.473195
11.305000	3.463782
11.310000	3.457940
11.315000	3.452748
11.320000	3.444634
11.325000	3.434572
11.330000	3.429379
11.335000	3.418020
11.340000	3.415099
11.345000	3.405687
11.350000	3.393678
11.355000	3.387187
11.360000	3.376477
11.365000	3.366740
11.370000	3.354407
11.375000	3.344346
11.380000	3.334609
11.385000	3.320329
11.390000	3.315785
11.395000	3.305075
11.400000	3.287548
11.405000	3.271645
11.410000	3.269698
11.415000	3.255417
11.420000	3.247953
11.425000	3.232049
11.430000	3.221988
11.435000	3.211602
11.440000	3.201541
11.445000	3.185962
11.450000	3.178822
11.455000	3.166165
11.460000	3.154805
11.465000	3.141174
11.470000	3.131437
11.475000	3.114885
11.480000	3.110341
11.485000	3.097034
11.490000	3.089245
11.495000	3.075938
11.500000	3.062631
11.505000	3.050623
11.510000	3.044456
11.515000	3.036342
11.520000	3.024009
11.525000	3.015571
11.530000	3.003887
11.535000	2.995124
11.540000	2.987334
11.545000	2.977273
11.550000	2.970133
11.555000	2.963966
11.560000	2.951633
11.565000	2.945466
11.570000	2.936703
11.575000	2.932484
11.580000	2.927291
11.585000	2.921125
11.590000	2.912686
11.595000	2.906520
11.600000	2.899379
11.605000	2.895160
11.610000	2.892239
11.615000	2.887046
11.620000	2.883801
11.625000	2.876336
11.630000	2.874713
11.635000	2.870169
11.640000	2.870494
11.645000	2.869845
11.650000	2.866275
11.655000	2.864977
11.660000	2.865950
11.665000	2.863678
11.670000	2.864652
11.675000	2.865626
11.680000	2.864977
11.685000	2.866275
11.690000	2.868222
11.695000	2.867898
11.700000	2.869845
11.705000	2.871143
11.710000	2.875687
11.715000	2.879582
11.720000	2.881853
11.725000	2.886722
11.730000	2.891915
11.735000	2.897108
11.740000	2.899704
11.745000	2.903274
11.750000	2.910414
11.755000	2.916906
11.760000	2.923072
11.765000	2.930212
11.770000	2.934107
11.775000	2.940923
11.780000	2.949037
11.785000	2.957150
11.790000	2.966887
11.795000	2.973703
11.800000	2.978247
11.805000	2.990255
11.810000	2.996746
11.815000	3.005185
11.820000	3.016220
11.825000	3.024983
11.830000	3.036667
11.835000	3.041535
11.840000	3.051272
11.845000	3.063605
11.850000	3.071394
11.855000	3.089245
11.860000	3.093789
11.865000	3.101578
11.870000	3.116183
11.875000	3.124621
11.880000	3.135332
11.885000	3.147016
11.890000	3.157726
11.895000	3.169410
11.900000	3.178498
11.905000	3.186612
11.910000	3.202839
11.915000	3.208032
11.920000	3.223286
11.925000	3.230751
11.930000	3.242760
11.935000	3.253795
11.940000	3.260610
11.945000	3.271645
11.950000	3.282356
11.955000	3.287873
11.960000	3.301829
11.965000	3.311890
11.970000	3.320653
11.975000	3.328118
11.980000	3.339153
11.985000	3.346618
11.990000	3.351811
11.995000	3.363170
12.000000	3.369661
12.005000	3.374205
12.010000	3.386538
12.015000	3.392380
12.020000	3.401468
12.025000	3.408283
12.030000	3.418020
12.035000	3.418020
12.040000	3.421590
12.045000	3.430029
12.050000	3.434572
12.055000	3.443335
12.060000	3.445607
12.065000	3.450476
12.070000	3.452423
12.075000	3.455344
12.080000	3.457291
12.085000	3.460861
12.090000	3.463458
12.095000	3.466379
12.100000	3.466379
12.105000	3.466703
12.110000	3.472545
12.115000	3.471572
12.120000	3.477089
12.125000	3.473195
12.130000	3.474493
12.135000	3.474817
12.140000	3.470598
12.145000	3.468002
12.150000	3.468975
12.155000	3.465730
12.160000	3.462484
12.165000	3.457940
12.170000	3.455344
12.175000	3.452748
12.180000	3.449827
12.185000	3.446581
12.190000	3.443984
12.195000	3.437169
12.200000	3.432950
12.205000	3.424511
12.210000	3.419967
12.215000	3.418994
12.220000	3.415099
12.225000	3.406011
12.230000	3.400169
12.235000	3.391731
12.240000	3.384915
12.245000	3.379722
12.250000	3.369661
12.255000	3.363495
12.260000	3.352135
12.265000	3.347591
12.270000	3.340127
12.275000	3.328118
12.280000	3.322925
12.285000	3.316109
12.290000	3.306373
12.295000	3.299233
12.300000	3.283978
12.305000	3.272619
12.310000	3.270022
12.315000	3.257040
12.320000	3.249575
12.325000	3.236269
12.330000	3.227181
12.335000	3.222637
12.340000	3.208681
12.345000	3.204462
12.350000	3.189857
12.355000	3.176226
12.360000	3.172980
12.365000	3.162270
12.370000	3.155454
12.375000	3.141498
12.380000	3.130788
12.385000	3.124621
12.390000	3.114236
12.395000	3.105797
12.400000	3.092815
12.405000	3.088271
12.410000	3.081131
12.415000	3.068798
12.420000	3.060035
12.425000	3.052245
12.430000	3.045430
12.435000	3.037965
12.440000	3.027255
12.445000	3.020439
12.450000	3.015571
12.455000	3.007781
12.460000	2.999667
12.465000	2.995124
12.470000	2.987010
12.475000	2.975650
12.480000	2.970133
12.485000	2.966563
12.490000	2.962992
12.495000	2.956177
12.500000	2.948387
12.505000	2.943195
12.510000	2.938651
12.515000	2.939949
12.520000	2.937028
12.525000	2.932160
12.530000	2.930537
12.535000	2.927291
12.540000	2.925019
12.545000	2.924370
12.550000	2.922748
12.555000	2.922748
12.560000	2.919502
12.565000	2.921774
12.570000	2.919502
12.575000	2.917879
12.580000	2.917555
12.585000	2.917879
12.590000	2.920151
12.595000	2.922098
12.600000	2.921774
12.605000	2.924046
12.610000	2.924695
12.615000	2.926318
12.620000	2.931835
12.625000	2.934107
12.630000	2.934432
12.635000	2.937677
12.640000	2.939624
12.645000	2.944493
12.650000	2.950984
12.655000	2.954229
12.660000	2.960396
12.665000	2.968185
12.670000	2.973378
12.675000	2.975326
12.680000	2.980843
12.685000	2.989931
12.690000	2.995773
12.695000	3.000316
12.700000	3.005509
12.705000	3.012325
12.710000	3.019790
12.715000	3.030176
12.720000	3.036667
12.725000	3.041210
12.730000	3.052570
12.735000	3.056140
12.740000	3.066850
12.745000	3.076912
12.750000	3.086648
12.755000	3.092490
12.760000	3.098332
12.765000	3.110016
12.770000	3.117481
12.775000	3.125595
12.780000	3.132086
12.785000	3.144095
12.790000	3.153831
12.795000	3.160323
12.800000	3.170059
12.805000	3.176226
12.810000	3.188559
12.815000	3.196673
12.820000	3.205111
12.825000	3.211278
12.830000	3.223936
12.835000	3.231725
12.840000	3.236918
12.845000	3.247953
12.850000	3.254444
12.855000	3.266128
12.860000	3.273268
12.865000	3.281057
12.870000	3.286250
12.875000	3.300531
12.880000	3.306697
12.885000	3.311241
12.890000	3.316434
12.895000	3.321951
12.900000	3.329092
12.905000	3.334934
12.910000	3.344995
12.915000	3.347591
12.920000	3.354082
12.925000	3.360898
12.930000	3.368687
12.935000	3.375179
12.940000	3.379073
12.945000	3.382968
12.950000	3.386214
12.955000	3.392380
12.960000	3.394327
12.965000	3.398871
12.970000	3.406336
12.975000	3.406661
12.980000	3.412503
12.985000	3.416397
12.990000	3.416722
12.995000	3.415748
13.000000	3.416073
13.005000	3.417371
13.010000	3.419643
13.015000	3.418669
13.020000	3.421266
13.025000	3.418994
13.030000	3.418994
13.035000	3.421266
13.040000	3.417695
13.045000	3.419967
13.050000	3.419967
13.055000	3.416722
13.060000	3.418020
13.065000	3.417046
13.070000	3.413801
13.075000	3.411529
13.080000	3.406336
13.085000	3.406011
13.090000	3.403740
13.095000	3.394977
13.100000	3.389135
13.105000	3.383942
13.110000	3.385564
13.115000	3.381345
13.120000	3.373556
13.125000	3.368038
13.130000	3.364793
13.135000	3.357328
13.140000	3.350512
13.145000	3.344670
13.150000	3.341100
13.155000	3.337206
13.160000	3.328118
13.165000	3.320653
13.170000	3.316759
13.175000	3.309943
13.180000	3.307346
13.185000	3.297610
13.190000	3.287224
13.195000	3.279110
13.200000	3.272619
13.205000	3.265479
13.210000	3.256716
13.215000	3.249900
13.220000	3.245356
13.225000	3.234321
13.230000	3.225558
13.235000	3.219716
13.240000	3.209980
13.245000	3.203813
13.250000	3.196673
13.255000	3.188559
13.260000	3.182068
13.265000	3.172980
13.270000	3.166814
13.275000	3.159998
13.280000	3.147016
13.285000	3.140200
13.290000	3.131762
13.295000	3.125595
13.300000	3.114560
13.305000	3.110016
13.310000	3.101902
13.315000	3.095411
13.320000	3.090218
13.325000	3.085350
13.330000	3.075613
13.335000	3.066201
13.340000	3.060684
13.345000	3.053544
13.350000	3.051596
13.355000	3.043807
13.360000	3.040886
13.365000	3.034395
13.370000	3.026930
13.375000	3.022386
13.380000	3.017842
13.385000	3.010053
13.390000	3.006483
13.395000	3.003237
13.400000	2.998694
13.405000	2.992527
13.410000	2.993501
13.415000	2.987010
13.420000	2.985711
13.425000	2.979220
13.430000	2.979220
13.435000	2.976299
13.440000	2.972405
13.445000	2.973054
13.450000	2.972729
13.455000	2.971755
13.460000	2.970133
13.465000	2.970457
13.470000	2.971106
13.475000	2.969159
13.480000	2.970133
13.485000	2.971755
13.490000	2.968834
13.495000	2.970782
13.500000	2.970457
13.505000	2.970457
13.510000	2.974676
13.515000	2.973703
13.520000	2.976624
13.525000	2.976624
13.530000	2.977922
13.535000	2.984738
13.540000	2.985062
13.545000	2.990904
13.550000	2.994150
13.555000	2.996097
13.560000	2.998694
13.565000	3.005185
13.570000	3.006808
13.575000	3.013623
13.580000	3.016869
13.585000	3.023684
13.590000	3.027904
13.595000	3.033097
13.600000	3.036991
13.605000	3.040561
13.610000	3.048026
13.615000	3.054193
13.620000	3.057438
13.625000	3.064903
13.630000	3.073342
13.635000	3.081780
13.640000	3.087947
13.645000	3.092490
13.650000	3.097359
13.655000	3.105797
13.660000	3.110990
13.665000	3.117481
13.670000	3.126893
13.675000	3.132411
13.680000	3.139226
13.685000	3.146042
13.690000	3.156103
13.695000	3.160647
13.700000	3.168761
13.705000	3.174603
13.710000	3.184340
13.715000	3.188559
13.720000	3.200243
13.725000	3.203813
13.730000	3.208681
13.735000	3.219392
13.740000	3.219392
13.745000	3.229453
13.750000	3.234970
13.755000	3.244383
13.760000	3.252821
13.765000	3.258014
13.770000	3.263856
13.775000	3.271645
13.780000	3.274891
13.785000	3.282356
13.790000	3.284952
13.795000	3.296961
13.800000	3.300531
13.805000	3.306048
13.810000	3.311241
13.815000	3.316759
13.820000	3.319680
13.825000	3.323574
13.830000	3.328118
13.835000	3.332337
13.840000	3.338828
13.845000	3.342398
13.850000	3.345319
13.855000	3.349863
13.860000	3.349863
13.865000	3.352135
13.870000	3.354732
13.875000	3.358951
13.880000	3.357977
13.885000	3.367389
13.890000	3.365442
13.895000	3.368363
13.900000	3.368038
13.905000	3.369661
13.910000	3.373556
13.915000	3.371284
13.920000	3.374530
13.925000	3.372258
13.930000	3.374854
13.935000	3.374530
