time (s) 	 Output Voltage(v) 	 Input Voltage(v)
0.60000000 	 2.05293739 	 0.67519707 
0.60500000 	 2.07078797 	 0.68006541 
0.61000000 	 2.08506843 	 0.68525831 
0.61500000 	 2.09967345 	 0.68980209 
0.62000000 	 2.11557670 	 0.69467043 
0.62500000 	 2.13083083 	 0.69986333 
0.63000000 	 2.14576041 	 0.70505623 
0.63500000 	 2.16133910 	 0.70960001 
0.64000000 	 2.17529501 	 0.71511746 
0.64500000 	 2.19184736 	 0.72095947 
0.65000000 	 2.20645238 	 0.72485414 
0.65500000 	 2.22040829 	 0.73004704 
0.66000000 	 2.23663609 	 0.73491538 
0.66500000 	 2.25416212 	 0.74043283 
0.67000000 	 2.26714436 	 0.74530117 
0.67500000 	 2.28077571 	 0.74919585 
0.68000000 	 2.29732807 	 0.75536241 
0.68500000 	 2.31388043 	 0.76023075 
0.69000000 	 2.32848545 	 0.76574820 
0.69500000 	 2.34373958 	 0.77029199 
0.70000000 	 2.35769549 	 0.77548488 
0.70500000 	 2.37489696 	 0.78002867 
0.71000000 	 2.38852831 	 0.78554612 
0.71500000 	 2.40443156 	 0.79073902 
0.72000000 	 2.41806291 	 0.79528280 
0.72500000 	 2.43526438 	 0.80080025 
0.73000000 	 2.45019396 	 0.80631771 
0.73500000 	 2.46479898 	 0.81053693 
0.74000000 	 2.47972856 	 0.81605439 
0.74500000 	 2.49433358 	 0.81994906 
0.75000000 	 2.51088593 	 0.82481740 
0.75500000 	 2.52646462 	 0.83065941 
0.76000000 	 2.54171876 	 0.83552775 
0.76500000 	 2.55567466 	 0.84039609 
0.77000000 	 2.57190247 	 0.84591354 
0.77500000 	 2.58715660 	 0.85110644 
0.78000000 	 2.60241073 	 0.85532567 
0.78500000 	 2.61636664 	 0.86116767 
0.79000000 	 2.63194533 	 0.86538690 
0.79500000 	 2.64849769 	 0.87057980 
0.80000000 	 2.66310271 	 0.87512358 
0.80500000 	 2.67738317 	 0.87999192 
0.81000000 	 2.69458464 	 0.88583393 
0.81500000 	 2.70854055 	 0.89005316 
0.82000000 	 2.72411924 	 0.89492150 
0.82500000 	 2.73775059 	 0.90011440 
0.83000000 	 2.75430295 	 0.90530729 
0.83500000 	 2.77150442 	 0.91114930 
0.84000000 	 2.78578488 	 0.91666675 
0.84500000 	 2.80071446 	 0.92023687 
0.85000000 	 2.81531948 	 0.92607888 
0.85500000 	 2.83154728 	 0.93029811 
0.86000000 	 2.84615230 	 0.93614012 
0.86500000 	 2.86010821 	 0.94035934 
0.87000000 	 2.87568690 	 0.94522768 
0.87500000 	 2.89061648 	 0.95042058 
0.88000000 	 2.90619517 	 0.95463981 
0.88500000 	 2.92112475 	 0.96015726 
0.89000000 	 2.93767710 	 0.96599927 
0.89500000 	 2.95130846 	 0.97119217 
0.90000000 	 2.96623803 	 0.97508684 
0.90500000 	 2.98246583 	 0.98060429 
0.91000000 	 2.99869363 	 0.98579719 
0.91500000 	 3.01427232 	 0.99001641 
0.92000000 	 3.02887734 	 0.99553387 
0.92500000 	 3.04283325 	 1.00072676 
0.93000000 	 3.05776283 	 1.00559510 
0.93500000 	 3.07334152 	 1.01013889 
0.94000000 	 3.09054299 	 1.01630545 
0.94500000 	 3.10384979 	 1.02117379 
0.95000000 	 3.12007759 	 1.02474391 
0.95500000 	 3.13565628 	 1.03058592 
0.96000000 	 3.15058585 	 1.03577881 
0.96500000 	 3.16454176 	 1.04097171 
0.97000000 	 3.18174323 	 1.04486638 
0.97500000 	 3.19602370 	 1.05135750 
0.98000000 	 3.21160238 	 1.05590129 
0.98500000 	 3.22718107 	 1.06044507 
0.99000000 	 3.24081243 	 1.06563797 
0.99500000 	 3.25704023 	 1.07115542 
1.00000000 	 3.27229436 	 1.07569920 
1.00500000 	 3.28592571 	 1.08089210 
1.01000000 	 3.30312718 	 1.08640955 
1.01500000 	 3.31805676 	 1.09127789 
1.02000000 	 3.33266178 	 1.09582168 
1.02500000 	 3.34726680 	 1.10036546 
1.03000000 	 3.36349460 	 1.10523380 
1.03500000 	 3.37874874 	 1.11140037 
1.04000000 	 3.39497654 	 1.11594415 
1.04500000 	 3.40730967 	 1.11983882 
1.05000000 	 3.42353747 	 1.12568083 
1.05500000 	 3.43879160 	 1.13054917 
1.06000000 	 3.45469485 	 1.13541751 
1.06500000 	 3.47027353 	 1.14093496 
1.07000000 	 3.48585222 	 1.14580331 
1.07500000 	 3.50175547 	 1.15067165 
1.08000000 	 3.51571138 	 1.15586454 
1.08500000 	 3.53031640 	 1.16040833 
1.09000000 	 3.54621964 	 1.16560122 
1.09500000 	 3.56212289 	 1.17014501 
1.10000000 	 3.57575424 	 1.17598702 
1.10500000 	 3.59165749 	 1.18053080 
1.11000000 	 3.60626251 	 1.18572370 
1.11500000 	 3.62313942 	 1.19124115 
1.12000000 	 3.63839355 	 1.19546038 
1.12500000 	 3.65364769 	 1.20065327 
1.13000000 	 3.66792815 	 1.20584617 
1.13500000 	 3.68318228 	 1.21103907 
1.14000000 	 3.69811186 	 1.21590741 
1.14500000 	 3.71466422 	 1.22110030 
1.15000000 	 3.72829557 	 1.22531953 
1.15500000 	 3.74419882 	 1.23148609 
