time (s) 	 Output Voltage(v) 	 Input Voltage(v)
2.59000000 	 7.98647058 	 2.66829560 
2.59500000 	 8.00204927 	 2.67251483 
2.60000000 	 8.01470695 	 2.67738317 
2.60500000 	 8.02963653 	 2.68160240 
2.61000000 	 8.04553978 	 2.68647074 
2.61500000 	 8.06014480 	 2.69198819 
2.62000000 	 8.07539893 	 2.69685653 
2.62500000 	 8.09162673 	 2.70204943 
2.63000000 	 8.10558264 	 2.70724233 
2.63500000 	 8.12116133 	 2.71275978 
2.64000000 	 8.13511724 	 2.71762812 
2.64500000 	 8.15069593 	 2.72184735 
2.65000000 	 8.16465184 	 2.72736480 
2.65500000 	 8.18023052 	 2.73223314 
2.66000000 	 8.19580921 	 2.73677692 
2.66500000 	 8.21041424 	 2.74229438 
2.67000000 	 8.22469470 	 2.74716272 
2.67500000 	 8.24027339 	 2.75235561 
2.68000000 	 8.25552752 	 2.75754851 
2.68500000 	 8.27143077 	 2.76209229 
2.69000000 	 8.28473756 	 2.76728519 
2.69500000 	 8.29934259 	 2.77215353 
2.70000000 	 8.31524583 	 2.77734643 
2.70500000 	 8.33017541 	 2.78253932 
2.71000000 	 8.34478043 	 2.78838133 
2.71500000 	 8.36068367 	 2.79227600 
2.72000000 	 8.37561325 	 2.79779346 
2.72500000 	 8.39119194 	 2.80298635 
2.73000000 	 8.40514785 	 2.80688103 
2.73500000 	 8.41975287 	 2.81142481 
2.74000000 	 8.43435789 	 2.81759137 
2.74500000 	 8.45026114 	 2.82116149 
2.75000000 	 8.46454160 	 2.82700350 
2.75500000 	 8.48012029 	 2.83284551 
2.76000000 	 8.49504987 	 2.83706474 
2.76500000 	 8.51095311 	 2.84290674 
2.77000000 	 8.52393535 	 2.84712597 
2.77500000 	 8.53983860 	 2.85166976 
2.78000000 	 8.55541729 	 2.85718721 
2.78500000 	 8.56969775 	 2.86205555 
2.79000000 	 8.58397822 	 2.86757300 
2.79500000 	 8.59955691 	 2.87146767 
2.80000000 	 8.61351281 	 2.87698513 
2.80500000 	 8.62941606 	 2.88217802 
2.81000000 	 8.64402108 	 2.88769548 
2.81500000 	 8.65927521 	 2.89256382 
2.82000000 	 8.67420479 	 2.89678304 
2.82500000 	 8.68880981 	 2.90327416 
2.83000000 	 8.70341483 	 2.90781795 
2.83500000 	 8.71964263 	 2.91268629 
2.84000000 	 8.73619499 	 2.91723007 
2.84500000 	 8.75112457 	 2.92209841 
2.85000000 	 8.76475592 	 2.92696675 
2.85500000 	 8.77968550 	 2.93248421 
2.86000000 	 8.79331685 	 2.93800166 
2.86500000 	 8.80889554 	 2.94254544 
2.87000000 	 8.82447423 	 2.94676467 
2.87500000 	 8.83972836 	 2.95195757 
2.88000000 	 8.85498249 	 2.95715046 
2.88500000 	 8.86958752 	 2.96201880 
2.89000000 	 8.88354342 	 2.96786081 
2.89500000 	 8.89782389 	 2.97208004 
2.90000000 	 8.91502536 	 2.97759749 
2.90500000 	 8.92833216 	 2.98343950 
2.91000000 	 8.94520907 	 2.98733417 
2.91500000 	 8.95851587 	 2.99187796 
2.92000000 	 8.97344544 	 2.99739541 
2.92500000 	 8.98805046 	 3.00258831 
2.93000000 	 9.00362915 	 3.00745665 
2.93500000 	 9.01823417 	 3.01167588 
2.94000000 	 9.03446197 	 3.01686877 
2.94500000 	 9.04874244 	 3.02173711 
2.95000000 	 9.06367202 	 3.02790368 
2.95500000 	 9.07730337 	 3.03179835 
2.96000000 	 9.09418028 	 3.03731580 
2.96500000 	 9.10878530 	 3.04283325 
2.97000000 	 9.12371488 	 3.04640337 
2.97500000 	 9.13767079 	 3.05192082 
2.98000000 	 9.15324948 	 3.05711372 
2.98500000 	 9.16947728 	 3.06230661 
2.99000000 	 9.18375774 	 3.06749951 
2.99500000 	 9.19673999 	 3.07204330 
3.00000000 	 9.21329234 	 3.07658708 
