0.000000 	 1.370000 
0.050000 	 1.369024 
0.100000 	 1.371952 
0.150000 	 1.371952 
0.200000 	 1.371627 
0.250000 	 1.370000 
0.300000 	 1.369350 
0.350000 	 1.368049 
0.400000 	 1.369024 
0.450000 	 1.369350 
0.500000 	 1.367398 
0.550000 	 1.368699 
0.600000 	 1.369024 
0.650000 	 1.368699 
0.700000 	 1.368049 
0.750000 	 1.367723 
0.800000 	 1.367723 
0.850000 	 1.368699 
0.900000 	 1.367723 
0.950000 	 1.368699 
1.000000 	 1.367398 
1.050000 	 1.368699 
1.100000 	 1.367398 
1.150000 	 1.365446 
1.200000 	 1.366422 
1.250000 	 1.368049 
1.300000 	 1.368699 
1.350000 	 1.369675 
1.400000 	 1.370326 
1.450000 	 1.370651 
1.500000 	 1.370000 
1.550000 	 1.370326 
1.600000 	 1.369350 
1.650000 	 1.369350 
1.700000 	 1.369024 
1.750000 	 1.370000 
1.800000 	 1.368699 
1.850000 	 1.367723 
1.900000 	 1.369024 
1.950000 	 1.368374 
2.000000 	 1.369024 
2.050000 	 1.369024 
2.100000 	 1.368049 
2.150000 	 1.367723 
2.200000 	 1.365771 
2.250000 	 1.363819 
2.300000 	 1.359590 
2.350000 	 1.359590 
2.400000 	 1.358614 
2.450000 	 1.358289 
2.500000 	 1.358289 
2.550000 	 1.358940 
2.600000 	 1.358614 
2.650000 	 1.358940 
2.700000 	 1.357964 
2.750000 	 1.357638 
2.800000 	 1.357964 
2.850000 	 1.358289 
2.900000 	 1.357964 
2.950000 	 1.358289 
3.000000 	 1.357964 
3.050000 	 1.359590 
3.100000 	 1.359265 
3.150000 	 1.357964 
3.200000 	 1.357313 
3.250000 	 1.357638 
3.300000 	 1.357638 
3.350000 	 1.357964 
3.400000 	 1.357638 
3.450000 	 1.358289 
3.500000 	 1.358614 
3.550000 	 1.358614 
3.600000 	 1.360241 
3.650000 	 1.360566 
3.700000 	 1.360241 
3.750000 	 1.358940 
3.800000 	 1.359265 
3.850000 	 1.352433 
3.900000 	 1.350482 
3.950000 	 1.350156 
4.000000 	 1.348530 
4.050000 	 1.347879 
4.100000 	 1.347879 
4.150000 	 1.348204 
4.200000 	 1.347554 
4.250000 	 1.348855 
4.300000 	 1.348855 
4.350000 	 1.349831 
4.400000 	 1.348855 
4.450000 	 1.352433 
4.500000 	 1.349831 
4.550000 	 1.350156 
4.600000 	 1.350807 
4.650000 	 1.350482 
4.700000 	 1.350807 
4.750000 	 1.351458 
4.800000 	 1.352433 
4.850000 	 1.354385 
4.900000 	 1.356663 
4.950000 	 1.357313 
