time (s) 	 Temperature (C) 
0.346000 	 28.631297 
0.347000 	 28.631297 
0.348000 	 28.631297 
0.349000 	 28.631297 
0.350000 	 28.631297 
0.351000 	 28.631297 
0.352000 	 28.631297 
0.353000 	 28.631297 
0.354000 	 27.654032 
0.355000 	 28.631297 
0.356000 	 28.631297 
0.357000 	 28.631297 
0.358000 	 28.631297 
0.359000 	 28.631297 
0.360000 	 28.631297 
0.361000 	 28.631297 
0.362000 	 28.631297 
0.363000 	 28.631297 
0.364000 	 28.631297 
0.365000 	 28.631297 
0.366000 	 28.631297 
0.367000 	 28.631297 
0.368000 	 28.631297 
0.369000 	 28.631297 
0.370000 	 28.631297 
0.371000 	 28.631297 
0.372000 	 28.631297 
0.373000 	 28.631297 
0.374000 	 28.631297 
0.375000 	 28.631297 
0.376000 	 28.631297 
0.377000 	 28.631297 
0.378000 	 28.631297 
0.379000 	 28.631297 
0.380000 	 28.631297 
0.381000 	 28.631297 
0.382000 	 28.631297 
0.383000 	 28.631297 
0.384000 	 28.631297 
0.385000 	 28.631297 
0.386000 	 28.631297 
0.387000 	 28.631297 
0.388000 	 28.631297 
0.389000 	 28.631297 
0.390000 	 28.631297 
0.391000 	 28.631297 
0.392000 	 28.631297 
0.393000 	 28.631297 
0.394000 	 28.631297 
0.395000 	 28.631297 
0.396000 	 28.631297 
0.397000 	 28.631297 
0.398000 	 28.631297 
0.399000 	 27.654032 
0.400000 	 28.631297 
0.401000 	 28.631297 
0.402000 	 28.631297 
0.403000 	 28.631297 
0.404000 	 28.631297 
0.405000 	 28.631297 
0.406000 	 28.631297 
0.407000 	 28.631297 
0.408000 	 28.631297 
0.409000 	 28.631297 
0.410000 	 28.631297 
0.411000 	 28.631297 
0.412000 	 28.631297 
0.413000 	 28.631297 
0.414000 	 28.631297 
0.415000 	 28.631297 
0.416000 	 28.631297 
0.417000 	 28.631297 
0.418000 	 28.631297 
0.419000 	 28.631297 
0.420000 	 28.631297 
0.421000 	 28.631297 
0.422000 	 27.654032 
0.423000 	 28.631297 
0.424000 	 28.631297 
0.425000 	 28.631297 
0.426000 	 28.631297 
0.427000 	 28.631297 
0.428000 	 28.631297 
0.429000 	 28.631297 
0.430000 	 28.631297 
0.431000 	 28.631297 
0.432000 	 28.631297 
0.433000 	 28.631297 
0.434000 	 28.631297 
0.435000 	 28.631297 
0.436000 	 28.631297 
0.437000 	 27.654032 
0.438000 	 28.631297 
0.439000 	 28.631297 
0.440000 	 28.631297 
0.441000 	 28.631297 
0.442000 	 28.631297 
0.443000 	 28.631297 
0.444000 	 28.631297 
0.445000 	 28.631297 
0.446000 	 28.631297 
0.447000 	 28.631297 
0.448000 	 28.631297 
0.449000 	 28.631297 
0.450000 	 28.631297 
0.451000 	 28.631297 
0.452000 	 28.631297 
0.453000 	 28.631297 
0.454000 	 28.631297 
0.455000 	 28.631297 
0.456000 	 28.631297 
0.457000 	 28.631297 
0.458000 	 28.631297 
0.459000 	 28.631297 
0.460000 	 28.631297 
0.461000 	 28.631297 
0.462000 	 28.631297 
0.463000 	 28.631297 
0.464000 	 28.631297 
0.465000 	 28.631297 
0.466000 	 28.631297 
0.467000 	 28.631297 
0.468000 	 28.631297 
0.469000 	 28.631297 
0.470000 	 28.631297 
0.471000 	 28.631297 
0.472000 	 28.631297 
0.473000 	 28.631297 
0.474000 	 28.631297 
0.475000 	 28.631297 
0.476000 	 28.631297 
0.477000 	 28.631297 
0.478000 	 28.631297 
0.479000 	 28.631297 
0.480000 	 28.631297 
0.481000 	 28.631297 
0.482000 	 28.631297 
0.483000 	 28.631297 
0.484000 	 28.631297 
0.485000 	 28.631297 
0.486000 	 28.631297 
0.487000 	 28.631297 
0.488000 	 28.631297 
0.489000 	 28.631297 
0.490000 	 28.631297 
0.491000 	 28.631297 
0.492000 	 28.631297 
0.493000 	 28.631297 
0.494000 	 28.631297 
0.495000 	 28.631297 
0.496000 	 28.631297 
0.497000 	 28.631297 
0.498000 	 28.631297 
0.499000 	 28.631297 
0.500000 	 28.631297 
0.501000 	 28.631297 
0.502000 	 28.631297 
0.503000 	 28.631297 
0.504000 	 28.631297 
0.505000 	 28.631297 
0.506000 	 28.631297 
0.507000 	 28.631297 
0.508000 	 28.631297 
0.509000 	 28.631297 
0.510000 	 28.631297 
0.511000 	 28.631297 
0.512000 	 28.631297 
0.513000 	 28.631297 
0.514000 	 28.631297 
0.515000 	 28.631297 
0.516000 	 28.631297 
0.517000 	 28.631297 
0.518000 	 28.631297 
0.519000 	 28.631297 
0.520000 	 28.631297 
0.521000 	 28.631297 
0.522000 	 28.631297 
0.523000 	 28.631297 
0.524000 	 28.631297 
0.525000 	 28.631297 
0.526000 	 28.631297 
0.527000 	 28.631297 
0.528000 	 28.631297 
0.529000 	 28.631297 
0.530000 	 28.631297 
0.531000 	 28.631297 
0.532000 	 28.631297 
0.533000 	 28.631297 
0.534000 	 28.631297 
0.535000 	 28.631297 
0.536000 	 27.654032 
0.537000 	 28.631297 
0.538000 	 28.631297 
0.539000 	 28.631297 
0.540000 	 28.631297 
0.541000 	 28.631297 
0.542000 	 28.631297 
0.543000 	 28.631297 
0.544000 	 28.631297 
0.545000 	 28.631297 
0.546000 	 28.631297 
0.547000 	 28.631297 
0.548000 	 28.631297 
0.549000 	 28.631297 
0.550000 	 28.631297 
0.551000 	 28.631297 
0.552000 	 28.631297 
0.553000 	 28.631297 
0.554000 	 28.631297 
0.555000 	 28.631297 
0.556000 	 28.631297 
0.557000 	 28.631297 
0.558000 	 28.631297 
0.559000 	 28.631297 
0.560000 	 28.631297 
0.561000 	 28.631297 
0.562000 	 28.631297 
0.563000 	 28.631297 
0.564000 	 28.631297 
0.565000 	 28.631297 
0.566000 	 27.654032 
0.567000 	 28.631297 
0.568000 	 28.631297 
0.569000 	 28.631297 
0.570000 	 28.631297 
0.571000 	 28.631297 
0.572000 	 28.631297 
0.573000 	 28.631297 
0.574000 	 28.631297 
0.575000 	 28.631297 
0.576000 	 28.631297 
0.577000 	 28.631297 
0.578000 	 28.631297 
0.579000 	 28.631297 
0.580000 	 28.631297 
0.581000 	 28.631297 
0.582000 	 28.631297 
0.583000 	 28.631297 
0.584000 	 28.631297 
0.585000 	 28.631297 
0.586000 	 28.631297 
0.587000 	 28.631297 
0.588000 	 28.631297 
0.589000 	 28.631297 
0.590000 	 28.631297 
0.591000 	 28.631297 
0.592000 	 28.631297 
0.593000 	 28.631297 
0.594000 	 28.631297 
0.595000 	 28.631297 
0.596000 	 28.631297 
0.597000 	 28.631297 
0.598000 	 27.654032 
0.599000 	 28.631297 
0.600000 	 28.631297 
0.601000 	 28.631297 
0.602000 	 28.631297 
0.603000 	 28.631297 
0.604000 	 28.631297 
0.605000 	 28.631297 
0.606000 	 28.631297 
0.607000 	 28.631297 
0.608000 	 28.631297 
0.609000 	 28.631297 
0.610000 	 28.631297 
0.611000 	 28.631297 
0.612000 	 28.631297 
0.613000 	 28.631297 
0.614000 	 28.631297 
0.615000 	 27.654032 
0.616000 	 28.631297 
0.617000 	 28.631297 
0.618000 	 28.631297 
0.619000 	 28.631297 
0.620000 	 28.631297 
0.621000 	 28.631297 
0.622000 	 28.631297 
0.623000 	 28.631297 
0.624000 	 28.631297 
0.625000 	 28.631297 
0.626000 	 28.631297 
0.627000 	 28.631297 
0.628000 	 28.631297 
0.629000 	 28.631297 
0.630000 	 28.631297 
0.631000 	 28.631297 
0.632000 	 28.631297 
0.633000 	 28.631297 
0.634000 	 28.631297 
0.635000 	 28.631297 
0.636000 	 28.631297 
0.637000 	 28.631297 
0.638000 	 28.631297 
0.639000 	 28.631297 
0.640000 	 28.631297 
0.641000 	 28.631297 
0.642000 	 28.631297 
0.643000 	 28.631297 
0.644000 	 28.631297 
0.645000 	 28.631297 
0.646000 	 28.631297 
0.647000 	 28.631297 
0.648000 	 28.631297 
0.649000 	 28.631297 
0.650000 	 28.631297 
0.651000 	 28.631297 
0.652000 	 28.631297 
0.653000 	 28.631297 
0.654000 	 28.631297 
0.655000 	 28.631297 
0.656000 	 28.631297 
0.657000 	 27.654032 
0.658000 	 28.631297 
0.659000 	 28.631297 
0.660000 	 28.631297 
0.661000 	 28.631297 
0.662000 	 28.631297 
0.663000 	 28.631297 
0.664000 	 28.631297 
0.665000 	 28.631297 
0.666000 	 28.631297 
0.667000 	 28.631297 
0.668000 	 28.631297 
0.669000 	 28.631297 
0.670000 	 28.631297 
0.671000 	 28.631297 
0.672000 	 28.631297 
0.673000 	 28.631297 
0.674000 	 28.631297 
0.675000 	 28.631297 
0.676000 	 28.631297 
0.677000 	 28.631297 
0.678000 	 28.631297 
0.679000 	 28.631297 
0.680000 	 28.631297 
0.681000 	 28.631297 
0.682000 	 28.631297 
0.683000 	 28.631297 
0.684000 	 28.631297 
0.685000 	 28.631297 
0.686000 	 28.631297 
0.687000 	 27.654032 
0.688000 	 28.631297 
0.689000 	 28.631297 
0.690000 	 28.631297 
0.691000 	 28.631297 
0.692000 	 28.631297 
0.693000 	 28.631297 
0.694000 	 28.631297 
0.695000 	 28.631297 
0.696000 	 28.631297 
0.697000 	 28.631297 
0.698000 	 28.631297 
0.699000 	 28.631297 
0.700000 	 28.631297 
0.701000 	 28.631297 
0.702000 	 28.631297 
0.703000 	 28.631297 
0.704000 	 28.631297 
0.705000 	 27.654032 
0.706000 	 28.631297 
0.707000 	 28.631297 
0.708000 	 28.631297 
0.709000 	 28.631297 
0.710000 	 28.631297 
0.711000 	 28.631297 
0.712000 	 28.631297 
0.713000 	 28.631297 
0.714000 	 28.631297 
0.715000 	 28.631297 
0.716000 	 28.631297 
0.717000 	 28.631297 
0.718000 	 28.631297 
0.719000 	 28.631297 
0.720000 	 27.654032 
0.721000 	 28.631297 
0.722000 	 28.631297 
0.723000 	 28.631297 
0.724000 	 28.631297 
0.725000 	 28.631297 
0.726000 	 28.631297 
0.727000 	 28.631297 
0.728000 	 28.631297 
0.729000 	 28.631297 
0.730000 	 28.631297 
0.731000 	 28.631297 
0.732000 	 28.631297 
0.733000 	 28.631297 
0.734000 	 28.631297 
0.735000 	 28.631297 
0.736000 	 28.631297 
0.737000 	 28.631297 
0.738000 	 28.631297 
0.739000 	 28.631297 
0.740000 	 28.631297 
0.741000 	 28.631297 
0.742000 	 28.631297 
0.743000 	 28.631297 
0.744000 	 28.631297 
0.745000 	 28.631297 
0.746000 	 28.631297 
0.747000 	 28.631297 
0.748000 	 28.631297 
0.749000 	 28.631297 
0.750000 	 28.631297 
0.751000 	 28.631297 
0.752000 	 28.631297 
0.753000 	 28.631297 
0.754000 	 28.631297 
0.755000 	 28.631297 
0.756000 	 28.631297 
0.757000 	 28.631297 
0.758000 	 28.631297 
0.759000 	 28.631297 
0.760000 	 28.631297 
0.761000 	 28.631297 
0.762000 	 28.631297 
0.763000 	 28.631297 
0.764000 	 28.631297 
0.765000 	 28.631297 
0.766000 	 27.654032 
0.767000 	 28.631297 
0.768000 	 28.631297 
0.769000 	 28.631297 
0.770000 	 27.654032 
0.771000 	 28.631297 
0.772000 	 28.631297 
0.773000 	 28.631297 
0.774000 	 28.631297 
0.775000 	 28.631297 
0.776000 	 27.654032 
0.777000 	 28.631297 
0.778000 	 28.631297 
0.779000 	 28.631297 
0.780000 	 28.631297 
0.781000 	 28.631297 
0.782000 	 28.631297 
0.783000 	 28.631297 
0.784000 	 28.631297 
0.785000 	 28.631297 
0.786000 	 28.631297 
0.787000 	 28.631297 
0.788000 	 28.631297 
0.789000 	 28.631297 
0.790000 	 28.631297 
0.791000 	 28.631297 
0.792000 	 28.631297 
0.793000 	 28.631297 
0.794000 	 28.631297 
0.795000 	 28.631297 
0.796000 	 28.631297 
0.797000 	 28.631297 
0.798000 	 28.631297 
0.799000 	 27.654032 
0.800000 	 28.631297 
0.801000 	 28.631297 
0.802000 	 28.631297 
0.803000 	 28.631297 
0.804000 	 28.631297 
0.805000 	 28.631297 
0.806000 	 28.631297 
0.807000 	 28.631297 
0.808000 	 28.631297 
0.809000 	 28.631297 
0.810000 	 28.631297 
0.811000 	 28.631297 
0.812000 	 28.631297 
0.813000 	 28.631297 
0.814000 	 28.631297 
0.815000 	 28.631297 
0.816000 	 28.631297 
0.817000 	 28.631297 
0.818000 	 28.631297 
0.819000 	 28.631297 
0.820000 	 28.631297 
0.821000 	 28.631297 
0.822000 	 28.631297 
0.823000 	 28.631297 
0.824000 	 28.631297 
0.825000 	 28.631297 
0.826000 	 28.631297 
0.827000 	 28.631297 
0.828000 	 28.631297 
0.829000 	 28.631297 
0.830000 	 28.631297 
0.831000 	 28.631297 
0.832000 	 28.631297 
0.833000 	 28.631297 
0.834000 	 28.631297 
0.835000 	 28.631297 
0.836000 	 28.631297 
0.837000 	 28.631297 
0.838000 	 28.631297 
0.839000 	 28.631297 
0.840000 	 28.631297 
0.841000 	 28.631297 
0.842000 	 28.631297 
0.843000 	 28.631297 
0.844000 	 28.631297 
0.845000 	 28.631297 
0.846000 	 28.631297 
0.847000 	 28.631297 
0.848000 	 28.631297 
0.849000 	 27.654032 
0.850000 	 28.631297 
0.851000 	 28.631297 
0.852000 	 28.631297 
0.853000 	 28.631297 
0.854000 	 28.631297 
0.855000 	 28.631297 
0.856000 	 28.631297 
0.857000 	 28.631297 
0.858000 	 28.631297 
0.859000 	 27.654032 
0.860000 	 28.631297 
0.861000 	 28.631297 
0.862000 	 28.631297 
0.863000 	 28.631297 
0.864000 	 28.631297 
0.865000 	 28.631297 
0.866000 	 28.631297 
0.867000 	 28.631297 
0.868000 	 28.631297 
0.869000 	 28.631297 
0.870000 	 28.631297 
0.871000 	 28.631297 
0.872000 	 28.631297 
0.873000 	 28.631297 
0.874000 	 28.631297 
0.875000 	 28.631297 
0.876000 	 28.631297 
0.877000 	 28.631297 
0.878000 	 28.631297 
0.879000 	 28.631297 
0.880000 	 28.631297 
0.881000 	 28.631297 
0.882000 	 28.631297 
0.883000 	 28.631297 
0.884000 	 28.631297 
0.885000 	 28.631297 
0.886000 	 28.631297 
0.887000 	 28.631297 
0.888000 	 28.631297 
0.889000 	 28.631297 
0.890000 	 28.631297 
0.891000 	 28.631297 
0.892000 	 28.631297 
0.893000 	 28.631297 
0.894000 	 28.631297 
0.895000 	 28.631297 
0.896000 	 28.631297 
0.897000 	 28.631297 
0.898000 	 28.631297 
0.899000 	 28.631297 
0.900000 	 28.631297 
0.901000 	 28.631297 
0.902000 	 28.631297 
0.903000 	 28.631297 
0.904000 	 28.631297 
0.905000 	 28.631297 
0.906000 	 28.631297 
0.907000 	 28.631297 
0.908000 	 28.631297 
0.909000 	 28.631297 
0.910000 	 28.631297 
0.911000 	 28.631297 
0.912000 	 28.631297 
0.913000 	 28.631297 
0.914000 	 28.631297 
0.915000 	 28.631297 
0.916000 	 28.631297 
0.917000 	 28.631297 
0.918000 	 28.631297 
0.919000 	 28.631297 
0.920000 	 28.631297 
0.921000 	 28.631297 
0.922000 	 28.631297 
0.923000 	 27.654032 
0.924000 	 28.631297 
0.925000 	 28.631297 
0.926000 	 28.631297 
0.927000 	 28.631297 
0.928000 	 28.631297 
0.929000 	 28.631297 
0.930000 	 28.631297 
0.931000 	 28.631297 
0.932000 	 28.631297 
0.933000 	 28.631297 
0.934000 	 28.631297 
0.935000 	 28.631297 
0.936000 	 28.631297 
0.937000 	 28.631297 
0.938000 	 28.631297 
0.939000 	 28.631297 
0.940000 	 28.631297 
0.941000 	 28.631297 
0.942000 	 28.631297 
0.943000 	 28.631297 
0.944000 	 28.631297 
0.945000 	 28.631297 
0.946000 	 28.631297 
0.947000 	 28.631297 
0.948000 	 28.631297 
0.949000 	 27.654032 
0.950000 	 28.631297 
0.951000 	 28.631297 
0.952000 	 28.631297 
0.953000 	 28.631297 
0.954000 	 28.631297 
0.955000 	 28.631297 
0.956000 	 28.631297 
0.957000 	 28.631297 
0.958000 	 28.631297 
0.959000 	 28.631297 
0.960000 	 28.631297 
0.961000 	 28.631297 
0.962000 	 28.631297 
0.963000 	 28.631297 
0.964000 	 28.631297 
0.965000 	 28.631297 
0.966000 	 28.631297 
0.967000 	 28.631297 
0.968000 	 28.631297 
0.969000 	 28.631297 
0.970000 	 28.631297 
0.971000 	 28.631297 
0.972000 	 28.631297 
0.973000 	 28.631297 
0.974000 	 28.631297 
0.975000 	 28.631297 
0.976000 	 28.631297 
0.977000 	 28.631297 
0.978000 	 28.631297 
0.979000 	 28.631297 
0.980000 	 28.631297 
0.981000 	 28.631297 
0.982000 	 28.631297 
0.983000 	 28.631297 
0.984000 	 28.631297 
0.985000 	 28.631297 
0.986000 	 28.631297 
0.987000 	 28.631297 
0.988000 	 28.631297 
0.989000 	 28.631297 
0.990000 	 28.631297 
0.991000 	 28.631297 
0.992000 	 28.631297 
0.993000 	 28.631297 
0.994000 	 28.631297 
0.995000 	 28.631297 
0.996000 	 28.631297 
0.997000 	 28.631297 
0.998000 	 28.631297 
0.999000 	 28.631297 
1.000000 	 28.631297 
1.001000 	 28.631297 
1.002000 	 28.631297 
1.003000 	 28.631297 
1.004000 	 28.631297 
1.005000 	 28.631297 
1.006000 	 28.631297 
1.007000 	 28.631297 
1.008000 	 28.631297 
1.009000 	 28.631297 
1.010000 	 28.631297 
1.011000 	 28.631297 
1.012000 	 28.631297 
1.013000 	 28.631297 
1.014000 	 28.631297 
1.015000 	 28.631297 
1.016000 	 28.631297 
1.017000 	 28.631297 
1.018000 	 28.631297 
1.019000 	 28.631297 
1.020000 	 28.631297 
1.021000 	 28.631297 
1.022000 	 28.631297 
1.023000 	 28.631297 
1.024000 	 28.631297 
1.025000 	 28.631297 
1.026000 	 28.631297 
1.027000 	 27.654032 
1.028000 	 28.631297 
1.029000 	 27.654032 
1.030000 	 28.631297 
1.031000 	 28.631297 
1.032000 	 27.654032 
1.033000 	 28.631297 
1.034000 	 28.631297 
1.035000 	 28.631297 
1.036000 	 28.631297 
1.037000 	 28.631297 
1.038000 	 28.631297 
1.039000 	 28.631297 
1.040000 	 28.631297 
1.041000 	 28.631297 
1.042000 	 28.631297 
1.043000 	 28.631297 
1.044000 	 28.631297 
1.045000 	 28.631297 
1.046000 	 28.631297 
1.047000 	 28.631297 
1.048000 	 28.631297 
1.049000 	 28.631297 
1.050000 	 28.631297 
1.051000 	 28.631297 
1.052000 	 28.631297 
1.053000 	 28.631297 
1.054000 	 28.631297 
1.055000 	 28.631297 
1.056000 	 28.631297 
1.057000 	 28.631297 
1.058000 	 28.631297 
1.059000 	 28.631297 
1.060000 	 28.631297 
1.061000 	 28.631297 
1.062000 	 28.631297 
1.063000 	 27.654032 
1.064000 	 28.631297 
1.065000 	 28.631297 
1.066000 	 28.631297 
1.067000 	 28.631297 
1.068000 	 28.631297 
1.069000 	 28.631297 
1.070000 	 28.631297 
1.071000 	 28.631297 
1.072000 	 28.631297 
1.073000 	 28.631297 
