time (s) 	 Temperature (C) 
0.112000 	 22.767711 
0.113000 	 22.767711 
0.114000 	 22.767711 
0.115000 	 22.767711 
0.116000 	 22.767711 
0.117000 	 22.767711 
0.118000 	 22.767711 
0.119000 	 22.767711 
0.120000 	 22.767711 
0.121000 	 22.767711 
0.122000 	 22.767711 
0.123000 	 22.767711 
0.124000 	 22.767711 
0.125000 	 22.767711 
0.126000 	 22.767711 
0.127000 	 22.767711 
0.128000 	 22.767711 
0.129000 	 22.767711 
0.130000 	 22.767711 
0.131000 	 22.767711 
0.132000 	 22.767711 
0.133000 	 22.767711 
0.134000 	 22.767711 
0.135000 	 22.767711 
0.136000 	 22.767711 
0.137000 	 22.767711 
0.138000 	 22.767711 
0.139000 	 22.767711 
0.140000 	 22.767711 
0.141000 	 22.767711 
0.142000 	 22.767711 
0.143000 	 22.767711 
0.144000 	 22.767711 
0.145000 	 22.767711 
0.146000 	 22.767711 
0.147000 	 22.767711 
0.148000 	 22.767711 
0.149000 	 22.767711 
0.150000 	 22.767711 
0.151000 	 22.767711 
0.152000 	 22.767711 
0.153000 	 22.767711 
0.154000 	 22.767711 
0.155000 	 22.767711 
0.156000 	 22.767711 
0.157000 	 22.767711 
0.158000 	 22.767711 
0.159000 	 22.767711 
0.160000 	 22.767711 
0.161000 	 22.767711 
0.162000 	 22.767711 
0.163000 	 22.767711 
0.164000 	 22.767711 
0.165000 	 22.767711 
0.166000 	 22.767711 
0.167000 	 22.767711 
0.168000 	 22.767711 
0.169000 	 22.767711 
0.170000 	 22.767711 
0.171000 	 22.767711 
0.172000 	 22.767711 
0.173000 	 22.767711 
0.174000 	 22.767711 
0.175000 	 22.767711 
0.176000 	 22.767711 
0.177000 	 22.767711 
0.178000 	 22.767711 
0.179000 	 22.767711 
0.180000 	 22.767711 
0.181000 	 22.767711 
0.182000 	 22.767711 
0.183000 	 22.767711 
0.184000 	 22.767711 
0.185000 	 22.767711 
0.186000 	 22.767711 
0.187000 	 22.767711 
0.188000 	 22.767711 
0.189000 	 22.767711 
0.190000 	 22.767711 
0.191000 	 22.767711 
0.192000 	 22.767711 
0.193000 	 22.767711 
0.194000 	 22.767711 
0.195000 	 22.767711 
0.196000 	 22.767711 
0.197000 	 22.767711 
0.198000 	 22.767711 
0.199000 	 22.767711 
0.200000 	 22.767711 
0.201000 	 21.790446 
0.202000 	 22.767711 
0.203000 	 22.767711 
0.204000 	 22.767711 
0.205000 	 22.767711 
0.206000 	 22.767711 
0.207000 	 22.767711 
0.208000 	 22.767711 
0.209000 	 22.767711 
0.210000 	 22.767711 
0.211000 	 22.767711 
0.212000 	 22.767711 
0.213000 	 22.767711 
0.214000 	 22.767711 
0.215000 	 22.767711 
0.216000 	 22.767711 
0.217000 	 22.767711 
0.218000 	 22.767711 
0.219000 	 22.767711 
0.220000 	 22.767711 
0.221000 	 22.767711 
0.222000 	 22.767711 
0.223000 	 22.767711 
0.224000 	 22.767711 
0.225000 	 22.767711 
0.226000 	 23.744975 
0.227000 	 22.767711 
0.228000 	 22.767711 
0.229000 	 22.767711 
0.230000 	 22.767711 
0.231000 	 22.767711 
0.232000 	 22.767711 
0.233000 	 22.767711 
0.234000 	 22.767711 
0.235000 	 22.767711 
0.236000 	 22.767711 
0.237000 	 22.767711 
0.238000 	 22.767711 
0.239000 	 22.767711 
0.240000 	 22.767711 
0.241000 	 22.767711 
0.242000 	 22.767711 
0.243000 	 22.767711 
0.244000 	 22.767711 
0.245000 	 22.767711 
0.246000 	 22.767711 
0.247000 	 22.767711 
0.248000 	 22.767711 
0.249000 	 22.767711 
0.250000 	 22.767711 
0.251000 	 22.767711 
0.252000 	 22.767711 
0.253000 	 22.767711 
0.254000 	 22.767711 
0.255000 	 22.767711 
0.256000 	 22.767711 
0.257000 	 22.767711 
0.258000 	 22.767711 
0.259000 	 22.767711 
0.260000 	 22.767711 
0.261000 	 22.767711 
0.262000 	 22.767711 
0.263000 	 22.767711 
0.264000 	 22.767711 
0.265000 	 22.767711 
0.266000 	 22.767711 
0.267000 	 22.767711 
0.268000 	 22.767711 
0.269000 	 22.767711 
0.270000 	 22.767711 
0.271000 	 22.767711 
0.272000 	 22.767711 
0.273000 	 22.767711 
0.274000 	 22.767711 
0.275000 	 22.767711 
0.276000 	 22.767711 
0.277000 	 22.767711 
0.278000 	 22.767711 
0.279000 	 22.767711 
0.280000 	 22.767711 
0.281000 	 22.767711 
0.282000 	 22.767711 
0.283000 	 22.767711 
0.284000 	 22.767711 
0.285000 	 22.767711 
0.286000 	 22.767711 
0.287000 	 22.767711 
0.288000 	 22.767711 
0.289000 	 22.767711 
0.290000 	 22.767711 
0.291000 	 22.767711 
0.292000 	 22.767711 
0.293000 	 22.767711 
0.294000 	 23.744975 
0.295000 	 22.767711 
0.296000 	 22.767711 
0.297000 	 22.767711 
0.298000 	 22.767711 
0.299000 	 22.767711 
0.300000 	 22.767711 
0.301000 	 22.767711 
0.302000 	 22.767711 
0.303000 	 22.767711 
0.304000 	 22.767711 
0.305000 	 22.767711 
0.306000 	 22.767711 
0.307000 	 22.767711 
0.308000 	 22.767711 
0.309000 	 22.767711 
0.310000 	 22.767711 
0.311000 	 22.767711 
0.312000 	 22.767711 
0.313000 	 22.767711 
0.314000 	 22.767711 
0.315000 	 22.767711 
0.316000 	 22.767711 
0.317000 	 22.767711 
0.318000 	 22.767711 
0.319000 	 22.767711 
0.320000 	 22.767711 
0.321000 	 22.767711 
0.322000 	 22.767711 
0.323000 	 22.767711 
0.324000 	 22.767711 
0.325000 	 22.767711 
0.326000 	 22.767711 
0.327000 	 22.767711 
0.328000 	 22.767711 
0.329000 	 22.767711 
0.330000 	 22.767711 
0.331000 	 23.744975 
0.332000 	 22.767711 
0.333000 	 22.767711 
0.334000 	 22.767711 
0.335000 	 22.767711 
0.336000 	 22.767711 
0.337000 	 22.767711 
0.338000 	 22.767711 
0.339000 	 22.767711 
0.340000 	 22.767711 
0.341000 	 22.767711 
0.342000 	 22.767711 
0.343000 	 22.767711 
0.344000 	 22.767711 
0.345000 	 22.767711 
0.346000 	 22.767711 
0.347000 	 22.767711 
0.348000 	 22.767711 
0.349000 	 22.767711 
0.350000 	 22.767711 
0.351000 	 22.767711 
0.352000 	 22.767711 
0.353000 	 22.767711 
0.354000 	 22.767711 
0.355000 	 22.767711 
0.356000 	 23.744975 
0.357000 	 22.767711 
0.358000 	 22.767711 
0.359000 	 22.767711 
0.360000 	 22.767711 
0.361000 	 22.767711 
0.362000 	 22.767711 
0.363000 	 22.767711 
0.364000 	 22.767711 
0.365000 	 22.767711 
0.366000 	 22.767711 
0.367000 	 22.767711 
0.368000 	 22.767711 
0.369000 	 22.767711 
0.370000 	 22.767711 
0.371000 	 22.767711 
0.372000 	 22.767711 
0.373000 	 23.744975 
0.374000 	 22.767711 
0.375000 	 22.767711 
0.376000 	 22.767711 
0.377000 	 22.767711 
0.378000 	 22.767711 
0.379000 	 22.767711 
0.380000 	 22.767711 
0.381000 	 22.767711 
0.382000 	 22.767711 
0.383000 	 22.767711 
0.384000 	 22.767711 
0.385000 	 22.767711 
0.386000 	 22.767711 
0.387000 	 22.767711 
0.388000 	 22.767711 
0.389000 	 22.767711 
0.390000 	 22.767711 
0.391000 	 22.767711 
0.392000 	 22.767711 
0.393000 	 22.767711 
0.394000 	 22.767711 
0.395000 	 22.767711 
0.396000 	 22.767711 
0.397000 	 22.767711 
0.398000 	 22.767711 
0.399000 	 22.767711 
0.400000 	 22.767711 
0.401000 	 22.767711 
0.402000 	 22.767711 
0.403000 	 22.767711 
0.404000 	 22.767711 
0.405000 	 22.767711 
0.406000 	 22.767711 
0.407000 	 22.767711 
0.408000 	 22.767711 
0.409000 	 22.767711 
0.410000 	 22.767711 
0.411000 	 22.767711 
0.412000 	 22.767711 
0.413000 	 22.767711 
0.414000 	 22.767711 
0.415000 	 22.767711 
0.416000 	 22.767711 
0.417000 	 22.767711 
0.418000 	 22.767711 
0.419000 	 22.767711 
0.420000 	 22.767711 
0.421000 	 22.767711 
0.422000 	 22.767711 
0.423000 	 22.767711 
0.424000 	 22.767711 
0.425000 	 22.767711 
0.426000 	 22.767711 
0.427000 	 22.767711 
0.428000 	 22.767711 
0.429000 	 22.767711 
0.430000 	 22.767711 
0.431000 	 22.767711 
0.432000 	 22.767711 
0.433000 	 22.767711 
0.434000 	 22.767711 
0.435000 	 22.767711 
0.436000 	 22.767711 
0.437000 	 22.767711 
0.438000 	 22.767711 
0.439000 	 22.767711 
0.440000 	 22.767711 
0.441000 	 23.744975 
0.442000 	 22.767711 
0.443000 	 22.767711 
0.444000 	 22.767711 
0.445000 	 22.767711 
0.446000 	 22.767711 
0.447000 	 22.767711 
0.448000 	 22.767711 
0.449000 	 22.767711 
0.450000 	 22.767711 
0.451000 	 22.767711 
0.452000 	 22.767711 
0.453000 	 22.767711 
0.454000 	 22.767711 
0.455000 	 22.767711 
0.456000 	 22.767711 
0.457000 	 22.767711 
0.458000 	 22.767711 
0.459000 	 22.767711 
0.460000 	 22.767711 
0.461000 	 22.767711 
0.462000 	 22.767711 
0.463000 	 22.767711 
0.464000 	 22.767711 
0.465000 	 22.767711 
0.466000 	 23.744975 
0.467000 	 22.767711 
0.468000 	 22.767711 
0.469000 	 22.767711 
0.470000 	 22.767711 
0.471000 	 22.767711 
0.472000 	 22.767711 
0.473000 	 22.767711 
0.474000 	 22.767711 
0.475000 	 22.767711 
0.476000 	 22.767711 
0.477000 	 22.767711 
0.478000 	 22.767711 
0.479000 	 22.767711 
0.480000 	 22.767711 
0.481000 	 22.767711 
0.482000 	 22.767711 
0.483000 	 22.767711 
0.484000 	 22.767711 
0.485000 	 22.767711 
0.486000 	 22.767711 
0.487000 	 22.767711 
0.488000 	 22.767711 
0.489000 	 22.767711 
0.490000 	 22.767711 
0.491000 	 22.767711 
0.492000 	 22.767711 
0.493000 	 22.767711 
0.494000 	 22.767711 
0.495000 	 22.767711 
0.496000 	 22.767711 
0.497000 	 22.767711 
0.498000 	 22.767711 
0.499000 	 22.767711 
0.500000 	 22.767711 
0.501000 	 22.767711 
0.502000 	 22.767711 
0.503000 	 22.767711 
0.504000 	 22.767711 
0.505000 	 22.767711 
0.506000 	 22.767711 
0.507000 	 22.767711 
0.508000 	 22.767711 
0.509000 	 22.767711 
0.510000 	 22.767711 
0.511000 	 22.767711 
0.512000 	 22.767711 
0.513000 	 22.767711 
0.514000 	 22.767711 
0.515000 	 22.767711 
0.516000 	 22.767711 
0.517000 	 22.767711 
0.518000 	 22.767711 
0.519000 	 22.767711 
0.520000 	 22.767711 
0.521000 	 22.767711 
0.522000 	 22.767711 
0.523000 	 22.767711 
0.524000 	 22.767711 
0.525000 	 22.767711 
0.526000 	 22.767711 
0.527000 	 22.767711 
0.528000 	 22.767711 
0.529000 	 22.767711 
0.530000 	 22.767711 
0.531000 	 22.767711 
0.532000 	 22.767711 
0.533000 	 22.767711 
0.534000 	 22.767711 
0.535000 	 22.767711 
0.536000 	 22.767711 
0.537000 	 22.767711 
0.538000 	 22.767711 
0.539000 	 22.767711 
0.540000 	 22.767711 
0.541000 	 22.767711 
0.542000 	 22.767711 
0.543000 	 23.744975 
0.544000 	 22.767711 
0.545000 	 22.767711 
0.546000 	 22.767711 
0.547000 	 22.767711 
0.548000 	 22.767711 
0.549000 	 22.767711 
0.550000 	 22.767711 
0.551000 	 22.767711 
0.552000 	 22.767711 
0.553000 	 23.744975 
0.554000 	 22.767711 
0.555000 	 22.767711 
0.556000 	 22.767711 
0.557000 	 22.767711 
0.558000 	 22.767711 
0.559000 	 22.767711 
0.560000 	 22.767711 
0.561000 	 22.767711 
0.562000 	 22.767711 
0.563000 	 22.767711 
0.564000 	 22.767711 
0.565000 	 22.767711 
0.566000 	 22.767711 
0.567000 	 22.767711 
0.568000 	 22.767711 
0.569000 	 22.767711 
0.570000 	 22.767711 
0.571000 	 22.767711 
0.572000 	 22.767711 
0.573000 	 22.767711 
0.574000 	 22.767711 
0.575000 	 22.767711 
0.576000 	 22.767711 
0.577000 	 22.767711 
0.578000 	 23.744975 
0.579000 	 22.767711 
0.580000 	 23.744975 
0.581000 	 22.767711 
0.582000 	 22.767711 
0.583000 	 22.767711 
0.584000 	 22.767711 
0.585000 	 22.767711 
0.586000 	 22.767711 
0.587000 	 22.767711 
0.588000 	 22.767711 
0.589000 	 22.767711 
0.590000 	 22.767711 
0.591000 	 22.767711 
0.592000 	 22.767711 
0.593000 	 22.767711 
0.594000 	 22.767711 
0.595000 	 22.767711 
0.596000 	 22.767711 
0.597000 	 22.767711 
0.598000 	 22.767711 
0.599000 	 22.767711 
0.600000 	 22.767711 
0.601000 	 22.767711 
0.602000 	 22.767711 
0.603000 	 22.767711 
0.604000 	 22.767711 
0.605000 	 22.767711 
0.606000 	 22.767711 
0.607000 	 22.767711 
0.608000 	 22.767711 
0.609000 	 22.767711 
0.610000 	 22.767711 
0.611000 	 22.767711 
0.612000 	 22.767711 
0.613000 	 22.767711 
0.614000 	 22.767711 
0.615000 	 22.767711 
0.616000 	 22.767711 
0.617000 	 22.767711 
0.618000 	 22.767711 
0.619000 	 22.767711 
0.620000 	 22.767711 
0.621000 	 22.767711 
0.622000 	 22.767711 
0.623000 	 22.767711 
0.624000 	 22.767711 
0.625000 	 22.767711 
0.626000 	 22.767711 
0.627000 	 22.767711 
0.628000 	 22.767711 
0.629000 	 22.767711 
0.630000 	 22.767711 
0.631000 	 22.767711 
0.632000 	 22.767711 
0.633000 	 22.767711 
0.634000 	 22.767711 
0.635000 	 22.767711 
0.636000 	 22.767711 
0.637000 	 22.767711 
0.638000 	 22.767711 
0.639000 	 22.767711 
0.640000 	 22.767711 
0.641000 	 22.767711 
0.642000 	 22.767711 
0.643000 	 22.767711 
0.644000 	 22.767711 
0.645000 	 22.767711 
0.646000 	 22.767711 
0.647000 	 22.767711 
0.648000 	 23.744975 
0.649000 	 22.767711 
0.650000 	 22.767711 
0.651000 	 22.767711 
0.652000 	 22.767711 
0.653000 	 22.767711 
0.654000 	 22.767711 
0.655000 	 22.767711 
0.656000 	 22.767711 
0.657000 	 22.767711 
0.658000 	 22.767711 
0.659000 	 22.767711 
0.660000 	 22.767711 
0.661000 	 22.767711 
0.662000 	 22.767711 
0.663000 	 22.767711 
0.664000 	 22.767711 
0.665000 	 22.767711 
0.666000 	 22.767711 
0.667000 	 22.767711 
0.668000 	 22.767711 
0.669000 	 22.767711 
0.670000 	 22.767711 
0.671000 	 22.767711 
0.672000 	 22.767711 
0.673000 	 22.767711 
0.674000 	 22.767711 
0.675000 	 22.767711 
0.676000 	 23.744975 
0.677000 	 22.767711 
0.678000 	 22.767711 
0.679000 	 22.767711 
0.680000 	 23.744975 
0.681000 	 22.767711 
0.682000 	 22.767711 
0.683000 	 22.767711 
0.684000 	 22.767711 
0.685000 	 22.767711 
0.686000 	 22.767711 
0.687000 	 22.767711 
0.688000 	 22.767711 
0.689000 	 22.767711 
0.690000 	 22.767711 
0.691000 	 22.767711 
0.692000 	 22.767711 
0.693000 	 22.767711 
0.694000 	 22.767711 
0.695000 	 22.767711 
0.696000 	 22.767711 
0.697000 	 22.767711 
0.698000 	 22.767711 
0.699000 	 22.767711 
0.700000 	 22.767711 
0.701000 	 22.767711 
0.702000 	 22.767711 
0.703000 	 22.767711 
0.704000 	 22.767711 
0.705000 	 22.767711 
0.706000 	 22.767711 
0.707000 	 23.744975 
0.708000 	 22.767711 
0.709000 	 22.767711 
0.710000 	 22.767711 
0.711000 	 22.767711 
0.712000 	 22.767711 
0.713000 	 22.767711 
0.714000 	 22.767711 
0.715000 	 22.767711 
0.716000 	 22.767711 
0.717000 	 22.767711 
0.718000 	 22.767711 
0.719000 	 22.767711 
0.720000 	 22.767711 
0.721000 	 22.767711 
0.722000 	 22.767711 
0.723000 	 22.767711 
0.724000 	 22.767711 
0.725000 	 22.767711 
0.726000 	 22.767711 
0.727000 	 22.767711 
0.728000 	 22.767711 
0.729000 	 22.767711 
0.730000 	 22.767711 
0.731000 	 22.767711 
0.732000 	 22.767711 
0.733000 	 22.767711 
0.734000 	 22.767711 
0.735000 	 22.767711 
0.736000 	 22.767711 
0.737000 	 22.767711 
0.738000 	 22.767711 
0.739000 	 22.767711 
0.740000 	 22.767711 
0.741000 	 22.767711 
0.742000 	 22.767711 
0.743000 	 22.767711 
0.744000 	 22.767711 
0.745000 	 22.767711 
0.746000 	 22.767711 
0.747000 	 22.767711 
0.748000 	 22.767711 
0.749000 	 22.767711 
0.750000 	 22.767711 
0.751000 	 22.767711 
0.752000 	 22.767711 
0.753000 	 22.767711 
0.754000 	 22.767711 
0.755000 	 22.767711 
0.756000 	 22.767711 
0.757000 	 22.767711 
0.758000 	 22.767711 
0.759000 	 22.767711 
0.760000 	 22.767711 
0.761000 	 22.767711 
0.762000 	 22.767711 
0.763000 	 22.767711 
0.764000 	 22.767711 
0.765000 	 22.767711 
0.766000 	 22.767711 
0.767000 	 22.767711 
0.768000 	 22.767711 
0.769000 	 22.767711 
0.770000 	 22.767711 
0.771000 	 22.767711 
0.772000 	 22.767711 
0.773000 	 22.767711 
0.774000 	 22.767711 
0.775000 	 22.767711 
0.776000 	 22.767711 
0.777000 	 22.767711 
0.778000 	 22.767711 
0.779000 	 22.767711 
0.780000 	 22.767711 
0.781000 	 22.767711 
0.782000 	 22.767711 
0.783000 	 22.767711 
0.784000 	 22.767711 
0.785000 	 22.767711 
0.786000 	 22.767711 
0.787000 	 22.767711 
0.788000 	 22.767711 
0.789000 	 22.767711 
0.790000 	 22.767711 
0.791000 	 22.767711 
0.792000 	 22.767711 
0.793000 	 22.767711 
0.794000 	 22.767711 
0.795000 	 22.767711 
0.796000 	 22.767711 
0.797000 	 22.767711 
0.798000 	 22.767711 
0.799000 	 22.767711 
0.800000 	 22.767711 
0.801000 	 22.767711 
0.802000 	 22.767711 
0.803000 	 22.767711 
0.804000 	 22.767711 
0.805000 	 22.767711 
0.806000 	 22.767711 
0.807000 	 22.767711 
0.808000 	 22.767711 
0.809000 	 22.767711 
0.810000 	 22.767711 
0.811000 	 22.767711 
0.812000 	 22.767711 
0.813000 	 22.767711 
0.814000 	 22.767711 
0.815000 	 22.767711 
0.816000 	 22.767711 
0.817000 	 22.767711 
0.818000 	 22.767711 
0.819000 	 22.767711 
0.820000 	 22.767711 
0.821000 	 22.767711 
0.822000 	 22.767711 
0.823000 	 22.767711 
0.824000 	 22.767711 
0.825000 	 22.767711 
0.826000 	 22.767711 
0.827000 	 22.767711 
0.828000 	 22.767711 
0.829000 	 22.767711 
0.830000 	 22.767711 
0.831000 	 22.767711 
0.832000 	 22.767711 
0.833000 	 22.767711 
0.834000 	 22.767711 
0.835000 	 22.767711 
0.836000 	 22.767711 
0.837000 	 22.767711 
0.838000 	 22.767711 
0.839000 	 22.767711 
0.840000 	 22.767711 
0.841000 	 22.767711 
0.842000 	 22.767711 
0.843000 	 22.767711 
0.844000 	 22.767711 
0.845000 	 22.767711 
0.846000 	 22.767711 
0.847000 	 22.767711 
0.848000 	 22.767711 
0.849000 	 22.767711 
0.850000 	 22.767711 
0.851000 	 22.767711 
0.852000 	 22.767711 
0.853000 	 22.767711 
0.854000 	 22.767711 
0.855000 	 22.767711 
0.856000 	 22.767711 
0.857000 	 22.767711 
0.858000 	 22.767711 
0.859000 	 23.744975 
0.860000 	 22.767711 
0.861000 	 22.767711 
0.862000 	 22.767711 
0.863000 	 22.767711 
0.864000 	 22.767711 
0.865000 	 22.767711 
0.866000 	 22.767711 
0.867000 	 22.767711 
0.868000 	 22.767711 
0.869000 	 22.767711 
0.870000 	 22.767711 
0.871000 	 22.767711 
0.872000 	 22.767711 
0.873000 	 22.767711 
0.874000 	 22.767711 
0.875000 	 22.767711 
0.876000 	 22.767711 
0.877000 	 22.767711 
0.878000 	 22.767711 
0.879000 	 22.767711 
0.880000 	 22.767711 
0.881000 	 22.767711 
0.882000 	 22.767711 
0.883000 	 22.767711 
0.884000 	 22.767711 
0.885000 	 22.767711 
0.886000 	 22.767711 
0.887000 	 22.767711 
0.888000 	 22.767711 
0.889000 	 22.767711 
0.890000 	 22.767711 
0.891000 	 22.767711 
0.892000 	 22.767711 
0.893000 	 22.767711 
0.894000 	 22.767711 
0.895000 	 22.767711 
0.896000 	 22.767711 
0.897000 	 22.767711 
0.898000 	 22.767711 
0.899000 	 22.767711 
0.900000 	 22.767711 
0.901000 	 22.767711 
0.902000 	 22.767711 
0.903000 	 22.767711 
0.904000 	 22.767711 
0.905000 	 22.767711 
0.906000 	 22.767711 
0.907000 	 22.767711 
0.908000 	 22.767711 
0.909000 	 22.767711 
0.910000 	 22.767711 
0.911000 	 22.767711 
0.912000 	 22.767711 
0.913000 	 22.767711 
0.914000 	 22.767711 
0.915000 	 22.767711 
0.916000 	 22.767711 
0.917000 	 22.767711 
0.918000 	 22.767711 
0.919000 	 22.767711 
0.920000 	 22.767711 
0.921000 	 22.767711 
0.922000 	 22.767711 
0.923000 	 22.767711 
0.924000 	 22.767711 
0.925000 	 22.767711 
0.926000 	 22.767711 
0.927000 	 22.767711 
0.928000 	 22.767711 
0.929000 	 22.767711 
0.930000 	 22.767711 
0.931000 	 22.767711 
0.932000 	 22.767711 
0.933000 	 22.767711 
0.934000 	 22.767711 
0.935000 	 22.767711 
0.936000 	 22.767711 
0.937000 	 22.767711 
0.938000 	 22.767711 
0.939000 	 22.767711 
0.940000 	 22.767711 
0.941000 	 22.767711 
0.942000 	 22.767711 
0.943000 	 22.767711 
0.944000 	 22.767711 
0.945000 	 22.767711 
0.946000 	 22.767711 
0.947000 	 22.767711 
0.948000 	 22.767711 
0.949000 	 21.790446 
0.950000 	 22.767711 
0.951000 	 22.767711 
0.952000 	 22.767711 
0.953000 	 22.767711 
0.954000 	 22.767711 
0.955000 	 22.767711 
0.956000 	 22.767711 
0.957000 	 22.767711 
0.958000 	 22.767711 
0.959000 	 22.767711 
0.960000 	 22.767711 
0.961000 	 22.767711 
0.962000 	 22.767711 
0.963000 	 22.767711 
0.964000 	 22.767711 
0.965000 	 22.767711 
0.966000 	 22.767711 
0.967000 	 22.767711 
0.968000 	 22.767711 
0.969000 	 22.767711 
0.970000 	 22.767711 
0.971000 	 22.767711 
0.972000 	 22.767711 
0.973000 	 21.790446 
0.974000 	 22.767711 
0.975000 	 22.767711 
0.976000 	 22.767711 
0.977000 	 22.767711 
0.978000 	 22.767711 
0.979000 	 22.767711 
0.980000 	 22.767711 
0.981000 	 22.767711 
0.982000 	 22.767711 
0.983000 	 22.767711 
0.984000 	 22.767711 
0.985000 	 22.767711 
0.986000 	 22.767711 
0.987000 	 22.767711 
0.988000 	 21.790446 
0.989000 	 22.767711 
0.990000 	 22.767711 
0.991000 	 22.767711 
0.992000 	 22.767711 
0.993000 	 22.767711 
0.994000 	 22.767711 
0.995000 	 22.767711 
0.996000 	 22.767711 
0.997000 	 22.767711 
0.998000 	 22.767711 
0.999000 	 22.767711 
1.000000 	 22.767711 
1.001000 	 22.767711 
1.002000 	 22.767711 
1.003000 	 22.767711 
1.004000 	 22.767711 
1.005000 	 22.767711 
1.006000 	 22.767711 
1.007000 	 22.767711 
1.008000 	 22.767711 
1.009000 	 22.767711 
1.010000 	 22.767711 
1.011000 	 22.767711 
1.012000 	 22.767711 
1.013000 	 22.767711 
1.014000 	 22.767711 
1.015000 	 22.767711 
1.016000 	 22.767711 
1.017000 	 22.767711 
1.018000 	 22.767711 
1.019000 	 22.767711 
1.020000 	 22.767711 
1.021000 	 22.767711 
1.022000 	 21.790446 
1.023000 	 22.767711 
1.024000 	 22.767711 
1.025000 	 22.767711 
1.026000 	 22.767711 
1.027000 	 22.767711 
1.028000 	 22.767711 
1.029000 	 22.767711 
1.030000 	 22.767711 
1.031000 	 22.767711 
1.032000 	 22.767711 
1.033000 	 22.767711 
1.034000 	 22.767711 
1.035000 	 22.767711 
1.036000 	 22.767711 
1.037000 	 22.767711 
1.038000 	 22.767711 
1.039000 	 22.767711 
1.040000 	 22.767711 
1.041000 	 22.767711 
1.042000 	 22.767711 
1.043000 	 22.767711 
1.044000 	 22.767711 
1.045000 	 22.767711 
1.046000 	 22.767711 
1.047000 	 22.767711 
1.048000 	 22.767711 
1.049000 	 22.767711 
1.050000 	 21.790446 
1.051000 	 22.767711 
1.052000 	 22.767711 
1.053000 	 22.767711 
1.054000 	 22.767711 
1.055000 	 22.767711 
1.056000 	 22.767711 
1.057000 	 22.767711 
1.058000 	 22.767711 
1.059000 	 23.744975 
1.060000 	 22.767711 
1.061000 	 22.767711 
1.062000 	 22.767711 
1.063000 	 22.767711 
1.064000 	 22.767711 
1.065000 	 22.767711 
1.066000 	 22.767711 
1.067000 	 22.767711 
1.068000 	 22.767711 
1.069000 	 22.767711 
1.070000 	 22.767711 
1.071000 	 22.767711 
1.072000 	 22.767711 
1.073000 	 22.767711 
