time (s) 	 Output Voltage(v) 	 Input Voltage(v)
1.45000000 	 -0.70436242 	 0.74703614 
1.47500000 	 -0.71542937 	 0.75940509 
1.50000000 	 -0.72779832 	 0.77079754 
1.52500000 	 -0.73951627 	 0.78186449 
1.55000000 	 -0.75058323 	 0.79358245 
1.57500000 	 -0.76262668 	 0.80497490 
1.60000000 	 -0.77434463 	 0.81571635 
1.62500000 	 -0.78606258 	 0.82808530 
1.65000000 	 -0.79680404 	 0.83915226 
1.67500000 	 -0.80852199 	 0.85054471 
1.70000000 	 -0.82023994 	 0.86258816 
1.72500000 	 -0.83163239 	 0.87332962 
1.75000000 	 -0.84335035 	 0.88504757 
1.77500000 	 -0.85506830 	 0.89578903 
1.80000000 	 -0.86613525 	 0.90718148 
1.82500000 	 -0.87752771 	 0.91792294 
1.85000000 	 -0.88957116 	 0.92931539 
1.87500000 	 -0.89966162 	 0.94038234 
1.90000000 	 -0.91105407 	 0.95210030 
1.92500000 	 -0.92374852 	 0.96316725 
1.95000000 	 -0.93416447 	 0.97390871 
1.97500000 	 -0.94555693 	 0.98530116 
2.00000000 	 -0.95629838 	 0.99506612 
2.02500000 	 -0.96769084 	 1.00613307 
2.05000000 	 -0.97908329 	 1.01687453 
2.07500000 	 -0.98982475 	 1.02761599 
2.10000000 	 -1.00089170 	 1.03933394 
2.12500000 	 -1.01195865 	 1.04942440 
2.15000000 	 -1.02270011 	 1.05984035 
2.17500000 	 -1.03441806 	 1.07025631 
2.20000000 	 -1.04515952 	 1.08197426 
2.22500000 	 -1.05622647 	 1.09076273 
2.25000000 	 -1.06664243 	 1.10215518 
2.27500000 	 -1.07770939 	 1.11192014 
2.30000000 	 -1.08779984 	 1.12331259 
2.32500000 	 -1.09886680 	 1.13372855 
2.35000000 	 -1.10993375 	 1.14381901 
2.37500000 	 -1.11969871 	 1.15390947 
2.40000000 	 -1.13044017 	 1.16465092 
2.42500000 	 -1.14150712 	 1.17539238 
2.45000000 	 -1.15192308 	 1.18580834 
2.47500000 	 -1.16266454 	 1.19492230 
2.50000000 	 -1.17242950 	 1.20468726 
2.52500000 	 -1.18317095 	 1.21510322 
2.55000000 	 -1.19358691 	 1.22519368 
2.57500000 	 -1.20432837 	 1.23560963 
2.60000000 	 -1.21409333 	 1.24439810 
2.62500000 	 -1.22418378 	 1.25416306 
2.65000000 	 -1.23394874 	 1.26490451 
2.67500000 	 -1.24501570 	 1.27369298 
2.70000000 	 -1.25478066 	 1.28378344 
2.72500000 	 -1.26487112 	 1.29354840 
2.75000000 	 -1.27496158 	 1.30201136 
2.77500000 	 -1.28505204 	 1.31210182 
2.80000000 	 -1.29481700 	 1.32154128 
2.82500000 	 -1.30490745 	 1.33098074 
2.85000000 	 -1.31467241 	 1.34009471 
2.87500000 	 -1.32508837 	 1.34888317 
2.90000000 	 -1.33387684 	 1.35897363 
2.92500000 	 -1.34396729 	 1.36841309 
2.95000000 	 -1.35340676 	 1.37752705 
2.97500000 	 -1.36317172 	 1.38599002 
3.00000000 	 -1.37228568 	 1.39542948 
3.02500000 	 -1.38237614 	 1.40486894 
3.05000000 	 -1.39149010 	 1.41398290 
3.07500000 	 -1.40158056 	 1.42212037 
3.10000000 	 -1.41004352 	 1.43058333 
3.12500000 	 -1.41980848 	 1.43937180 
3.15000000 	 -1.42859695 	 1.44848576 
3.17500000 	 -1.43803641 	 1.45727422 
3.20000000 	 -1.44715037 	 1.46508619 
3.22500000 	 -1.45561334 	 1.47420016 
3.25000000 	 -1.46537830 	 1.48168662 
3.27500000 	 -1.47481776 	 1.49080059 
3.30000000 	 -1.48295522 	 1.49926355 
3.32500000 	 -1.49239469 	 1.50740102 
3.35000000 	 -1.50053215 	 1.51618948 
3.37500000 	 -1.50964611 	 1.52432695 
3.40000000 	 -1.51745808 	 1.53213892 
3.42500000 	 -1.52624655 	 1.54027638 
3.45000000 	 -1.53568601 	 1.54841385 
3.47500000 	 -1.54349798 	 1.55687682 
3.50000000 	 -1.55261194 	 1.56306129 
3.52500000 	 -1.56074941 	 1.57184976 
3.55000000 	 -1.56888687 	 1.57933622 
3.57500000 	 -1.57702434 	 1.58649720 
3.60000000 	 -1.58548730 	 1.59496016 
3.62500000 	 -1.59329927 	 1.60309763 
3.65000000 	 -1.60111124 	 1.61058410 
3.67500000 	 -1.60957421 	 1.61644307 
3.70000000 	 -1.61738617 	 1.62425504 
3.72500000 	 -1.62617464 	 1.63239251 
3.75000000 	 -1.63333561 	 1.63857698 
3.77500000 	 -1.64114758 	 1.64541245 
3.80000000 	 -1.64928504 	 1.65322442 
3.82500000 	 -1.65644601 	 1.66071089 
3.85000000 	 -1.66360698 	 1.66754636 
3.87500000 	 -1.67206995 	 1.67373084 
3.90000000 	 -1.67890542 	 1.68024081 
3.92500000 	 -1.68639189 	 1.68772728 
3.95000000 	 -1.69355286 	 1.69488825 
3.97500000 	 -1.70103933 	 1.70107273 
4.00000000 	 -1.70820030 	 1.70693170 
4.02500000 	 -1.71568677 	 1.71409267 
4.05000000 	 -1.72219674 	 1.71995165 
4.07500000 	 -1.73000871 	 1.72646162 
4.10000000 	 -1.73749518 	 1.73329709 
4.12500000 	 -1.74335416 	 1.73948157 
4.15000000 	 -1.75018963 	 1.74566604 
4.17500000 	 -1.75735060 	 1.75217602 
4.20000000 	 -1.76418607 	 1.75705850 
4.22500000 	 -1.77069605 	 1.76324297 
4.25000000 	 -1.77753152 	 1.76942745 
4.27500000 	 -1.78436699 	 1.77626292 
4.30000000 	 -1.78957497 	 1.78049440 
4.32500000 	 -1.79608494 	 1.78732987 
4.35000000 	 -1.80292041 	 1.79188685 
4.37500000 	 -1.80943039 	 1.79839683 
4.40000000 	 -1.81528936 	 1.80393030 
4.42500000 	 -1.82147384 	 1.80881278 
4.45000000 	 -1.82733281 	 1.81402076 
4.47500000 	 -1.83384279 	 1.81922874 
4.50000000 	 -1.83937626 	 1.82411122 
4.52500000 	 -1.84523524 	 1.82866820 
4.55000000 	 -1.85141971 	 1.83485268 
4.57500000 	 -1.85630219 	 1.83973516 
4.60000000 	 -1.86281217 	 1.84396664 
4.62500000 	 -1.86802015 	 1.84917462 
4.65000000 	 -1.87290263 	 1.85470810 
4.67500000 	 -1.87908710 	 1.85926508 
4.70000000 	 -1.88462058 	 1.86317106 
4.72500000 	 -1.88950306 	 1.86772804 
4.75000000 	 -1.89406004 	 1.87228502 
4.77500000 	 -1.89959352 	 1.87684201 
4.80000000 	 -1.90480150 	 1.88074799 
4.82500000 	 -1.91000947 	 1.88465397 
4.85000000 	 -1.91554295 	 1.88953645 
4.87500000 	 -1.91944894 	 1.89344244 
4.90000000 	 -1.92433142 	 1.89734842 
4.92500000 	 -1.92888840 	 1.90125441 
4.95000000 	 -1.93344538 	 1.90548589 
4.97500000 	 -1.93832786 	 1.91004287 
5.00000000 	 -1.94288484 	 1.91167036 
5.02500000 	 -1.94776732 	 1.91622734 
5.05000000 	 -1.95167330 	 1.92013333 
5.07500000 	 -1.95623028 	 1.92338831 
5.10000000 	 -1.96046177 	 1.92664330 
5.12500000 	 -1.96501875 	 1.92989829 
5.15000000 	 -1.96794824 	 1.93217678 
5.17500000 	 -1.97217972 	 1.93608276 
5.20000000 	 -1.97608570 	 1.93933775 
5.22500000 	 -1.97966619 	 1.94194174 
5.25000000 	 -1.98454867 	 1.94422023 
5.27500000 	 -1.98780366 	 1.94877721 
5.30000000 	 -1.99040764 	 1.95138120 
5.32500000 	 -1.99463913 	 1.95365969 
5.35000000 	 -1.99789411 	 1.95561268 
5.37500000 	 -2.00180010 	 1.95691468 
5.40000000 	 -2.00440409 	 1.96114616 
5.42500000 	 -2.00798457 	 1.96342465 
5.45000000 	 -2.01091406 	 1.96635414 
5.47500000 	 -2.01416905 	 1.96798163 
5.50000000 	 -2.01709854 	 1.97026012 
5.52500000 	 -2.02002802 	 1.97221311 
5.55000000 	 -2.02263201 	 1.97384061 
5.57500000 	 -2.02556150 	 1.97644460 
5.60000000 	 -2.02783999 	 1.97774659 
5.62500000 	 -2.03011848 	 1.97969958 
5.65000000 	 -2.03239697 	 1.98230357 
5.67500000 	 -2.03597746 	 1.98197807 
5.70000000 	 -2.03793045 	 1.98523306 
5.72500000 	 -2.04118544 	 1.98653506 
5.75000000 	 -2.04216193 	 1.98751155 
5.77500000 	 -2.04476592 	 1.98946454 
5.80000000 	 -2.04671891 	 1.99076654 
5.82500000 	 -2.04899740 	 1.99174303 
5.85000000 	 -2.05127590 	 1.99174303 
5.87500000 	 -2.05192689 	 1.99206853 
5.90000000 	 -2.05420538 	 1.99434702 
5.92500000 	 -2.05518188 	 1.99499802 
5.95000000 	 -2.05778587 	 1.99564902 
5.97500000 	 -2.05908786 	 1.99630002 
6.00000000 	 -2.05941336 	 1.99760201 
6.02500000 	 -2.06169185 	 1.99695101 
6.05000000 	 -2.06331935 	 1.99792751 
6.07500000 	 -2.06429584 	 1.99825301 
6.10000000 	 -2.06592334 	 1.99922950 
6.12500000 	 -2.06657433 	 1.99857851 
6.15000000 	 -2.06820183 	 1.99890400 
6.17500000 	 -2.06885282 	 1.99922950 
6.20000000 	 -2.06917832 	 1.99857851 
6.22500000 	 -2.07015482 	 1.99727651 
6.25000000 	 -2.07048032 	 1.99825301 
6.27500000 	 -2.07113131 	 1.99760201 
6.30000000 	 -2.07145681 	 1.99792751 
6.32500000 	 -2.07210781 	 1.99727651 
6.35000000 	 -2.07308431 	 1.99695101 
6.37500000 	 -2.07275881 	 1.99597452 
6.40000000 	 -2.07308431 	 1.99597452 
6.42500000 	 -2.07308431 	 1.99532352 
6.45000000 	 -2.07275881 	 1.99434702 
6.47500000 	 -2.07373530 	 1.99239403 
6.50000000 	 -2.07275881 	 1.99239403 
6.52500000 	 -2.07275881 	 1.99076654 
6.55000000 	 -2.07210781 	 1.98913904 
6.57500000 	 -2.07080581 	 1.98946454 
6.60000000 	 -2.07080581 	 1.98816255 
6.62500000 	 -2.07080581 	 1.98620956 
6.65000000 	 -2.07015482 	 1.98458206 
6.67500000 	 -2.07015482 	 1.98295457 
6.70000000 	 -2.06885282 	 1.98132708 
6.72500000 	 -2.06820183 	 1.98067608 
6.75000000 	 -2.06722533 	 1.97807209 
6.77500000 	 -2.06592334 	 1.97677010 
6.80000000 	 -2.06559784 	 1.97384061 
6.82500000 	 -2.06331935 	 1.97286411 
6.85000000 	 -2.06331935 	 1.97058562 
6.87500000 	 -2.06136635 	 1.96863263 
6.90000000 	 -2.06038986 	 1.96602864 
6.92500000 	 -2.05746037 	 1.96375015 
6.95000000 	 -2.05648387 	 1.96016966 
6.97500000 	 -2.05550738 	 1.95919317 
7.00000000 	 -2.05322889 	 1.95626368 
7.02500000 	 -2.05127590 	 1.95398519 
7.05000000 	 -2.04964840 	 1.95138120 
7.07500000 	 -2.04802091 	 1.94780071 
7.10000000 	 -2.04639342 	 1.94454573 
7.12500000 	 -2.04313843 	 1.94129074 
7.15000000 	 -2.04118544 	 1.93836125 
7.17500000 	 -2.03923244 	 1.93640826 
7.20000000 	 -2.03662846 	 1.93315327 
7.22500000 	 -2.03434996 	 1.92924729 
7.25000000 	 -2.03109498 	 1.92599230 
7.27500000 	 -2.02946748 	 1.92338831 
7.30000000 	 -2.02686350 	 1.91980783 
7.32500000 	 -2.02393401 	 1.91557635 
7.35000000 	 -2.02198102 	 1.91329786 
7.37500000 	 -2.01807503 	 1.90841538 
7.40000000 	 -2.01579654 	 1.90483489 
7.42500000 	 -2.01189056 	 1.90060341 
7.45000000 	 -2.00993756 	 1.89734842 
7.47500000 	 -2.00635708 	 1.89344244 
7.50000000 	 -2.00342759 	 1.88921095 
7.52500000 	 -1.99952161 	 1.88595597 
7.55000000 	 -1.99659212 	 1.88074799 
7.57500000 	 -1.99203514 	 1.87684201 
7.60000000 	 -1.98910565 	 1.87195953 
7.62500000 	 -1.98585066 	 1.86740254 
7.65000000 	 -1.98227018 	 1.86317106 
7.67500000 	 -1.97771320 	 1.85861408 
7.70000000 	 -1.97380721 	 1.85405710 
7.72500000 	 -1.97022673 	 1.84884912 
7.75000000 	 -1.96566975 	 1.84461764 
7.77500000 	 -1.96176376 	 1.83843316 
7.80000000 	 -1.95753228 	 1.83355068 
7.82500000 	 -1.95297530 	 1.82931920 
7.85000000 	 -1.95004581 	 1.82378572 
7.87500000 	 -1.94451233 	 1.81955424 
7.90000000 	 -1.93995535 	 1.81369526 
7.92500000 	 -1.93604937 	 1.80913828 
7.95000000 	 -1.93084139 	 1.80360481 
7.97500000 	 -1.92595891 	 1.79742033 
8.00000000 	 -1.92140193 	 1.79253785 
8.02500000 	 -1.91684495 	 1.78700437 
8.05000000 	 -1.91163697 	 1.78016890 
8.07500000 	 -1.90675449 	 1.77398443 
8.10000000 	 -1.90187201 	 1.76942745 
8.12500000 	 -1.89698953 	 1.76291747 
8.15000000 	 -1.89178155 	 1.75738399 
8.17500000 	 -1.88624807 	 1.75152502 
8.20000000 	 -1.88169109 	 1.74566604 
8.22500000 	 -1.87583211 	 1.73883057 
8.25000000 	 -1.87029864 	 1.73329709 
8.27500000 	 -1.86476516 	 1.72711262 
8.30000000 	 -1.85923168 	 1.72092814 
8.32500000 	 -1.85304721 	 1.71441817 
8.35000000 	 -1.84718823 	 1.70725720 
8.37500000 	 -1.84230575 	 1.70172372 
8.40000000 	 -1.83677227 	 1.69521375 
8.42500000 	 -1.82961130 	 1.68805278 
8.45000000 	 -1.82472882 	 1.68121731 
8.47500000 	 -1.81821885 	 1.67503283 
8.50000000 	 -1.81170888 	 1.66656987 
8.52500000 	 -1.80584990 	 1.66005989 
8.55000000 	 -1.79901443 	 1.65289892 
8.57500000 	 -1.79282995 	 1.64638895 
8.60000000 	 -1.78697098 	 1.63922798 
8.62500000 	 -1.78046100 	 1.63206701 
8.65000000 	 -1.77330003 	 1.62458054 
8.67500000 	 -1.76679006 	 1.61709407 
8.70000000 	 -1.75995459 	 1.60895660 
8.72500000 	 -1.75279362 	 1.60277213 
8.75000000 	 -1.74726014 	 1.59398366 
8.77500000 	 -1.73944817 	 1.58617170 
8.80000000 	 -1.73261270 	 1.57868523 
8.82500000 	 -1.72610273 	 1.57217525 
8.85000000 	 -1.71861626 	 1.56371229 
8.87500000 	 -1.71145529 	 1.55557482 
8.90000000 	 -1.70461982 	 1.54841385 
8.92500000 	 -1.69648235 	 1.54027638 
8.95000000 	 -1.68964688 	 1.53246442 
8.97500000 	 -1.68248591 	 1.52432695 
9.00000000 	 -1.67467394 	 1.51618948 
9.02500000 	 -1.66718747 	 1.50740102 
9.05000000 	 -1.65970100 	 1.49926355 
9.07500000 	 -1.65188903 	 1.49112609 
9.10000000 	 -1.64375157 	 1.48233762 
9.12500000 	 -1.63691609 	 1.47452565 
9.15000000 	 -1.62812763 	 1.46541169 
9.17500000 	 -1.62064116 	 1.45597223 
9.20000000 	 -1.61282919 	 1.44816026 
9.22500000 	 -1.60436623 	 1.43969730 
9.25000000 	 -1.59720526 	 1.43025784 
9.27500000 	 -1.58841679 	 1.42244587 
9.30000000 	 -1.57995383 	 1.41235541 
9.32500000 	 -1.57149086 	 1.40421794 
9.35000000 	 -1.56335339 	 1.39608048 
9.37500000 	 -1.55456493 	 1.38631552 
9.40000000 	 -1.54642746 	 1.37687605 
9.42500000 	 -1.53829000 	 1.36711109 
9.45000000 	 -1.52982703 	 1.35832263 
9.47500000 	 -1.52168957 	 1.34953417 
9.50000000 	 -1.51322660 	 1.34042020 
9.52500000 	 -1.50346164 	 1.33065524 
9.55000000 	 -1.49499867 	 1.32154128 
9.57500000 	 -1.48621021 	 1.31242732 
9.60000000 	 -1.47807274 	 1.30201136 
9.62500000 	 -1.46830778 	 1.29387389 
9.65000000 	 -1.45886832 	 1.28248144 
9.67500000 	 -1.45007986 	 1.27271648 
9.70000000 	 -1.43998940 	 1.26425352 
9.72500000 	 -1.43185193 	 1.25416306 
9.75000000 	 -1.42208697 	 1.24472360 
9.77500000 	 -1.41394951 	 1.23495864 
9.80000000 	 -1.40353355 	 1.22519368 
9.82500000 	 -1.39572158 	 1.21477772 
9.85000000 	 -1.38498013 	 1.20403626 
9.87500000 	 -1.37651716 	 1.19459680 
9.90000000 	 -1.36577570 	 1.18483184 
9.92500000 	 -1.35698724 	 1.17506688 
9.95000000 	 -1.34722228 	 1.16465092 
9.97500000 	 -1.33713182 	 1.15423497 
10.00000000 	 -1.32801786 	 1.14414451 
10.02500000 	 -1.31760190 	 1.13307755 
10.05000000 	 -1.30783694 	 1.12331259 
10.07500000 	 -1.29839748 	 1.11289664 
10.10000000 	 -1.28798152 	 1.10215518 
10.12500000 	 -1.27854206 	 1.09141372 
10.15000000 	 -1.26812610 	 1.08099777 
10.17500000 	 -1.25803565 	 1.07058181 
10.20000000 	 -1.24761969 	 1.05984035 
10.22500000 	 -1.23720373 	 1.04909890 
10.25000000 	 -1.22743877 	 1.03900844 
10.27500000 	 -1.21767381 	 1.02826698 
10.30000000 	 -1.20725785 	 1.01720003 
10.32500000 	 -1.19684190 	 1.00548208 
10.35000000 	 -1.18577494 	 0.99539162 
10.37500000 	 -1.17568448 	 0.98399916 
10.40000000 	 -1.16526853 	 0.97390871 
10.42500000 	 -1.15517807 	 0.96284175 
10.45000000 	 -1.14411111 	 0.95144930 
10.47500000 	 -1.13336966 	 0.93973135 
10.50000000 	 -1.12360470 	 0.92996639 
10.52500000 	 -1.11286324 	 0.91792294 
10.55000000 	 -1.10147079 	 0.90653048 
10.57500000 	 -1.09072933 	 0.89578903 
10.60000000 	 -1.07933688 	 0.88439657 
10.62500000 	 -1.06892092 	 0.87300412 
10.65000000 	 -1.05817947 	 0.86291366 
10.67500000 	 -1.04711251 	 0.85021921 
10.70000000 	 -1.03637105 	 0.83980326 
10.72500000 	 -1.02595510 	 0.82743431 
10.75000000 	 -1.01488814 	 0.81766935 
10.77500000 	 -1.00414669 	 0.80432390 
10.80000000 	 -0.99242873 	 0.79423344 
10.82500000 	 -0.98168728 	 0.78186449 
10.85000000 	 -0.96964383 	 0.76982104 
10.87500000 	 -0.95890237 	 0.75907959 
10.90000000 	 -0.94750992 	 0.74736163 
10.92500000 	 -0.93676846 	 0.73596918 
10.95000000 	 -0.92439951 	 0.72360023 
10.97500000 	 -0.91430905 	 0.71318427 
11.00000000 	 -0.90194011 	 0.70081533 
11.02500000 	 -0.89119865 	 0.68844638 
11.05000000 	 -0.87882970 	 0.67705392 
11.07500000 	 -0.86776275 	 0.66468497 
11.10000000 	 -0.85669579 	 0.65264152 
11.12500000 	 -0.84497784 	 0.64190007 
11.15000000 	 -0.83260889 	 0.62985662 
11.17500000 	 -0.82186743 	 0.61781317 
11.20000000 	 -0.81014948 	 0.60446772 
11.22500000 	 -0.79810603 	 0.59372626 
11.25000000 	 -0.78573708 	 0.58103182 
11.27500000 	 -0.77434463 	 0.56996486 
11.30000000 	 -0.76295218 	 0.55661942 
11.32500000 	 -0.75188522 	 0.54522696 
11.35000000 	 -0.73853978 	 0.53350901 
11.37500000 	 -0.72747282 	 0.52211656 
11.40000000 	 -0.71575487 	 0.50942211 
11.42500000 	 -0.70371142 	 0.49607666 
11.45000000 	 -0.69134247 	 0.48533521 
11.47500000 	 -0.68027551 	 0.47231526 
11.50000000 	 -0.66758107 	 0.46059731 
11.52500000 	 -0.65618861 	 0.44790286 
11.55000000 	 -0.64381966 	 0.43488292 
11.57500000 	 -0.63177621 	 0.42381596 
11.60000000 	 -0.61973276 	 0.41177251 
11.62500000 	 -0.60768931 	 0.39907806 
11.65000000 	 -0.59564586 	 0.38605812 
11.67500000 	 -0.58327691 	 0.37434016 
11.70000000 	 -0.57155896 	 0.36229671 
11.72500000 	 -0.55919001 	 0.34992776 
11.75000000 	 -0.54649556 	 0.33723332 
11.77500000 	 -0.53445211 	 0.32518986 
11.80000000 	 -0.52240866 	 0.31216992 
11.82500000 	 -0.51036521 	 0.30045197 
11.85000000 	 -0.49832176 	 0.28775752 
11.87500000 	 -0.48562731 	 0.27603957 
11.90000000 	 -0.47358386 	 0.26301962 
11.92500000 	 -0.46121491 	 0.25065067 
11.95000000 	 -0.44917146 	 0.23763072 
11.97500000 	 -0.43615151 	 0.22493628 
12.00000000 	 -0.42378257 	 0.21289283 
12.02500000 	 -0.41173911 	 0.20084937 
12.05000000 	 -0.39937017 	 0.18880592 
12.07500000 	 -0.38732671 	 0.17611148 
12.10000000 	 -0.37463227 	 0.16341703 
12.12500000 	 -0.36193782 	 0.15104808 
12.15000000 	 -0.34924337 	 0.13770263 
12.17500000 	 -0.33785092 	 0.12468269 
12.20000000 	 -0.32417997 	 0.11361573 
12.22500000 	 -0.31213652 	 0.10124678 
12.25000000 	 -0.29976757 	 0.08887783 
12.27500000 	 -0.28739862 	 0.07553239 
12.30000000 	 -0.27470418 	 0.06316344 
12.32500000 	 -0.26200973 	 0.05111999 
12.35000000 	 -0.24964078 	 0.03744904 
12.37500000 	 -0.23727183 	 0.02442910 
12.40000000 	 -0.22425188 	 0.01271115 
12.42500000 	 -0.21220843 	 0.00034220 
12.45000000 	 -0.19951398 	 -0.01170125 
12.47500000 	 -0.18649404 	 -0.02472120 
12.50000000 	 -0.17477609 	 -0.03709015 
12.52500000 	 -0.16175614 	 -0.04945910 
12.55000000 	 -0.14971269 	 -0.06247905 
12.57500000 	 -0.13604174 	 -0.07549899 
12.60000000 	 -0.12334730 	 -0.08754244 
12.62500000 	 -0.11130385 	 -0.10056239 
12.65000000 	 -0.09926040 	 -0.11293134 
12.67500000 	 -0.08591495 	 -0.12595129 
12.70000000 	 -0.07354600 	 -0.13799474 
12.72500000 	 -0.06085155 	 -0.15101468 
12.75000000 	 -0.04848260 	 -0.16338363 
12.77500000 	 -0.03611365 	 -0.17510158 
12.80000000 	 -0.02276821 	 -0.18812153 
12.82500000 	 -0.01105026 	 -0.19983948 
12.85000000 	 0.00196969 	 -0.21285943 
12.87500000 	 0.01433864 	 -0.22522838 
12.90000000 	 0.02670759 	 -0.23792283 
12.92500000 	 0.03940204 	 -0.25029178 
12.95000000 	 0.05177099 	 -0.26331172 
12.97500000 	 0.06446543 	 -0.27568067 
13.00000000 	 0.07618339 	 -0.28707313 
13.02500000 	 0.08887783 	 -0.29911658 
13.05000000 	 0.10124678 	 -0.31246202 
13.07500000 	 0.11361573 	 -0.32450547 
13.10000000 	 0.12663568 	 -0.33654892 
13.12500000 	 0.13867913 	 -0.34956887 
13.15000000 	 0.15072258 	 -0.36128682 
13.17500000 	 0.16374253 	 -0.37365577 
13.20000000 	 0.17578598 	 -0.38635022 
13.22500000 	 0.18782943 	 -0.39969566 
13.25000000 	 0.20019838 	 -0.41011162 
13.27500000 	 0.21191633 	 -0.42313157 
13.30000000 	 0.22493628 	 -0.43550052 
13.32500000 	 0.23697973 	 -0.44754397 
13.35000000 	 0.24934868 	 -0.46023842 
13.37500000 	 0.26171762 	 -0.47228187 
13.40000000 	 0.27441207 	 -0.48465082 
13.42500000 	 0.28613002 	 -0.49734526 
13.45000000 	 0.29882447 	 -0.50841222 
13.47500000 	 0.31086792 	 -0.52045567 
13.50000000 	 0.32291137 	 -0.53412661 
13.52500000 	 0.33528032 	 -0.54551907 
13.55000000 	 0.34732377 	 -0.55853901 
13.57500000 	 0.35936722 	 -0.56895497 
13.60000000 	 0.37141068 	 -0.58067292 
13.62500000 	 0.38377962 	 -0.59336737 
13.65000000 	 0.39614857 	 -0.60443433 
13.67500000 	 0.40754103 	 -0.61777977 
13.70000000 	 0.41990998 	 -0.62949772 
13.72500000 	 0.43195343 	 -0.64121567 
13.75000000 	 0.44399688 	 -0.65260813 
13.77500000 	 0.45604033 	 -0.66562807 
13.80000000 	 0.46775828 	 -0.67636953 
13.82500000 	 0.48077823 	 -0.68873848 
13.85000000 	 0.49184518 	 -0.70045643 
13.87500000 	 0.50388863 	 -0.71184888 
13.90000000 	 0.51528109 	 -0.72356684 
13.92500000 	 0.52765004 	 -0.73528479 
13.95000000 	 0.53936799 	 -0.74732824 
13.97500000 	 0.55141144 	 -0.75872069 
14.00000000 	 0.56280389 	 -0.77043864 
14.02500000 	 0.57484734 	 -0.78248210 
14.05000000 	 0.58623979 	 -0.79322355 
14.07500000 	 0.59893424 	 -0.80494150 
14.10000000 	 0.61032670 	 -0.81698495 
14.12500000 	 0.62171915 	 -0.82805191 
14.15000000 	 0.63311160 	 -0.83911886 
14.17500000 	 0.64450406 	 -0.85083682 
14.20000000 	 0.65622201 	 -0.86190377 
14.22500000 	 0.66826546 	 -0.87297072 
14.25000000 	 0.67900691 	 -0.88501418 
14.27500000 	 0.69170136 	 -0.89608113 
14.30000000 	 0.70309382 	 -0.90682259 
14.32500000 	 0.71448627 	 -0.91821504 
14.35000000 	 0.72522773 	 -0.92960749 
14.37500000 	 0.73727118 	 -0.94132544 
14.40000000 	 0.74833813 	 -0.95109040 
14.42500000 	 0.75907959 	 -0.96215736 
14.45000000 	 0.77079754 	 -0.97322431 
14.47500000 	 0.78251549 	 -0.98461677 
