time (s) 	 Output Voltage(v) 	 Input Voltage(v)
0.02287500 	 0.27991216 	 0.98855615 
0.02300000 	 0.28023765 	 0.98855615 
0.02312500 	 0.28023765 	 0.99018364 
0.02325000 	 0.28088865 	 0.99083464 
0.02337500 	 0.28251614 	 0.99181113 
0.02350000 	 0.28251614 	 0.99343863 
0.02362500 	 0.28251614 	 0.99408962 
0.02375000 	 0.28251614 	 0.99539162 
0.02387500 	 0.28316714 	 0.99701911 
0.02400000 	 0.28316714 	 0.99734461 
0.02412500 	 0.28381814 	 0.99994860 
0.02425000 	 0.28512013 	 0.99962310 
0.02437500 	 0.28544563 	 1.00059960 
0.02450000 	 0.28544563 	 1.00190159 
0.02462500 	 0.28642213 	 1.00352908 
0.02475000 	 0.28609663 	 1.00385458 
0.02487500 	 0.28707313 	 1.00450558 
0.02500000 	 0.28707313 	 1.00678407 
0.02512500 	 0.28739862 	 1.00776057 
0.02525000 	 0.28804962 	 1.00808607 
0.02537500 	 0.28902612 	 1.00938806 
0.02550000 	 0.28870062 	 1.00971356 
0.02562500 	 0.28902612 	 1.01199205 
0.02575000 	 0.28935162 	 1.01296855 
0.02587500 	 0.28967712 	 1.01361954 
0.02600000 	 0.29032811 	 1.01589803 
0.02612500 	 0.29065361 	 1.01687453 
0.02625000 	 0.29130461 	 1.01687453 
0.02637500 	 0.29228110 	 1.01882752 
0.02650000 	 0.29228110 	 1.01947852 
0.02662500 	 0.29228110 	 1.02012952 
0.02675000 	 0.29325760 	 1.02175701 
0.02687500 	 0.29358310 	 1.02208251 
0.02700000 	 0.29390860 	 1.02371000 
0.02712500 	 0.29390860 	 1.02468650 
0.02725000 	 0.29553609 	 1.02598849 
0.02737500 	 0.29553609 	 1.02696499 
0.02750000 	 0.29521059 	 1.02761599 
0.02762500 	 0.29586159 	 1.02924348 
0.02775000 	 0.29618709 	 1.03054547 
0.02787500 	 0.29683809 	 1.03152197 
0.02800000 	 0.29683809 	 1.03249847 
0.02812500 	 0.29748908 	 1.03347496 
0.02825000 	 0.29781458 	 1.03445146 
0.02837500 	 0.29748908 	 1.03477696 
0.02850000 	 0.29911658 	 1.03705545 
0.02862500 	 0.29976757 	 1.03770644 
0.02875000 	 0.30041857 	 1.03900844 
0.02887500 	 0.30106957 	 1.03868294 
0.02900000 	 0.30009307 	 1.04063593 
0.02912500 	 0.30106957 	 1.04226343 
0.02925000 	 0.30172057 	 1.04291442 
0.02937500 	 0.30172057 	 1.04389092 
0.02950000 	 0.30269706 	 1.04584391 
0.02962500 	 0.30269706 	 1.04616941 
0.02975000 	 0.30302256 	 1.04714591 
0.02987500 	 0.30367356 	 1.04844790 
0.03000000 	 0.30399906 	 1.04909890 
0.03012500 	 0.30530105 	 1.04942440 
0.03025000 	 0.30399906 	 1.05170289 
0.03037500 	 0.30530105 	 1.05235388 
0.03050000 	 0.30595205 	 1.05333038 
0.03062500 	 0.30692854 	 1.05463238 
0.03075000 	 0.30627755 	 1.05528337 
0.03087500 	 0.30757954 	 1.05723636 
0.03100000 	 0.30725404 	 1.05853836 
0.03112500 	 0.30823054 	 1.05918936 
0.03125000 	 0.30920704 	 1.06081685 
0.03137500 	 0.30823054 	 1.06179335 
0.03150000 	 0.30953253 	 1.06276984 
0.03162500 	 0.30888154 	 1.06211884 
0.03175000 	 0.31018353 	 1.06374634 
0.03187500 	 0.31050903 	 1.06602483 
0.03200000 	 0.31083453 	 1.06667583 
0.03212500 	 0.31148553 	 1.06830332 
0.03225000 	 0.31213652 	 1.06895432 
0.03237500 	 0.31213652 	 1.06993081 
0.03250000 	 0.31343852 	 1.07123281 
0.03262500 	 0.31246202 	 1.07188380 
0.03275000 	 0.31376402 	 1.07253480 
0.03287500 	 0.31376402 	 1.07416230 
0.03300000 	 0.31474051 	 1.07513879 
0.03312500 	 0.31571701 	 1.07676628 
0.03325000 	 0.31571701 	 1.07644079 
0.03337500 	 0.31506601 	 1.07871928 
0.03350000 	 0.31571701 	 1.07937027 
0.03362500 	 0.31636801 	 1.08002127 
0.03375000 	 0.31767000 	 1.08099777 
0.03387500 	 0.31734450 	 1.08164876 
0.03400000 	 0.31832100 	 1.08392726 
0.03412500 	 0.31799550 	 1.08425275 
0.03425000 	 0.31864650 	 1.08522925 
0.03437500 	 0.32027399 	 1.08685674 
0.03450000 	 0.31962299 	 1.08783324 
0.03462500 	 0.32059949 	 1.08880974 
0.03475000 	 0.32125049 	 1.08978623 
0.03487500 	 0.32157598 	 1.09043723 
0.03500000 	 0.32125049 	 1.09141372 
0.03512500 	 0.32255248 	 1.09304122 
0.03525000 	 0.32190148 	 1.09499421 
0.03537500 	 0.32287798 	 1.09531971 
0.03550000 	 0.32385448 	 1.09597071 
0.03562500 	 0.32352898 	 1.09727270 
0.03575000 	 0.32483097 	 1.09824920 
0.03587500 	 0.32483097 	 1.09987669 
0.03600000 	 0.32548197 	 1.10052769 
0.03612500 	 0.32548197 	 1.10150418 
0.03625000 	 0.32613297 	 1.10313168 
0.03637500 	 0.32678396 	 1.10378267 
0.03650000 	 0.32743496 	 1.10475917 
0.03662500 	 0.32776046 	 1.10573567 
0.03675000 	 0.32743496 	 1.10606116 
0.03687500 	 0.32808596 	 1.10833966 
0.03700000 	 0.32938795 	 1.10931615 
0.03712500 	 0.32971345 	 1.10899065 
0.03725000 	 0.33003895 	 1.11094364 
0.03737500 	 0.33036445 	 1.11224564 
0.03750000 	 0.33068995 	 1.11289664 
0.03762500 	 0.33134094 	 1.11387313 
0.03775000 	 0.33199194 	 1.11517513 
0.03787500 	 0.33166644 	 1.11615162 
0.03800000 	 0.33296844 	 1.11680262 
0.03812500 	 0.33361943 	 1.11843011 
0.03825000 	 0.33329394 	 1.11908111 
0.03837500 	 0.33296844 	 1.12038311 
0.03850000 	 0.33394493 	 1.12168510 
0.03862500 	 0.33492143 	 1.12298709 
0.03875000 	 0.33557243 	 1.12396359 
0.03887500 	 0.33622342 	 1.12559108 
0.03900000 	 0.33622342 	 1.12494009 
0.03912500 	 0.33622342 	 1.12656758 
0.03925000 	 0.33687442 	 1.12754408 
0.03937500 	 0.33752542 	 1.12819507 
0.03950000 	 0.33719992 	 1.12917157 
0.03962500 	 0.33817642 	 1.13079906 
0.03975000 	 0.33817642 	 1.13047356 
0.03987500 	 0.33850191 	 1.13275205 
0.04000000 	 0.33947841 	 1.13372855 
0.04012500 	 0.34045491 	 1.13535604 
0.04025000 	 0.33980391 	 1.13535604 
0.04037500 	 0.34110590 	 1.13600704 
0.04050000 	 0.34143140 	 1.13796003 
0.04062500 	 0.34143140 	 1.13828553 
0.04075000 	 0.34273340 	 1.13958753 
0.04087500 	 0.34273340 	 1.14056402 
0.04100000 	 0.34305890 	 1.14121502 
0.04112500 	 0.34403539 	 1.14219152 
0.04125000 	 0.34436089 	 1.14316801 
0.04137500 	 0.34436089 	 1.14479551 
0.04150000 	 0.34501189 	 1.14609750 
0.04162500 	 0.34598838 	 1.14739949 
0.04175000 	 0.34663938 	 1.14837599 
0.04187500 	 0.34598838 	 1.14902699 
0.04200000 	 0.34696488 	 1.14935249 
0.04212500 	 0.34729038 	 1.15130548 
0.04225000 	 0.34794138 	 1.15260747 
0.04237500 	 0.34891787 	 1.15260747 
0.04250000 	 0.34859237 	 1.15423497 
0.04262500 	 0.34924337 	 1.15521146 
0.04275000 	 0.34989437 	 1.15651346 
0.04287500 	 0.34989437 	 1.15781545 
0.04300000 	 0.35021987 	 1.15814095 
0.04312500 	 0.35184736 	 1.15911745 
0.04325000 	 0.35184736 	 1.16074494 
0.04337500 	 0.35217286 	 1.16204693 
0.04350000 	 0.35282386 	 1.16302343 
0.04362500 	 0.35282386 	 1.16399993 
0.04375000 	 0.35412585 	 1.16530192 
0.04387500 	 0.35347485 	 1.16562742 
0.04400000 	 0.35542785 	 1.16660392 
0.04412500 	 0.35477685 	 1.16855691 
0.04425000 	 0.35542785 	 1.16823141 
0.04437500 	 0.35575334 	 1.16953340 
0.04450000 	 0.35575334 	 1.16985890 
0.04462500 	 0.35607884 	 1.17213739 
0.04475000 	 0.35770634 	 1.17311389 
0.04487500 	 0.35738084 	 1.17376489 
0.04500000 	 0.35770634 	 1.17441588 
0.04512500 	 0.35835733 	 1.17571788 
0.04525000 	 0.35900833 	 1.17636888 
0.04537500 	 0.36031033 	 1.17701987 
0.04550000 	 0.35900833 	 1.17864737 
0.04562500 	 0.36031033 	 1.17962386 
0.04575000 	 0.36063582 	 1.18125136 
0.04587500 	 0.36096132 	 1.18125136 
0.04600000 	 0.36193782 	 1.18287885 
0.04612500 	 0.36161232 	 1.18418084 
0.04625000 	 0.36323981 	 1.18515734 
0.04637500 	 0.36291431 	 1.18580834 
0.04650000 	 0.36389081 	 1.18678483 
0.04662500 	 0.36421631 	 1.18711033 
0.04675000 	 0.36421631 	 1.18808683 
0.04687500 	 0.36551830 	 1.18971432 
0.04700000 	 0.36551830 	 1.19101632 
0.04712500 	 0.36616930 	 1.19166731 
0.04725000 	 0.36649480 	 1.19362031 
0.04737500 	 0.36682030 	 1.19264381 
0.04750000 	 0.36747130 	 1.19492230 
0.04762500 	 0.36779679 	 1.19622429 
0.04775000 	 0.36844779 	 1.19720079 
0.04787500 	 0.36909879 	 1.19720079 
0.04800000 	 0.36909879 	 1.19785179 
0.04812500 	 0.36942429 	 1.20013028 
0.04825000 	 0.37007529 	 1.20045578 
0.04837500 	 0.37007529 	 1.20175777 
0.04850000 	 0.37105178 	 1.20208327 
0.04862500 	 0.37170278 	 1.20371076 
0.04875000 	 0.37235378 	 1.20468726 
0.04887500 	 0.37300477 	 1.20533826 
0.04900000 	 0.37300477 	 1.20696575 
0.04912500 	 0.37333027 	 1.20859324 
0.04925000 	 0.37398127 	 1.20956974 
0.04937500 	 0.37430677 	 1.20989524 
0.04950000 	 0.37560876 	 1.21087173 
0.04962500 	 0.37528326 	 1.21152273 
0.04975000 	 0.37560876 	 1.21282473 
0.04987500 	 0.37593426 	 1.21380122 
0.05000000 	 0.37658526 	 1.21542872 
0.05012500 	 0.37788725 	 1.21673071 
0.05025000 	 0.37723626 	 1.21705621 
0.05037500 	 0.37886375 	 1.21803271 
0.05050000 	 0.37886375 	 1.21966020 
0.05062500 	 0.37821275 	 1.22063669 
0.05075000 	 0.37984025 	 1.22096219 
0.05087500 	 0.37984025 	 1.22128769 
0.05100000 	 0.38016574 	 1.22291519 
0.05112500 	 0.38179324 	 1.22356618 
0.05125000 	 0.38146774 	 1.22486818 
0.05137500 	 0.38244423 	 1.22649567 
0.05150000 	 0.38276973 	 1.22682117 
0.05162500 	 0.38276973 	 1.22844866 
0.05175000 	 0.38342073 	 1.22909966 
0.05187500 	 0.38504822 	 1.23040165 
0.05200000 	 0.38472273 	 1.23040165 
0.05212500 	 0.38537372 	 1.23170365 
0.05225000 	 0.38569922 	 1.23268015 
0.05237500 	 0.38635022 	 1.23430764 
0.05250000 	 0.38667572 	 1.23495864 
0.05262500 	 0.38700122 	 1.23626063 
0.05275000 	 0.38667572 	 1.23756263 
0.05287500 	 0.38797771 	 1.23886462 
0.05300000 	 0.38862871 	 1.23886462 
0.05312500 	 0.38862871 	 1.23984112 
0.05325000 	 0.38927971 	 1.24081761 
0.05337500 	 0.38993070 	 1.24244511 
0.05350000 	 0.39025620 	 1.24244511 
0.05362500 	 0.39090720 	 1.24342160 
0.05375000 	 0.39123270 	 1.24439810 
0.05387500 	 0.39188370 	 1.24570009 
0.05400000 	 0.39188370 	 1.24700209 
0.05412500 	 0.39318569 	 1.24765308 
0.05425000 	 0.39318569 	 1.24895508 
0.05437500 	 0.39351119 	 1.24862958 
0.05450000 	 0.39416219 	 1.24960608 
0.05462500 	 0.39513868 	 1.25025707 
0.05475000 	 0.39513868 	 1.25286106 
0.05487500 	 0.39513868 	 1.25351206 
0.05500000 	 0.39611518 	 1.25513955 
0.05512500 	 0.39644068 	 1.25546505 
0.05525000 	 0.39676618 	 1.25644155 
0.05537500 	 0.39839367 	 1.25774354 
0.05550000 	 0.39806817 	 1.25806904 
0.05562500 	 0.39871917 	 1.25937104 
0.05575000 	 0.39937017 	 1.26034753 
0.05587500 	 0.39937017 	 1.26164953 
0.05600000 	 0.40002116 	 1.26197503 
0.05612500 	 0.40034666 	 1.26295152 
0.05625000 	 0.40164866 	 1.26555551 
0.05637500 	 0.40164866 	 1.26555551 
0.05650000 	 0.40295065 	 1.26588101 
0.05662500 	 0.40197415 	 1.26718300 
0.05675000 	 0.40262515 	 1.26815950 
0.05687500 	 0.40392715 	 1.26946149 
0.05700000 	 0.40392715 	 1.27076349 
0.05712500 	 0.40392715 	 1.27043799 
0.05725000 	 0.40490364 	 1.27206548 
0.05737500 	 0.40588014 	 1.27401848 
0.05750000 	 0.40555464 	 1.27434397 
0.05762500 	 0.40620564 	 1.27401848 
0.05775000 	 0.40685663 	 1.27597147 
0.05787500 	 0.40815863 	 1.27597147 
0.05800000 	 0.40750763 	 1.27857546 
0.05812500 	 0.40815863 	 1.27857546 
0.05825000 	 0.40946062 	 1.27987745 
0.05837500 	 0.40946062 	 1.28085395 
0.05850000 	 0.41011162 	 1.28215594 
0.05862500 	 0.41043712 	 1.28378344 
0.05875000 	 0.41141362 	 1.28378344 
0.05887500 	 0.41173911 	 1.28508543 
0.05900000 	 0.41173911 	 1.28573643 
0.05912500 	 0.41271561 	 1.28606193 
0.05925000 	 0.41239011 	 1.28768942 
0.05937500 	 0.41369211 	 1.28834042 
0.05950000 	 0.41336661 	 1.29029341 
0.05962500 	 0.41466860 	 1.29061891 
0.05975000 	 0.41499410 	 1.29159540 
0.05987500 	 0.41434310 	 1.29322290 
0.06000000 	 0.41662159 	 1.29387389 
0.06012500 	 0.41629610 	 1.29419939 
0.06025000 	 0.41727259 	 1.29485039 
0.06037500 	 0.41727259 	 1.29680338 
0.06050000 	 0.41727259 	 1.29745438 
0.06062500 	 0.41857459 	 1.29810538 
0.06075000 	 0.41890009 	 1.29875637 
0.06087500 	 0.41922558 	 1.29973287 
0.06100000 	 0.41987658 	 1.30136036 
0.06112500 	 0.42052758 	 1.30233686 
0.06125000 	 0.42117858 	 1.30363885 
0.06137500 	 0.42150407 	 1.30331336 
0.06150000 	 0.42182957 	 1.30461535 
0.06162500 	 0.42150407 	 1.30689384 
0.06175000 	 0.42248057 	 1.30591735 
0.06187500 	 0.42313157 	 1.30721934 
0.06200000 	 0.42378257 	 1.30982333 
0.06212500 	 0.42378257 	 1.30982333 
0.06225000 	 0.42475906 	 1.31079983 
0.06237500 	 0.42508456 	 1.31112532 
0.06250000 	 0.42606106 	 1.31145082 
0.06262500 	 0.42638655 	 1.31307832 
0.06275000 	 0.42703755 	 1.31372931 
0.06287500 	 0.42736305 	 1.31568231 
0.06300000 	 0.42801405 	 1.31633330 
0.06312500 	 0.42899054 	 1.31665880 
0.06325000 	 0.42899054 	 1.31828629 
0.06337500 	 0.42931604 	 1.31796080 
0.06350000 	 0.42996704 	 1.31926279 
0.06362500 	 0.43061804 	 1.32023929 
0.06375000 	 0.42964154 	 1.32219228 
0.06387500 	 0.43061804 	 1.32316877 
0.06400000 	 0.43224553 	 1.32316877 
0.06412500 	 0.43289653 	 1.32479627 
0.06425000 	 0.43257103 	 1.32544727 
0.06437500 	 0.43387302 	 1.32642376 
0.06450000 	 0.43484952 	 1.32772576 
0.06462500 	 0.43419852 	 1.32870225 
0.06475000 	 0.43517502 	 1.32902775 
0.06487500 	 0.43484952 	 1.33065524 
0.06500000 	 0.43615151 	 1.33065524 
0.06512500 	 0.43647701 	 1.33228274 
0.06525000 	 0.43647701 	 1.33358473 
0.06537500 	 0.43680251 	 1.33391023 
0.06550000 	 0.43810451 	 1.33456123 
0.06562500 	 0.43810451 	 1.33586322 
0.06575000 	 0.43940650 	 1.33716522 
0.06587500 	 0.43940650 	 1.33846721 
0.06600000 	 0.43973200 	 1.33879271 
0.06612500 	 0.44038300 	 1.34009471 
0.06625000 	 0.44070850 	 1.34042020 
0.06637500 	 0.44135949 	 1.34172220 
0.06650000 	 0.44168499 	 1.34237320 
0.06662500 	 0.44233599 	 1.34269869 
0.06675000 	 0.44363798 	 1.34530268 
0.06687500 	 0.44461448 	 1.34432619 
0.06700000 	 0.44331249 	 1.34627918 
0.06712500 	 0.44428898 	 1.34758117 
0.06725000 	 0.44461448 	 1.34758117 
0.06737500 	 0.44559098 	 1.34823217 
0.06750000 	 0.44656747 	 1.34888317 
0.06762500 	 0.44591647 	 1.35051066 
0.06775000 	 0.44754397 	 1.35148716 
0.06787500 	 0.44754397 	 1.35213816 
0.06800000 	 0.44754397 	 1.35409115 
0.06812500 	 0.44917146 	 1.35474215 
0.06825000 	 0.44819497 	 1.35571864 
0.06837500 	 0.44917146 	 1.35669514 
0.06850000 	 0.45014796 	 1.35734613 
0.06862500 	 0.45014796 	 1.35864813 
0.06875000 	 0.45079895 	 1.35897363 
0.06887500 	 0.45144995 	 1.36060112 
0.06900000 	 0.45242645 	 1.36190312 
0.06912500 	 0.45177545 	 1.36125212 
0.06925000 	 0.45275195 	 1.36222861 
0.06937500 	 0.45405394 	 1.36418161 
0.06950000 	 0.45405394 	 1.36450711 
0.06962500 	 0.45437944 	 1.36580910 
0.06975000 	 0.45535594 	 1.36646010 
0.06987500 	 0.45600693 	 1.36711109 
0.07000000 	 0.45665793 	 1.36808759 
0.07012500 	 0.45665793 	 1.36906409 
0.07025000 	 0.45665793 	 1.37036608 
0.07037500 	 0.45763443 	 1.37069158 
0.07050000 	 0.45763443 	 1.37199357 
0.07062500 	 0.45893642 	 1.37231907 
0.07075000 	 0.45958742 	 1.37297007 
0.07087500 	 0.45958742 	 1.37524856 
0.07100000 	 0.46023842 	 1.37557406 
0.07112500 	 0.46023842 	 1.37622506 
0.07125000 	 0.46154041 	 1.37817805 
0.07137500 	 0.46121491 	 1.37817805 
0.07150000 	 0.46251691 	 1.37882905 
0.07162500 	 0.46251691 	 1.38045654 
0.07175000 	 0.46349340 	 1.38110754 
0.07187500 	 0.46349340 	 1.38208403 
0.07200000 	 0.46446990 	 1.38175853 
0.07212500 	 0.46446990 	 1.38306053 
0.07225000 	 0.46512090 	 1.38436252 
0.07237500 	 0.46544639 	 1.38599002 
0.07250000 	 0.46674839 	 1.38631552 
0.07262500 	 0.46642289 	 1.38794301 
0.07275000 	 0.46739939 	 1.38761751 
0.07287500 	 0.46772489 	 1.38957050 
0.07300000 	 0.46805038 	 1.39022150 
0.07312500 	 0.46870138 	 1.39087250 
0.07325000 	 0.46902688 	 1.39184899 
0.07337500 	 0.47000338 	 1.39249999 
0.07350000 	 0.47032887 	 1.39315099 
0.07362500 	 0.47065437 	 1.39380199 
0.07375000 	 0.47130537 	 1.39542948 
0.07387500 	 0.47195637 	 1.39608048 
0.07400000 	 0.47228187 	 1.39705697 
0.07412500 	 0.47325836 	 1.39966096 
0.07425000 	 0.47390936 	 1.39933546 
0.07437500 	 0.47390936 	 1.39998646 
0.07450000 	 0.47456036 	 1.40096296 
0.07462500 	 0.47586235 	 1.40193945 
0.07475000 	 0.47618785 	 1.40226495 
0.07487500 	 0.47586235 	 1.40389244 
0.07500000 	 0.47651335 	 1.40486894 
0.07512500 	 0.47716435 	 1.40551994 
0.07525000 	 0.47814084 	 1.40617093 
0.07537500 	 0.47879184 	 1.40747293 
0.07550000 	 0.47944284 	 1.40877492 
0.07562500 	 0.47976834 	 1.40910042 
