time (s) 	 Output Voltage(v) 	 Input Voltage(v)
0.01115000 	 0.43289653 	 1.82118173 
0.01120000 	 0.43289653 	 1.82183273 
0.01125000 	 0.43419852 	 1.82280923 
0.01130000 	 0.43452402 	 1.82313473 
0.01135000 	 0.43419852 	 1.82346022 
0.01140000 	 0.43354753 	 1.82280923 
0.01145000 	 0.43517502 	 1.82443672 
0.01150000 	 0.43582602 	 1.82476222 
0.01155000 	 0.43582602 	 1.82573871 
0.01160000 	 0.43550052 	 1.82573871 
0.01165000 	 0.43647701 	 1.82638971 
0.01170000 	 0.43647701 	 1.82736621 
0.01175000 	 0.43680251 	 1.82704071 
0.01180000 	 0.43745351 	 1.82801721 
0.01185000 	 0.43745351 	 1.82801721 
0.01190000 	 0.43843001 	 1.82899370 
0.01195000 	 0.43810451 	 1.82931920 
0.01200000 	 0.43777901 	 1.83094669 
0.01205000 	 0.43908100 	 1.82997020 
0.01210000 	 0.43875550 	 1.83029570 
0.01215000 	 0.43940650 	 1.83159769 
0.01220000 	 0.43940650 	 1.83224869 
0.01225000 	 0.44005750 	 1.83322518 
0.01230000 	 0.44070850 	 1.83322518 
0.01235000 	 0.44070850 	 1.83322518 
0.01240000 	 0.44038300 	 1.83452718 
0.01245000 	 0.44070850 	 1.83485268 
0.01250000 	 0.44168499 	 1.83485268 
0.01255000 	 0.44135949 	 1.83648017 
0.01260000 	 0.44233599 	 1.83648017 
0.01265000 	 0.44233599 	 1.83680567 
0.01270000 	 0.44201049 	 1.83713117 
0.01275000 	 0.44331249 	 1.83875866 
0.01280000 	 0.44363798 	 1.83843316 
0.01285000 	 0.44331249 	 1.83908416 
0.01290000 	 0.44396348 	 1.83843316 
0.01295000 	 0.44428898 	 1.83908416 
0.01300000 	 0.44493998 	 1.84006066 
0.01305000 	 0.44461448 	 1.84071165 
0.01310000 	 0.44526548 	 1.84103715 
0.01315000 	 0.44559098 	 1.84168815 
0.01320000 	 0.44591647 	 1.84233915 
0.01325000 	 0.44493998 	 1.84201365 
0.01330000 	 0.44656747 	 1.84299014 
0.01335000 	 0.44624197 	 1.84396664 
0.01340000 	 0.44689297 	 1.84299014 
0.01345000 	 0.44754397 	 1.84461764 
0.01350000 	 0.44786947 	 1.84461764 
0.01355000 	 0.44754397 	 1.84624513 
0.01360000 	 0.44786947 	 1.84559413 
0.01365000 	 0.44819497 	 1.84689613 
0.01370000 	 0.44819497 	 1.84754713 
0.01375000 	 0.44754397 	 1.84689613 
0.01380000 	 0.44917146 	 1.84722163 
0.01385000 	 0.44917146 	 1.84950012 
0.01390000 	 0.44949696 	 1.84917462 
0.01395000 	 0.45014796 	 1.84950012 
0.01400000 	 0.45047346 	 1.84982562 
0.01405000 	 0.45079895 	 1.85047661 
0.01410000 	 0.45177545 	 1.84884912 
0.01415000 	 0.45177545 	 1.85177861 
0.01420000 	 0.45177545 	 1.85112761 
0.01425000 	 0.45177545 	 1.85177861 
0.01430000 	 0.45242645 	 1.85275510 
0.01435000 	 0.45275195 	 1.85210411 
0.01440000 	 0.45242645 	 1.85340610 
0.01445000 	 0.45340294 	 1.85438260 
0.01450000 	 0.45372844 	 1.85340610 
0.01455000 	 0.45372844 	 1.85503359 
0.01460000 	 0.45372844 	 1.85568459 
0.01465000 	 0.45470494 	 1.85601009 
0.01470000 	 0.45437944 	 1.85666109 
0.01475000 	 0.45470494 	 1.85666109 
0.01480000 	 0.45503044 	 1.85828858 
0.01485000 	 0.45535594 	 1.85828858 
0.01490000 	 0.45600693 	 1.85796308 
0.01495000 	 0.45665793 	 1.85861408 
0.01500000 	 0.45665793 	 1.85861408 
0.01505000 	 0.45665793 	 1.85926508 
0.01510000 	 0.45698343 	 1.86024157 
0.01515000 	 0.45763443 	 1.86056707 
0.01520000 	 0.45795993 	 1.86024157 
0.01525000 	 0.45893642 	 1.86056707 
0.01530000 	 0.45926192 	 1.86154357 
0.01535000 	 0.45926192 	 1.86252006 
0.01540000 	 0.45958742 	 1.86317106 
0.01545000 	 0.45926192 	 1.86317106 
0.01550000 	 0.46023842 	 1.86349656 
0.01555000 	 0.45958742 	 1.86382206 
0.01560000 	 0.46056391 	 1.86512405 
0.01565000 	 0.46023842 	 1.86512405 
0.01570000 	 0.46088941 	 1.86610055 
0.01575000 	 0.46154041 	 1.86512405 
0.01580000 	 0.46219141 	 1.86707705 
0.01585000 	 0.46219141 	 1.86740254 
0.01590000 	 0.46186591 	 1.86772804 
0.01595000 	 0.46251691 	 1.86772804 
0.01600000 	 0.46251691 	 1.86805354 
0.01605000 	 0.46316790 	 1.86837904 
0.01610000 	 0.46349340 	 1.86935554 
0.01615000 	 0.46381890 	 1.87000653 
0.01620000 	 0.46349340 	 1.87098303 
0.01625000 	 0.46414440 	 1.87033203 
0.01630000 	 0.46446990 	 1.87098303 
0.01635000 	 0.46414440 	 1.87130853 
0.01640000 	 0.46479540 	 1.87228502 
0.01645000 	 0.46577189 	 1.87228502 
0.01650000 	 0.46609739 	 1.87195953 
0.01655000 	 0.46609739 	 1.87293602 
0.01660000 	 0.46674839 	 1.87358702 
0.01665000 	 0.46674839 	 1.87391252 
0.01670000 	 0.46707389 	 1.87423802 
0.01675000 	 0.46707389 	 1.87423802 
0.01680000 	 0.46772489 	 1.87586551 
0.01685000 	 0.46739939 	 1.87684201 
0.01690000 	 0.46837588 	 1.87586551 
0.01695000 	 0.46837588 	 1.87619101 
0.01700000 	 0.46870138 	 1.87684201 
0.01705000 	 0.46967788 	 1.87684201 
0.01710000 	 0.46902688 	 1.87749300 
0.01715000 	 0.47000338 	 1.87814400 
0.01720000 	 0.47065437 	 1.87912050 
0.01725000 	 0.47000338 	 1.87912050 
0.01730000 	 0.47065437 	 1.87977149 
0.01735000 	 0.47097987 	 1.88009699 
0.01740000 	 0.47163087 	 1.88074799 
0.01745000 	 0.47195637 	 1.88074799 
0.01750000 	 0.47163087 	 1.88172449 
0.01755000 	 0.47195637 	 1.88139899 
0.01760000 	 0.47228187 	 1.88204998 
0.01765000 	 0.47325836 	 1.88237548 
0.01770000 	 0.47390936 	 1.88302648 
0.01775000 	 0.47325836 	 1.88400298 
0.01780000 	 0.47390936 	 1.88400298 
0.01785000 	 0.47456036 	 1.88367748 
0.01790000 	 0.47358386 	 1.88400298 
0.01795000 	 0.47456036 	 1.88595597 
0.01800000 	 0.47521135 	 1.88530497 
0.01805000 	 0.47553685 	 1.88563047 
0.01810000 	 0.47488586 	 1.88660697 
0.01815000 	 0.47521135 	 1.88660697 
0.01820000 	 0.47586235 	 1.88790896 
0.01825000 	 0.47683885 	 1.88855996 
0.01830000 	 0.47683885 	 1.88790896 
0.01835000 	 0.47651335 	 1.88855996 
0.01840000 	 0.47716435 	 1.88888546 
0.01845000 	 0.47781534 	 1.88921095 
0.01850000 	 0.47781534 	 1.89051295 
0.01855000 	 0.47846634 	 1.88953645 
0.01860000 	 0.47879184 	 1.89083845 
0.01865000 	 0.47846634 	 1.89148945 
0.01870000 	 0.47976834 	 1.89116395 
0.01875000 	 0.47911734 	 1.89214044 
0.01880000 	 0.48009383 	 1.89181494 
0.01885000 	 0.48041933 	 1.89214044 
0.01890000 	 0.48009383 	 1.89344244 
0.01895000 	 0.48107033 	 1.89376794 
0.01900000 	 0.48139583 	 1.89311694 
0.01905000 	 0.48139583 	 1.89441893 
0.01910000 	 0.48172133 	 1.89506993 
0.01915000 	 0.48139583 	 1.89441893 
0.01920000 	 0.48237233 	 1.89539543 
0.01925000 	 0.48269782 	 1.89539543 
0.01930000 	 0.48237233 	 1.89539543 
0.01935000 	 0.48334882 	 1.89637193 
0.01940000 	 0.48367432 	 1.89767392 
0.01945000 	 0.48432532 	 1.89799942 
0.01950000 	 0.48432532 	 1.89799942 
0.01955000 	 0.48399982 	 1.89799942 
0.01960000 	 0.48497631 	 1.89897591 
0.01965000 	 0.48530181 	 1.89832492 
0.01970000 	 0.48562731 	 1.89995241 
0.01975000 	 0.48562731 	 1.90060341 
0.01980000 	 0.48595281 	 1.90060341 
0.01985000 	 0.48595281 	 1.90027791 
0.01990000 	 0.48725481 	 1.90092891 
0.01995000 	 0.48692931 	 1.90027791 
0.02000000 	 0.48725481 	 1.90223090 
0.02005000 	 0.48725481 	 1.90157990 
0.02010000 	 0.48725481 	 1.90190540 
0.02015000 	 0.48823130 	 1.90223090 
0.02020000 	 0.48855680 	 1.90320740 
0.02025000 	 0.48953330 	 1.90418389 
0.02030000 	 0.48888230 	 1.90516039 
0.02035000 	 0.48985879 	 1.90516039 
0.02040000 	 0.48985879 	 1.90483489 
0.02045000 	 0.48985879 	 1.90516039 
0.02050000 	 0.49018429 	 1.90483489 
0.02055000 	 0.49116079 	 1.90613689 
0.02060000 	 0.49018429 	 1.90646238 
0.02065000 	 0.49148629 	 1.90743888 
0.02070000 	 0.49116079 	 1.90678788 
0.02075000 	 0.49181179 	 1.90678788 
0.02080000 	 0.49278828 	 1.90743888 
0.02085000 	 0.49213729 	 1.90874087 
0.02090000 	 0.49278828 	 1.90874087 
0.02095000 	 0.49278828 	 1.90874087 
0.02100000 	 0.49409028 	 1.90939187 
0.02105000 	 0.49311378 	 1.90906637 
0.02110000 	 0.49343928 	 1.90971737 
0.02115000 	 0.49441578 	 1.90971737 
0.02120000 	 0.49441578 	 1.91069387 
0.02125000 	 0.49506677 	 1.91036837 
0.02130000 	 0.49474127 	 1.91134486 
0.02135000 	 0.49506677 	 1.91134486 
0.02140000 	 0.49571777 	 1.91232136 
0.02145000 	 0.49604327 	 1.91362335 
0.02150000 	 0.49669427 	 1.91264686 
0.02155000 	 0.49636877 	 1.91297236 
0.02160000 	 0.49701977 	 1.91394885 
0.02165000 	 0.49767076 	 1.91362335 
0.02170000 	 0.49767076 	 1.91459985 
0.02175000 	 0.49799626 	 1.91459985 
0.02180000 	 0.49767076 	 1.91557635 
0.02185000 	 0.49864726 	 1.91557635 
0.02190000 	 0.49832176 	 1.91492535 
0.02195000 	 0.50027475 	 1.91590185 
0.02200000 	 0.49897276 	 1.91590185 
0.02205000 	 0.49962375 	 1.91720384 
0.02210000 	 0.49994925 	 1.91752934 
0.02215000 	 0.49962375 	 1.91752934 
0.02220000 	 0.50157675 	 1.91785484 
0.02225000 	 0.50125125 	 1.91818034 
0.02230000 	 0.50125125 	 1.91850583 
0.02235000 	 0.50190225 	 1.91948233 
0.02240000 	 0.50190225 	 1.91915683 
0.02245000 	 0.50190225 	 1.91915683 
0.02250000 	 0.50287874 	 1.91980783 
0.02255000 	 0.50287874 	 1.92045883 
0.02260000 	 0.50385524 	 1.92110982 
0.02265000 	 0.50352974 	 1.92176082 
0.02270000 	 0.50320424 	 1.92110982 
0.02275000 	 0.50450623 	 1.92143532 
0.02280000 	 0.50450623 	 1.92143532 
0.02285000 	 0.50450623 	 1.92208632 
0.02290000 	 0.50483173 	 1.92241182 
0.02295000 	 0.50515723 	 1.92338831 
0.02300000 	 0.50580823 	 1.92371381 
0.02305000 	 0.50548273 	 1.92469031 
0.02310000 	 0.50645923 	 1.92501581 
0.02315000 	 0.50613373 	 1.92469031 
0.02320000 	 0.50645923 	 1.92534131 
0.02325000 	 0.50678473 	 1.92566681 
0.02330000 	 0.50776122 	 1.92696880 
0.02335000 	 0.50711022 	 1.92534131 
0.02340000 	 0.50743572 	 1.92631780 
0.02345000 	 0.50873772 	 1.92566681 
0.02350000 	 0.50873772 	 1.92631780 
0.02355000 	 0.50906322 	 1.92696880 
0.02360000 	 0.50971421 	 1.92827079 
0.02365000 	 0.51036521 	 1.92794530 
0.02370000 	 0.51036521 	 1.92794530 
0.02375000 	 0.51101621 	 1.92827079 
0.02380000 	 0.51069071 	 1.92892179 
0.02385000 	 0.51036521 	 1.92924729 
0.02390000 	 0.51101621 	 1.93022379 
0.02395000 	 0.51134171 	 1.92924729 
0.02400000 	 0.51231820 	 1.93054929 
0.02405000 	 0.51231820 	 1.93022379 
0.02410000 	 0.51264370 	 1.93087478 
0.02415000 	 0.51199270 	 1.93217678 
0.02420000 	 0.51264370 	 1.93152578 
0.02425000 	 0.51296920 	 1.93217678 
0.02430000 	 0.51296920 	 1.93217678 
0.02435000 	 0.51394570 	 1.93250228 
0.02440000 	 0.51492219 	 1.93185128 
0.02445000 	 0.51459669 	 1.93250228 
0.02450000 	 0.51459669 	 1.93282778 
0.02455000 	 0.51492219 	 1.93445527 
0.02460000 	 0.51459669 	 1.93380427 
0.02465000 	 0.51589869 	 1.93380427 
0.02470000 	 0.51622419 	 1.93510627 
0.02475000 	 0.51687518 	 1.93445527 
0.02480000 	 0.51687518 	 1.93608276 
0.02485000 	 0.51622419 	 1.93510627 
0.02490000 	 0.51720068 	 1.93608276 
0.02495000 	 0.51817718 	 1.93575726 
0.02500000 	 0.51752618 	 1.93673376 
0.02505000 	 0.51817718 	 1.93608276 
0.02510000 	 0.51850268 	 1.93738476 
0.02515000 	 0.51817718 	 1.93705926 
0.02520000 	 0.51947917 	 1.93803575 
0.02525000 	 0.51882818 	 1.93803575 
0.02530000 	 0.51947917 	 1.93836125 
0.02535000 	 0.52013017 	 1.93933775 
0.02540000 	 0.52078117 	 1.93901225 
0.02545000 	 0.52110667 	 1.93998875 
0.02550000 	 0.52143217 	 1.93998875 
0.02555000 	 0.52110667 	 1.94031425 
0.02560000 	 0.52208316 	 1.93966325 
0.02565000 	 0.52208316 	 1.94096524 
0.02570000 	 0.52208316 	 1.94096524 
0.02575000 	 0.52273416 	 1.94063974 
0.02580000 	 0.52273416 	 1.94096524 
0.02585000 	 0.52305966 	 1.94259274 
0.02590000 	 0.52371066 	 1.94259274 
0.02595000 	 0.52338516 	 1.94194174 
0.02600000 	 0.52403615 	 1.94226724 
0.02605000 	 0.52371066 	 1.94226724 
0.02610000 	 0.52468715 	 1.94324373 
0.02615000 	 0.52468715 	 1.94291823 
0.02620000 	 0.52501265 	 1.94356923 
0.02625000 	 0.52533815 	 1.94422023 
0.02630000 	 0.52566365 	 1.94552222 
0.02635000 	 0.52533815 	 1.94454573 
0.02640000 	 0.52729114 	 1.94389473 
0.02645000 	 0.52696564 	 1.94552222 
0.02650000 	 0.52696564 	 1.94487123 
0.02655000 	 0.52729114 	 1.94584772 
0.02660000 	 0.52761664 	 1.94552222 
0.02665000 	 0.52761664 	 1.94649872 
0.02670000 	 0.52891863 	 1.94682422 
0.02675000 	 0.52891863 	 1.94714972 
0.02680000 	 0.52826764 	 1.94845171 
0.02685000 	 0.52859314 	 1.94714972 
0.02690000 	 0.52956963 	 1.94747522 
0.02695000 	 0.53022063 	 1.94780071 
0.02700000 	 0.53022063 	 1.94910271 
0.02705000 	 0.53119713 	 1.94845171 
0.02710000 	 0.53087163 	 1.94845171 
0.02715000 	 0.53087163 	 1.94910271 
0.02720000 	 0.53119713 	 1.95040470 
0.02725000 	 0.53087163 	 1.95007921 
0.02730000 	 0.53217362 	 1.95007921 
0.02735000 	 0.53315012 	 1.95105570 
0.02740000 	 0.53249912 	 1.95040470 
0.02745000 	 0.53282462 	 1.95138120 
0.02750000 	 0.53282462 	 1.95170670 
0.02755000 	 0.53249912 	 1.95203220 
0.02760000 	 0.53412661 	 1.95170670 
0.02765000 	 0.53412661 	 1.95333419 
0.02770000 	 0.53412661 	 1.95235770 
0.02775000 	 0.53477761 	 1.95300869 
0.02780000 	 0.53575411 	 1.95333419 
0.02785000 	 0.53510311 	 1.95235770 
0.02790000 	 0.53575411 	 1.95431069 
0.02795000 	 0.53640510 	 1.95333419 
0.02800000 	 0.53640510 	 1.95398519 
0.02805000 	 0.53673060 	 1.95431069 
0.02810000 	 0.53673060 	 1.95528718 
0.02815000 	 0.53738160 	 1.95463619 
0.02820000 	 0.53770710 	 1.95496169 
0.02825000 	 0.53835810 	 1.95528718 
0.02830000 	 0.53803260 	 1.95528718 
0.02835000 	 0.53900909 	 1.95626368 
0.02840000 	 0.53966009 	 1.95626368 
0.02845000 	 0.53998559 	 1.95593818 
0.02850000 	 0.53933459 	 1.95691468 
0.02855000 	 0.53966009 	 1.95691468 
0.02860000 	 0.53966009 	 1.95626368 
0.02865000 	 0.54031109 	 1.95756567 
0.02870000 	 0.54031109 	 1.95658918 
0.02875000 	 0.54096209 	 1.95691468 
0.02880000 	 0.54161308 	 1.95821667 
0.02885000 	 0.54096209 	 1.95854217 
0.02890000 	 0.54226408 	 1.95821667 
0.02895000 	 0.54226408 	 1.95951867 
0.02900000 	 0.54193858 	 1.95854217 
0.02905000 	 0.54226408 	 1.95951867 
0.02910000 	 0.54324058 	 1.95951867 
0.02915000 	 0.54324058 	 1.95984417 
0.02920000 	 0.54324058 	 1.96082066 
0.02925000 	 0.54389157 	 1.96049516 
0.02930000 	 0.54454257 	 1.96082066 
0.02935000 	 0.54486807 	 1.96049516 
0.02940000 	 0.54421707 	 1.96049516 
0.02945000 	 0.54551907 	 1.96082066 
0.02950000 	 0.54551907 	 1.96049516 
0.02955000 	 0.54584457 	 1.96179716 
0.02960000 	 0.54617006 	 1.96212266 
0.02965000 	 0.54649556 	 1.96342465 
0.02970000 	 0.54649556 	 1.96212266 
0.02975000 	 0.54747206 	 1.96277365 
0.02980000 	 0.54779756 	 1.96244815 
0.02985000 	 0.54812306 	 1.96342465 
0.02990000 	 0.54812306 	 1.96309915 
0.02995000 	 0.54844855 	 1.96407565 
0.03000000 	 0.54844855 	 1.96440115 
0.03005000 	 0.54975055 	 1.96375015 
0.03010000 	 0.54909955 	 1.96505214 
0.03015000 	 0.54942505 	 1.96342465 
0.03020000 	 0.55007605 	 1.96537764 
0.03025000 	 0.55040155 	 1.96537764 
