time (s) 	 Output Voltage(v) 	 Input Voltage(v)
0.21999978 	 -1.28570303 	 1.82964470 
0.22333311 	 -1.29384050 	 1.83940966 
0.22666644 	 -1.30327996 	 1.84950012 
0.22999977 	 -1.31109193 	 1.85926508 
0.23333310 	 -1.32020589 	 1.86870454 
0.23666643 	 -1.32866886 	 1.87684201 
0.23999976 	 -1.33713182 	 1.88497947 
0.24333309 	 -1.34526929 	 1.89279144 
0.24666642 	 -1.35405775 	 1.90157990 
0.24999975 	 -1.36219522 	 1.90808988 
0.25333308 	 -1.37098368 	 1.91622734 
0.25666641 	 -1.37977215 	 1.92306282 
0.25999974 	 -1.38921161 	 1.92957279 
0.26333307 	 -1.39637258 	 1.93673376 
0.26666640 	 -1.40516104 	 1.94291823 
0.26999973 	 -1.41362401 	 1.94747522 
0.27333306 	 -1.42143598 	 1.95300869 
0.27666639 	 -1.42924794 	 1.95821667 
0.27999972 	 -1.43868741 	 1.96277365 
0.28333305 	 -1.44617388 	 1.96798163 
0.28666638 	 -1.45398584 	 1.97221311 
0.28999971 	 -1.46244881 	 1.97579360 
0.29333304 	 -1.47026078 	 1.98002508 
0.29666637 	 -1.47774725 	 1.98262907 
0.29999970 	 -1.48555921 	 1.98620956 
0.30333303 	 -1.49304568 	 1.98881355 
0.30666636 	 -1.50150865 	 1.99076654 
0.30999969 	 -1.50801862 	 1.99271953 
0.31333302 	 -1.51550509 	 1.99532352 
0.31666635 	 -1.52299156 	 1.99662551 
0.31999968 	 -1.53047803 	 1.99727651 
0.32333301 	 -1.53796450 	 1.99890400 
0.32666634 	 -1.54545097 	 1.99922950 
0.32999967 	 -1.55163544 	 1.99890400 
0.33333300 	 -1.55944741 	 1.99857851 
0.33666633 	 -1.56595738 	 1.99857851 
0.33999966 	 -1.57214186 	 1.99662551 
0.34333299 	 -1.57930283 	 1.99662551 
0.34666632 	 -1.58548730 	 1.99499802 
0.34999965 	 -1.59167178 	 1.99369603 
0.35333298 	 -1.59753075 	 1.99109204 
0.35666631 	 -1.60436623 	 1.98816255 
0.35999964 	 -1.61120170 	 1.98686055 
0.36333297 	 -1.61640968 	 1.98328007 
0.36666630 	 -1.62129216 	 1.98067608 
0.36999963 	 -1.62812763 	 1.97579360 
0.37333296 	 -1.63301011 	 1.97253861 
0.37666629 	 -1.63886909 	 1.96765613 
0.37999962 	 -1.64375157 	 1.96244815 
0.38333295 	 -1.64961054 	 1.95789117 
0.38666628 	 -1.65384202 	 1.95333419 
0.38999961 	 -1.65970100 	 1.94812621 
0.39333294 	 -1.66393248 	 1.94194174 
0.39666627 	 -1.66914046 	 1.93608276 
0.39999960 	 -1.67206995 	 1.92957279 
0.40333293 	 -1.67727793 	 1.92273732 
0.40666626 	 -1.68118391 	 1.91557635 
0.40999959 	 -1.68541539 	 1.90874087 
0.41333292 	 -1.68932138 	 1.90060341 
0.41666625 	 -1.69290186 	 1.89344244 
0.41999958 	 -1.69680785 	 1.88497947 
0.42333291 	 -1.70006283 	 1.87619101 
0.42666624 	 -1.70299232 	 1.86740254 
0.42999957 	 -1.70559631 	 1.85763758 
0.43333290 	 -1.70950230 	 1.84884912 
0.43666623 	 -1.71178079 	 1.83843316 
0.43999956 	 -1.71471027 	 1.82899370 
0.44333289 	 -1.71698877 	 1.81922874 
0.44666622 	 -1.71926726 	 1.80913828 
0.44999955 	 -1.72089475 	 1.79839683 
0.45333288 	 -1.72252224 	 1.78667887 
0.45666621 	 -1.72447523 	 1.77528642 
0.45999954 	 -1.72642823 	 1.76324297 
0.46333287 	 -1.72773022 	 1.75152502 
0.46666620 	 -1.72903222 	 1.73883057 
0.46999953 	 -1.73033421 	 1.72711262 
0.47333286 	 -1.73033421 	 1.71344167 
0.47666619 	 -1.73163621 	 1.70074723 
0.47999952 	 -1.73163621 	 1.68837828 
0.48333285 	 -1.73131071 	 1.67373084 
0.48666618 	 -1.73261270 	 1.66005989 
0.48999951 	 -1.73196170 	 1.64638895 
0.49333284 	 -1.73163621 	 1.63141601 
0.49666617 	 -1.73163621 	 1.61741957 
0.49999950 	 -1.73131071 	 1.60147013 
0.50333283 	 -1.73000871 	 1.58747369 
0.50666616 	 -1.72903222 	 1.57087326 
0.50999949 	 -1.72740472 	 1.55622582 
0.51333282 	 -1.72642823 	 1.53962539 
0.51666615 	 -1.72480073 	 1.52465245 
0.51999948 	 -1.72284774 	 1.50772652 
0.52333281 	 -1.72089475 	 1.49145158 
0.52666614 	 -1.71926726 	 1.47452565 
0.52999947 	 -1.71633777 	 1.45662323 
0.53333280 	 -1.71340828 	 1.43904630 
0.53666613 	 -1.71080429 	 1.42212037 
0.53999946 	 -1.70787480 	 1.40454344 
0.54333279 	 -1.70494531 	 1.38664101 
0.54666612 	 -1.70234133 	 1.36841309 
0.54999945 	 -1.69810984 	 1.35018516 
0.55333278 	 -1.69387836 	 1.33065524 
0.55666611 	 -1.69029787 	 1.31275282 
0.55999944 	 -1.68639189 	 1.29289740 
0.56333277 	 -1.68216041 	 1.27304198 
0.56666610 	 -1.67760343 	 1.25481405 
0.56999943 	 -1.67239545 	 1.23463314 
0.57333276 	 -1.66751297 	 1.21510322 
0.57666609 	 -1.66230499 	 1.19492230 
0.57999942 	 -1.65677151 	 1.17441588 
0.58333275 	 -1.65091254 	 1.15358397 
0.58666608 	 -1.64570456 	 1.13405405 
0.58999941 	 -1.63984558 	 1.11224564 
0.59333274 	 -1.63398661 	 1.09206472 
0.59666607 	 -1.62682563 	 1.07058181 
0.59999940 	 -1.62064116 	 1.04974990 
0.60333273 	 -1.61413119 	 1.02761599 
0.60666606 	 -1.60664472 	 1.00613307 
0.60999939 	 -1.59980925 	 0.98465016 
0.61333272 	 -1.59167178 	 0.96284175 
0.61666605 	 -1.58548730 	 0.94103334 
0.61999938 	 -1.57669884 	 0.91759744 
0.62333271 	 -1.56986337 	 0.89611452 
0.62666604 	 -1.56172590 	 0.87332962 
0.62999937 	 -1.55261194 	 0.85119571 
0.63333270 	 -1.54382347 	 0.82775980 
0.63666603 	 -1.53536051 	 0.80562590 
0.63999936 	 -1.52689754 	 0.78186449 
0.64333269 	 -1.51876008 	 0.75973058 
0.64666602 	 -1.50834412 	 0.73564368 
0.64999935 	 -1.49890466 	 0.71285878 
0.65333268 	 -1.48946520 	 0.68877187 
0.65666601 	 -1.47904924 	 0.66468497 
0.65999934 	 -1.46993528 	 0.64092357 
0.66333267 	 -1.46017032 	 0.61716217 
0.66666600 	 -1.44877786 	 0.59242427 
0.66999933 	 -1.43836191 	 0.56898837 
0.67333266 	 -1.42762045 	 0.54555246 
0.67666599 	 -1.41687900 	 0.52114006 
0.67999932 	 -1.40516104 	 0.49705316 
0.68333265 	 -1.39474509 	 0.47231526 
0.68666598 	 -1.38302713 	 0.44790286 
0.68999931 	 -1.37130918 	 0.42381596 
0.69333264 	 -1.35959123 	 0.39842706 
0.69666597 	 -1.34722228 	 0.37434016 
0.69999930 	 -1.33550433 	 0.35025326 
0.70333263 	 -1.32280988 	 0.32453887 
0.70666596 	 -1.30946444 	 0.30045197 
0.70999929 	 -1.29839748 	 0.27473757 
0.71333262 	 -1.28472654 	 0.25065067 
0.71666595 	 -1.27203209 	 0.22558727 
0.71999928 	 -1.25901214 	 0.20117487 
0.72333261 	 -1.24599220 	 0.17513498 
0.72666594 	 -1.23167025 	 0.15039708 
0.72999927 	 -1.21767381 	 0.12533368 
0.73333260 	 -1.20400287 	 0.09994479 
0.73666593 	 -1.19065742 	 0.07553239 
0.73999926 	 -1.17666098 	 0.04981799 
0.74333259 	 -1.16201354 	 0.02540559 
0.74666592 	 -1.14769160 	 0.00066769 
0.74999925 	 -1.13369516 	 -0.02472120 
0.75333258 	 -1.11839672 	 -0.04978460 
0.75666591 	 -1.10342378 	 -0.07582449 
0.75999924 	 -1.08845084 	 -0.10056239 
0.76333257 	 -1.07412890 	 -0.12627678 
0.76666590 	 -1.05948146 	 -0.15036369 
0.76999923 	 -1.04385752 	 -0.17510158 
0.77333256 	 -1.02888459 	 -0.20016498 
0.77666589 	 -1.01293515 	 -0.22490288 
0.77999922 	 -0.99763671 	 -0.25094277 
0.78333255 	 -0.98136178 	 -0.27470418 
0.78666588 	 -0.96573784 	 -0.29846558 
0.78999921 	 -0.94978841 	 -0.32548197 
0.79333254 	 -0.93448997 	 -0.35021987 
0.79666587 	 -0.91821504 	 -0.37365577 
0.79999920 	 -0.90226560 	 -0.39904467 
0.80333253 	 -0.88468868 	 -0.42248057 
0.80666586 	 -0.86841374 	 -0.44754397 
0.80999919 	 -0.85181331 	 -0.47163087 
0.81333252 	 -0.83553838 	 -0.49669427 
0.81666585 	 -0.81828695 	 -0.52078117 
0.81999918 	 -0.80201202 	 -0.54551907 
0.82333251 	 -0.78443509 	 -0.56895497 
0.82666584 	 -0.76783466 	 -0.59369287 
0.82999917 	 -0.74993223 	 -0.61777977 
0.83333250 	 -0.73365730 	 -0.64121567 
0.83666583 	 -0.71608037 	 -0.66595357 
0.83999916 	 -0.69850344 	 -0.68873848 
0.84333249 	 -0.68125201 	 -0.71152339 
0.84666582 	 -0.66400058 	 -0.73593579 
0.84999915 	 -0.64609815 	 -0.75937169 
0.85333248 	 -0.62852123 	 -0.78215660 
0.85666581 	 -0.61061880 	 -0.80559250 
0.85999914 	 -0.59336737 	 -0.82805191 
0.86333247 	 -0.57481395 	 -0.85083682 
0.86666580 	 -0.55658602 	 -0.87394722 
0.86999913 	 -0.53803260 	 -0.89673213 
0.87333246 	 -0.52110667 	 -0.91788954 
0.87666579 	 -0.50287874 	 -0.94067445 
0.87999912 	 -0.48432532 	 -0.96280836 
0.88333245 	 -0.46577189 	 -0.98396577 
0.88666578 	 -0.44786947 	 -1.00642518 
0.88999911 	 -0.42964154 	 -1.02888459 
0.89333244 	 -0.41076262 	 -1.05004200 
0.89666577 	 -0.39220919 	 -1.07119941 
0.89999910 	 -0.37430677 	 -1.09170583 
0.90333243 	 -0.35542785 	 -1.11383974 
0.90666576 	 -0.33719992 	 -1.13402065 
0.90999909 	 -0.31799550 	 -1.15452707 
0.91333242 	 -0.30009307 	 -1.17470799 
0.91666575 	 -0.28088865 	 -1.19521440 
0.91999908 	 -0.26200973 	 -1.21409333 
0.92333241 	 -0.24378180 	 -1.23590174 
0.92666574 	 -0.22555388 	 -1.25510616 
0.92999907 	 -0.20537296 	 -1.27431058 
0.93333240 	 -0.18681954 	 -1.29416600 
0.93666573 	 -0.16989361 	 -1.31304492 
0.93999906 	 -0.14938719 	 -1.33192384 
0.94333239 	 -0.12985727 	 -1.34982627 
0.94666572 	 -0.11162934 	 -1.36870519 
0.94999905 	 -0.09307592 	 -1.38725862 
0.95333238 	 -0.07354600 	 -1.40548654 
0.95666571 	 -0.05499258 	 -1.42306347 
0.95999904 	 -0.03611365 	 -1.43998940 
0.96333237 	 -0.01690923 	 -1.45724083 
0.96666570 	 0.00066769 	 -1.47514326 
0.96999903 	 0.02084861 	 -1.49141819 
0.97333236 	 0.03907654 	 -1.50801862 
0.97666569 	 0.05730446 	 -1.52396806 
0.97999902 	 0.07650888 	 -1.54089399 
0.98333235 	 0.09538781 	 -1.55684342 
0.98666568 	 0.11426673 	 -1.57246736 
0.98999901 	 0.13184366 	 -1.58776579 
0.99333234 	 0.15072258 	 -1.60176224 
0.99666567 	 0.16927600 	 -1.61836267 
0.99999900 	 0.18717843 	 -1.63268461 
1.00333233 	 0.20540636 	 -1.64668105 
1.00666566 	 0.22330878 	 -1.66132849 
1.00999899 	 0.24251320 	 -1.67532494 
1.01333232 	 0.25943913 	 -1.68801938 
1.01666565 	 0.27734156 	 -1.70234133 
1.01999898 	 0.29556949 	 -1.71471027 
1.02333231 	 0.31314641 	 -1.72773022 
1.02666564 	 0.33104884 	 -1.74172666 
1.02999897 	 0.34927677 	 -1.75246812 
1.03333230 	 0.36522620 	 -1.76353507 
1.03666563 	 0.38345413 	 -1.77492753 
1.03999896 	 0.40168205 	 -1.78697098 
1.04333229 	 0.41795698 	 -1.79901443 
1.04666562 	 0.43520841 	 -1.80975588 
1.04999895 	 0.45278534 	 -1.81854435 
1.05333228 	 0.46906028 	 -1.83058780 
1.05666561 	 0.48663720 	 -1.84067826 
1.05999894 	 0.50323764 	 -1.85011772 
1.06333227 	 0.52048906 	 -1.85890618 
1.06666560 	 0.53676400 	 -1.86704365 
1.06999893 	 0.55238793 	 -1.87745961 
1.07333226 	 0.56931386 	 -1.88559707 
1.07666559 	 0.58526330 	 -1.89373454 
1.07999892 	 0.60153823 	 -1.90089551 
1.08333225 	 0.61748767 	 -1.90935848 
1.08666558 	 0.63278610 	 -1.91717044 
1.08999891 	 0.64938654 	 -1.92335492 
1.09333224 	 0.66533597 	 -1.93084139 
1.09666557 	 0.67965791 	 -1.93637487 
1.09999890 	 0.69528185 	 -1.94288484 
1.10333223 	 0.71123128 	 -1.94841832 
1.10666556 	 0.72587872 	 -1.95362630 
1.10999889 	 0.74052616 	 -1.95981077 
1.11333222 	 0.75582460 	 -1.96371675 
1.11666555 	 0.77047204 	 -1.96892473 
1.11999888 	 0.78511948 	 -1.97283072 
1.12333221 	 0.79976692 	 -1.97803870 
1.12666554 	 0.81408886 	 -1.98096818 
1.12999887 	 0.82808530 	 -1.98357217 
1.13333220 	 0.84143075 	 -1.98682716 
1.13666553 	 0.85542719 	 -1.98943115 
1.13999886 	 0.86942363 	 -1.99301163 
1.14333219 	 0.88309458 	 -1.99431363 
1.14666552 	 0.89611452 	 -1.99691762 
1.14999885 	 0.90945997 	 -1.99724312 
1.15333218 	 0.92182892 	 -1.99952161 
1.15666551 	 0.93517436 	 -1.99789411 
1.15999884 	 0.94754331 	 -1.99887061 
1.16333217 	 0.95991226 	 -1.99952161 
1.16666550 	 0.97260671 	 -2.00049810 
1.16999883 	 0.98497566 	 -1.99854511 
1.17333216 	 0.99604262 	 -1.99854511 
1.17666549 	 1.00776057 	 -1.99691762 
1.17999882 	 1.01980402 	 -1.99561562 
1.18333215 	 1.03184747 	 -1.99398813 
1.18666548 	 1.04258892 	 -1.99268614 
1.18999881 	 1.05398138 	 -1.99040764 
1.19333214 	 1.06569933 	 -1.98715266 
1.19666547 	 1.07611529 	 -1.98454867 
1.19999880 	 1.08653124 	 -1.97999169 
1.20333213 	 1.09662170 	 -1.97673670 
1.20666546 	 1.10768866 	 -1.97315622 
1.20999879 	 1.11647712 	 -1.96859923 
1.21333212 	 1.12754408 	 -1.96436775 
1.21666545 	 1.13633254 	 -1.95915977 
1.21999878 	 1.14609750 	 -1.95460279 
1.22333211 	 1.15618796 	 -1.94809282 
1.22666544 	 1.16399993 	 -1.94255934 
1.22999877 	 1.17376489 	 -1.93670036 
1.23333210 	 1.18190235 	 -1.93051589 
1.23666543 	 1.19069082 	 -1.92335492 
1.23999876 	 1.19850279 	 -1.91684495 
1.24333209 	 1.20664025 	 -1.90935848 
1.24666542 	 1.21510322 	 -1.90089551 
1.24999875 	 1.22324068 	 -1.89275804 
1.25333208 	 1.23007616 	 -1.88559707 
1.25666541 	 1.23788812 	 -1.87811060 
1.25999874 	 1.24374710 	 -1.86834564 
1.26333207 	 1.25090807 	 -1.85890618 
1.26666540 	 1.25774354 	 -1.85011772 
1.26999873 	 1.26392802 	 -1.84002726 
1.27333206 	 1.27011249 	 -1.83026230 
1.27666539 	 1.27597147 	 -1.82082284 
1.27999872 	 1.28248144 	 -1.80943039 
1.28333205 	 1.28801492 	 -1.79771243 
1.28666538 	 1.29224640 	 -1.78729648 
1.28999871 	 1.29810538 	 -1.77622952 
1.29333204 	 1.30331336 	 -1.76483707 
1.29666537 	 1.30852133 	 -1.75214262 
1.29999870 	 1.31210182 	 -1.74042467 
1.30333203 	 1.31633330 	 -1.72773022 
1.30666536 	 1.32023929 	 -1.71438478 
1.30999869 	 1.32414527 	 -1.70136483 
1.31333202 	 1.32740026 	 -1.68801938 
1.31666535 	 1.33163174 	 -1.67467394 
1.31999868 	 1.33423573 	 -1.66002650 
1.32333201 	 1.33716522 	 -1.64733205 
1.32666534 	 1.34009471 	 -1.63235911 
1.32999867 	 1.34204770 	 -1.61771167 
1.33333200 	 1.34465169 	 -1.60306423 
1.33666533 	 1.34693018 	 -1.58613830 
1.33999866 	 1.34823217 	 -1.57181636 
1.34333199 	 1.35018516 	 -1.55716892 
1.34666532 	 1.35181266 	 -1.54154498 
1.34999865 	 1.35148716 	 -1.52461905 
1.35333198 	 1.35344015 	 -1.50834412 
1.35666531 	 1.35441665 	 -1.49141819 
1.35999864 	 1.35539314 	 -1.47449226 
1.36333197 	 1.35539314 	 -1.45821733 
1.36666530 	 1.35474215 	 -1.43966390 
1.36999863 	 1.35474215 	 -1.42143598 
1.37333196 	 1.35344015 	 -1.40483554 
1.37666529 	 1.35376565 	 -1.38660762 
1.37999862 	 1.35213816 	 -1.36805420 
1.38333195 	 1.35148716 	 -1.35047727 
1.38666528 	 1.34953417 	 -1.33127285 
1.38999861 	 1.34823217 	 -1.31271942 
1.39333194 	 1.34627918 	 -1.29384050 
1.39666527 	 1.34400069 	 -1.27431058 
1.39999860 	 1.34204770 	 -1.25510616 
1.40333193 	 1.33976921 	 -1.23492524 
1.40666526 	 1.33716522 	 -1.21572082 
1.40999859 	 1.33391023 	 -1.19456341 
1.41333192 	 1.33065524 	 -1.17438249 
1.41666525 	 1.32772576 	 -1.15387607 
1.41999858 	 1.32381977 	 -1.13434615 
1.42333191 	 1.32023929 	 -1.11416524 
1.42666524 	 1.31535681 	 -1.09138033 
1.42999857 	 1.31079983 	 -1.07087391 
1.43333190 	 1.30689384 	 -1.04971650 
1.43666523 	 1.30233686 	 -1.02790809 
1.43999856 	 1.29745438 	 -1.00577418 
1.44333189 	 1.29159540 	 -0.98429127 
1.44666522 	 1.28573643 	 -0.96345935 
1.44999855 	 1.28052845 	 -0.94132544 
1.45333188 	 1.27532047 	 -0.91788954 
1.45666521 	 1.26881050 	 -0.89705763 
1.45999854 	 1.26164953 	 -0.87329622 
1.46333187 	 1.25579055 	 -0.85116231 
1.46666520 	 1.24895508 	 -0.82902840 
1.46999853 	 1.24277060 	 -0.80526700 
1.47333186 	 1.23495864 	 -0.78248210 
1.47666519 	 1.22682117 	 -0.76002269 
1.47999852 	 1.21966020 	 -0.73626128 
1.48333185 	 1.21249923 	 -0.71217438 
1.48666518 	 1.20436176 	 -0.68808748 
1.48999851 	 1.19557330 	 -0.66497708 
1.49333184 	 1.18743583 	 -0.64056468 
1.49666517 	 1.17832187 	 -0.61680327 
1.49999850 	 1.16985890 	 -0.59369287 
1.50333183 	 1.16074494 	 -0.56830397 
1.50666516 	 1.15195648 	 -0.54519357 
1.50999849 	 1.14251701 	 -0.52143217 
1.51333182 	 1.13275205 	 -0.49701977 
1.51666515 	 1.12201060 	 -0.47228187 
1.51999848 	 1.11322213 	 -0.44721847 
1.52333181 	 1.10280618 	 -0.42378257 
1.52666514 	 1.09206472 	 -0.39839367 
1.52999847 	 1.08262526 	 -0.37398127 
1.53333180 	 1.07123281 	 -0.34989437 
1.53666513 	 1.06016585 	 -0.32385448 
1.53999846 	 1.04877340 	 -0.29976757 
1.54333179 	 1.03770644 	 -0.27437868 
1.54666512 	 1.02696499 	 -0.24996628 
1.54999845 	 1.01492154 	 -0.22490288 
1.55333178 	 1.00287809 	 -0.20081598 
1.55666511 	 0.99148563 	 -0.17575258 
1.55999844 	 0.97911668 	 -0.14971269 
1.56333177 	 0.96609674 	 -0.12530029 
1.56666510 	 0.95372779 	 -0.10056239 
1.56999843 	 0.94135884 	 -0.07452250 
1.57333176 	 0.92833889 	 -0.05011010 
1.57666509 	 0.91531895 	 -0.02439570 
1.57999842 	 0.90262450 	 -0.00063430 
1.58333175 	 0.88927905 	 0.02508009 
1.58666508 	 0.87625911 	 0.05046899 
1.58999841 	 0.86128617 	 0.07553239 
1.59333174 	 0.84859172 	 0.10059579 
1.59666507 	 0.83492078 	 0.12533368 
1.59999840 	 0.82059883 	 0.15007158 
1.60333173 	 0.80595139 	 0.17513498 
1.60666506 	 0.79195495 	 0.20052388 
1.60999839 	 0.77795851 	 0.22591277 
1.61333172 	 0.76266007 	 0.25032517 
1.61666505 	 0.74931463 	 0.27538857 
1.61999838 	 0.73401619 	 0.29980097 
1.62333171 	 0.71871775 	 0.32584086 
1.62666504 	 0.70374481 	 0.34862577 
1.62999837 	 0.68812088 	 0.37401466 
1.63333170 	 0.67347344 	 0.39940356 
1.63666503 	 0.65687301 	 0.42316496 
1.63999836 	 0.64157457 	 0.44855386 
1.64333169 	 0.62660163 	 0.47264076 
1.64666502 	 0.60967570 	 0.49737866 
1.64999835 	 0.59405176 	 0.52114006 
1.65333168 	 0.57777683 	 0.54425047 
1.65666501 	 0.56215289 	 0.56931386 
1.65999834 	 0.54620346 	 0.59340077 
1.66333167 	 0.52992853 	 0.61781317 
1.66666500 	 0.51235160 	 0.64190007 
1.66999833 	 0.49575117 	 0.66533597 
1.67333166 	 0.47915073 	 0.68877187 
1.67666499 	 0.46287580 	 0.71253328 
1.67999832 	 0.44627537 	 0.73564368 
1.68333165 	 0.42869844 	 0.75907959 
1.68666498 	 0.41209801 	 0.78218999 
1.68999831 	 0.39452108 	 0.80464940 
1.69333164 	 0.37759515 	 0.82743431 
1.69666497 	 0.36066922 	 0.85021921 
1.69999830 	 0.34309229 	 0.87332962 
1.70333163 	 0.32551536 	 0.89578903 
1.70666496 	 0.30826393 	 0.91759744 
1.70999829 	 0.29036151 	 0.94070784 
1.71333162 	 0.27311008 	 0.96251625 
1.71666495 	 0.25488215 	 0.98367367 
1.71999828 	 0.23697973 	 1.00678407 
1.72333161 	 0.21940280 	 1.02794148 
1.72666494 	 0.20150037 	 1.04909890 
1.72999827 	 0.18424894 	 1.06993081 
1.73333160 	 0.16569552 	 1.09173922 
1.73666493 	 0.14714209 	 1.11257114 
1.73999826 	 0.12989067 	 1.13340305 
1.74333159 	 0.11101174 	 1.15390947 
1.74666492 	 0.09310932 	 1.17506688 
1.74999825 	 0.07455589 	 1.19459680 
1.75333158 	 0.05665347 	 1.21477772 
1.75666491 	 0.03907654 	 1.23463314 
1.75999824 	 0.01954662 	 1.25448856 
1.76333157 	 0.00164419 	 1.27336748 
1.76666490 	 -0.01723473 	 1.29289740 
1.76999823 	 -0.03513716 	 1.31210182 
1.77333156 	 -0.05369058 	 1.33065524 
1.77666489 	 -0.07191851 	 1.35051066 
1.77999822 	 -0.09079743 	 1.36808759 
1.78333155 	 -0.10935085 	 1.38664101 
1.78666488 	 -0.12790428 	 1.40389244 
1.78999821 	 -0.14613220 	 1.42309686 
1.79333154 	 -0.16468563 	 1.43969730 
1.79666487 	 -0.18291355 	 1.45694873 
1.79999820 	 -0.20114148 	 1.47452565 
1.80333153 	 -0.21969490 	 1.49112609 
1.80666486 	 -0.23824833 	 1.50675002 
1.80999819 	 -0.25647625 	 1.52335045 
1.81333152 	 -0.27502968 	 1.53995089 
1.81666485 	 -0.29325760 	 1.55590032 
1.81999818 	 -0.31148553 	 1.57217525 
1.82333151 	 -0.32906245 	 1.58714819 
1.82666484 	 -0.34631388 	 1.60309763 
1.82999817 	 -0.36454181 	 1.61644307 
1.83333150 	 -0.38342073 	 1.63239251 
1.83666483 	 -0.40034666 	 1.64638895 
1.83999816 	 -0.41922558 	 1.66071089 
1.84333149 	 -0.43680251 	 1.67438184 
1.84666482 	 -0.45405394 	 1.68772728 
1.84999815 	 -0.47260737 	 1.70074723 
1.85333148 	 -0.48920780 	 1.71376717 
1.85666481 	 -0.50678473 	 1.72613612 
1.85999814 	 -0.52371066 	 1.73948157 
1.86333147 	 -0.54128758 	 1.75217602 
1.86666480 	 -0.55919001 	 1.76324297 
1.86999813 	 -0.57579044 	 1.77528642 
1.87333146 	 -0.59239087 	 1.78700437 
1.87666479 	 -0.60996780 	 1.79742033 
1.87999812 	 -0.62624274 	 1.80913828 
1.88333145 	 -0.64284317 	 1.81922874 
1.88666478 	 -0.65944360 	 1.82964470 
1.88999811 	 -0.67604403 	 1.84006066 
1.89333144 	 -0.69199347 	 1.84950012 
1.89666477 	 -0.70891940 	 1.85926508 
1.89999810 	 -0.72519433 	 1.86837904 
1.90333143 	 -0.74212026 	 1.87684201 
1.90666476 	 -0.75709320 	 1.88595597 
1.90999809 	 -0.77304263 	 1.89344244 
1.91333142 	 -0.78964307 	 1.90060341 
1.91666475 	 -0.80526700 	 1.90874087 
1.91999808 	 -0.82056544 	 1.91590185 
1.92333141 	 -0.83586388 	 1.92306282 
1.92666474 	 -0.85083682 	 1.93022379 
1.92999807 	 -0.86678625 	 1.93608276 
