time (s) 	 Output Voltage(v) 	 Input Voltage(v)
29.20000000 	 -4.51497530 	 4.43005354 
29.40000000 	 -4.50813983 	 4.42289257 
29.60000000 	 -4.50260635 	 4.41573160 
29.80000000 	 -4.49544538 	 4.40922163 
30.00000000 	 -4.48893540 	 4.40043316 
30.20000000 	 -4.48079794 	 4.39359769 
30.40000000 	 -4.47233497 	 4.38448373 
30.60000000 	 -4.46484850 	 4.37569526 
30.80000000 	 -4.45573454 	 4.36690680 
31.00000000 	 -4.44857357 	 4.35909483 
31.20000000 	 -4.43848311 	 4.34965537 
31.40000000 	 -4.43002015 	 4.33858842 
31.60000000 	 -4.41992969 	 4.32979995 
31.80000000 	 -4.41049023 	 4.31970949 
32.00000000 	 -4.39974877 	 4.30864254 
32.20000000 	 -4.38965831 	 4.29725008 
32.40000000 	 -4.37924235 	 4.28683413 
32.60000000 	 -4.36817540 	 4.27511618 
32.80000000 	 -4.35710844 	 4.26404922 
33.00000000 	 -4.34571599 	 4.25200577 
33.20000000 	 -4.33334704 	 4.24028782 
33.40000000 	 -4.32097809 	 4.22629138 
33.60000000 	 -4.30795815 	 4.21327143 
33.80000000 	 -4.29591470 	 4.20090248 
34.00000000 	 -4.28289475 	 4.18690604 
34.20000000 	 -4.27020030 	 4.17421159 
34.40000000 	 -4.25587836 	 4.15923865 
34.60000000 	 -4.24285841 	 4.14589321 
34.80000000 	 -4.22821097 	 4.13157126 
35.00000000 	 -4.21421453 	 4.11659833 
35.20000000 	 -4.20021809 	 4.10260188 
35.40000000 	 -4.18491965 	 4.08665245 
35.60000000 	 -4.16962121 	 4.07167951 
35.80000000 	 -4.15432278 	 4.05540458 
36.00000000 	 -4.13837334 	 4.03880414 
36.20000000 	 -4.12307490 	 4.02448220 
36.40000000 	 -4.10777647 	 4.00690527 
36.60000000 	 -4.09117603 	 3.98997934 
36.80000000 	 -4.07392461 	 3.97468091 
37.00000000 	 -4.05699867 	 3.95645298 
37.20000000 	 -4.04072374 	 3.93887605 
37.40000000 	 -4.02314681 	 3.92162462 
37.60000000 	 -4.00556989 	 3.90404770 
37.80000000 	 -3.98799296 	 3.88516877 
38.00000000 	 -3.97009053 	 3.86694085 
38.20000000 	 -3.95218810 	 3.84936392 
38.40000000 	 -3.93330918 	 3.83081050 
38.60000000 	 -3.91605775 	 3.81160608 
38.80000000 	 -3.89717883 	 3.79207616 
39.00000000 	 -3.87829991 	 3.77287173 
39.20000000 	 -3.85909549 	 3.75334181 
39.40000000 	 -3.83891457 	 3.73511389 
39.60000000 	 -3.81971015 	 3.71428197 
39.80000000 	 -3.80050573 	 3.69377556 
40.00000000 	 -3.77967381 	 3.67294364 
40.20000000 	 -3.75949289 	 3.65341372 
40.40000000 	 -3.73963748 	 3.63290731 
40.60000000 	 -3.71880556 	 3.61240089 
40.80000000 	 -3.69862464 	 3.59156898 
41.00000000 	 -3.67714173 	 3.56976057 
41.20000000 	 -3.65630982 	 3.54892865 
41.40000000 	 -3.63482690 	 3.52777124 
41.60000000 	 -3.61464599 	 3.50628833 
41.80000000 	 -3.59251208 	 3.48415442 
42.00000000 	 -3.57070367 	 3.46332250 
42.20000000 	 -3.54922076 	 3.43988660 
42.40000000 	 -3.52643585 	 3.41710169 
42.60000000 	 -3.50560393 	 3.39464228 
42.80000000 	 -3.48314453 	 3.37283387 
43.00000000 	 -3.45970862 	 3.35004897 
43.20000000 	 -3.43822571 	 3.32824056 
43.40000000 	 -3.41576630 	 3.30415366 
43.60000000 	 -3.39167940 	 3.28104325 
43.80000000 	 -3.36889449 	 3.25793284 
44.00000000 	 -3.34545859 	 3.23514794 
44.20000000 	 -3.32169719 	 3.21171203 
44.40000000 	 -3.29858678 	 3.18762513 
44.60000000 	 -3.27580188 	 3.16418923 
44.80000000 	 -3.25204047 	 3.14172982 
45.00000000 	 -3.22827907 	 3.11666642 
45.20000000 	 -3.20549416 	 3.09290502 
45.40000000 	 -3.18075627 	 3.06784162 
45.60000000 	 -3.15732036 	 3.04473122 
45.80000000 	 -3.13258246 	 3.02031882 
46.00000000 	 -3.10882106 	 2.99590642 
46.20000000 	 -3.08343216 	 2.97149402 
46.40000000 	 -3.05999626 	 2.94675612 
46.60000000 	 -3.03525836 	 2.92169272 
46.80000000 	 -3.01117146 	 2.89728032 
47.00000000 	 -2.98610806 	 2.87286792 
47.20000000 	 -2.96202116 	 2.84878102 
47.40000000 	 -2.93760876 	 2.82371762 
47.60000000 	 -2.91221987 	 2.79963072 
47.80000000 	 -2.88845846 	 2.77391633 
48.00000000 	 -2.86339507 	 2.74950393 
48.20000000 	 -2.83898267 	 2.72411503 
48.40000000 	 -2.81391927 	 2.69937713 
48.60000000 	 -2.78853037 	 2.67431374 
48.80000000 	 -2.76346698 	 2.64925034 
49.00000000 	 -2.73905458 	 2.62418694 
49.20000000 	 -2.71366568 	 2.59912354 
49.40000000 	 -2.68860228 	 2.57308365 
49.60000000 	 -2.66353889 	 2.54932225 
49.80000000 	 -2.63847549 	 2.52360785 
50.00000000 	 -2.61276109 	 2.49984645 
50.20000000 	 -2.58769770 	 2.47380656 
50.40000000 	 -2.56328530 	 2.44809216 
50.60000000 	 -2.53789640 	 2.42302877 
50.80000000 	 -2.51283300 	 2.39796537 
51.00000000 	 -2.48776961 	 2.37322747 
51.20000000 	 -2.46303171 	 2.34848957 
51.40000000 	 -2.43796831 	 2.32310068 
51.60000000 	 -2.41192842 	 2.29933927 
51.80000000 	 -2.38816701 	 2.27362488 
52.00000000 	 -2.36310362 	 2.24791048 
52.20000000 	 -2.33738922 	 2.22317259 
52.40000000 	 -2.31362782 	 2.19810919 
52.60000000 	 -2.28856442 	 2.17304579 
52.80000000 	 -2.26350103 	 2.14863339 
53.00000000 	 -2.23941412 	 2.12389549 
53.20000000 	 -2.21369973 	 2.10013409 
53.40000000 	 -2.18961283 	 2.07539619 
53.60000000 	 -2.16487493 	 2.05098379 
53.80000000 	 -2.14013703 	 2.02657139 
54.00000000 	 -2.11539913 	 2.00118250 
54.20000000 	 -2.09196323 	 1.97774659 
54.40000000 	 -2.06624883 	 1.95333419 
54.60000000 	 -2.04346393 	 1.92892179 
54.80000000 	 -2.01840053 	 1.90483489 
55.00000000 	 -1.99463913 	 1.88107349 
55.20000000 	 -1.97087772 	 1.85633559 
55.40000000 	 -1.94744182 	 1.83289969 
55.60000000 	 -1.92368042 	 1.80978928 
55.80000000 	 -1.89959352 	 1.78635338 
56.00000000 	 -1.87550662 	 1.76194098 
56.20000000 	 -1.85239621 	 1.73915607 
56.40000000 	 -1.82928580 	 1.71604566 
56.60000000 	 -1.80584990 	 1.69293526 
56.80000000 	 -1.78371599 	 1.66949936 
57.00000000 	 -1.75995459 	 1.64834194 
57.20000000 	 -1.73749518 	 1.62458054 
57.40000000 	 -1.71471027 	 1.60244663 
57.60000000 	 -1.69192537 	 1.58031272 
57.80000000 	 -1.66848946 	 1.55752781 
58.00000000 	 -1.64700655 	 1.53539390 
58.20000000 	 -1.62519814 	 1.51391099 
58.40000000 	 -1.60208774 	 1.49177708 
58.60000000 	 -1.58060482 	 1.46964317 
58.80000000 	 -1.55912191 	 1.44816026 
59.00000000 	 -1.53829000 	 1.42667735 
59.20000000 	 -1.51680709 	 1.40551994 
59.40000000 	 -1.49532417 	 1.38501352 
59.60000000 	 -1.47514326 	 1.36450711 
59.80000000 	 -1.45431134 	 1.34334969 
60.00000000 	 -1.43282843 	 1.32349427 
60.20000000 	 -1.41297301 	 1.30233686 
60.40000000 	 -1.39214110 	 1.28313244 
60.60000000 	 -1.37228568 	 1.26327702 
60.80000000 	 -1.35177926 	 1.24374710 
61.00000000 	 -1.33192384 	 1.22486818 
61.20000000 	 -1.31304492 	 1.20501276 
61.40000000 	 -1.29286400 	 1.18645933 
61.60000000 	 -1.27463608 	 1.16758041 
61.80000000 	 -1.25575716 	 1.14870149 
62.00000000 	 -1.23687823 	 1.12982257 
62.20000000 	 -1.21832481 	 1.11126914 
62.40000000 	 -1.20009688 	 1.09336672 
62.60000000 	 -1.18186896 	 1.07611529 
62.80000000 	 -1.16461753 	 1.05853836 
63.00000000 	 -1.14671510 	 1.04096143 
63.20000000 	 -1.12946367 	 1.02371000 
63.40000000 	 -1.11123575 	 1.00776057 
63.60000000 	 -1.09496081 	 0.99083464 
63.80000000 	 -1.07836038 	 0.97455970 
64.00000000 	 -1.06143445 	 0.95698278 
64.20000000 	 -1.04548502 	 0.94200984 
64.40000000 	 -1.02921008 	 0.92638590 
64.60000000 	 -1.01488814 	 0.91173846 
64.80000000 	 -0.99828771 	 0.89611452 
65.00000000 	 -0.98331477 	 0.88146708 
65.20000000 	 -0.96801633 	 0.86616865 
65.40000000 	 -0.95336889 	 0.85249770 
65.60000000 	 -0.93937245 	 0.83785026 
65.80000000 	 -0.92537601 	 0.82417932 
66.00000000 	 -0.91007757 	 0.81083387 
66.20000000 	 -0.89705763 	 0.79748843 
66.40000000 	 -0.88306118 	 0.78381749 
66.60000000 	 -0.87069223 	 0.77144854 
66.80000000 	 -0.85832328 	 0.75907959 
67.00000000 	 -0.84497784 	 0.74671064 
67.20000000 	 -0.83293439 	 0.73564368 
67.40000000 	 -0.82089094 	 0.72327473 
67.60000000 	 -0.80884749 	 0.71155678 
67.80000000 	 -0.79778053 	 0.70114082 
68.00000000 	 -0.78638808 	 0.68909737 
68.20000000 	 -0.77499563 	 0.67900691 
68.40000000 	 -0.76425417 	 0.66859096 
68.60000000 	 -0.75514021 	 0.65915150 
68.80000000 	 -0.74439875 	 0.64841004 
69.00000000 	 -0.73463379 	 0.63962158 
69.20000000 	 -0.72519433 	 0.63083311 
69.40000000 	 -0.71608037 	 0.62139365 
69.60000000 	 -0.70664091 	 0.61390718 
69.80000000 	 -0.69850344 	 0.60446772 
70.00000000 	 -0.68971498 	 0.59763225 
70.20000000 	 -0.68157751 	 0.58949478 
70.40000000 	 -0.67409104 	 0.58265931 
70.60000000 	 -0.66660457 	 0.57517284 
70.80000000 	 -0.65846710 	 0.56898837 
71.00000000 	 -0.65293363 	 0.56215289 
71.20000000 	 -0.64642365 	 0.55661942 
71.40000000 	 -0.63991368 	 0.55108594 
71.60000000 	 -0.63405470 	 0.54457597 
71.80000000 	 -0.62787023 	 0.53904249 
72.00000000 	 -0.62331325 	 0.53416001 
72.20000000 	 -0.61712877 	 0.53025402 
72.40000000 	 -0.61354829 	 0.52602254 
72.60000000 	 -0.60899131 	 0.52276756 
72.80000000 	 -0.60443433 	 0.51788508 
73.00000000 	 -0.60183034 	 0.51560658 
73.20000000 	 -0.59824985 	 0.51235160 
73.40000000 	 -0.59466937 	 0.50909661 
73.60000000 	 -0.59206538 	 0.50649262 
73.80000000 	 -0.58913589 	 0.50519063 
74.00000000 	 -0.58783389 	 0.50323764 
74.20000000 	 -0.58555540 	 0.50161014 
74.40000000 	 -0.58392791 	 0.50030815 
74.60000000 	 -0.58230042 	 0.49965715 
74.80000000 	 -0.58099842 	 0.49933165 
75.00000000 	 -0.58164942 	 0.49998265 
75.20000000 	 -0.58067292 	 0.49900615 
75.40000000 	 -0.58099842 	 0.50063365 
75.60000000 	 -0.58197492 	 0.50095914 
75.80000000 	 -0.58197492 	 0.50193564 
76.00000000 	 -0.58327691 	 0.50323764 
76.20000000 	 -0.58295141 	 0.50519063 
76.40000000 	 -0.58588090 	 0.50714362 
76.60000000 	 -0.58815939 	 0.51039861 
76.80000000 	 -0.59011238 	 0.51202610 
77.00000000 	 -0.59239087 	 0.51495559 
77.20000000 	 -0.59597136 	 0.51821057 
77.40000000 	 -0.59890085 	 0.52211656 
77.60000000 	 -0.60150484 	 0.52537154 
77.80000000 	 -0.60573632 	 0.52960303 
78.00000000 	 -0.60996780 	 0.53448551 
78.20000000 	 -0.61485028 	 0.53969349 
78.40000000 	 -0.61843077 	 0.54457597 
78.60000000 	 -0.62331325 	 0.55076044 
78.80000000 	 -0.62949772 	 0.55596842 
79.00000000 	 -0.63600770 	 0.56247839 
79.20000000 	 -0.64186667 	 0.56768637 
79.40000000 	 -0.64772565 	 0.57517284 
79.60000000 	 -0.65358462 	 0.58265931 
79.80000000 	 -0.66009460 	 0.58884378 
80.00000000 	 -0.66823206 	 0.59698125 
80.20000000 	 -0.67571853 	 0.60544422 
80.40000000 	 -0.68320500 	 0.61325618 
80.60000000 	 -0.69166797 	 0.62139365 
80.80000000 	 -0.69947994 	 0.63115861 
81.00000000 	 -0.70859390 	 0.63962158 
81.20000000 	 -0.71770786 	 0.64938654 
81.40000000 	 -0.72649632 	 0.65882600 
81.60000000 	 -0.73658678 	 0.66859096 
81.80000000 	 -0.74602624 	 0.67803042 
82.00000000 	 -0.75676770 	 0.69007387 
82.20000000 	 -0.76750916 	 0.70016433 
82.40000000 	 -0.77727412 	 0.71155678 
82.60000000 	 -0.78769007 	 0.72262374 
82.80000000 	 -0.79940803 	 0.73564368 
83.00000000 	 -0.81177698 	 0.74703614 
83.20000000 	 -0.82316943 	 0.75940509 
83.40000000 	 -0.83521288 	 0.77177403 
83.60000000 	 -0.84823283 	 0.78479398 
83.80000000 	 -0.86092727 	 0.79716293 
84.00000000 	 -0.87329622 	 0.81050838 
84.20000000 	 -0.88664167 	 0.82417932 
84.40000000 	 -0.89998711 	 0.83785026 
84.60000000 	 -0.91365806 	 0.85152121 
84.80000000 	 -0.92765450 	 0.86747064 
85.00000000 	 -0.94197644 	 0.88146708 
85.20000000 	 -0.95662388 	 0.89644002 
85.40000000 	 -0.97192232 	 0.91076196 
85.60000000 	 -0.98559326 	 0.92606040 
85.80000000 	 -1.00186820 	 0.94266083 
86.00000000 	 -1.01651564 	 0.95795927 
86.20000000 	 -1.03213957 	 0.97390871 
86.40000000 	 -1.04906550 	 0.99116014 
86.60000000 	 -1.06534044 	 1.00710957 
86.80000000 	 -1.08194087 	 1.02338450 
87.00000000 	 -1.09854130 	 1.04193793 
87.20000000 	 -1.11611823 	 1.05918936 
87.40000000 	 -1.13304416 	 1.07611529 
87.60000000 	 -1.15062109 	 1.09401771 
87.80000000 	 -1.16754702 	 1.11159464 
88.00000000 	 -1.18610044 	 1.12949707 
88.20000000 	 -1.20400287 	 1.14805049 
88.40000000 	 -1.22190529 	 1.16725491 
88.60000000 	 -1.24013322 	 1.18613384 
88.80000000 	 -1.25901214 	 1.20436176 
89.00000000 	 -1.27756557 	 1.22454268 
89.20000000 	 -1.29709549 	 1.24439810 
89.40000000 	 -1.31662541 	 1.26262602 
89.60000000 	 -1.33648082 	 1.28378344 
89.80000000 	 -1.35568525 	 1.30266236 
90.00000000 	 -1.37619166 	 1.32381977 
90.20000000 	 -1.39572158 	 1.34367519 
90.40000000 	 -1.41720449 	 1.36483260 
90.60000000 	 -1.43738541 	 1.38599002 
90.80000000 	 -1.45691533 	 1.40617093 
91.00000000 	 -1.47839824 	 1.42765385 
91.20000000 	 -1.49923016 	 1.44881126 
91.40000000 	 -1.52038757 	 1.47061967 
91.60000000 	 -1.54219598 	 1.49145158 
91.80000000 	 -1.56270240 	 1.51358549 
92.00000000 	 -1.58581280 	 1.53506841 
92.20000000 	 -1.60697022 	 1.55785331 
92.40000000 	 -1.62877863 	 1.58063822 
92.60000000 	 -1.65091254 	 1.60309763 
92.80000000 	 -1.67402294 	 1.62523154 
93.00000000 	 -1.69550585 	 1.64801644 
93.20000000 	 -1.71796526 	 1.66917386 
93.40000000 	 -1.74107567 	 1.69358626 
93.60000000 	 -1.76418607 	 1.71572017 
93.80000000 	 -1.78599448 	 1.73980707 
94.00000000 	 -1.81040688 	 1.76291747 
94.20000000 	 -1.83286629 	 1.78570238 
94.40000000 	 -1.85662769 	 1.81044028 
94.60000000 	 -1.87973810 	 1.83289969 
94.80000000 	 -1.90382500 	 1.85763758 
95.00000000 	 -1.92726090 	 1.88074799 
95.20000000 	 -1.95134780 	 1.90516039 
95.40000000 	 -1.97478371 	 1.92924729 
95.60000000 	 -1.99919611 	 1.95333419 
95.80000000 	 -2.02328301 	 1.97709559 
96.00000000 	 -2.04736991 	 2.00215899 
96.20000000 	 -2.07178231 	 2.02657139 
96.40000000 	 -2.09619471 	 2.05065829 
96.60000000 	 -2.11995611 	 2.07474519 
96.80000000 	 -2.14469401 	 2.09948309 
97.00000000 	 -2.16943191 	 2.12389549 
97.20000000 	 -2.19351881 	 2.14830789 
97.40000000 	 -2.21760571 	 2.17304579 
97.60000000 	 -2.24266911 	 2.19876019 
97.80000000 	 -2.26773251 	 2.22317259 
98.00000000 	 -2.29181941 	 2.24823598 
98.20000000 	 -2.31720831 	 2.27297388 
98.40000000 	 -2.34227170 	 2.29868828 
98.60000000 	 -2.36668410 	 2.32310068 
98.80000000 	 -2.39174750 	 2.34848957 
99.00000000 	 -2.41681090 	 2.37355297 
99.20000000 	 -2.44219979 	 2.39796537 
99.40000000 	 -2.46693769 	 2.42302877 
99.60000000 	 -2.49265209 	 2.44809216 
99.80000000 	 -2.51706449 	 2.47413206 
100.00000000 	 -2.54245338 	 2.49919545 
100.20000000 	 -2.56686578 	 2.52425885 
100.40000000 	 -2.59192918 	 2.54867125 
100.60000000 	 -2.61699258 	 2.57373465 
100.80000000 	 -2.64270697 	 2.60010004 
101.00000000 	 -2.66777037 	 2.62386144 
101.20000000 	 -2.69315926 	 2.64859934 
101.40000000 	 -2.71822266 	 2.67529023 
101.60000000 	 -2.74328606 	 2.69905164 
101.80000000 	 -2.76802396 	 2.72411503 
102.00000000 	 -2.79243636 	 2.75048042 
102.20000000 	 -2.81782525 	 2.77391633 
102.40000000 	 -2.84288865 	 2.79963072 
102.60000000 	 -2.86730105 	 2.82339213 
102.80000000 	 -2.89268995 	 2.84910652 
103.00000000 	 -2.91677685 	 2.87384442 
103.20000000 	 -2.94184024 	 2.89825682 
103.40000000 	 -2.96592715 	 2.92299472 
103.60000000 	 -2.99066504 	 2.94708162 
103.80000000 	 -3.01475195 	 2.97181952 
