time (s) 	 Voltage output 	 Flowrate (scfm) 
0.605000 	 2.472124 	 2.105560 
0.610000 	 2.472124 	 2.105560 
0.615000 	 2.472124 	 2.105560 
0.620000 	 2.472124 	 2.105560 
0.625000 	 2.472124 	 2.105560 
0.630000 	 2.472124 	 2.105560 
0.635000 	 2.472124 	 2.105560 
0.640000 	 2.472124 	 2.105560 
0.645000 	 2.472124 	 2.105560 
0.650000 	 2.472124 	 2.105560 
0.655000 	 2.472124 	 2.105560 
0.660000 	 2.461940 	 2.016188 
0.665000 	 2.472124 	 2.105560 
0.670000 	 2.472124 	 2.105560 
0.675000 	 2.472124 	 2.105560 
0.680000 	 2.472124 	 2.105560 
0.685000 	 2.472124 	 2.105560 
0.690000 	 2.472124 	 2.105560 
0.695000 	 2.472124 	 2.105560 
0.700000 	 2.472124 	 2.105560 
0.705000 	 2.472124 	 2.105560 
0.710000 	 2.461940 	 2.016188 
0.715000 	 2.472124 	 2.105560 
0.720000 	 2.472124 	 2.105560 
0.725000 	 2.461940 	 2.016188 
0.730000 	 2.472124 	 2.105560 
0.735000 	 2.472124 	 2.105560 
0.740000 	 2.472124 	 2.105560 
0.745000 	 2.472124 	 2.105560 
0.750000 	 2.472124 	 2.105560 
0.755000 	 2.461940 	 2.016188 
0.760000 	 2.472124 	 2.105560 
0.765000 	 2.472124 	 2.105560 
0.770000 	 2.461940 	 2.016188 
0.775000 	 2.461940 	 2.016188 
0.780000 	 2.472124 	 2.105560 
0.785000 	 2.472124 	 2.105560 
0.790000 	 2.461940 	 2.016188 
0.795000 	 2.461940 	 2.016188 
0.800000 	 2.472124 	 2.105560 
0.805000 	 2.472124 	 2.105560 
0.810000 	 2.472124 	 2.105560 
0.815000 	 2.472124 	 2.105560 
0.820000 	 2.472124 	 2.105560 
0.825000 	 2.472124 	 2.105560 
0.830000 	 2.472124 	 2.105560 
0.835000 	 2.472124 	 2.105560 
0.840000 	 2.472124 	 2.105560 
0.845000 	 2.461940 	 2.016188 
0.850000 	 2.461940 	 2.016188 
0.855000 	 2.472124 	 2.105560 
0.860000 	 2.472124 	 2.105560 
0.865000 	 2.461940 	 2.016188 
0.870000 	 2.472124 	 2.105560 
0.875000 	 2.461940 	 2.016188 
0.880000 	 2.472124 	 2.105560 
0.885000 	 2.461940 	 2.016188 
0.890000 	 2.461940 	 2.016188 
0.895000 	 2.472124 	 2.105560 
0.900000 	 2.472124 	 2.105560 
0.905000 	 2.461940 	 2.016188 
0.910000 	 2.472124 	 2.105560 
0.915000 	 2.461940 	 2.016188 
0.920000 	 2.472124 	 2.105560 
0.925000 	 2.472124 	 2.105560 
0.930000 	 2.472124 	 2.105560 
0.935000 	 2.472124 	 2.105560 
0.940000 	 2.472124 	 2.105560 
0.945000 	 2.472124 	 2.105560 
0.950000 	 2.472124 	 2.105560 
0.955000 	 2.472124 	 2.105560 
0.960000 	 2.472124 	 2.105560 
0.965000 	 2.461940 	 2.016188 
0.970000 	 2.472124 	 2.105560 
0.975000 	 2.472124 	 2.105560 
0.980000 	 2.472124 	 2.105560 
0.985000 	 2.472124 	 2.105560 
0.990000 	 2.472124 	 2.105560 
0.995000 	 2.472124 	 2.105560 
1.000000 	 2.461940 	 2.016188 
1.005000 	 2.472124 	 2.105560 
1.010000 	 2.472124 	 2.105560 
1.015000 	 2.461940 	 2.016188 
1.020000 	 2.472124 	 2.105560 
1.025000 	 2.472124 	 2.105560 
1.030000 	 2.472124 	 2.105560 
1.035000 	 2.472124 	 2.105560 
1.040000 	 2.472124 	 2.105560 
1.045000 	 2.472124 	 2.105560 
1.050000 	 2.461940 	 2.016188 
1.055000 	 2.472124 	 2.105560 
1.060000 	 2.472124 	 2.105560 
1.065000 	 2.472124 	 2.105560 
1.070000 	 2.472124 	 2.105560 
1.075000 	 2.472124 	 2.105560 
1.080000 	 2.461940 	 2.016188 
1.085000 	 2.472124 	 2.105560 
1.090000 	 2.461940 	 2.016188 
1.095000 	 2.461940 	 2.016188 
1.100000 	 2.472124 	 2.105560 
1.105000 	 2.472124 	 2.105560 
1.110000 	 2.461940 	 2.016188 
1.115000 	 2.472124 	 2.105560 
1.120000 	 2.472124 	 2.105560 
1.125000 	 2.472124 	 2.105560 
1.130000 	 2.472124 	 2.105560 
1.135000 	 2.472124 	 2.105560 
1.140000 	 2.472124 	 2.105560 
1.145000 	 2.472124 	 2.105560 
1.150000 	 2.472124 	 2.105560 
1.155000 	 2.472124 	 2.105560 
1.160000 	 2.461940 	 2.016188 
1.165000 	 2.472124 	 2.105560 
1.170000 	 2.472124 	 2.105560 
1.175000 	 2.461940 	 2.016188 
1.180000 	 2.461940 	 2.016188 
1.185000 	 2.472124 	 2.105560 
1.190000 	 2.472124 	 2.105560 
1.195000 	 2.461940 	 2.016188 
1.200000 	 2.472124 	 2.105560 
1.205000 	 2.472124 	 2.105560 
1.210000 	 2.461940 	 2.016188 
1.215000 	 2.472124 	 2.105560 
1.220000 	 2.461940 	 2.016188 
1.225000 	 2.472124 	 2.105560 
1.230000 	 2.472124 	 2.105560 
1.235000 	 2.472124 	 2.105560 
1.240000 	 2.472124 	 2.105560 
1.245000 	 2.472124 	 2.105560 
1.250000 	 2.472124 	 2.105560 
1.255000 	 2.472124 	 2.105560 
1.260000 	 2.472124 	 2.105560 
1.265000 	 2.472124 	 2.105560 
1.270000 	 2.472124 	 2.105560 
1.275000 	 2.472124 	 2.105560 
1.280000 	 2.472124 	 2.105560 
1.285000 	 2.472124 	 2.105560 
1.290000 	 2.461940 	 2.016188 
1.295000 	 2.461940 	 2.016188 
1.300000 	 2.472124 	 2.105560 
1.305000 	 2.472124 	 2.105560 
1.310000 	 2.472124 	 2.105560 
1.315000 	 2.472124 	 2.105560 
1.320000 	 2.461940 	 2.016188 
1.325000 	 2.472124 	 2.105560 
1.330000 	 2.472124 	 2.105560 
1.335000 	 2.472124 	 2.105560 
1.340000 	 2.461940 	 2.016188 
1.345000 	 2.472124 	 2.105560 
1.350000 	 2.472124 	 2.105560 
1.355000 	 2.472124 	 2.105560 
1.360000 	 2.461940 	 2.016188 
1.365000 	 2.472124 	 2.105560 
1.370000 	 2.461940 	 2.016188 
1.375000 	 2.472124 	 2.105560 
1.380000 	 2.472124 	 2.105560 
1.385000 	 2.472124 	 2.105560 
1.390000 	 2.472124 	 2.105560 
1.395000 	 2.461940 	 2.016188 
1.400000 	 2.472124 	 2.105560 
1.405000 	 2.461940 	 2.016188 
1.410000 	 2.472124 	 2.105560 
1.415000 	 2.472124 	 2.105560 
1.420000 	 2.472124 	 2.105560 
1.425000 	 2.472124 	 2.105560 
1.430000 	 2.461940 	 2.016188 
1.435000 	 2.472124 	 2.105560 
1.440000 	 2.472124 	 2.105560 
1.445000 	 2.472124 	 2.105560 
1.450000 	 2.472124 	 2.105560 
1.455000 	 2.472124 	 2.105560 
1.460000 	 2.461940 	 2.016188 
1.465000 	 2.461940 	 2.016188 
1.470000 	 2.472124 	 2.105560 
1.475000 	 2.472124 	 2.105560 
1.480000 	 2.472124 	 2.105560 
1.485000 	 2.461940 	 2.016188 
1.490000 	 2.472124 	 2.105560 
1.495000 	 2.472124 	 2.105560 
1.500000 	 2.461940 	 2.016188 
1.505000 	 2.461940 	 2.016188 
1.510000 	 2.472124 	 2.105560 
1.515000 	 2.472124 	 2.105560 
1.520000 	 2.472124 	 2.105560 
1.525000 	 2.472124 	 2.105560 
1.530000 	 2.461940 	 2.016188 
1.535000 	 2.472124 	 2.105560 
1.540000 	 2.472124 	 2.105560 
1.545000 	 2.472124 	 2.105560 
1.550000 	 2.461940 	 2.016188 
1.555000 	 2.472124 	 2.105560 
1.560000 	 2.472124 	 2.105560 
1.565000 	 2.472124 	 2.105560 
1.570000 	 2.472124 	 2.105560 
1.575000 	 2.472124 	 2.105560 
1.580000 	 2.472124 	 2.105560 
1.585000 	 2.472124 	 2.105560 
1.590000 	 2.461940 	 2.016188 
1.595000 	 2.461940 	 2.016188 
1.600000 	 2.472124 	 2.105560 
1.605000 	 2.472124 	 2.105560 
1.610000 	 2.472124 	 2.105560 
1.615000 	 2.472124 	 2.105560 
1.620000 	 2.472124 	 2.105560 
1.625000 	 2.472124 	 2.105560 
1.630000 	 2.461940 	 2.016188 
1.635000 	 2.461940 	 2.016188 
1.640000 	 2.472124 	 2.105560 
1.645000 	 2.472124 	 2.105560 
1.650000 	 2.472124 	 2.105560 
1.655000 	 2.461940 	 2.016188 
1.660000 	 2.472124 	 2.105560 
1.665000 	 2.472124 	 2.105560 
1.670000 	 2.461940 	 2.016188 
1.675000 	 2.472124 	 2.105560 
1.680000 	 2.472124 	 2.105560 
1.685000 	 2.472124 	 2.105560 
1.690000 	 2.472124 	 2.105560 
1.695000 	 2.472124 	 2.105560 
1.700000 	 2.472124 	 2.105560 
1.705000 	 2.472124 	 2.105560 
1.710000 	 2.472124 	 2.105560 
1.715000 	 2.472124 	 2.105560 
1.720000 	 2.472124 	 2.105560 
1.725000 	 2.472124 	 2.105560 
1.730000 	 2.472124 	 2.105560 
1.735000 	 2.461940 	 2.016188 
1.740000 	 2.472124 	 2.105560 
1.745000 	 2.472124 	 2.105560 
1.750000 	 2.472124 	 2.105560 
1.755000 	 2.461940 	 2.016188 
1.760000 	 2.472124 	 2.105560 
1.765000 	 2.461940 	 2.016188 
1.770000 	 2.472124 	 2.105560 
1.775000 	 2.472124 	 2.105560 
1.780000 	 2.461940 	 2.016188 
1.785000 	 2.472124 	 2.105560 
1.790000 	 2.472124 	 2.105560 
1.795000 	 2.461940 	 2.016188 
1.800000 	 2.472124 	 2.105560 
1.805000 	 2.461940 	 2.016188 
1.810000 	 2.461940 	 2.016188 
1.815000 	 2.472124 	 2.105560 
1.820000 	 2.472124 	 2.105560 
1.825000 	 2.472124 	 2.105560 
1.830000 	 2.472124 	 2.105560 
1.835000 	 2.472124 	 2.105560 
1.840000 	 2.472124 	 2.105560 
1.845000 	 2.461940 	 2.016188 
1.850000 	 2.472124 	 2.105560 
1.855000 	 2.472124 	 2.105560 
1.860000 	 2.461940 	 2.016188 
1.865000 	 2.472124 	 2.105560 
1.870000 	 2.472124 	 2.105560 
1.875000 	 2.472124 	 2.105560 
1.880000 	 2.472124 	 2.105560 
1.885000 	 2.472124 	 2.105560 
1.890000 	 2.461940 	 2.016188 
1.895000 	 2.472124 	 2.105560 
1.900000 	 2.461940 	 2.016188 
1.905000 	 2.472124 	 2.105560 
1.910000 	 2.472124 	 2.105560 
1.915000 	 2.461940 	 2.016188 
1.920000 	 2.472124 	 2.105560 
1.925000 	 2.472124 	 2.105560 
1.930000 	 2.461940 	 2.016188 
1.935000 	 2.472124 	 2.105560 
1.940000 	 2.472124 	 2.105560 
1.945000 	 2.461940 	 2.016188 
1.950000 	 2.472124 	 2.105560 
1.955000 	 2.461940 	 2.016188 
1.960000 	 2.472124 	 2.105560 
1.965000 	 2.461940 	 2.016188 
1.970000 	 2.472124 	 2.105560 
1.975000 	 2.461940 	 2.016188 
1.980000 	 2.472124 	 2.105560 
1.985000 	 2.472124 	 2.105560 
1.990000 	 2.472124 	 2.105560 
1.995000 	 2.472124 	 2.105560 
2.000000 	 2.472124 	 2.105560 
2.005000 	 2.461940 	 2.016188 
2.010000 	 2.472124 	 2.105560 
2.015000 	 2.472124 	 2.105560 
2.020000 	 2.461940 	 2.016188 
2.025000 	 2.472124 	 2.105560 
2.030000 	 2.461940 	 2.016188 
2.035000 	 2.472124 	 2.105560 
2.040000 	 2.472124 	 2.105560 
2.045000 	 2.472124 	 2.105560 
2.050000 	 2.472124 	 2.105560 
2.055000 	 2.472124 	 2.105560 
2.060000 	 2.472124 	 2.105560 
2.065000 	 2.472124 	 2.105560 
2.070000 	 2.472124 	 2.105560 
2.075000 	 2.472124 	 2.105560 
2.080000 	 2.472124 	 2.105560 
2.085000 	 2.472124 	 2.105560 
2.090000 	 2.472124 	 2.105560 
2.095000 	 2.472124 	 2.105560 
2.100000 	 2.472124 	 2.105560 
2.105000 	 2.472124 	 2.105560 
2.110000 	 2.472124 	 2.105560 
2.115000 	 2.472124 	 2.105560 
2.120000 	 2.472124 	 2.105560 
2.125000 	 2.472124 	 2.105560 
2.130000 	 2.472124 	 2.105560 
2.135000 	 2.472124 	 2.105560 
2.140000 	 2.472124 	 2.105560 
2.145000 	 2.461940 	 2.016188 
2.150000 	 2.472124 	 2.105560 
2.155000 	 2.472124 	 2.105560 
2.160000 	 2.472124 	 2.105560 
2.165000 	 2.472124 	 2.105560 
2.170000 	 2.472124 	 2.105560 
2.175000 	 2.472124 	 2.105560 
2.180000 	 2.461940 	 2.016188 
2.185000 	 2.472124 	 2.105560 
2.190000 	 2.472124 	 2.105560 
2.195000 	 2.472124 	 2.105560 
2.200000 	 2.472124 	 2.105560 
2.205000 	 2.472124 	 2.105560 
2.210000 	 2.461940 	 2.016188 
2.215000 	 2.461940 	 2.016188 
2.220000 	 2.472124 	 2.105560 
2.225000 	 2.472124 	 2.105560 
2.230000 	 2.472124 	 2.105560 
2.235000 	 2.461940 	 2.016188 
2.240000 	 2.472124 	 2.105560 
2.245000 	 2.461940 	 2.016188 
2.250000 	 2.461940 	 2.016188 
2.255000 	 2.472124 	 2.105560 
2.260000 	 2.461940 	 2.016188 
2.265000 	 2.472124 	 2.105560 
2.270000 	 2.472124 	 2.105560 
2.275000 	 2.472124 	 2.105560 
2.280000 	 2.472124 	 2.105560 
2.285000 	 2.461940 	 2.016188 
2.290000 	 2.472124 	 2.105560 
2.295000 	 2.472124 	 2.105560 
2.300000 	 2.472124 	 2.105560 
2.305000 	 2.461940 	 2.016188 
2.310000 	 2.472124 	 2.105560 
2.315000 	 2.472124 	 2.105560 
2.320000 	 2.472124 	 2.105560 
2.325000 	 2.472124 	 2.105560 
2.330000 	 2.472124 	 2.105560 
2.335000 	 2.472124 	 2.105560 
2.340000 	 2.461940 	 2.016188 
2.345000 	 2.472124 	 2.105560 
2.350000 	 2.472124 	 2.105560 
2.355000 	 2.461940 	 2.016188 
2.360000 	 2.472124 	 2.105560 
2.365000 	 2.472124 	 2.105560 
2.370000 	 2.461940 	 2.016188 
2.375000 	 2.472124 	 2.105560 
2.380000 	 2.472124 	 2.105560 
2.385000 	 2.472124 	 2.105560 
2.390000 	 2.472124 	 2.105560 
2.395000 	 2.472124 	 2.105560 
2.400000 	 2.472124 	 2.105560 
2.405000 	 2.472124 	 2.105560 
2.410000 	 2.461940 	 2.016188 
2.415000 	 2.472124 	 2.105560 
2.420000 	 2.472124 	 2.105560 
2.425000 	 2.472124 	 2.105560 
2.430000 	 2.472124 	 2.105560 
2.435000 	 2.461940 	 2.016188 
2.440000 	 2.472124 	 2.105560 
2.445000 	 2.472124 	 2.105560 
2.450000 	 2.461940 	 2.016188 
2.455000 	 2.472124 	 2.105560 
2.460000 	 2.461940 	 2.016188 
2.465000 	 2.472124 	 2.105560 
2.470000 	 2.461940 	 2.016188 
2.475000 	 2.472124 	 2.105560 
2.480000 	 2.472124 	 2.105560 
2.485000 	 2.472124 	 2.105560 
2.490000 	 2.472124 	 2.105560 
2.495000 	 2.472124 	 2.105560 
2.500000 	 2.472124 	 2.105560 
2.505000 	 2.472124 	 2.105560 
2.510000 	 2.461940 	 2.016188 
2.515000 	 2.472124 	 2.105560 
2.520000 	 2.461940 	 2.016188 
2.525000 	 2.472124 	 2.105560 
2.530000 	 2.461940 	 2.016188 
2.535000 	 2.472124 	 2.105560 
2.540000 	 2.472124 	 2.105560 
2.545000 	 2.472124 	 2.105560 
2.550000 	 2.472124 	 2.105560 
2.555000 	 2.472124 	 2.105560 
2.560000 	 2.472124 	 2.105560 
2.565000 	 2.472124 	 2.105560 
2.570000 	 2.472124 	 2.105560 
2.575000 	 2.461940 	 2.016188 
2.580000 	 2.472124 	 2.105560 
2.585000 	 2.472124 	 2.105560 
2.590000 	 2.472124 	 2.105560 
2.595000 	 2.472124 	 2.105560 
2.600000 	 2.472124 	 2.105560 
2.605000 	 2.472124 	 2.105560 
2.610000 	 2.472124 	 2.105560 
2.615000 	 2.472124 	 2.105560 
2.620000 	 2.461940 	 2.016188 
2.625000 	 2.472124 	 2.105560 
2.630000 	 2.461940 	 2.016188 
2.635000 	 2.472124 	 2.105560 
2.640000 	 2.472124 	 2.105560 
2.645000 	 2.461940 	 2.016188 
2.650000 	 2.472124 	 2.105560 
2.655000 	 2.472124 	 2.105560 
2.660000 	 2.472124 	 2.105560 
2.665000 	 2.472124 	 2.105560 
2.670000 	 2.472124 	 2.105560 
2.675000 	 2.461940 	 2.016188 
2.680000 	 2.472124 	 2.105560 
2.685000 	 2.472124 	 2.105560 
2.690000 	 2.472124 	 2.105560 
2.695000 	 2.472124 	 2.105560 
2.700000 	 2.472124 	 2.105560 
2.705000 	 2.472124 	 2.105560 
2.710000 	 2.472124 	 2.105560 
2.715000 	 2.472124 	 2.105560 
2.720000 	 2.472124 	 2.105560 
2.725000 	 2.461940 	 2.016188 
2.730000 	 2.472124 	 2.105560 
2.735000 	 2.461940 	 2.016188 
2.740000 	 2.472124 	 2.105560 
2.745000 	 2.472124 	 2.105560 
2.750000 	 2.472124 	 2.105560 
2.755000 	 2.461940 	 2.016188 
2.760000 	 2.472124 	 2.105560 
2.765000 	 2.472124 	 2.105560 
2.770000 	 2.472124 	 2.105560 
2.775000 	 2.472124 	 2.105560 
2.780000 	 2.472124 	 2.105560 
2.785000 	 2.472124 	 2.105560 
2.790000 	 2.472124 	 2.105560 
2.795000 	 2.472124 	 2.105560 
2.800000 	 2.472124 	 2.105560 
2.805000 	 2.472124 	 2.105560 
2.810000 	 2.472124 	 2.105560 
2.815000 	 2.472124 	 2.105560 
2.820000 	 2.472124 	 2.105560 
2.825000 	 2.472124 	 2.105560 
2.830000 	 2.472124 	 2.105560 
2.835000 	 2.472124 	 2.105560 
2.840000 	 2.472124 	 2.105560 
2.845000 	 2.461940 	 2.016188 
2.850000 	 2.461940 	 2.016188 
2.855000 	 2.472124 	 2.105560 
2.860000 	 2.461940 	 2.016188 
2.865000 	 2.472124 	 2.105560 
2.870000 	 2.461940 	 2.016188 
2.875000 	 2.472124 	 2.105560 
2.880000 	 2.461940 	 2.016188 
2.885000 	 2.472124 	 2.105560 
2.890000 	 2.472124 	 2.105560 
2.895000 	 2.472124 	 2.105560 
2.900000 	 2.472124 	 2.105560 
2.905000 	 2.472124 	 2.105560 
2.910000 	 2.472124 	 2.105560 
2.915000 	 2.472124 	 2.105560 
2.920000 	 2.472124 	 2.105560 
2.925000 	 2.472124 	 2.105560 
2.930000 	 2.472124 	 2.105560 
2.935000 	 2.472124 	 2.105560 
2.940000 	 2.461940 	 2.016188 
2.945000 	 2.472124 	 2.105560 
2.950000 	 2.472124 	 2.105560 
2.955000 	 2.472124 	 2.105560 
2.960000 	 2.472124 	 2.105560 
2.965000 	 2.472124 	 2.105560 
2.970000 	 2.472124 	 2.105560 
2.975000 	 2.472124 	 2.105560 
2.980000 	 2.461940 	 2.016188 
2.985000 	 2.461940 	 2.016188 
2.990000 	 2.472124 	 2.105560 
2.995000 	 2.472124 	 2.105560 
3.000000 	 2.472124 	 2.105560 
3.005000 	 2.472124 	 2.105560 
3.010000 	 2.472124 	 2.105560 
3.015000 	 2.472124 	 2.105560 
3.020000 	 2.461940 	 2.016188 
3.025000 	 2.472124 	 2.105560 
3.030000 	 2.461940 	 2.016188 
3.035000 	 2.472124 	 2.105560 
3.040000 	 2.461940 	 2.016188 
3.045000 	 2.472124 	 2.105560 
3.050000 	 2.472124 	 2.105560 
3.055000 	 2.472124 	 2.105560 
3.060000 	 2.461940 	 2.016188 
3.065000 	 2.472124 	 2.105560 
3.070000 	 2.472124 	 2.105560 
3.075000 	 2.472124 	 2.105560 
3.080000 	 2.472124 	 2.105560 
3.085000 	 2.472124 	 2.105560 
3.090000 	 2.472124 	 2.105560 
3.095000 	 2.472124 	 2.105560 
3.100000 	 2.472124 	 2.105560 
3.105000 	 2.472124 	 2.105560 
3.110000 	 2.472124 	 2.105560 
3.115000 	 2.472124 	 2.105560 
3.120000 	 2.472124 	 2.105560 
3.125000 	 2.472124 	 2.105560 
3.130000 	 2.461940 	 2.016188 
3.135000 	 2.472124 	 2.105560 
3.140000 	 2.472124 	 2.105560 
3.145000 	 2.472124 	 2.105560 
3.150000 	 2.472124 	 2.105560 
3.155000 	 2.461940 	 2.016188 
3.160000 	 2.472124 	 2.105560 
3.165000 	 2.472124 	 2.105560 
3.170000 	 2.472124 	 2.105560 
3.175000 	 2.472124 	 2.105560 
3.180000 	 2.472124 	 2.105560 
3.185000 	 2.472124 	 2.105560 
3.190000 	 2.472124 	 2.105560 
3.195000 	 2.472124 	 2.105560 
3.200000 	 2.461940 	 2.016188 
3.205000 	 2.472124 	 2.105560 
3.210000 	 2.472124 	 2.105560 
3.215000 	 2.472124 	 2.105560 
3.220000 	 2.472124 	 2.105560 
3.225000 	 2.461940 	 2.016188 
3.230000 	 2.472124 	 2.105560 
3.235000 	 2.472124 	 2.105560 
3.240000 	 2.472124 	 2.105560 
3.245000 	 2.472124 	 2.105560 
3.250000 	 2.472124 	 2.105560 
3.255000 	 2.472124 	 2.105560 
3.260000 	 2.472124 	 2.105560 
3.265000 	 2.472124 	 2.105560 
3.270000 	 2.472124 	 2.105560 
3.275000 	 2.472124 	 2.105560 
3.280000 	 2.472124 	 2.105560 
3.285000 	 2.472124 	 2.105560 
3.290000 	 2.472124 	 2.105560 
3.295000 	 2.461940 	 2.016188 
3.300000 	 2.461940 	 2.016188 
3.305000 	 2.472124 	 2.105560 
3.310000 	 2.472124 	 2.105560 
3.315000 	 2.472124 	 2.105560 
3.320000 	 2.472124 	 2.105560 
3.325000 	 2.472124 	 2.105560 
3.330000 	 2.461940 	 2.016188 
3.335000 	 2.461940 	 2.016188 
3.340000 	 2.472124 	 2.105560 
3.345000 	 2.461940 	 2.016188 
3.350000 	 2.472124 	 2.105560 
3.355000 	 2.472124 	 2.105560 
3.360000 	 2.472124 	 2.105560 
3.365000 	 2.472124 	 2.105560 
3.370000 	 2.461940 	 2.016188 
3.375000 	 2.461940 	 2.016188 
3.380000 	 2.472124 	 2.105560 
3.385000 	 2.472124 	 2.105560 
3.390000 	 2.461940 	 2.016188 
3.395000 	 2.461940 	 2.016188 
3.400000 	 2.461940 	 2.016188 
3.405000 	 2.472124 	 2.105560 
3.410000 	 2.472124 	 2.105560 
3.415000 	 2.472124 	 2.105560 
3.420000 	 2.461940 	 2.016188 
3.425000 	 2.472124 	 2.105560 
3.430000 	 2.461940 	 2.016188 
3.435000 	 2.472124 	 2.105560 
3.440000 	 2.461940 	 2.016188 
3.445000 	 2.472124 	 2.105560 
3.450000 	 2.472124 	 2.105560 
3.455000 	 2.472124 	 2.105560 
3.460000 	 2.472124 	 2.105560 
3.465000 	 2.461940 	 2.016188 
3.470000 	 2.472124 	 2.105560 
3.475000 	 2.472124 	 2.105560 
3.480000 	 2.472124 	 2.105560 
