time (s) 	 Voltage output 	 Flowrate (scfm) 
0.395000 	 3.083205 	 5.142220 
0.400000 	 3.083205 	 5.142220 
0.405000 	 3.083205 	 5.142220 
0.410000 	 3.073020 	 5.106486 
0.415000 	 3.093390 	 5.177706 
0.420000 	 3.083205 	 5.142220 
0.425000 	 3.083205 	 5.142220 
0.430000 	 3.093390 	 5.177706 
0.435000 	 3.083205 	 5.142220 
0.440000 	 3.073020 	 5.106486 
0.445000 	 3.083205 	 5.142220 
0.450000 	 3.083205 	 5.142220 
0.455000 	 3.093390 	 5.177706 
0.460000 	 3.083205 	 5.142220 
0.465000 	 3.093390 	 5.177706 
0.470000 	 3.083205 	 5.142220 
0.475000 	 3.083205 	 5.142220 
0.480000 	 3.083205 	 5.142220 
0.485000 	 3.083205 	 5.142220 
0.490000 	 3.083205 	 5.142220 
0.495000 	 3.073020 	 5.106486 
0.500000 	 3.083205 	 5.142220 
0.505000 	 3.093390 	 5.177706 
0.510000 	 3.073020 	 5.106486 
0.515000 	 3.073020 	 5.106486 
0.520000 	 3.073020 	 5.106486 
0.525000 	 3.083205 	 5.142220 
0.530000 	 3.093390 	 5.177706 
0.535000 	 3.073020 	 5.106486 
0.540000 	 3.083205 	 5.142220 
0.545000 	 3.073020 	 5.106486 
0.550000 	 3.083205 	 5.142220 
0.555000 	 3.083205 	 5.142220 
0.560000 	 3.073020 	 5.106486 
0.565000 	 3.083205 	 5.142220 
0.570000 	 3.073020 	 5.106486 
0.575000 	 3.083205 	 5.142220 
0.580000 	 3.083205 	 5.142220 
0.585000 	 3.073020 	 5.106486 
0.590000 	 3.093390 	 5.177706 
0.595000 	 3.083205 	 5.142220 
0.600000 	 3.073020 	 5.106486 
0.605000 	 3.073020 	 5.106486 
0.610000 	 3.073020 	 5.106486 
0.615000 	 3.073020 	 5.106486 
0.620000 	 3.062836 	 5.070500 
0.625000 	 3.083205 	 5.142220 
0.630000 	 3.073020 	 5.106486 
0.635000 	 3.093390 	 5.177706 
0.640000 	 3.073020 	 5.106486 
0.645000 	 3.073020 	 5.106486 
0.650000 	 3.083205 	 5.142220 
0.655000 	 3.073020 	 5.106486 
0.660000 	 3.093390 	 5.177706 
0.665000 	 3.083205 	 5.142220 
0.670000 	 3.073020 	 5.106486 
0.675000 	 3.083205 	 5.142220 
0.680000 	 3.083205 	 5.142220 
0.685000 	 3.083205 	 5.142220 
0.690000 	 3.093390 	 5.177706 
0.695000 	 3.073020 	 5.106486 
0.700000 	 3.083205 	 5.142220 
0.705000 	 3.083205 	 5.142220 
0.710000 	 3.083205 	 5.142220 
0.715000 	 3.083205 	 5.142220 
0.720000 	 3.093390 	 5.177706 
0.725000 	 3.093390 	 5.177706 
0.730000 	 3.083205 	 5.142220 
0.735000 	 3.083205 	 5.142220 
0.740000 	 3.073020 	 5.106486 
0.745000 	 3.093390 	 5.177706 
0.750000 	 3.073020 	 5.106486 
0.755000 	 3.083205 	 5.142220 
0.760000 	 3.073020 	 5.106486 
0.765000 	 3.073020 	 5.106486 
0.770000 	 3.083205 	 5.142220 
0.775000 	 3.073020 	 5.106486 
0.780000 	 3.093390 	 5.177706 
0.785000 	 3.073020 	 5.106486 
0.790000 	 3.083205 	 5.142220 
0.795000 	 3.083205 	 5.142220 
0.800000 	 3.083205 	 5.142220 
0.805000 	 3.083205 	 5.142220 
0.810000 	 3.083205 	 5.142220 
0.815000 	 3.083205 	 5.142220 
0.820000 	 3.093390 	 5.177706 
0.825000 	 3.073020 	 5.106486 
0.830000 	 3.103574 	 5.212949 
0.835000 	 3.083205 	 5.142220 
0.840000 	 3.083205 	 5.142220 
0.845000 	 3.083205 	 5.142220 
0.850000 	 3.073020 	 5.106486 
0.855000 	 3.083205 	 5.142220 
0.860000 	 3.083205 	 5.142220 
0.865000 	 3.083205 	 5.142220 
0.870000 	 3.083205 	 5.142220 
0.875000 	 3.073020 	 5.106486 
0.880000 	 3.083205 	 5.142220 
0.885000 	 3.083205 	 5.142220 
0.890000 	 3.093390 	 5.177706 
0.895000 	 3.073020 	 5.106486 
0.900000 	 3.073020 	 5.106486 
0.905000 	 3.083205 	 5.142220 
0.910000 	 3.083205 	 5.142220 
0.915000 	 3.073020 	 5.106486 
0.920000 	 3.083205 	 5.142220 
0.925000 	 3.093390 	 5.177706 
0.930000 	 3.093390 	 5.177706 
0.935000 	 3.073020 	 5.106486 
0.940000 	 3.093390 	 5.177706 
0.945000 	 3.083205 	 5.142220 
0.950000 	 3.083205 	 5.142220 
0.955000 	 3.093390 	 5.177706 
0.960000 	 3.093390 	 5.177706 
0.965000 	 3.093390 	 5.177706 
0.970000 	 3.083205 	 5.142220 
0.975000 	 3.083205 	 5.142220 
0.980000 	 3.083205 	 5.142220 
0.985000 	 3.073020 	 5.106486 
0.990000 	 3.083205 	 5.142220 
0.995000 	 3.083205 	 5.142220 
1.000000 	 3.073020 	 5.106486 
1.005000 	 3.073020 	 5.106486 
1.010000 	 3.093390 	 5.177706 
1.015000 	 3.062836 	 5.070500 
1.020000 	 3.083205 	 5.142220 
1.025000 	 3.073020 	 5.106486 
1.030000 	 3.083205 	 5.142220 
1.035000 	 3.093390 	 5.177706 
1.040000 	 3.083205 	 5.142220 
1.045000 	 3.073020 	 5.106486 
1.050000 	 3.083205 	 5.142220 
1.055000 	 3.083205 	 5.142220 
1.060000 	 3.073020 	 5.106486 
1.065000 	 3.083205 	 5.142220 
1.070000 	 3.083205 	 5.142220 
1.075000 	 3.083205 	 5.142220 
1.080000 	 3.083205 	 5.142220 
1.085000 	 3.103574 	 5.212949 
1.090000 	 3.083205 	 5.142220 
1.095000 	 3.093390 	 5.177706 
1.100000 	 3.083205 	 5.142220 
1.105000 	 3.083205 	 5.142220 
1.110000 	 3.083205 	 5.142220 
1.115000 	 3.083205 	 5.142220 
1.120000 	 3.083205 	 5.142220 
1.125000 	 3.083205 	 5.142220 
1.130000 	 3.083205 	 5.142220 
1.135000 	 3.083205 	 5.142220 
1.140000 	 3.083205 	 5.142220 
1.145000 	 3.093390 	 5.177706 
1.150000 	 3.093390 	 5.177706 
1.155000 	 3.073020 	 5.106486 
1.160000 	 3.083205 	 5.142220 
1.165000 	 3.083205 	 5.142220 
1.170000 	 3.073020 	 5.106486 
1.175000 	 3.093390 	 5.177706 
1.180000 	 3.083205 	 5.142220 
1.185000 	 3.083205 	 5.142220 
1.190000 	 3.083205 	 5.142220 
1.195000 	 3.083205 	 5.142220 
1.200000 	 3.083205 	 5.142220 
1.205000 	 3.093390 	 5.177706 
1.210000 	 3.083205 	 5.142220 
1.215000 	 3.103574 	 5.212949 
1.220000 	 3.093390 	 5.177706 
1.225000 	 3.093390 	 5.177706 
1.230000 	 3.093390 	 5.177706 
1.235000 	 3.083205 	 5.142220 
1.240000 	 3.083205 	 5.142220 
1.245000 	 3.073020 	 5.106486 
1.250000 	 3.083205 	 5.142220 
1.255000 	 3.093390 	 5.177706 
1.260000 	 3.093390 	 5.177706 
1.265000 	 3.083205 	 5.142220 
1.270000 	 3.073020 	 5.106486 
1.275000 	 3.083205 	 5.142220 
1.280000 	 3.083205 	 5.142220 
1.285000 	 3.093390 	 5.177706 
1.290000 	 3.073020 	 5.106486 
1.295000 	 3.083205 	 5.142220 
1.300000 	 3.093390 	 5.177706 
1.305000 	 3.073020 	 5.106486 
1.310000 	 3.093390 	 5.177706 
1.315000 	 3.093390 	 5.177706 
1.320000 	 3.093390 	 5.177706 
1.325000 	 3.083205 	 5.142220 
1.330000 	 3.093390 	 5.177706 
1.335000 	 3.083205 	 5.142220 
1.340000 	 3.083205 	 5.142220 
1.345000 	 3.093390 	 5.177706 
1.350000 	 3.083205 	 5.142220 
1.355000 	 3.093390 	 5.177706 
1.360000 	 3.083205 	 5.142220 
1.365000 	 3.073020 	 5.106486 
1.370000 	 3.093390 	 5.177706 
1.375000 	 3.083205 	 5.142220 
1.380000 	 3.093390 	 5.177706 
1.385000 	 3.083205 	 5.142220 
1.390000 	 3.093390 	 5.177706 
1.395000 	 3.073020 	 5.106486 
1.400000 	 3.073020 	 5.106486 
1.405000 	 3.093390 	 5.177706 
1.410000 	 3.083205 	 5.142220 
1.415000 	 3.073020 	 5.106486 
1.420000 	 3.073020 	 5.106486 
1.425000 	 3.083205 	 5.142220 
1.430000 	 3.083205 	 5.142220 
1.435000 	 3.093390 	 5.177706 
1.440000 	 3.083205 	 5.142220 
1.445000 	 3.083205 	 5.142220 
1.450000 	 3.073020 	 5.106486 
1.455000 	 3.073020 	 5.106486 
1.460000 	 3.093390 	 5.177706 
1.465000 	 3.073020 	 5.106486 
1.470000 	 3.083205 	 5.142220 
1.475000 	 3.083205 	 5.142220 
1.480000 	 3.083205 	 5.142220 
1.485000 	 3.083205 	 5.142220 
1.490000 	 3.083205 	 5.142220 
1.495000 	 3.073020 	 5.106486 
1.500000 	 3.073020 	 5.106486 
1.505000 	 3.083205 	 5.142220 
1.510000 	 3.083205 	 5.142220 
1.515000 	 3.093390 	 5.177706 
1.520000 	 3.073020 	 5.106486 
1.525000 	 3.083205 	 5.142220 
1.530000 	 3.073020 	 5.106486 
1.535000 	 3.083205 	 5.142220 
1.540000 	 3.083205 	 5.142220 
1.545000 	 3.093390 	 5.177706 
1.550000 	 3.093390 	 5.177706 
1.555000 	 3.073020 	 5.106486 
1.560000 	 3.083205 	 5.142220 
1.565000 	 3.083205 	 5.142220 
1.570000 	 3.083205 	 5.142220 
1.575000 	 3.073020 	 5.106486 
1.580000 	 3.083205 	 5.142220 
1.585000 	 3.083205 	 5.142220 
1.590000 	 3.083205 	 5.142220 
1.595000 	 3.083205 	 5.142220 
1.600000 	 3.083205 	 5.142220 
1.605000 	 3.083205 	 5.142220 
1.610000 	 3.083205 	 5.142220 
1.615000 	 3.083205 	 5.142220 
1.620000 	 3.083205 	 5.142220 
1.625000 	 3.083205 	 5.142220 
1.630000 	 3.093390 	 5.177706 
1.635000 	 3.073020 	 5.106486 
1.640000 	 3.083205 	 5.142220 
1.645000 	 3.093390 	 5.177706 
1.650000 	 3.093390 	 5.177706 
1.655000 	 3.103574 	 5.212949 
1.660000 	 3.093390 	 5.177706 
1.665000 	 3.073020 	 5.106486 
1.670000 	 3.073020 	 5.106486 
1.675000 	 3.083205 	 5.142220 
1.680000 	 3.083205 	 5.142220 
1.685000 	 3.093390 	 5.177706 
1.690000 	 3.093390 	 5.177706 
1.695000 	 3.073020 	 5.106486 
1.700000 	 3.073020 	 5.106486 
1.705000 	 3.083205 	 5.142220 
1.710000 	 3.083205 	 5.142220 
1.715000 	 3.093390 	 5.177706 
1.720000 	 3.083205 	 5.142220 
1.725000 	 3.073020 	 5.106486 
1.730000 	 3.083205 	 5.142220 
1.735000 	 3.083205 	 5.142220 
1.740000 	 3.083205 	 5.142220 
1.745000 	 3.073020 	 5.106486 
1.750000 	 3.083205 	 5.142220 
1.755000 	 3.073020 	 5.106486 
1.760000 	 3.083205 	 5.142220 
1.765000 	 3.073020 	 5.106486 
1.770000 	 3.073020 	 5.106486 
1.775000 	 3.083205 	 5.142220 
1.780000 	 3.073020 	 5.106486 
1.785000 	 3.073020 	 5.106486 
1.790000 	 3.093390 	 5.177706 
1.795000 	 3.093390 	 5.177706 
1.800000 	 3.073020 	 5.106486 
1.805000 	 3.073020 	 5.106486 
1.810000 	 3.083205 	 5.142220 
1.815000 	 3.083205 	 5.142220 
1.820000 	 3.093390 	 5.177706 
1.825000 	 3.073020 	 5.106486 
1.830000 	 3.093390 	 5.177706 
1.835000 	 3.083205 	 5.142220 
1.840000 	 3.093390 	 5.177706 
1.845000 	 3.073020 	 5.106486 
1.850000 	 3.083205 	 5.142220 
1.855000 	 3.083205 	 5.142220 
1.860000 	 3.083205 	 5.142220 
1.865000 	 3.093390 	 5.177706 
1.870000 	 3.083205 	 5.142220 
1.875000 	 3.083205 	 5.142220 
1.880000 	 3.093390 	 5.177706 
1.885000 	 3.093390 	 5.177706 
1.890000 	 3.073020 	 5.106486 
1.895000 	 3.093390 	 5.177706 
1.900000 	 3.083205 	 5.142220 
1.905000 	 3.093390 	 5.177706 
1.910000 	 3.073020 	 5.106486 
1.915000 	 3.073020 	 5.106486 
1.920000 	 3.073020 	 5.106486 
1.925000 	 3.073020 	 5.106486 
1.930000 	 3.083205 	 5.142220 
1.935000 	 3.083205 	 5.142220 
1.940000 	 3.073020 	 5.106486 
1.945000 	 3.083205 	 5.142220 
1.950000 	 3.073020 	 5.106486 
1.955000 	 3.083205 	 5.142220 
1.960000 	 3.083205 	 5.142220 
1.965000 	 3.083205 	 5.142220 
1.970000 	 3.073020 	 5.106486 
1.975000 	 3.073020 	 5.106486 
1.980000 	 3.073020 	 5.106486 
1.985000 	 3.083205 	 5.142220 
1.990000 	 3.083205 	 5.142220 
1.995000 	 3.083205 	 5.142220 
2.000000 	 3.083205 	 5.142220 
2.005000 	 3.073020 	 5.106486 
2.010000 	 3.093390 	 5.177706 
2.015000 	 3.083205 	 5.142220 
2.020000 	 3.083205 	 5.142220 
2.025000 	 3.083205 	 5.142220 
2.030000 	 3.073020 	 5.106486 
2.035000 	 3.083205 	 5.142220 
2.040000 	 3.073020 	 5.106486 
2.045000 	 3.083205 	 5.142220 
2.050000 	 3.073020 	 5.106486 
2.055000 	 3.073020 	 5.106486 
2.060000 	 3.083205 	 5.142220 
2.065000 	 3.093390 	 5.177706 
2.070000 	 3.083205 	 5.142220 
2.075000 	 3.073020 	 5.106486 
2.080000 	 3.093390 	 5.177706 
2.085000 	 3.093390 	 5.177706 
2.090000 	 3.083205 	 5.142220 
2.095000 	 3.073020 	 5.106486 
2.100000 	 3.073020 	 5.106486 
2.105000 	 3.093390 	 5.177706 
2.110000 	 3.083205 	 5.142220 
2.115000 	 3.093390 	 5.177706 
2.120000 	 3.083205 	 5.142220 
2.125000 	 3.083205 	 5.142220 
2.130000 	 3.083205 	 5.142220 
2.135000 	 3.083205 	 5.142220 
2.140000 	 3.093390 	 5.177706 
2.145000 	 3.083205 	 5.142220 
2.150000 	 3.083205 	 5.142220 
2.155000 	 3.093390 	 5.177706 
2.160000 	 3.083205 	 5.142220 
2.165000 	 3.083205 	 5.142220 
2.170000 	 3.083205 	 5.142220 
2.175000 	 3.093390 	 5.177706 
2.180000 	 3.073020 	 5.106486 
2.185000 	 3.083205 	 5.142220 
2.190000 	 3.083205 	 5.142220 
2.195000 	 3.073020 	 5.106486 
2.200000 	 3.073020 	 5.106486 
2.205000 	 3.093390 	 5.177706 
2.210000 	 3.073020 	 5.106486 
2.215000 	 3.073020 	 5.106486 
2.220000 	 3.093390 	 5.177706 
2.225000 	 3.083205 	 5.142220 
2.230000 	 3.073020 	 5.106486 
2.235000 	 3.093390 	 5.177706 
2.240000 	 3.093390 	 5.177706 
2.245000 	 3.073020 	 5.106486 
2.250000 	 3.083205 	 5.142220 
2.255000 	 3.093390 	 5.177706 
2.260000 	 3.083205 	 5.142220 
2.265000 	 3.073020 	 5.106486 
2.270000 	 3.073020 	 5.106486 
2.275000 	 3.073020 	 5.106486 
2.280000 	 3.083205 	 5.142220 
2.285000 	 3.073020 	 5.106486 
2.290000 	 3.073020 	 5.106486 
2.295000 	 3.093390 	 5.177706 
2.300000 	 3.083205 	 5.142220 
2.305000 	 3.093390 	 5.177706 
2.310000 	 3.083205 	 5.142220 
2.315000 	 3.073020 	 5.106486 
2.320000 	 3.073020 	 5.106486 
2.325000 	 3.083205 	 5.142220 
2.330000 	 3.093390 	 5.177706 
2.335000 	 3.073020 	 5.106486 
2.340000 	 3.073020 	 5.106486 
2.345000 	 3.083205 	 5.142220 
2.350000 	 3.083205 	 5.142220 
2.355000 	 3.083205 	 5.142220 
2.360000 	 3.073020 	 5.106486 
2.365000 	 3.073020 	 5.106486 
2.370000 	 3.073020 	 5.106486 
2.375000 	 3.083205 	 5.142220 
2.380000 	 3.083205 	 5.142220 
2.385000 	 3.083205 	 5.142220 
2.390000 	 3.073020 	 5.106486 
2.395000 	 3.073020 	 5.106486 
2.400000 	 3.073020 	 5.106486 
2.405000 	 3.073020 	 5.106486 
2.410000 	 3.083205 	 5.142220 
2.415000 	 3.093390 	 5.177706 
2.420000 	 3.093390 	 5.177706 
2.425000 	 3.073020 	 5.106486 
2.430000 	 3.093390 	 5.177706 
2.435000 	 3.083205 	 5.142220 
2.440000 	 3.073020 	 5.106486 
2.445000 	 3.073020 	 5.106486 
2.450000 	 3.083205 	 5.142220 
2.455000 	 3.083205 	 5.142220 
2.460000 	 3.073020 	 5.106486 
2.465000 	 3.083205 	 5.142220 
2.470000 	 3.083205 	 5.142220 
2.475000 	 3.083205 	 5.142220 
2.480000 	 3.073020 	 5.106486 
2.485000 	 3.083205 	 5.142220 
2.490000 	 3.073020 	 5.106486 
2.495000 	 3.073020 	 5.106486 
2.500000 	 3.073020 	 5.106486 
2.505000 	 3.083205 	 5.142220 
2.510000 	 3.073020 	 5.106486 
2.515000 	 3.083205 	 5.142220 
2.520000 	 3.083205 	 5.142220 
2.525000 	 3.073020 	 5.106486 
2.530000 	 3.083205 	 5.142220 
2.535000 	 3.073020 	 5.106486 
2.540000 	 3.073020 	 5.106486 
2.545000 	 3.073020 	 5.106486 
2.550000 	 3.083205 	 5.142220 
2.555000 	 3.073020 	 5.106486 
2.560000 	 3.073020 	 5.106486 
2.565000 	 3.093390 	 5.177706 
2.570000 	 3.083205 	 5.142220 
2.575000 	 3.083205 	 5.142220 
2.580000 	 3.093390 	 5.177706 
2.585000 	 3.083205 	 5.142220 
2.590000 	 3.073020 	 5.106486 
2.595000 	 3.083205 	 5.142220 
2.600000 	 3.073020 	 5.106486 
2.605000 	 3.083205 	 5.142220 
2.610000 	 3.083205 	 5.142220 
2.615000 	 3.073020 	 5.106486 
2.620000 	 3.083205 	 5.142220 
2.625000 	 3.073020 	 5.106486 
2.630000 	 3.093390 	 5.177706 
2.635000 	 3.083205 	 5.142220 
2.640000 	 3.073020 	 5.106486 
2.645000 	 3.093390 	 5.177706 
2.650000 	 3.083205 	 5.142220 
2.655000 	 3.073020 	 5.106486 
2.660000 	 3.083205 	 5.142220 
2.665000 	 3.073020 	 5.106486 
2.670000 	 3.093390 	 5.177706 
2.675000 	 3.093390 	 5.177706 
2.680000 	 3.073020 	 5.106486 
2.685000 	 3.083205 	 5.142220 
2.690000 	 3.083205 	 5.142220 
2.695000 	 3.073020 	 5.106486 
2.700000 	 3.073020 	 5.106486 
2.705000 	 3.083205 	 5.142220 
2.710000 	 3.073020 	 5.106486 
2.715000 	 3.083205 	 5.142220 
2.720000 	 3.083205 	 5.142220 
2.725000 	 3.083205 	 5.142220 
2.730000 	 3.083205 	 5.142220 
2.735000 	 3.073020 	 5.106486 
2.740000 	 3.083205 	 5.142220 
2.745000 	 3.073020 	 5.106486 
2.750000 	 3.093390 	 5.177706 
2.755000 	 3.073020 	 5.106486 
2.760000 	 3.073020 	 5.106486 
2.765000 	 3.073020 	 5.106486 
2.770000 	 3.093390 	 5.177706 
2.775000 	 3.073020 	 5.106486 
2.780000 	 3.083205 	 5.142220 
2.785000 	 3.083205 	 5.142220 
2.790000 	 3.083205 	 5.142220 
2.795000 	 3.083205 	 5.142220 
2.800000 	 3.083205 	 5.142220 
2.805000 	 3.073020 	 5.106486 
2.810000 	 3.093390 	 5.177706 
2.815000 	 3.093390 	 5.177706 
2.820000 	 3.062836 	 5.070500 
2.825000 	 3.083205 	 5.142220 
2.830000 	 3.083205 	 5.142220 
2.835000 	 3.083205 	 5.142220 
2.840000 	 3.083205 	 5.142220 
2.845000 	 3.083205 	 5.142220 
2.850000 	 3.083205 	 5.142220 
2.855000 	 3.083205 	 5.142220 
2.860000 	 3.083205 	 5.142220 
2.865000 	 3.073020 	 5.106486 
2.870000 	 3.083205 	 5.142220 
2.875000 	 3.083205 	 5.142220 
2.880000 	 3.083205 	 5.142220 
2.885000 	 3.073020 	 5.106486 
2.890000 	 3.083205 	 5.142220 
2.895000 	 3.073020 	 5.106486 
2.900000 	 3.073020 	 5.106486 
2.905000 	 3.083205 	 5.142220 
2.910000 	 3.083205 	 5.142220 
2.915000 	 3.073020 	 5.106486 
2.920000 	 3.083205 	 5.142220 
2.925000 	 3.073020 	 5.106486 
2.930000 	 3.073020 	 5.106486 
2.935000 	 3.083205 	 5.142220 
2.940000 	 3.073020 	 5.106486 
2.945000 	 3.083205 	 5.142220 
2.950000 	 3.083205 	 5.142220 
2.955000 	 3.073020 	 5.106486 
2.960000 	 3.093390 	 5.177706 
2.965000 	 3.083205 	 5.142220 
2.970000 	 3.073020 	 5.106486 
2.975000 	 3.083205 	 5.142220 
2.980000 	 3.083205 	 5.142220 
2.985000 	 3.073020 	 5.106486 
2.990000 	 3.083205 	 5.142220 
2.995000 	 3.083205 	 5.142220 
3.000000 	 3.073020 	 5.106486 
3.005000 	 3.083205 	 5.142220 
3.010000 	 3.083205 	 5.142220 
3.015000 	 3.083205 	 5.142220 
3.020000 	 3.073020 	 5.106486 
3.025000 	 3.073020 	 5.106486 
3.030000 	 3.083205 	 5.142220 
3.035000 	 3.093390 	 5.177706 
3.040000 	 3.083205 	 5.142220 
3.045000 	 3.083205 	 5.142220 
3.050000 	 3.083205 	 5.142220 
3.055000 	 3.073020 	 5.106486 
3.060000 	 3.083205 	 5.142220 
3.065000 	 3.083205 	 5.142220 
3.070000 	 3.083205 	 5.142220 
3.075000 	 3.073020 	 5.106486 
3.080000 	 3.073020 	 5.106486 
3.085000 	 3.083205 	 5.142220 
3.090000 	 3.073020 	 5.106486 
3.095000 	 3.083205 	 5.142220 
3.100000 	 3.083205 	 5.142220 
3.105000 	 3.073020 	 5.106486 
3.110000 	 3.073020 	 5.106486 
3.115000 	 3.083205 	 5.142220 
3.120000 	 3.083205 	 5.142220 
3.125000 	 3.083205 	 5.142220 
3.130000 	 3.073020 	 5.106486 
3.135000 	 3.083205 	 5.142220 
3.140000 	 3.083205 	 5.142220 
3.145000 	 3.073020 	 5.106486 
3.150000 	 3.083205 	 5.142220 
3.155000 	 3.083205 	 5.142220 
3.160000 	 3.083205 	 5.142220 
3.165000 	 3.073020 	 5.106486 
3.170000 	 3.083205 	 5.142220 
3.175000 	 3.083205 	 5.142220 
3.180000 	 3.073020 	 5.106486 
3.185000 	 3.093390 	 5.177706 
3.190000 	 3.093390 	 5.177706 
3.195000 	 3.093390 	 5.177706 
3.200000 	 3.073020 	 5.106486 
3.205000 	 3.073020 	 5.106486 
3.210000 	 3.073020 	 5.106486 
3.215000 	 3.073020 	 5.106486 
3.220000 	 3.083205 	 5.142220 
3.225000 	 3.083205 	 5.142220 
3.230000 	 3.073020 	 5.106486 
3.235000 	 3.093390 	 5.177706 
3.240000 	 3.073020 	 5.106486 
3.245000 	 3.093390 	 5.177706 
3.250000 	 3.093390 	 5.177706 
3.255000 	 3.083205 	 5.142220 
3.260000 	 3.083205 	 5.142220 
3.265000 	 3.083205 	 5.142220 
3.270000 	 3.083205 	 5.142220 
3.275000 	 3.073020 	 5.106486 
3.280000 	 3.083205 	 5.142220 
3.285000 	 3.083205 	 5.142220 
3.290000 	 3.073020 	 5.106486 
3.295000 	 3.073020 	 5.106486 
3.300000 	 3.083205 	 5.142220 
3.305000 	 3.093390 	 5.177706 
3.310000 	 3.073020 	 5.106486 
3.315000 	 3.093390 	 5.177706 
3.320000 	 3.073020 	 5.106486 
3.325000 	 3.083205 	 5.142220 
3.330000 	 3.093390 	 5.177706 
3.335000 	 3.073020 	 5.106486 
3.340000 	 3.073020 	 5.106486 
3.345000 	 3.083205 	 5.142220 
3.350000 	 3.093390 	 5.177706 
3.355000 	 3.073020 	 5.106486 
3.360000 	 3.073020 	 5.106486 
3.365000 	 3.093390 	 5.177706 
3.370000 	 3.083205 	 5.142220 
3.375000 	 3.083205 	 5.142220 
3.380000 	 3.093390 	 5.177706 
3.385000 	 3.073020 	 5.106486 
3.390000 	 3.073020 	 5.106486 
3.395000 	 3.083205 	 5.142220 
3.400000 	 3.083205 	 5.142220 
3.405000 	 3.062836 	 5.070500 
3.410000 	 3.073020 	 5.106486 
3.415000 	 3.083205 	 5.142220 
3.420000 	 3.083205 	 5.142220 
3.425000 	 3.093390 	 5.177706 
3.430000 	 3.083205 	 5.142220 
3.435000 	 3.083205 	 5.142220 
3.440000 	 3.083205 	 5.142220 
3.445000 	 3.083205 	 5.142220 
3.450000 	 3.083205 	 5.142220 
3.455000 	 3.073020 	 5.106486 
3.460000 	 3.073020 	 5.106486 
3.465000 	 3.083205 	 5.142220 
3.470000 	 3.073020 	 5.106486 
3.475000 	 3.073020 	 5.106486 
3.480000 	 3.073020 	 5.106486 
