time (s) 	 Voltage output 	 Flowrate (scfm) 
0.447000 	 2.349908 	 0.187199 
0.448000 	 2.349908 	 0.187199 
0.449000 	 2.360093 	 0.600377 
0.450000 	 2.349908 	 0.187199 
0.451000 	 2.349908 	 0.187199 
0.452000 	 2.360093 	 0.600377 
0.453000 	 2.349908 	 0.187199 
0.454000 	 2.349908 	 0.187199 
0.455000 	 2.349908 	 0.187199 
0.456000 	 2.360093 	 0.600377 
0.457000 	 2.360093 	 0.600377 
0.458000 	 2.349908 	 0.187199 
0.459000 	 2.360093 	 0.600377 
0.460000 	 2.360093 	 0.600377 
0.461000 	 2.360093 	 0.600377 
0.462000 	 2.349908 	 0.187199 
0.463000 	 2.360093 	 0.600377 
0.464000 	 2.349908 	 0.187199 
0.465000 	 2.349908 	 0.187199 
0.466000 	 2.360093 	 0.600377 
0.467000 	 2.360093 	 0.600377 
0.468000 	 2.360093 	 0.600377 
0.469000 	 2.360093 	 0.600377 
0.470000 	 2.349908 	 0.187199 
0.471000 	 2.360093 	 0.600377 
0.472000 	 2.349908 	 0.187199 
0.473000 	 2.360093 	 0.600377 
0.474000 	 2.349908 	 0.187199 
0.475000 	 2.349908 	 0.187199 
0.476000 	 2.360093 	 0.600377 
0.477000 	 2.349908 	 0.187199 
0.478000 	 2.360093 	 0.600377 
0.479000 	 2.349908 	 0.187199 
0.480000 	 2.360093 	 0.600377 
0.481000 	 2.349908 	 0.187199 
0.482000 	 2.360093 	 0.600377 
0.483000 	 2.360093 	 0.600377 
0.484000 	 2.349908 	 0.187199 
0.485000 	 2.349908 	 0.187199 
0.486000 	 2.360093 	 0.600377 
0.487000 	 2.349908 	 0.187199 
0.488000 	 2.349908 	 0.187199 
0.489000 	 2.349908 	 0.187199 
0.490000 	 2.349908 	 0.187199 
0.491000 	 2.360093 	 0.600377 
0.492000 	 2.360093 	 0.600377 
0.493000 	 2.349908 	 0.187199 
0.494000 	 2.360093 	 0.600377 
0.495000 	 2.349908 	 0.187199 
0.496000 	 2.360093 	 0.600377 
0.497000 	 2.349908 	 0.187199 
0.498000 	 2.349908 	 0.187199 
0.499000 	 2.349908 	 0.187199 
0.500000 	 2.360093 	 0.600377 
0.501000 	 2.349908 	 0.187199 
0.502000 	 2.349908 	 0.187199 
0.503000 	 2.349908 	 0.187199 
0.504000 	 2.360093 	 0.600377 
0.505000 	 2.349908 	 0.187199 
0.506000 	 2.349908 	 0.187199 
0.507000 	 2.349908 	 0.187199 
0.508000 	 2.349908 	 0.187199 
0.509000 	 2.360093 	 0.600377 
0.510000 	 2.349908 	 0.187199 
0.511000 	 2.360093 	 0.600377 
0.512000 	 2.349908 	 0.187199 
0.513000 	 2.360093 	 0.600377 
0.514000 	 2.349908 	 0.187199 
0.515000 	 2.349908 	 0.187199 
0.516000 	 2.349908 	 0.187199 
0.517000 	 2.349908 	 0.187199 
0.518000 	 2.349908 	 0.187199 
0.519000 	 2.360093 	 0.600377 
0.520000 	 2.349908 	 0.187199 
0.521000 	 2.349908 	 0.187199 
0.522000 	 2.349908 	 0.187199 
0.523000 	 2.349908 	 0.187199 
0.524000 	 2.349908 	 0.187199 
0.525000 	 2.360093 	 0.600377 
0.526000 	 2.349908 	 0.187199 
0.527000 	 2.349908 	 0.187199 
0.528000 	 2.349908 	 0.187199 
0.529000 	 2.349908 	 0.187199 
0.530000 	 2.360093 	 0.600377 
0.531000 	 2.360093 	 0.600377 
0.532000 	 2.360093 	 0.600377 
0.533000 	 2.360093 	 0.600377 
0.534000 	 2.349908 	 0.187199 
0.535000 	 2.349908 	 0.187199 
0.536000 	 2.349908 	 0.187199 
0.537000 	 2.360093 	 0.600377 
0.538000 	 2.349908 	 0.187199 
0.539000 	 2.360093 	 0.600377 
0.540000 	 2.349908 	 0.187199 
0.541000 	 2.360093 	 0.600377 
0.542000 	 2.349908 	 0.187199 
0.543000 	 2.349908 	 0.187199 
0.544000 	 2.360093 	 0.600377 
0.545000 	 2.349908 	 0.187199 
0.546000 	 2.360093 	 0.600377 
0.547000 	 2.360093 	 0.600377 
0.548000 	 2.360093 	 0.600377 
0.549000 	 2.360093 	 0.600377 
0.550000 	 2.349908 	 0.187199 
0.551000 	 2.349908 	 0.187199 
0.552000 	 2.360093 	 0.600377 
0.553000 	 2.360093 	 0.600377 
0.554000 	 2.360093 	 0.600377 
0.555000 	 2.349908 	 0.187199 
0.556000 	 2.349908 	 0.187199 
0.557000 	 2.349908 	 0.187199 
0.558000 	 2.360093 	 0.600377 
0.559000 	 2.360093 	 0.600377 
0.560000 	 2.360093 	 0.600377 
0.561000 	 2.349908 	 0.187199 
0.562000 	 2.349908 	 0.187199 
0.563000 	 2.349908 	 0.187199 
0.564000 	 2.349908 	 0.187199 
0.565000 	 2.349908 	 0.187199 
0.566000 	 2.349908 	 0.187199 
0.567000 	 2.349908 	 0.187199 
0.568000 	 2.349908 	 0.187199 
0.569000 	 2.349908 	 0.187199 
0.570000 	 2.349908 	 0.187199 
0.571000 	 2.360093 	 0.600377 
0.572000 	 2.360093 	 0.600377 
0.573000 	 2.349908 	 0.187199 
0.574000 	 2.360093 	 0.600377 
0.575000 	 2.349908 	 0.187199 
0.576000 	 2.360093 	 0.600377 
0.577000 	 2.349908 	 0.187199 
0.578000 	 2.349908 	 0.187199 
0.579000 	 2.360093 	 0.600377 
0.580000 	 2.360093 	 0.600377 
0.581000 	 2.360093 	 0.600377 
0.582000 	 2.360093 	 0.600377 
0.583000 	 2.360093 	 0.600377 
0.584000 	 2.360093 	 0.600377 
0.585000 	 2.360093 	 0.600377 
0.586000 	 2.360093 	 0.600377 
0.587000 	 2.349908 	 0.187199 
0.588000 	 2.349908 	 0.187199 
0.589000 	 2.349908 	 0.187199 
0.590000 	 2.360093 	 0.600377 
0.591000 	 2.360093 	 0.600377 
0.592000 	 2.360093 	 0.600377 
0.593000 	 2.349908 	 0.187199 
0.594000 	 2.360093 	 0.600377 
0.595000 	 2.349908 	 0.187199 
0.596000 	 2.349908 	 0.187199 
0.597000 	 2.360093 	 0.600377 
0.598000 	 2.349908 	 0.187199 
0.599000 	 2.349908 	 0.187199 
0.600000 	 2.349908 	 0.187199 
0.601000 	 2.360093 	 0.600377 
