time (s) 	 Voltage output 	 Flowrate (scfm) 
0.185000 	 2.508364 	 -0.074800 
0.186000 	 2.509651 	 0.121142 
0.187000 	 2.508364 	 -0.074800 
0.188000 	 2.509651 	 0.121142 
0.189000 	 2.509651 	 0.121142 
0.190000 	 2.508364 	 -0.074800 
0.191000 	 2.508364 	 -0.074800 
0.192000 	 2.508364 	 -0.074800 
0.193000 	 2.508364 	 -0.074800 
0.194000 	 2.508364 	 -0.074800 
0.195000 	 2.509651 	 0.121142 
0.196000 	 2.508364 	 -0.074800 
0.197000 	 2.508364 	 -0.074800 
0.198000 	 2.508364 	 -0.074800 
0.199000 	 2.508364 	 -0.074800 
0.200000 	 2.508364 	 -0.074800 
0.201000 	 2.509651 	 0.121142 
0.202000 	 2.509651 	 0.121142 
0.203000 	 2.508364 	 -0.074800 
0.204000 	 2.508364 	 -0.074800 
0.205000 	 2.508364 	 -0.074800 
0.206000 	 2.508364 	 -0.074800 
0.207000 	 2.508364 	 -0.074800 
0.208000 	 2.508364 	 -0.074800 
0.209000 	 2.508364 	 -0.074800 
0.210000 	 2.508364 	 -0.074800 
0.211000 	 2.508364 	 -0.074800 
0.212000 	 2.508364 	 -0.074800 
0.213000 	 2.508364 	 -0.074800 
0.214000 	 2.508364 	 -0.074800 
0.215000 	 2.508364 	 -0.074800 
0.216000 	 2.509651 	 0.121142 
0.217000 	 2.509651 	 0.121142 
0.218000 	 2.508364 	 -0.074800 
0.219000 	 2.508364 	 -0.074800 
0.220000 	 2.508364 	 -0.074800 
0.221000 	 2.508364 	 -0.074800 
0.222000 	 2.508364 	 -0.074800 
0.223000 	 2.508364 	 -0.074800 
0.224000 	 2.508364 	 -0.074800 
0.225000 	 2.508364 	 -0.074800 
0.226000 	 2.508364 	 -0.074800 
0.227000 	 2.508364 	 -0.074800 
0.228000 	 2.508364 	 -0.074800 
0.229000 	 2.509651 	 0.121142 
0.230000 	 2.509651 	 0.121142 
0.231000 	 2.508364 	 -0.074800 
0.232000 	 2.508364 	 -0.074800 
0.233000 	 2.509651 	 0.121142 
0.234000 	 2.509651 	 0.121142 
0.235000 	 2.508364 	 -0.074800 
0.236000 	 2.508364 	 -0.074800 
0.237000 	 2.508364 	 -0.074800 
0.238000 	 2.508364 	 -0.074800 
0.239000 	 2.508364 	 -0.074800 
0.240000 	 2.509651 	 0.121142 
0.241000 	 2.508364 	 -0.074800 
0.242000 	 2.508364 	 -0.074800 
0.243000 	 2.508364 	 -0.074800 
0.244000 	 2.508364 	 -0.074800 
0.245000 	 2.508364 	 -0.074800 
0.246000 	 2.508364 	 -0.074800 
0.247000 	 2.508364 	 -0.074800 
0.248000 	 2.508364 	 -0.074800 
0.249000 	 2.509651 	 0.121142 
0.250000 	 2.508364 	 -0.074800 
0.251000 	 2.508364 	 -0.074800 
0.252000 	 2.509651 	 0.121142 
0.253000 	 2.508364 	 -0.074800 
0.254000 	 2.508364 	 -0.074800 
0.255000 	 2.508364 	 -0.074800 
0.256000 	 2.509651 	 0.121142 
0.257000 	 2.508364 	 -0.074800 
0.258000 	 2.508364 	 -0.074800 
0.259000 	 2.509651 	 0.121142 
0.260000 	 2.508364 	 -0.074800 
0.261000 	 2.508364 	 -0.074800 
0.262000 	 2.508364 	 -0.074800 
0.263000 	 2.508364 	 -0.074800 
0.264000 	 2.508364 	 -0.074800 
0.265000 	 2.508364 	 -0.074800 
0.266000 	 2.508364 	 -0.074800 
0.267000 	 2.508364 	 -0.074800 
0.268000 	 2.509651 	 0.121142 
0.269000 	 2.508364 	 -0.074800 
0.270000 	 2.508364 	 -0.074800 
0.271000 	 2.509651 	 0.121142 
0.272000 	 2.508364 	 -0.074800 
0.273000 	 2.508364 	 -0.074800 
0.274000 	 2.508364 	 -0.074800 
0.275000 	 2.508364 	 -0.074800 
0.276000 	 2.508364 	 -0.074800 
0.277000 	 2.508364 	 -0.074800 
0.278000 	 2.508364 	 -0.074800 
0.279000 	 2.508364 	 -0.074800 
0.280000 	 2.509651 	 0.121142 
0.281000 	 2.508364 	 -0.074800 
0.282000 	 2.508364 	 -0.074800 
0.283000 	 2.509651 	 0.121142 
0.284000 	 2.509651 	 0.121142 
0.285000 	 2.508364 	 -0.074800 
0.286000 	 2.508364 	 -0.074800 
0.287000 	 2.509651 	 0.121142 
0.288000 	 2.508364 	 -0.074800 
0.289000 	 2.508364 	 -0.074800 
0.290000 	 2.508364 	 -0.074800 
0.291000 	 2.509651 	 0.121142 
0.292000 	 2.508364 	 -0.074800 
0.293000 	 2.508364 	 -0.074800 
0.294000 	 2.509651 	 0.121142 
0.295000 	 2.508364 	 -0.074800 
0.296000 	 2.508364 	 -0.074800 
0.297000 	 2.509651 	 0.121142 
0.298000 	 2.508364 	 -0.074800 
0.299000 	 2.509651 	 0.121142 
0.300000 	 2.508364 	 -0.074800 
0.301000 	 2.508364 	 -0.074800 
0.302000 	 2.508364 	 -0.074800 
0.303000 	 2.508364 	 -0.074800 
0.304000 	 2.508364 	 -0.074800 
0.305000 	 2.508364 	 -0.074800 
0.306000 	 2.508364 	 -0.074800 
0.307000 	 2.508364 	 -0.074800 
0.308000 	 2.508364 	 -0.074800 
0.309000 	 2.508364 	 -0.074800 
0.310000 	 2.509651 	 0.121142 
0.311000 	 2.508364 	 -0.074800 
0.312000 	 2.508364 	 -0.074800 
0.313000 	 2.509651 	 0.121142 
0.314000 	 2.508364 	 -0.074800 
0.315000 	 2.509651 	 0.121142 
0.316000 	 2.509651 	 0.121142 
0.317000 	 2.508364 	 -0.074800 
0.318000 	 2.509651 	 0.121142 
0.319000 	 2.509651 	 0.121142 
0.320000 	 2.508364 	 -0.074800 
0.321000 	 2.508364 	 -0.074800 
0.322000 	 2.508364 	 -0.074800 
0.323000 	 2.508364 	 -0.074800 
0.324000 	 2.508364 	 -0.074800 
0.325000 	 2.508364 	 -0.074800 
0.326000 	 2.509651 	 0.121142 
0.327000 	 2.508364 	 -0.074800 
0.328000 	 2.508364 	 -0.074800 
0.329000 	 2.509651 	 0.121142 
0.330000 	 2.508364 	 -0.074800 
0.331000 	 2.508364 	 -0.074800 
0.332000 	 2.509651 	 0.121142 
0.333000 	 2.508364 	 -0.074800 
0.334000 	 2.508364 	 -0.074800 
0.335000 	 2.508364 	 -0.074800 
0.336000 	 2.508364 	 -0.074800 
0.337000 	 2.508364 	 -0.074800 
0.338000 	 2.509651 	 0.121142 
0.339000 	 2.508364 	 -0.074800 
0.340000 	 2.508364 	 -0.074800 
0.341000 	 2.508364 	 -0.074800 
0.342000 	 2.508364 	 -0.074800 
0.343000 	 2.508364 	 -0.074800 
0.344000 	 2.508364 	 -0.074800 
0.345000 	 2.508364 	 -0.074800 
0.346000 	 2.508364 	 -0.074800 
0.347000 	 2.508364 	 -0.074800 
0.348000 	 2.508364 	 -0.074800 
0.349000 	 2.508364 	 -0.074800 
0.350000 	 2.508364 	 -0.074800 
0.351000 	 2.509651 	 0.121142 
0.352000 	 2.508364 	 -0.074800 
0.353000 	 2.509651 	 0.121142 
0.354000 	 2.508364 	 -0.074800 
0.355000 	 2.508364 	 -0.074800 
0.356000 	 2.508364 	 -0.074800 
0.357000 	 2.508364 	 -0.074800 
0.358000 	 2.508364 	 -0.074800 
0.359000 	 2.508364 	 -0.074800 
0.360000 	 2.508364 	 -0.074800 
0.361000 	 2.509651 	 0.121142 
0.362000 	 2.508364 	 -0.074800 
0.363000 	 2.508364 	 -0.074800 
0.364000 	 2.509651 	 0.121142 
0.365000 	 2.508364 	 -0.074800 
0.366000 	 2.509651 	 0.121142 
0.367000 	 2.508364 	 -0.074800 
0.368000 	 2.508364 	 -0.074800 
0.369000 	 2.508364 	 -0.074800 
0.370000 	 2.508364 	 -0.074800 
0.371000 	 2.508364 	 -0.074800 
0.372000 	 2.508364 	 -0.074800 
0.373000 	 2.508364 	 -0.074800 
0.374000 	 2.508364 	 -0.074800 
0.375000 	 2.507077 	 -0.074800 
0.376000 	 2.509651 	 0.121142 
0.377000 	 2.508364 	 -0.074800 
0.378000 	 2.508364 	 -0.074800 
0.379000 	 2.508364 	 -0.074800 
0.380000 	 2.508364 	 -0.074800 
0.381000 	 2.508364 	 -0.074800 
0.382000 	 2.508364 	 -0.074800 
0.383000 	 2.509651 	 0.121142 
0.384000 	 2.508364 	 -0.074800 
0.385000 	 2.509651 	 0.121142 
0.386000 	 2.508364 	 -0.074800 
0.387000 	 2.508364 	 -0.074800 
0.388000 	 2.508364 	 -0.074800 
0.389000 	 2.509651 	 0.121142 
0.390000 	 2.508364 	 -0.074800 
0.391000 	 2.508364 	 -0.074800 
0.392000 	 2.508364 	 -0.074800 
0.393000 	 2.508364 	 -0.074800 
0.394000 	 2.508364 	 -0.074800 
0.395000 	 2.508364 	 -0.074800 
0.396000 	 2.509651 	 0.121142 
0.397000 	 2.508364 	 -0.074800 
0.398000 	 2.508364 	 -0.074800 
0.399000 	 2.509651 	 0.121142 
0.400000 	 2.508364 	 -0.074800 
0.401000 	 2.509651 	 0.121142 
0.402000 	 2.508364 	 -0.074800 
0.403000 	 2.508364 	 -0.074800 
0.404000 	 2.508364 	 -0.074800 
0.405000 	 2.508364 	 -0.074800 
0.406000 	 2.508364 	 -0.074800 
0.407000 	 2.508364 	 -0.074800 
0.408000 	 2.509651 	 0.121142 
0.409000 	 2.508364 	 -0.074800 
0.410000 	 2.508364 	 -0.074800 
0.411000 	 2.508364 	 -0.074800 
0.412000 	 2.508364 	 -0.074800 
0.413000 	 2.508364 	 -0.074800 
0.414000 	 2.508364 	 -0.074800 
0.415000 	 2.508364 	 -0.074800 
0.416000 	 2.508364 	 -0.074800 
0.417000 	 2.508364 	 -0.074800 
0.418000 	 2.509651 	 0.121142 
0.419000 	 2.508364 	 -0.074800 
0.420000 	 2.508364 	 -0.074800 
0.421000 	 2.509651 	 0.121142 
0.422000 	 2.508364 	 -0.074800 
0.423000 	 2.508364 	 -0.074800 
0.424000 	 2.509651 	 0.121142 
0.425000 	 2.508364 	 -0.074800 
0.426000 	 2.508364 	 -0.074800 
0.427000 	 2.508364 	 -0.074800 
0.428000 	 2.508364 	 -0.074800 
0.429000 	 2.508364 	 -0.074800 
0.430000 	 2.509651 	 0.121142 
0.431000 	 2.509651 	 0.121142 
0.432000 	 2.509651 	 0.121142 
0.433000 	 2.508364 	 -0.074800 
0.434000 	 2.508364 	 -0.074800 
0.435000 	 2.509651 	 0.121142 
0.436000 	 2.509651 	 0.121142 
0.437000 	 2.509651 	 0.121142 
0.438000 	 2.508364 	 -0.074800 
0.439000 	 2.508364 	 -0.074800 
0.440000 	 2.509651 	 0.121142 
0.441000 	 2.508364 	 -0.074800 
0.442000 	 2.508364 	 -0.074800 
0.443000 	 2.508364 	 -0.074800 
0.444000 	 2.508364 	 -0.074800 
0.445000 	 2.508364 	 -0.074800 
0.446000 	 2.508364 	 -0.074800 
0.447000 	 2.509651 	 0.121142 
0.448000 	 2.508364 	 -0.074800 
0.449000 	 2.508364 	 -0.074800 
0.450000 	 2.508364 	 -0.074800 
0.451000 	 2.508364 	 -0.074800 
0.452000 	 2.508364 	 -0.074800 
0.453000 	 2.509651 	 0.121142 
0.454000 	 2.508364 	 -0.074800 
0.455000 	 2.508364 	 -0.074800 
0.456000 	 2.508364 	 -0.074800 
0.457000 	 2.508364 	 -0.074800 
0.458000 	 2.508364 	 -0.074800 
0.459000 	 2.508364 	 -0.074800 
0.460000 	 2.508364 	 -0.074800 
0.461000 	 2.508364 	 -0.074800 
0.462000 	 2.509651 	 0.121142 
0.463000 	 2.509651 	 0.121142 
0.464000 	 2.508364 	 -0.074800 
0.465000 	 2.509651 	 0.121142 
0.466000 	 2.509651 	 0.121142 
0.467000 	 2.509651 	 0.121142 
0.468000 	 2.508364 	 -0.074800 
0.469000 	 2.509651 	 0.121142 
0.470000 	 2.508364 	 -0.074800 
0.471000 	 2.508364 	 -0.074800 
0.472000 	 2.508364 	 -0.074800 
0.473000 	 2.508364 	 -0.074800 
0.474000 	 2.508364 	 -0.074800 
0.475000 	 2.508364 	 -0.074800 
0.476000 	 2.508364 	 -0.074800 
0.477000 	 2.508364 	 -0.074800 
0.478000 	 2.508364 	 -0.074800 
0.479000 	 2.508364 	 -0.074800 
0.480000 	 2.508364 	 -0.074800 
0.481000 	 2.508364 	 -0.074800 
0.482000 	 2.508364 	 -0.074800 
0.483000 	 2.508364 	 -0.074800 
0.484000 	 2.508364 	 -0.074800 
0.485000 	 2.509651 	 0.121142 
0.486000 	 2.508364 	 -0.074800 
0.487000 	 2.509651 	 0.121142 
0.488000 	 2.509651 	 0.121142 
0.489000 	 2.508364 	 -0.074800 
0.490000 	 2.508364 	 -0.074800 
0.491000 	 2.508364 	 -0.074800 
0.492000 	 2.508364 	 -0.074800 
0.493000 	 2.508364 	 -0.074800 
0.494000 	 2.509651 	 0.121142 
0.495000 	 2.508364 	 -0.074800 
0.496000 	 2.509651 	 0.121142 
0.497000 	 2.509651 	 0.121142 
0.498000 	 2.509651 	 0.121142 
0.499000 	 2.508364 	 -0.074800 
0.500000 	 2.508364 	 -0.074800 
0.501000 	 2.509651 	 0.121142 
0.502000 	 2.509651 	 0.121142 
0.503000 	 2.508364 	 -0.074800 
0.504000 	 2.509651 	 0.121142 
0.505000 	 2.508364 	 -0.074800 
0.506000 	 2.508364 	 -0.074800 
0.507000 	 2.508364 	 -0.074800 
0.508000 	 2.508364 	 -0.074800 
0.509000 	 2.508364 	 -0.074800 
0.510000 	 2.508364 	 -0.074800 
0.511000 	 2.508364 	 -0.074800 
0.512000 	 2.508364 	 -0.074800 
0.513000 	 2.509651 	 0.121142 
0.514000 	 2.508364 	 -0.074800 
0.515000 	 2.508364 	 -0.074800 
0.516000 	 2.508364 	 -0.074800 
0.517000 	 2.508364 	 -0.074800 
0.518000 	 2.509651 	 0.121142 
0.519000 	 2.508364 	 -0.074800 
0.520000 	 2.508364 	 -0.074800 
0.521000 	 2.508364 	 -0.074800 
0.522000 	 2.509651 	 0.121142 
0.523000 	 2.509651 	 0.121142 
0.524000 	 2.508364 	 -0.074800 
0.525000 	 2.508364 	 -0.074800 
0.526000 	 2.508364 	 -0.074800 
0.527000 	 2.508364 	 -0.074800 
0.528000 	 2.508364 	 -0.074800 
0.529000 	 2.508364 	 -0.074800 
0.530000 	 2.508364 	 -0.074800 
0.531000 	 2.508364 	 -0.074800 
0.532000 	 2.509651 	 0.121142 
0.533000 	 2.509651 	 0.121142 
0.534000 	 2.508364 	 -0.074800 
0.535000 	 2.508364 	 -0.074800 
0.536000 	 2.509651 	 0.121142 
0.537000 	 2.508364 	 -0.074800 
0.538000 	 2.508364 	 -0.074800 
0.539000 	 2.508364 	 -0.074800 
0.540000 	 2.508364 	 -0.074800 
0.541000 	 2.508364 	 -0.074800 
0.542000 	 2.508364 	 -0.074800 
0.543000 	 2.508364 	 -0.074800 
0.544000 	 2.508364 	 -0.074800 
0.545000 	 2.508364 	 -0.074800 
0.546000 	 2.508364 	 -0.074800 
0.547000 	 2.508364 	 -0.074800 
0.548000 	 2.509651 	 0.121142 
0.549000 	 2.508364 	 -0.074800 
0.550000 	 2.508364 	 -0.074800 
0.551000 	 2.508364 	 -0.074800 
0.552000 	 2.509651 	 0.121142 
0.553000 	 2.508364 	 -0.074800 
0.554000 	 2.508364 	 -0.074800 
0.555000 	 2.508364 	 -0.074800 
0.556000 	 2.508364 	 -0.074800 
0.557000 	 2.508364 	 -0.074800 
0.558000 	 2.509651 	 0.121142 
0.559000 	 2.508364 	 -0.074800 
0.560000 	 2.508364 	 -0.074800 
0.561000 	 2.509651 	 0.121142 
0.562000 	 2.508364 	 -0.074800 
0.563000 	 2.508364 	 -0.074800 
0.564000 	 2.509651 	 0.121142 
0.565000 	 2.508364 	 -0.074800 
0.566000 	 2.508364 	 -0.074800 
0.567000 	 2.508364 	 -0.074800 
0.568000 	 2.509651 	 0.121142 
0.569000 	 2.508364 	 -0.074800 
0.570000 	 2.508364 	 -0.074800 
0.571000 	 2.508364 	 -0.074800 
0.572000 	 2.508364 	 -0.074800 
0.573000 	 2.508364 	 -0.074800 
0.574000 	 2.509651 	 0.121142 
0.575000 	 2.509651 	 0.121142 
0.576000 	 2.508364 	 -0.074800 
0.577000 	 2.508364 	 -0.074800 
0.578000 	 2.508364 	 -0.074800 
0.579000 	 2.508364 	 -0.074800 
0.580000 	 2.508364 	 -0.074800 
0.581000 	 2.508364 	 -0.074800 
0.582000 	 2.508364 	 -0.074800 
0.583000 	 2.508364 	 -0.074800 
0.584000 	 2.508364 	 -0.074800 
0.585000 	 2.508364 	 -0.074800 
0.586000 	 2.508364 	 -0.074800 
0.587000 	 2.508364 	 -0.074800 
0.588000 	 2.508364 	 -0.074800 
0.589000 	 2.508364 	 -0.074800 
0.590000 	 2.508364 	 -0.074800 
0.591000 	 2.508364 	 -0.074800 
0.592000 	 2.508364 	 -0.074800 
0.593000 	 2.508364 	 -0.074800 
0.594000 	 2.508364 	 -0.074800 
0.595000 	 2.508364 	 -0.074800 
0.596000 	 2.509651 	 0.121142 
0.597000 	 2.508364 	 -0.074800 
0.598000 	 2.508364 	 -0.074800 
0.599000 	 2.508364 	 -0.074800 
0.600000 	 2.508364 	 -0.074800 
0.601000 	 2.508364 	 -0.074800 
0.602000 	 2.508364 	 -0.074800 
0.603000 	 2.509651 	 0.121142 
0.604000 	 2.508364 	 -0.074800 
0.605000 	 2.508364 	 -0.074800 
0.606000 	 2.509651 	 0.121142 
0.607000 	 2.508364 	 -0.074800 
0.608000 	 2.508364 	 -0.074800 
0.609000 	 2.509651 	 0.121142 
0.610000 	 2.508364 	 -0.074800 
0.611000 	 2.508364 	 -0.074800 
0.612000 	 2.508364 	 -0.074800 
0.613000 	 2.508364 	 -0.074800 
0.614000 	 2.508364 	 -0.074800 
0.615000 	 2.509651 	 0.121142 
0.616000 	 2.508364 	 -0.074800 
0.617000 	 2.508364 	 -0.074800 
0.618000 	 2.508364 	 -0.074800 
0.619000 	 2.508364 	 -0.074800 
0.620000 	 2.508364 	 -0.074800 
0.621000 	 2.508364 	 -0.074800 
0.622000 	 2.508364 	 -0.074800 
0.623000 	 2.508364 	 -0.074800 
0.624000 	 2.508364 	 -0.074800 
0.625000 	 2.508364 	 -0.074800 
0.626000 	 2.508364 	 -0.074800 
0.627000 	 2.508364 	 -0.074800 
0.628000 	 2.509651 	 0.121142 
0.629000 	 2.508364 	 -0.074800 
0.630000 	 2.508364 	 -0.074800 
0.631000 	 2.509651 	 0.121142 
0.632000 	 2.508364 	 -0.074800 
0.633000 	 2.508364 	 -0.074800 
0.634000 	 2.508364 	 -0.074800 
0.635000 	 2.508364 	 -0.074800 
0.636000 	 2.508364 	 -0.074800 
0.637000 	 2.508364 	 -0.074800 
0.638000 	 2.508364 	 -0.074800 
0.639000 	 2.508364 	 -0.074800 
0.640000 	 2.508364 	 -0.074800 
0.641000 	 2.508364 	 -0.074800 
0.642000 	 2.508364 	 -0.074800 
0.643000 	 2.508364 	 -0.074800 
0.644000 	 2.508364 	 -0.074800 
0.645000 	 2.508364 	 -0.074800 
0.646000 	 2.508364 	 -0.074800 
0.647000 	 2.509651 	 0.121142 
0.648000 	 2.508364 	 -0.074800 
0.649000 	 2.508364 	 -0.074800 
0.650000 	 2.509651 	 0.121142 
0.651000 	 2.508364 	 -0.074800 
0.652000 	 2.508364 	 -0.074800 
0.653000 	 2.509651 	 0.121142 
0.654000 	 2.508364 	 -0.074800 
0.655000 	 2.508364 	 -0.074800 
0.656000 	 2.509651 	 0.121142 
0.657000 	 2.509651 	 0.121142 
0.658000 	 2.507077 	 -0.074800 
0.659000 	 2.508364 	 -0.074800 
0.660000 	 2.509651 	 0.121142 
0.661000 	 2.508364 	 -0.074800 
0.662000 	 2.508364 	 -0.074800 
0.663000 	 2.509651 	 0.121142 
0.664000 	 2.508364 	 -0.074800 
0.665000 	 2.508364 	 -0.074800 
0.666000 	 2.509651 	 0.121142 
0.667000 	 2.509651 	 0.121142 
0.668000 	 2.508364 	 -0.074800 
0.669000 	 2.509651 	 0.121142 
0.670000 	 2.508364 	 -0.074800 
