time (s) 	 Flowrate (scfm) 
0.914000 	 2.553223 
0.915000 	 2.553223 
0.916000 	 2.553223 
0.917000 	 2.553223 
0.918000 	 2.553223 
0.919000 	 2.553223 
0.920000 	 2.553223 
0.921000 	 2.551936 
0.922000 	 2.553223 
0.923000 	 2.551936 
0.924000 	 2.553223 
0.925000 	 2.551936 
0.926000 	 2.553223 
0.927000 	 2.553223 
0.928000 	 2.553223 
0.929000 	 2.553223 
0.930000 	 2.551936 
0.931000 	 2.553223 
0.932000 	 2.551936 
0.933000 	 2.553223 
0.934000 	 2.553223 
0.935000 	 2.553223 
0.936000 	 2.553223 
0.937000 	 2.553223 
0.938000 	 2.553223 
0.939000 	 2.553223 
0.940000 	 2.551936 
0.941000 	 2.553223 
0.942000 	 2.553223 
0.943000 	 2.553223 
0.944000 	 2.553223 
0.945000 	 2.553223 
0.946000 	 2.553223 
0.947000 	 2.551936 
0.948000 	 2.553223 
0.949000 	 2.553223 
0.950000 	 2.553223 
0.951000 	 2.553223 
0.952000 	 2.553223 
0.953000 	 2.553223 
0.954000 	 2.553223 
0.955000 	 2.553223 
0.956000 	 2.553223 
0.957000 	 2.553223 
0.958000 	 2.553223 
0.959000 	 2.553223 
0.960000 	 2.553223 
0.961000 	 2.553223 
0.962000 	 2.553223 
0.963000 	 2.553223 
0.964000 	 2.551936 
0.965000 	 2.553223 
0.966000 	 2.553223 
0.967000 	 2.553223 
0.968000 	 2.551936 
0.969000 	 2.553223 
0.970000 	 2.553223 
0.971000 	 2.553223 
0.972000 	 2.554510 
0.973000 	 2.553223 
0.974000 	 2.553223 
0.975000 	 2.553223 
0.976000 	 2.553223 
0.977000 	 2.551936 
0.978000 	 2.553223 
0.979000 	 2.553223 
0.980000 	 2.551936 
0.981000 	 2.553223 
0.982000 	 2.553223 
0.983000 	 2.553223 
0.984000 	 2.553223 
0.985000 	 2.553223 
0.986000 	 2.551936 
0.987000 	 2.553223 
0.988000 	 2.551936 
0.989000 	 2.553223 
0.990000 	 2.553223 
0.991000 	 2.553223 
0.992000 	 2.553223 
0.993000 	 2.553223 
0.994000 	 2.553223 
0.995000 	 2.551936 
0.996000 	 2.553223 
0.997000 	 2.553223 
0.998000 	 2.553223 
0.999000 	 2.553223 
1.000000 	 2.553223 
1.001000 	 2.553223 
1.002000 	 2.553223 
1.003000 	 2.553223 
1.004000 	 2.551936 
