Times (s),Voltage (Volts)
15.650000,1.717110 
15.700000,1.719062 
15.750000,1.719712 
15.800000,1.718736 
15.850000,1.716784 
15.900000,1.717110 
15.950000,1.716134 
16.000000,1.719062 
16.050000,1.718736 
16.100000,1.718086 
16.150000,1.718411 
16.200000,1.714507 
16.250000,1.717435 
16.300000,1.717110 
16.350000,1.717110 
16.400000,1.717760 
16.450000,1.717435 
16.500000,1.718411 
16.550000,1.716459 
16.600000,1.716784 
16.650000,1.716134 
16.700000,1.717435 
16.750000,1.717110 
16.800000,1.717110 
16.850000,1.716784 
16.900000,1.715158 
16.950000,1.715158 
17.000000,1.716134 
17.050000,1.720038 
17.100000,1.714507 
17.150000,1.717435 
17.200000,1.716459 
17.250000,1.716784 
17.300000,1.717760 
17.350000,1.716784 
17.400000,1.716459 
17.450000,1.716784 
17.500000,1.719712 
17.550000,1.717435 
17.600000,1.716459 
17.650000,1.717435 
17.700000,1.713531 
17.750000,1.716134 
17.800000,1.716459 
17.850000,1.720363 
17.900000,1.719062 
17.950000,1.715483 
18.000000,1.717435 
18.050000,1.717435 
18.100000,1.717760 
18.150000,1.718086 
18.200000,1.717760 
18.250000,1.718411 
18.300000,1.717435 
18.350000,1.717760 
18.400000,1.717435 
18.450000,1.718086 
18.500000,1.718411 
18.550000,1.717760 
18.600000,1.719712 
18.650000,1.715483 
18.700000,1.716459 
18.750000,1.716784 
18.800000,1.719387 
18.850000,1.718086 
18.900000,1.715808 
18.950000,1.717435 
19.000000,1.715158 
19.050000,1.719712 
19.100000,1.716784 
19.150000,1.718736 
19.200000,1.717110 
19.250000,1.718086 
19.300000,1.717760 
19.350000,1.721339 
19.400000,1.714832 
19.450000,1.717435 
19.500000,1.717760 
19.550000,1.719062 
19.600000,1.718736 
19.650000,1.719062 
19.700000,1.717760 
19.750000,1.716134 
19.800000,1.717110 
19.850000,1.718086 
19.900000,1.718086 
19.950000,1.718736 
