time (s) 	 Voltage output 	 Flowrate (scfm) 
5.280000 	 2.508364 	 2.508364 
5.290000 	 2.508364 	 2.508364 
5.300000 	 2.508364 	 2.508364 
5.310000 	 2.509651 	 2.509651 
5.320000 	 2.508364 	 2.508364 
5.330000 	 2.508364 	 2.508364 
5.340000 	 2.508364 	 2.508364 
5.350000 	 2.508364 	 2.508364 
5.360000 	 2.508364 	 2.508364 
5.370000 	 2.508364 	 2.508364 
5.380000 	 2.508364 	 2.508364 
5.390000 	 2.508364 	 2.508364 
5.400000 	 2.508364 	 2.508364 
5.410000 	 2.508364 	 2.508364 
5.420000 	 2.508364 	 2.508364 
5.430000 	 2.508364 	 2.508364 
5.440000 	 2.508364 	 2.508364 
5.450000 	 2.508364 	 2.508364 
5.460000 	 2.508364 	 2.508364 
5.470000 	 2.508364 	 2.508364 
5.480000 	 2.508364 	 2.508364 
5.490000 	 2.508364 	 2.508364 
5.500000 	 2.508364 	 2.508364 
5.510000 	 2.508364 	 2.508364 
5.520000 	 2.509651 	 2.509651 
5.530000 	 2.508364 	 2.508364 
5.540000 	 2.508364 	 2.508364 
5.550000 	 2.508364 	 2.508364 
5.560000 	 2.508364 	 2.508364 
5.570000 	 2.508364 	 2.508364 
5.580000 	 2.508364 	 2.508364 
5.590000 	 2.509651 	 2.509651 
5.600000 	 2.508364 	 2.508364 
5.610000 	 2.508364 	 2.508364 
5.620000 	 2.508364 	 2.508364 
5.630000 	 2.508364 	 2.508364 
5.640000 	 2.508364 	 2.508364 
5.650000 	 2.508364 	 2.508364 
5.660000 	 2.508364 	 2.508364 
5.670000 	 2.508364 	 2.508364 
5.680000 	 2.508364 	 2.508364 
5.690000 	 2.508364 	 2.508364 
5.700000 	 2.508364 	 2.508364 
5.710000 	 2.508364 	 2.508364 
5.720000 	 2.508364 	 2.508364 
5.730000 	 2.508364 	 2.508364 
5.740000 	 2.509651 	 2.509651 
5.750000 	 2.508364 	 2.508364 
5.760000 	 2.508364 	 2.508364 
5.770000 	 2.508364 	 2.508364 
5.780000 	 2.508364 	 2.508364 
5.790000 	 2.508364 	 2.508364 
5.800000 	 2.508364 	 2.508364 
