time (s) 	 Temperature (C) 
1.070000 	 36.075993 
1.071000 	 36.139446 
1.072000 	 36.044266 
1.073000 	 36.044266 
1.074000 	 36.234626 
1.075000 	 36.329807 
1.076000 	 36.329807 
1.077000 	 36.202900 
1.078000 	 36.202900 
1.079000 	 36.075993 
1.080000 	 36.361533 
1.081000 	 36.266353 
1.082000 	 36.202900 
1.083000 	 36.202900 
1.084000 	 36.202900 
1.085000 	 36.171173 
1.086000 	 36.139446 
1.087000 	 36.329807 
1.088000 	 36.393260 
1.089000 	 36.107719 
1.090000 	 36.329807 
1.091000 	 36.361533 
1.092000 	 36.139446 
1.093000 	 36.171173 
1.094000 	 36.361533 
1.095000 	 36.202900 
1.096000 	 36.234626 
1.097000 	 36.424987 
1.098000 	 36.171173 
1.099000 	 36.107719 
1.100000 	 36.139446 
1.101000 	 36.075993 
1.102000 	 36.139446 
1.103000 	 36.266353 
1.104000 	 36.202900 
1.105000 	 36.329807 
1.106000 	 36.107719 
1.107000 	 36.424987 
1.108000 	 36.234626 
1.109000 	 36.329807 
1.110000 	 36.139446 
1.111000 	 36.139446 
1.112000 	 36.266353 
1.113000 	 36.329807 
1.114000 	 36.266353 
1.115000 	 36.202900 
1.116000 	 36.044266 
1.117000 	 36.012539 
1.118000 	 36.139446 
1.119000 	 36.012539 
1.120000 	 36.075993 
1.121000 	 36.361533 
1.122000 	 36.361533 
1.123000 	 36.171173 
1.124000 	 36.171173 
1.125000 	 36.012539 
1.126000 	 36.107719 
1.127000 	 36.012539 
1.128000 	 36.171173 
1.129000 	 36.329807 
1.130000 	 36.171173 
1.131000 	 36.393260 
1.132000 	 36.298080 
1.133000 	 36.075993 
1.134000 	 36.202900 
1.135000 	 36.329807 
1.136000 	 36.044266 
1.137000 	 36.171173 
1.138000 	 36.202900 
1.139000 	 36.075993 
1.140000 	 36.107719 
1.141000 	 36.171173 
1.142000 	 36.075993 
1.143000 	 36.044266 
1.144000 	 36.171173 
1.145000 	 36.329807 
1.146000 	 36.424987 
1.147000 	 36.171173 
1.148000 	 36.171173 
1.149000 	 36.298080 
1.150000 	 36.329807 
1.151000 	 36.171173 
1.152000 	 36.075993 
1.153000 	 35.980812 
1.154000 	 36.139446 
1.155000 	 36.202900 
1.156000 	 36.202900 
1.157000 	 36.202900 
1.158000 	 36.171173 
1.159000 	 36.393260 
1.160000 	 36.139446 
1.161000 	 36.298080 
1.162000 	 36.044266 
1.163000 	 36.266353 
1.164000 	 36.202900 
1.165000 	 36.075993 
1.166000 	 36.298080 
1.167000 	 36.202900 
1.168000 	 36.171173 
1.169000 	 36.329807 
1.170000 	 36.075993 
1.171000 	 36.171173 
1.172000 	 36.202900 
1.173000 	 36.139446 
1.174000 	 36.075993 
1.175000 	 36.298080 
1.176000 	 36.075993 
1.177000 	 36.234626 
1.178000 	 36.171173 
1.179000 	 36.139446 
1.180000 	 36.424987 
1.181000 	 36.298080 
1.182000 	 36.012539 
1.183000 	 36.266353 
1.184000 	 36.234626 
1.185000 	 35.949086 
1.186000 	 36.171173 
1.187000 	 36.139446 
1.188000 	 36.266353 
1.189000 	 36.266353 
1.190000 	 36.139446 
1.191000 	 36.075993 
1.192000 	 36.234626 
1.193000 	 36.139446 
1.194000 	 36.298080 
1.195000 	 36.171173 
1.196000 	 36.234626 
1.197000 	 36.361533 
1.198000 	 36.266353 
1.199000 	 36.012539 
1.200000 	 35.885632 
1.201000 	 36.075993 
1.202000 	 36.171173 
1.203000 	 36.139446 
1.204000 	 36.298080 
1.205000 	 36.361533 
1.206000 	 36.234626 
1.207000 	 36.234626 
1.208000 	 36.139446 
1.209000 	 36.266353 
1.210000 	 36.075993 
1.211000 	 36.298080 
1.212000 	 36.171173 
1.213000 	 36.393260 
1.214000 	 36.075993 
1.215000 	 36.171173 
1.216000 	 36.202900 
1.217000 	 36.329807 
1.218000 	 36.234626 
1.219000 	 36.234626 
1.220000 	 36.107719 
1.221000 	 36.234626 
1.222000 	 36.329807 
1.223000 	 36.202900 
1.224000 	 36.234626 
1.225000 	 36.107719 
1.226000 	 36.075993 
1.227000 	 36.075993 
1.228000 	 36.107719 
1.229000 	 36.329807 
1.230000 	 36.266353 
1.231000 	 36.266353 
1.232000 	 36.075993 
1.233000 	 36.234626 
1.234000 	 36.393260 
1.235000 	 36.329807 
1.236000 	 36.107719 
1.237000 	 36.329807 
1.238000 	 36.234626 
1.239000 	 36.107719 
1.240000 	 36.044266 
1.241000 	 35.917359 
1.242000 	 36.234626 
1.243000 	 36.266353 
1.244000 	 36.171173 
1.245000 	 36.361533 
1.246000 	 36.202900 
1.247000 	 36.139446 
1.248000 	 36.234626 
1.249000 	 35.853905 
1.250000 	 36.234626 
1.251000 	 36.044266 
1.252000 	 36.361533 
1.253000 	 36.393260 
1.254000 	 36.171173 
1.255000 	 36.107719 
1.256000 	 36.329807 
1.257000 	 36.361533 
1.258000 	 36.044266 
1.259000 	 36.171173 
1.260000 	 36.075993 
1.261000 	 36.234626 
1.262000 	 36.266353 
1.263000 	 36.234626 
1.264000 	 36.393260 
1.265000 	 36.202900 
1.266000 	 36.075993 
1.267000 	 36.139446 
1.268000 	 36.171173 
1.269000 	 36.012539 
1.270000 	 36.202900 
1.271000 	 36.234626 
1.272000 	 36.202900 
1.273000 	 36.075993 
1.274000 	 36.202900 
1.275000 	 36.044266 
1.276000 	 36.298080 
1.277000 	 36.012539 
1.278000 	 36.234626 
1.279000 	 36.171173 
1.280000 	 36.234626 
1.281000 	 36.298080 
1.282000 	 36.298080 
1.283000 	 36.298080 
1.284000 	 36.266353 
1.285000 	 36.075993 
1.286000 	 36.171173 
1.287000 	 36.171173 
1.288000 	 36.139446 
1.289000 	 36.266353 
1.290000 	 36.266353 
1.291000 	 35.949086 
1.292000 	 36.012539 
1.293000 	 36.298080 
1.294000 	 36.171173 
1.295000 	 36.298080 
1.296000 	 36.139446 
1.297000 	 36.266353 
1.298000 	 36.139446 
1.299000 	 36.171173 
1.300000 	 36.012539 
1.301000 	 36.234626 
1.302000 	 36.202900 
1.303000 	 36.329807 
1.304000 	 36.234626 
1.305000 	 36.298080 
1.306000 	 36.107719 
1.307000 	 36.171173 
1.308000 	 36.107719 
1.309000 	 36.202900 
1.310000 	 36.361533 
1.311000 	 36.234626 
1.312000 	 36.075993 
1.313000 	 36.202900 
1.314000 	 36.202900 
1.315000 	 36.234626 
1.316000 	 36.202900 
1.317000 	 36.393260 
1.318000 	 36.139446 
1.319000 	 36.202900 
1.320000 	 36.329807 
1.321000 	 36.171173 
1.322000 	 36.139446 
1.323000 	 36.298080 
1.324000 	 36.298080 
1.325000 	 36.266353 
1.326000 	 36.298080 
1.327000 	 36.075993 
1.328000 	 36.202900 
1.329000 	 36.393260 
1.330000 	 36.266353 
1.331000 	 36.107719 
1.332000 	 36.107719 
1.333000 	 36.329807 
1.334000 	 35.949086 
1.335000 	 36.202900 
1.336000 	 36.298080 
1.337000 	 35.980812 
1.338000 	 36.424987 
1.339000 	 36.234626 
1.340000 	 36.329807 
1.341000 	 36.234626 
1.342000 	 36.393260 
1.343000 	 36.139446 
1.344000 	 36.424987 
1.345000 	 36.329807 
1.346000 	 36.393260 
1.347000 	 36.266353 
1.348000 	 36.298080 
1.349000 	 36.012539 
1.350000 	 36.107719 
1.351000 	 36.075993 
1.352000 	 36.171173 
1.353000 	 35.949086 
1.354000 	 36.202900 
1.355000 	 35.917359 
1.356000 	 36.298080 
1.357000 	 36.044266 
1.358000 	 36.298080 
1.359000 	 36.234626 
1.360000 	 36.298080 
1.361000 	 35.917359 
1.362000 	 36.171173 
1.363000 	 36.361533 
1.364000 	 36.202900 
1.365000 	 36.202900 
1.366000 	 36.234626 
1.367000 	 36.044266 
1.368000 	 36.012539 
1.369000 	 36.075993 
1.370000 	 36.107719 
1.371000 	 36.361533 
1.372000 	 36.298080 
1.373000 	 36.298080 
1.374000 	 36.266353 
1.375000 	 36.202900 
1.376000 	 36.266353 
1.377000 	 36.298080 
1.378000 	 36.202900 
1.379000 	 36.075993 
1.380000 	 36.329807 
1.381000 	 36.107719 
1.382000 	 36.171173 
1.383000 	 35.917359 
1.384000 	 36.298080 
1.385000 	 36.044266 
1.386000 	 36.329807 
1.387000 	 36.107719 
1.388000 	 36.202900 
1.389000 	 36.520167 
1.390000 	 36.234626 
1.391000 	 36.329807 
1.392000 	 36.139446 
1.393000 	 36.171173 
1.394000 	 36.234626 
1.395000 	 36.329807 
1.396000 	 36.234626 
1.397000 	 36.266353 
1.398000 	 36.139446 
1.399000 	 36.202900 
1.400000 	 36.139446 
1.401000 	 36.171173 
1.402000 	 36.044266 
1.403000 	 36.202900 
1.404000 	 36.171173 
1.405000 	 36.234626 
1.406000 	 36.139446 
1.407000 	 36.107719 
1.408000 	 36.202900 
1.409000 	 36.234626 
1.410000 	 36.298080 
1.411000 	 36.298080 
1.412000 	 36.266353 
1.413000 	 35.980812 
1.414000 	 35.949086 
1.415000 	 36.202900 
1.416000 	 36.266353 
1.417000 	 36.266353 
1.418000 	 36.298080 
1.419000 	 36.361533 
1.420000 	 36.107719 
1.421000 	 36.202900 
1.422000 	 36.202900 
1.423000 	 36.171173 
1.424000 	 36.234626 
1.425000 	 36.393260 
1.426000 	 36.107719 
1.427000 	 36.202900 
1.428000 	 36.012539 
1.429000 	 36.202900 
1.430000 	 36.234626 
1.431000 	 35.949086 
1.432000 	 36.139446 
1.433000 	 36.171173 
1.434000 	 36.266353 
1.435000 	 36.361533 
1.436000 	 36.424987 
1.437000 	 36.202900 
1.438000 	 36.107719 
1.439000 	 36.266353 
1.440000 	 35.980812 
1.441000 	 36.075993 
1.442000 	 36.202900 
1.443000 	 36.012539 
1.444000 	 36.107719 
1.445000 	 36.202900 
1.446000 	 36.456714 
1.447000 	 36.298080 
1.448000 	 36.202900 
1.449000 	 36.075993 
1.450000 	 36.361533 
1.451000 	 36.171173 
1.452000 	 36.393260 
1.453000 	 36.171173 
1.454000 	 36.171173 
1.455000 	 36.139446 
1.456000 	 36.298080 
1.457000 	 36.044266 
1.458000 	 36.075993 
1.459000 	 36.171173 
1.460000 	 36.139446 
1.461000 	 36.075993 
1.462000 	 36.107719 
1.463000 	 36.202900 
1.464000 	 36.266353 
1.465000 	 36.329807 
1.466000 	 36.329807 
1.467000 	 36.266353 
1.468000 	 36.107719 
1.469000 	 36.329807 
1.470000 	 36.393260 
1.471000 	 36.298080 
1.472000 	 36.139446 
1.473000 	 36.234626 
1.474000 	 36.234626 
1.475000 	 36.266353 
1.476000 	 36.107719 
1.477000 	 36.298080 
1.478000 	 36.107719 
1.479000 	 36.329807 
1.480000 	 36.075993 
1.481000 	 36.171173 
1.482000 	 36.329807 
1.483000 	 36.139446 
1.484000 	 36.075993 
1.485000 	 36.234626 
1.486000 	 36.107719 
1.487000 	 36.329807 
1.488000 	 36.456714 
1.489000 	 36.139446 
1.490000 	 36.171173 
1.491000 	 36.139446 
1.492000 	 36.361533 
1.493000 	 36.139446 
1.494000 	 36.044266 
1.495000 	 36.266353 
1.496000 	 36.361533 
1.497000 	 36.361533 
1.498000 	 36.075993 
1.499000 	 36.202900 
1.500000 	 36.266353 
1.501000 	 36.202900 
1.502000 	 36.234626 
1.503000 	 36.202900 
1.504000 	 36.266353 
1.505000 	 36.202900 
1.506000 	 36.424987 
1.507000 	 36.171173 
1.508000 	 36.202900 
1.509000 	 36.107719 
1.510000 	 36.329807 
1.511000 	 36.424987 
1.512000 	 36.202900 
1.513000 	 36.171173 
1.514000 	 36.298080 
1.515000 	 36.139446 
1.516000 	 36.329807 
1.517000 	 36.329807 
1.518000 	 36.171173 
1.519000 	 36.107719 
1.520000 	 36.329807 
1.521000 	 36.139446 
1.522000 	 36.234626 
1.523000 	 36.361533 
1.524000 	 36.202900 
1.525000 	 36.234626 
1.526000 	 36.171173 
1.527000 	 36.361533 
1.528000 	 36.266353 
1.529000 	 36.171173 
1.530000 	 36.298080 
1.531000 	 36.044266 
1.532000 	 36.202900 
1.533000 	 36.361533 
1.534000 	 36.202900 
1.535000 	 36.171173 
1.536000 	 36.266353 
1.537000 	 36.202900 
1.538000 	 36.107719 
1.539000 	 36.329807 
1.540000 	 36.393260 
1.541000 	 36.266353 
1.542000 	 36.361533 
1.543000 	 36.266353 
1.544000 	 36.266353 
1.545000 	 36.234626 
1.546000 	 36.266353 
1.547000 	 36.012539 
1.548000 	 36.329807 
1.549000 	 36.139446 
1.550000 	 36.202900 
1.551000 	 36.202900 
1.552000 	 36.488440 
1.553000 	 36.012539 
1.554000 	 36.171173 
1.555000 	 36.075993 
1.556000 	 36.456714 
1.557000 	 36.171173 
1.558000 	 36.361533 
1.559000 	 36.202900 
1.560000 	 36.171173 
1.561000 	 36.551894 
1.562000 	 36.234626 
1.563000 	 36.202900 
1.564000 	 36.171173 
1.565000 	 36.139446 
1.566000 	 36.202900 
1.567000 	 36.171173 
1.568000 	 36.234626 
1.569000 	 36.202900 
1.570000 	 36.298080 
1.571000 	 36.361533 
1.572000 	 36.298080 
1.573000 	 36.234626 
1.574000 	 36.075993 
1.575000 	 36.044266 
1.576000 	 36.393260 
1.577000 	 36.361533 
1.578000 	 35.980812 
1.579000 	 36.298080 
1.580000 	 36.266353 
1.581000 	 36.266353 
1.582000 	 36.234626 
1.583000 	 36.329807 
1.584000 	 36.329807 
1.585000 	 36.298080 
1.586000 	 36.266353 
1.587000 	 36.234626 
1.588000 	 36.266353 
1.589000 	 36.234626 
1.590000 	 36.298080 
1.591000 	 36.361533 
1.592000 	 35.980812 
1.593000 	 36.202900 
1.594000 	 36.075993 
1.595000 	 36.298080 
1.596000 	 36.298080 
1.597000 	 36.107719 
1.598000 	 36.202900 
1.599000 	 36.139446 
1.600000 	 36.456714 
1.601000 	 36.075993 
1.602000 	 36.139446 
1.603000 	 36.424987 
1.604000 	 36.266353 
1.605000 	 36.329807 
1.606000 	 36.234626 
1.607000 	 36.139446 
1.608000 	 36.329807 
1.609000 	 36.234626 
1.610000 	 36.361533 
1.611000 	 36.393260 
1.612000 	 36.424987 
1.613000 	 36.298080 
1.614000 	 36.107719 
1.615000 	 36.139446 
1.616000 	 36.075993 
1.617000 	 36.298080 
1.618000 	 36.266353 
1.619000 	 36.171173 
1.620000 	 36.361533 
1.621000 	 36.171173 
1.622000 	 36.298080 
1.623000 	 36.171173 
1.624000 	 36.329807 
1.625000 	 36.329807 
1.626000 	 36.107719 
1.627000 	 36.266353 
1.628000 	 36.329807 
1.629000 	 36.234626 
1.630000 	 36.361533 
1.631000 	 36.329807 
1.632000 	 36.171173 
1.633000 	 36.139446 
1.634000 	 36.012539 
1.635000 	 36.044266 
1.636000 	 36.075993 
1.637000 	 36.298080 
1.638000 	 36.171173 
1.639000 	 36.171173 
1.640000 	 36.171173 
1.641000 	 36.266353 
1.642000 	 36.361533 
1.643000 	 36.298080 
1.644000 	 36.234626 
1.645000 	 36.361533 
1.646000 	 36.234626 
1.647000 	 36.393260 
1.648000 	 36.075993 
1.649000 	 36.361533 
1.650000 	 36.266353 
1.651000 	 36.202900 
1.652000 	 36.266353 
1.653000 	 36.266353 
1.654000 	 36.298080 
1.655000 	 36.107719 
1.656000 	 35.980812 
1.657000 	 36.298080 
1.658000 	 36.044266 
1.659000 	 36.234626 
1.660000 	 36.361533 
1.661000 	 36.361533 
1.662000 	 36.329807 
1.663000 	 36.107719 
1.664000 	 36.075993 
1.665000 	 36.107719 
1.666000 	 36.234626 
1.667000 	 36.298080 
1.668000 	 36.139446 
1.669000 	 36.202900 
1.670000 	 36.298080 
1.671000 	 36.329807 
1.672000 	 35.980812 
1.673000 	 36.583621 
1.674000 	 36.139446 
1.675000 	 36.075993 
1.676000 	 36.393260 
1.677000 	 36.298080 
1.678000 	 36.171173 
1.679000 	 36.329807 
1.680000 	 36.266353 
1.681000 	 36.298080 
1.682000 	 36.044266 
1.683000 	 36.107719 
1.684000 	 36.361533 
1.685000 	 36.361533 
1.686000 	 36.107719 
1.687000 	 36.234626 
1.688000 	 36.075993 
1.689000 	 36.361533 
1.690000 	 36.266353 
1.691000 	 36.266353 
1.692000 	 36.202900 
1.693000 	 36.075993 
1.694000 	 36.298080 
1.695000 	 36.424987 
1.696000 	 36.234626 
1.697000 	 36.234626 
1.698000 	 36.202900 
1.699000 	 36.266353 
1.700000 	 36.139446 
1.701000 	 36.202900 
1.702000 	 35.949086 
1.703000 	 36.298080 
1.704000 	 36.234626 
1.705000 	 36.044266 
1.706000 	 36.266353 
1.707000 	 36.139446 
1.708000 	 36.139446 
1.709000 	 36.107719 
1.710000 	 36.044266 
1.711000 	 36.107719 
1.712000 	 36.234626 
1.713000 	 36.393260 
1.714000 	 36.202900 
1.715000 	 36.266353 
1.716000 	 36.139446 
1.717000 	 36.456714 
1.718000 	 36.044266 
1.719000 	 36.171173 
1.720000 	 36.139446 
1.721000 	 36.361533 
1.722000 	 36.075993 
1.723000 	 36.171173 
1.724000 	 36.044266 
1.725000 	 36.202900 
1.726000 	 36.234626 
1.727000 	 36.234626 
1.728000 	 36.234626 
1.729000 	 36.329807 
1.730000 	 36.202900 
1.731000 	 36.171173 
1.732000 	 36.107719 
1.733000 	 36.266353 
1.734000 	 36.266353 
1.735000 	 36.266353 
1.736000 	 36.266353 
1.737000 	 36.107719 
1.738000 	 36.298080 
1.739000 	 36.298080 
1.740000 	 36.266353 
1.741000 	 36.424987 
1.742000 	 36.266353 
1.743000 	 36.171173 
1.744000 	 36.361533 
1.745000 	 36.075993 
1.746000 	 36.329807 
1.747000 	 36.234626 
1.748000 	 36.139446 
1.749000 	 36.139446 
1.750000 	 36.139446 
1.751000 	 36.171173 
1.752000 	 36.361533 
1.753000 	 36.139446 
1.754000 	 36.107719 
1.755000 	 36.298080 
1.756000 	 36.488440 
1.757000 	 36.139446 
1.758000 	 36.329807 
1.759000 	 36.298080 
1.760000 	 36.107719 
1.761000 	 36.171173 
1.762000 	 36.171173 
1.763000 	 36.139446 
1.764000 	 36.234626 
1.765000 	 36.298080 
1.766000 	 36.044266 
1.767000 	 36.107719 
1.768000 	 36.266353 
1.769000 	 36.266353 
1.770000 	 36.298080 
1.771000 	 36.234626 
1.772000 	 36.202900 
1.773000 	 36.202900 
1.774000 	 35.949086 
1.775000 	 36.393260 
1.776000 	 36.202900 
1.777000 	 36.012539 
1.778000 	 36.266353 
1.779000 	 36.266353 
1.780000 	 36.298080 
1.781000 	 36.329807 
1.782000 	 36.234626 
1.783000 	 36.107719 
1.784000 	 36.139446 
1.785000 	 36.361533 
1.786000 	 36.266353 
1.787000 	 36.234626 
1.788000 	 36.329807 
1.789000 	 36.202900 
1.790000 	 36.234626 
1.791000 	 36.107719 
1.792000 	 36.139446 
1.793000 	 36.234626 
1.794000 	 36.266353 
1.795000 	 36.424987 
1.796000 	 35.949086 
1.797000 	 36.456714 
1.798000 	 36.139446 
1.799000 	 36.075993 
1.800000 	 36.107719 
1.801000 	 36.298080 
1.802000 	 36.329807 
1.803000 	 36.329807 
1.804000 	 36.266353 
1.805000 	 36.456714 
1.806000 	 36.202900 
1.807000 	 36.202900 
1.808000 	 36.044266 
1.809000 	 36.234626 
1.810000 	 36.171173 
1.811000 	 36.393260 
1.812000 	 36.266353 
1.813000 	 36.361533 
1.814000 	 36.139446 
1.815000 	 36.044266 
1.816000 	 36.234626 
1.817000 	 36.107719 
1.818000 	 36.234626 
1.819000 	 35.980812 
1.820000 	 36.107719 
1.821000 	 36.329807 
1.822000 	 36.012539 
1.823000 	 36.329807 
1.824000 	 36.107719 
1.825000 	 36.329807 
1.826000 	 36.202900 
1.827000 	 36.298080 
1.828000 	 36.329807 
1.829000 	 36.361533 
1.830000 	 36.361533 
1.831000 	 36.329807 
1.832000 	 35.949086 
1.833000 	 36.044266 
1.834000 	 36.361533 
1.835000 	 36.075993 
1.836000 	 36.298080 
1.837000 	 36.171173 
1.838000 	 36.329807 
1.839000 	 36.456714 
1.840000 	 36.329807 
1.841000 	 36.361533 
1.842000 	 36.107719 
1.843000 	 36.551894 
1.844000 	 36.139446 
1.845000 	 36.012539 
1.846000 	 36.266353 
1.847000 	 36.171173 
1.848000 	 36.107719 
1.849000 	 36.393260 
1.850000 	 36.202900 
1.851000 	 36.171173 
1.852000 	 35.885632 
1.853000 	 36.044266 
1.854000 	 36.234626 
1.855000 	 36.012539 
1.856000 	 36.202900 
1.857000 	 36.012539 
1.858000 	 36.139446 
1.859000 	 36.329807 
1.860000 	 36.298080 
1.861000 	 36.361533 
1.862000 	 36.329807 
1.863000 	 36.298080 
1.864000 	 36.234626 
1.865000 	 36.171173 
1.866000 	 36.234626 
1.867000 	 36.202900 
1.868000 	 36.234626 
1.869000 	 36.044266 
1.870000 	 36.266353 
1.871000 	 36.044266 
1.872000 	 36.202900 
1.873000 	 36.234626 
1.874000 	 36.266353 
1.875000 	 36.202900 
1.876000 	 36.488440 
1.877000 	 36.329807 
1.878000 	 36.234626 
1.879000 	 36.361533 
1.880000 	 36.266353 
1.881000 	 35.917359 
1.882000 	 36.139446 
1.883000 	 36.615347 
1.884000 	 36.075993 
1.885000 	 36.266353 
1.886000 	 36.202900 
1.887000 	 36.171173 
1.888000 	 36.266353 
1.889000 	 36.171173 
1.890000 	 36.298080 
1.891000 	 36.171173 
1.892000 	 36.012539 
1.893000 	 36.298080 
1.894000 	 36.075993 
1.895000 	 36.202900 
1.896000 	 36.298080 
1.897000 	 36.393260 
1.898000 	 36.107719 
1.899000 	 36.361533 
1.900000 	 36.329807 
1.901000 	 36.171173 
1.902000 	 36.329807 
1.903000 	 36.329807 
1.904000 	 36.202900 
1.905000 	 36.234626 
1.906000 	 36.012539 
1.907000 	 36.329807 
1.908000 	 36.520167 
1.909000 	 36.298080 
1.910000 	 36.266353 
1.911000 	 36.329807 
1.912000 	 36.266353 
1.913000 	 36.075993 
1.914000 	 36.171173 
1.915000 	 36.171173 
1.916000 	 36.202900 
1.917000 	 36.361533 
1.918000 	 36.298080 
1.919000 	 36.202900 
1.920000 	 36.171173 
1.921000 	 36.234626 
1.922000 	 36.266353 
1.923000 	 36.107719 
1.924000 	 36.266353 
1.925000 	 36.044266 
1.926000 	 36.298080 
1.927000 	 36.329807 
1.928000 	 36.171173 
1.929000 	 36.424987 
1.930000 	 36.139446 
1.931000 	 36.266353 
1.932000 	 36.044266 
1.933000 	 36.488440 
1.934000 	 36.424987 
1.935000 	 36.202900 
1.936000 	 36.393260 
1.937000 	 36.424987 
1.938000 	 36.234626 
1.939000 	 36.234626 
1.940000 	 36.202900 
1.941000 	 36.139446 
1.942000 	 36.298080 
1.943000 	 36.202900 
1.944000 	 36.171173 
1.945000 	 36.266353 
1.946000 	 36.139446 
1.947000 	 36.234626 
1.948000 	 36.139446 
1.949000 	 36.329807 
1.950000 	 36.393260 
1.951000 	 36.171173 
1.952000 	 36.139446 
1.953000 	 36.393260 
1.954000 	 36.234626 
1.955000 	 36.393260 
1.956000 	 36.234626 
1.957000 	 36.298080 
1.958000 	 36.424987 
1.959000 	 36.488440 
1.960000 	 36.298080 
1.961000 	 36.456714 
1.962000 	 36.266353 
1.963000 	 36.298080 
1.964000 	 36.298080 
1.965000 	 36.171173 
1.966000 	 36.202900 
1.967000 	 35.980812 
1.968000 	 36.234626 
1.969000 	 36.044266 
1.970000 	 36.012539 
1.971000 	 36.329807 
1.972000 	 36.044266 
1.973000 	 36.361533 
1.974000 	 36.139446 
1.975000 	 36.107719 
1.976000 	 36.044266 
1.977000 	 36.139446 
1.978000 	 36.424987 
1.979000 	 36.298080 
1.980000 	 36.234626 
1.981000 	 36.012539 
1.982000 	 36.329807 
1.983000 	 36.044266 
1.984000 	 36.044266 
1.985000 	 36.234626 
1.986000 	 36.234626 
1.987000 	 36.044266 
1.988000 	 36.393260 
1.989000 	 36.139446 
1.990000 	 36.044266 
1.991000 	 36.202900 
1.992000 	 36.234626 
1.993000 	 36.107719 
1.994000 	 36.298080 
1.995000 	 36.329807 
1.996000 	 36.202900 
1.997000 	 36.139446 
1.998000 	 36.361533 
1.999000 	 36.075993 
2.000000 	 36.171173 
2.001000 	 36.171173 
2.002000 	 36.234626 
2.003000 	 36.329807 
2.004000 	 36.012539 
2.005000 	 36.266353 
2.006000 	 36.520167 
2.007000 	 36.075993 
2.008000 	 36.139446 
2.009000 	 36.139446 
2.010000 	 36.298080 
2.011000 	 36.583621 
2.012000 	 36.298080 
2.013000 	 36.298080 
2.014000 	 36.202900 
2.015000 	 36.234626 
2.016000 	 36.266353 
2.017000 	 36.234626 
2.018000 	 36.266353 
2.019000 	 36.139446 
2.020000 	 36.361533 
2.021000 	 36.075993 
2.022000 	 36.266353 
2.023000 	 36.139446 
2.024000 	 36.393260 
2.025000 	 36.488440 
2.026000 	 36.298080 
2.027000 	 36.202900 
2.028000 	 36.520167 
2.029000 	 36.488440 
2.030000 	 36.202900 
2.031000 	 36.107719 
2.032000 	 36.107719 
2.033000 	 36.424987 
2.034000 	 36.298080 
2.035000 	 36.329807 
2.036000 	 36.075993 
2.037000 	 36.266353 
2.038000 	 35.949086 
2.039000 	 36.266353 
2.040000 	 36.075993 
2.041000 	 35.980812 
2.042000 	 36.139446 
2.043000 	 36.234626 
2.044000 	 36.456714 
2.045000 	 36.234626 
2.046000 	 36.393260 
2.047000 	 36.456714 
2.048000 	 36.329807 
2.049000 	 36.139446 
2.050000 	 36.171173 
2.051000 	 36.107719 
2.052000 	 36.107719 
2.053000 	 36.393260 
2.054000 	 36.234626 
2.055000 	 36.361533 
2.056000 	 36.202900 
2.057000 	 36.044266 
2.058000 	 36.361533 
2.059000 	 36.107719 
2.060000 	 36.298080 
2.061000 	 36.424987 
2.062000 	 36.298080 
2.063000 	 36.298080 
2.064000 	 36.139446 
2.065000 	 36.266353 
2.066000 	 36.139446 
2.067000 	 36.266353 
2.068000 	 36.075993 
2.069000 	 36.298080 
2.070000 	 36.361533 
2.071000 	 36.266353 
2.072000 	 35.949086 
2.073000 	 36.202900 
2.074000 	 36.075993 
2.075000 	 35.949086 
2.076000 	 36.361533 
2.077000 	 36.615347 
2.078000 	 36.202900 
2.079000 	 36.298080 
2.080000 	 36.456714 
2.081000 	 36.139446 
2.082000 	 36.424987 
2.083000 	 36.075993 
2.084000 	 36.139446 
2.085000 	 36.424987 
2.086000 	 35.980812 
2.087000 	 36.393260 
2.088000 	 36.171173 
2.089000 	 36.456714 
2.090000 	 36.107719 
2.091000 	 36.393260 
2.092000 	 36.234626 
2.093000 	 36.139446 
2.094000 	 36.107719 
2.095000 	 36.298080 
2.096000 	 36.202900 
2.097000 	 36.298080 
2.098000 	 36.171173 
2.099000 	 36.266353 
2.100000 	 36.171173 
2.101000 	 35.980812 
2.102000 	 36.329807 
2.103000 	 36.329807 
2.104000 	 36.361533 
2.105000 	 36.298080 
2.106000 	 36.107719 
2.107000 	 36.266353 
2.108000 	 36.329807 
2.109000 	 36.329807 
2.110000 	 36.139446 
2.111000 	 36.361533 
2.112000 	 36.044266 
2.113000 	 36.107719 
2.114000 	 36.266353 
2.115000 	 36.171173 
2.116000 	 36.424987 
2.117000 	 36.202900 
2.118000 	 36.171173 
2.119000 	 35.917359 
2.120000 	 36.171173 
2.121000 	 36.266353 
2.122000 	 36.266353 
2.123000 	 36.266353 
2.124000 	 36.234626 
2.125000 	 36.202900 
2.126000 	 36.329807 
2.127000 	 36.298080 
2.128000 	 36.266353 
2.129000 	 36.298080 
2.130000 	 36.424987 
2.131000 	 36.393260 
2.132000 	 36.202900 
2.133000 	 36.075993 
2.134000 	 36.171173 
2.135000 	 36.075993 
2.136000 	 36.393260 
2.137000 	 36.456714 
2.138000 	 36.298080 
2.139000 	 36.456714 
2.140000 	 36.298080 
2.141000 	 36.202900 
2.142000 	 36.202900 
2.143000 	 36.456714 
2.144000 	 36.361533 
