# time_s,loadcell_V
1.392000,0.090401
1.393000,0.093518
1.394000,0.089968
1.395000,0.088141
1.396000,0.095357
1.397000,0.092393
1.398000,0.089005
1.399000,0.087694
1.400000,0.088696
1.401000,0.093843
1.402000,0.085292
1.403000,0.088685
1.404000,0.083364
1.405000,0.084838
1.406000,0.086491
1.407000,0.094219
1.408000,0.086492
1.409000,0.089703
1.410000,0.091324
1.411000,0.087685
1.412000,0.089571
1.413000,0.086806
1.414000,0.085556
1.415000,0.088810
1.416000,0.089876
1.417000,0.088454
1.418000,0.085994
1.419000,0.089632
1.420000,0.086701
1.421000,0.085748
1.422000,0.085831
1.423000,0.086813
1.424000,0.092135
1.425000,0.092940
1.426000,0.088129
1.427000,0.091837
1.428000,0.092029
1.429000,0.085595
1.430000,0.088831
1.431000,0.086448
1.432000,0.093890
1.433000,0.088007
1.434000,0.089120
1.435000,0.091049
1.436000,0.092491
1.437000,0.088992
1.438000,0.092247
1.439000,0.090538
1.440000,0.089420
1.441000,0.093482
1.442000,0.086797
1.443000,0.092624
1.444000,0.088827
1.445000,0.087639
1.446000,0.088088
1.447000,0.084617
1.448000,0.091398
1.449000,0.086966
1.450000,0.086715
1.451000,0.086616
1.452000,0.092111
1.453000,0.088911
1.454000,0.089997
1.455000,0.083601
1.456000,0.095245
1.457000,0.095213
1.458000,0.094107
1.459000,0.090581
1.460000,0.089395
1.461000,0.089859
1.462000,0.093423
1.463000,0.088906
1.464000,0.080969
1.465000,0.086420
1.466000,0.086595
1.467000,0.088968
1.468000,0.093385
1.469000,0.093975
1.470000,0.088187
1.471000,0.090456
1.472000,0.090340
1.473000,0.091230
1.474000,0.088126
1.475000,0.085848
1.476000,0.089330
1.477000,0.087871
1.478000,0.089649
1.479000,0.091063
1.480000,0.086517
1.481000,0.092224
1.482000,0.092536
1.483000,0.089812
1.484000,0.086606
1.485000,0.089263
1.486000,0.085952
1.487000,0.092185
1.488000,0.092582
1.489000,0.090918
1.490000,0.087605
1.491000,0.089051
1.492000,0.090697
1.493000,0.086188
1.494000,0.086303
1.495000,0.090926
1.496000,0.086761
1.497000,0.083895
1.498000,0.087664
1.499000,0.088266
1.500000,0.090395
1.501000,0.090347
1.502000,0.081718
1.503000,0.090649
1.504000,0.094207
1.505000,0.084880
1.506000,0.083344
1.507000,0.083739
1.508000,0.084713
1.509000,0.091358
1.510000,0.089468
1.511000,0.089988
1.512000,0.088521
1.513000,0.091105
1.514000,0.086670
1.515000,0.094739
1.516000,0.088507
1.517000,0.091386
1.518000,0.086213
1.519000,0.088143
1.520000,0.093313
1.521000,0.092097
1.522000,0.087702
1.523000,0.093645
1.524000,0.093443
1.525000,0.095304
1.526000,0.087486
1.527000,0.088090
1.528000,0.091744
1.529000,0.092225
1.530000,0.088310
1.531000,0.086949
1.532000,0.089083
1.533000,0.090519
1.534000,0.089165
1.535000,0.090022
1.536000,0.089045
1.537000,0.088124
1.538000,0.086568
1.539000,0.088131
1.540000,0.091906
1.541000,0.089763
1.542000,0.089595
1.543000,0.088279
1.544000,0.090914
1.545000,0.099890
1.546000,0.088637
1.547000,0.087613
1.548000,0.092979
1.549000,0.088984
1.550000,0.086582
1.551000,0.088779
1.552000,0.094574
1.553000,0.085620
1.554000,0.088874
1.555000,0.090977
1.556000,0.094817
1.557000,0.087907
1.558000,0.090274
1.559000,0.087296
1.560000,0.093528
1.561000,0.094545
1.562000,0.093508
1.563000,0.089088
1.564000,0.090776
1.565000,0.090884
1.566000,0.095137
1.567000,0.086918
1.568000,0.090845
1.569000,0.088425
1.570000,0.090089
1.571000,0.090697
1.572000,0.090776
1.573000,0.089596
1.574000,0.087048
1.575000,0.086972
1.576000,0.090184
1.577000,0.095328
1.578000,0.091399
1.579000,0.083794
1.580000,0.088460
1.581000,0.091447
1.582000,0.091117
1.583000,0.093003
1.584000,0.091713
1.585000,0.088381
1.586000,0.090289
1.587000,0.089950
1.588000,0.087484
1.589000,0.082769
1.590000,0.087102
1.591000,0.093806
1.592000,0.091681
1.593000,0.084198
1.594000,0.086017
1.595000,0.087161
1.596000,0.082955
1.597000,0.087532
1.598000,0.089374
1.599000,0.091922
1.600000,0.092833
1.601000,0.087521
1.602000,0.088635
1.603000,0.091135
1.604000,0.090576
1.605000,0.090584
1.606000,0.094374
1.607000,0.089534
1.608000,0.091767
1.609000,0.090568
1.610000,0.091449
1.611000,0.086926
1.612000,0.092949
1.613000,0.091604
1.614000,0.090262
1.615000,0.084246
1.616000,0.091290
1.617000,0.089791
1.618000,0.089240
1.619000,0.091322
1.620000,0.087380
1.621000,0.085248
1.622000,0.090770
1.623000,0.089479
1.624000,0.088144
1.625000,0.085597
1.626000,0.089928
1.627000,0.092200
1.628000,0.096288
1.629000,0.096294
1.630000,0.086266
1.631000,0.091487
1.632000,0.086780
1.633000,0.090968
1.634000,0.089598
1.635000,0.091129
1.636000,0.089872
1.637000,0.085333
1.638000,0.087911
1.639000,0.085501
1.640000,0.089269
1.641000,0.093224
1.642000,0.091137
1.643000,0.089454
1.644000,0.088541
1.645000,0.089521
1.646000,0.093825
1.647000,0.088835
1.648000,0.096597
1.649000,0.093571
1.650000,0.091989
1.651000,0.087596
1.652000,0.088025
1.653000,0.096501
1.654000,0.085701
1.655000,0.091190
1.656000,0.086922
1.657000,0.090633
1.658000,0.093948
1.659000,0.079683
1.660000,0.083355
1.661000,0.090689
1.662000,0.087428
1.663000,0.090872
1.664000,0.090563
1.665000,0.090117
1.666000,0.089546
1.667000,0.090400
1.668000,0.089908
1.669000,0.086996
1.670000,0.086378
1.671000,0.091257
1.672000,0.087323
1.673000,0.088097
1.674000,0.089886
1.675000,0.086238
1.676000,0.084478
1.677000,0.085950
1.678000,0.087137
1.679000,0.091099
1.680000,0.089389
1.681000,0.085867
1.682000,0.089367
1.683000,0.090558
1.684000,0.084901
1.685000,0.096346
1.686000,0.086066
1.687000,0.085632
1.688000,0.089213
1.689000,0.086810
1.690000,0.092631
1.691000,0.093202
1.692000,0.088067
1.693000,0.087310
1.694000,0.085881
1.695000,0.089120
1.696000,0.091480
1.697000,0.087250
1.698000,0.086143
1.699000,0.087398
1.700000,0.090723
1.701000,0.088065
1.702000,0.090626
1.703000,0.092343
1.704000,0.089397
1.705000,0.084673
1.706000,0.090112
1.707000,0.090829
1.708000,0.091880
1.709000,0.087462
1.710000,0.086838
1.711000,0.095095
1.712000,0.090300
1.713000,0.091909
1.714000,0.085802
1.715000,0.090722
1.716000,0.088738
1.717000,0.087211
1.718000,0.094213
1.719000,0.091121
1.720000,0.089285
1.721000,0.090941
1.722000,0.088368
1.723000,0.091599
1.724000,0.092930
1.725000,0.093482
1.726000,0.084010
1.727000,0.089674
1.728000,0.084679
1.729000,0.091102
1.730000,0.088740
1.731000,0.095144
1.732000,0.089228
1.733000,0.087428
1.734000,0.087875
1.735000,0.088945
1.736000,0.089738
1.737000,0.089907
1.738000,0.094322
1.739000,0.088837
1.740000,0.089560
1.741000,0.084256
1.742000,0.087159
1.743000,0.084214
1.744000,0.088756
1.745000,0.090597
1.746000,0.089608
1.747000,0.087524
1.748000,0.084731
1.749000,0.087831
1.750000,0.089289
1.751000,0.092690
1.752000,0.093357
1.753000,0.086027
1.754000,0.086739
1.755000,0.092874
1.756000,0.085553
1.757000,0.087541
1.758000,0.084196
1.759000,0.089095
1.760000,0.087997
1.761000,0.087173
1.762000,0.090659
1.763000,0.089005
1.764000,0.087862
1.765000,0.088794
1.766000,0.094135
1.767000,0.087226
1.768000,0.091319
1.769000,0.088618
1.770000,0.088267
1.771000,0.092554
1.772000,0.087859
1.773000,0.087254
1.774000,0.080859
1.775000,0.087365
1.776000,0.087810
1.777000,0.084250
1.778000,0.090163
1.779000,0.090012
1.780000,0.089854
1.781000,0.094163
1.782000,0.089970
1.783000,0.088858
1.784000,0.091507
1.785000,0.088366
1.786000,0.094826
1.787000,0.091307
1.788000,0.088321
1.789000,0.080892
1.790000,0.087109
1.791000,0.088036
1.792000,0.089615
1.793000,0.093365
1.794000,0.080953
1.795000,0.083331
1.796000,0.090161
1.797000,0.087791
1.798000,0.088936
1.799000,0.088681
1.800000,0.092002
1.801000,0.088250
1.802000,0.087227
1.803000,0.086593
1.804000,0.086520
1.805000,0.089482
1.806000,0.093789
1.807000,0.094702
1.808000,0.092999
1.809000,0.080196
1.810000,0.088923
1.811000,0.089987
1.812000,0.092324
1.813000,0.090635
1.814000,0.088267
1.815000,0.094186
1.816000,0.092182
1.817000,0.091132
1.818000,0.090466
1.819000,0.090752
1.820000,0.087083
1.821000,0.091102
1.822000,0.083358
1.823000,0.089493
1.824000,0.089945
1.825000,0.089237
1.826000,0.086148
1.827000,0.092745
1.828000,0.089573
1.829000,0.085593
1.830000,0.089054
1.831000,0.091145
1.832000,0.091149
1.833000,0.087465
1.834000,0.088159
1.835000,0.088966
1.836000,0.086837
1.837000,0.089820
1.838000,0.090428
1.839000,0.089291
1.840000,0.085015
1.841000,0.092389
1.842000,0.088110
1.843000,0.084546
1.844000,0.083466
1.845000,0.091545
1.846000,0.085758
1.847000,0.092025
1.848000,0.090858
1.849000,0.088741
1.850000,0.090987
1.851000,0.084617
1.852000,0.086598
1.853000,0.086126
1.854000,0.091054
1.855000,0.090829
1.856000,0.090376
1.857000,0.085883
1.858000,0.085608
1.859000,0.091051
1.860000,0.091584
1.861000,0.093761
1.862000,0.087810
1.863000,0.086861
1.864000,0.084369
1.865000,0.087467
1.866000,0.088435
1.867000,0.089119
1.868000,0.090158
1.869000,0.086193
1.870000,0.090728
1.871000,0.090177
1.872000,0.085998
1.873000,0.095427
1.874000,0.087054
1.875000,0.090320
1.876000,0.092557
1.877000,0.090208
1.878000,0.088527
1.879000,0.085556
1.880000,0.084458
1.881000,0.086458
1.882000,0.087448
1.883000,0.088788
1.884000,0.090091
1.885000,0.089788
1.886000,0.090799
1.887000,0.087900
1.888000,0.087057
1.889000,0.092037
1.890000,0.089577
1.891000,0.090242
1.892000,0.084963
1.893000,0.092091
1.894000,0.093613
1.895000,0.085549
1.896000,0.091940
1.897000,0.087747
1.898000,0.094408
1.899000,0.087309
1.900000,0.086467
1.901000,0.088082
1.902000,0.091979
1.903000,0.090173
1.904000,0.089701
1.905000,0.090726
1.906000,0.093036
1.907000,0.084485
1.908000,0.087417
1.909000,0.092710
1.910000,0.089541
1.911000,0.096194
1.912000,0.084785
1.913000,0.091716
1.914000,0.093682
1.915000,0.090630
1.916000,0.088021
1.917000,0.084211
1.918000,0.089960
1.919000,0.092179
1.920000,0.085859
1.921000,0.086107
1.922000,0.090134
1.923000,0.089917
1.924000,0.088071
1.925000,0.089206
1.926000,0.090060
1.927000,0.090062
1.928000,0.090636
1.929000,0.093322
1.930000,0.086443
1.931000,0.087676
1.932000,0.090201
1.933000,0.089706
1.934000,0.086058
1.935000,0.090311
1.936000,0.091840
1.937000,0.089939
1.938000,0.093905
1.939000,0.093870
1.940000,0.089573
1.941000,0.088520
1.942000,0.093307
1.943000,0.090061
1.944000,0.091992
1.945000,0.095024
1.946000,0.087456
1.947000,0.088790
1.948000,0.086238
1.949000,0.088014
1.950000,0.088447
1.951000,0.090801
1.952000,0.095580
1.953000,0.086894
1.954000,0.087033
1.955000,0.085993
1.956000,0.086582
1.957000,0.088081
1.958000,0.092210
1.959000,0.093266
1.960000,0.091123
1.961000,0.086607
1.962000,0.086883
1.963000,0.087672
1.964000,0.085862
1.965000,0.091596
1.966000,0.089706
1.967000,0.092187
1.968000,0.087908
1.969000,0.091259
1.970000,0.091556
1.971000,0.086409
1.972000,0.088388
1.973000,0.093070
1.974000,0.088813
1.975000,0.086305
1.976000,0.086540
1.977000,0.091134
1.978000,0.089776
1.979000,0.086121
1.980000,0.093656
1.981000,0.089511
1.982000,0.087960
1.983000,0.082561
1.984000,0.089890
1.985000,0.091976
1.986000,0.091800
1.987000,0.090621
1.988000,0.091102
1.989000,0.092169
1.990000,0.088803
1.991000,0.090608
1.992000,0.092393
1.993000,0.081688
1.994000,0.087068
1.995000,0.085913
1.996000,0.091418
1.997000,0.088250
1.998000,0.096326
1.999000,0.090759
2.000000,0.090979
2.001000,0.090120
2.002000,0.092125
2.003000,0.091991
2.004000,0.089523
2.005000,0.088741
2.006000,0.085529
2.007000,0.085533
2.008000,0.082692
2.009000,0.089472
2.010000,0.089221
2.011000,0.086999
2.012000,0.089372
2.013000,0.090295
2.014000,0.087569
2.015000,0.087384
2.016000,0.087056
2.017000,0.081614
2.018000,0.093885
2.019000,0.086716
2.020000,0.090163
2.021000,0.089777
2.022000,0.089394
2.023000,0.084825
2.024000,0.090436
2.025000,0.092385
2.026000,0.088226
2.027000,0.089096
2.028000,0.086999
2.029000,0.085649
2.030000,0.087427
2.031000,0.087759
2.032000,0.090375
2.033000,0.084085
2.034000,0.089600
2.035000,0.090798
2.036000,0.089029
2.037000,0.089783
2.038000,0.087016
2.039000,0.086178
2.040000,0.092642
2.041000,0.082922
2.042000,0.091851
2.043000,0.090239
2.044000,0.090221
2.045000,0.091597
2.046000,0.091518
2.047000,0.095333
2.048000,0.091512
2.049000,0.093712
2.050000,0.090625
2.051000,0.092299
2.052000,0.091894
2.053000,0.091394
2.054000,0.085677
2.055000,0.090884
2.056000,0.091225
2.057000,0.091629
2.058000,0.089875
2.059000,0.092410
2.060000,0.091916
2.061000,0.092842
2.062000,0.088006
2.063000,0.092755
2.064000,0.093138
2.065000,0.093524
2.066000,0.090175
2.067000,0.088597
2.068000,0.095570
2.069000,0.094170
2.070000,0.089341
2.071000,0.091650
2.072000,0.086577
2.073000,0.089489
2.074000,0.093541
2.075000,0.086984
2.076000,0.088260
2.077000,0.090353
2.078000,0.088779
2.079000,0.091999
2.080000,0.089749
2.081000,0.084987
2.082000,0.092632
2.083000,0.091354
2.084000,0.090961
2.085000,0.081703
2.086000,0.094293
2.087000,0.087783
2.088000,0.094072
2.089000,0.091896
2.090000,0.094553
2.091000,0.091551
2.092000,0.093065
2.093000,0.089012
2.094000,0.092408
2.095000,0.094217
2.096000,0.088087
2.097000,0.084887
2.098000,0.087828
2.099000,0.094105
2.100000,0.089629
2.101000,0.092191
2.102000,0.090214
2.103000,0.092242
2.104000,0.090490
2.105000,0.088993
2.106000,0.090806
2.107000,0.087503
2.108000,0.083728
2.109000,0.089660
2.110000,0.089551
2.111000,0.094029
2.112000,0.088252
2.113000,0.087084
2.114000,0.087334
2.115000,0.090984
2.116000,0.086725
2.117000,0.090107
2.118000,0.089229
2.119000,0.097530
2.120000,0.088887
2.121000,0.091179
2.122000,0.090987
2.123000,0.086936
2.124000,0.086874
2.125000,0.091201
2.126000,0.090328
2.127000,0.088125
2.128000,0.089316
2.129000,0.086784
2.130000,0.086539
2.131000,0.085698
2.132000,0.091359
2.133000,0.087198
2.134000,0.088248
2.135000,0.098883
2.136000,0.085281
2.137000,0.096063
2.138000,0.084943
2.139000,0.090289
2.140000,0.090037
2.141000,0.091697
2.142000,0.087684
2.143000,0.088268
2.144000,0.089223
2.145000,0.088567
2.146000,0.087445
2.147000,0.091477
2.148000,0.090897
2.149000,0.089681
2.150000,0.087957
2.151000,0.088793
2.152000,0.090717
2.153000,0.085843
2.154000,0.093046
2.155000,0.093185
2.156000,0.089358
2.157000,0.088439
2.158000,0.088275
2.159000,0.087349
2.160000,0.090628
2.161000,0.091474
2.162000,0.086620
2.163000,0.087821
2.164000,0.093346
2.165000,0.086539
2.166000,0.092370
2.167000,0.093633
2.168000,0.083840
2.169000,0.087681
2.170000,0.093317
2.171000,0.093131
2.172000,0.092707
2.173000,0.091295
2.174000,0.086911
2.175000,0.091945
2.176000,0.091093
2.177000,0.089570
2.178000,0.084507
2.179000,0.094302
2.180000,0.087050
2.181000,0.087490
2.182000,0.088975
2.183000,0.090131
2.184000,0.087486
2.185000,0.089539
2.186000,0.093541
2.187000,0.092771
2.188000,0.083141
2.189000,0.087699
2.190000,0.083427
2.191000,0.089211
2.192000,0.092233
2.193000,0.091297
2.194000,0.087033
2.195000,0.094241
2.196000,0.084906
2.197000,0.090439
2.198000,0.087516
2.199000,0.093268
2.200000,0.089501
2.201000,0.093736
2.202000,0.092484
2.203000,0.084237
2.204000,0.090724
2.205000,0.090965
2.206000,0.091389
2.207000,0.086366
2.208000,0.088860
2.209000,0.091590
2.210000,0.092163
2.211000,0.087090
2.212000,0.091996
2.213000,0.089018
2.214000,0.087359
2.215000,0.090365
2.216000,0.088332
2.217000,0.093178
2.218000,0.086122
2.219000,0.089720
2.220000,0.090126
2.221000,0.087833
2.222000,0.091748
2.223000,0.091591
2.224000,0.090164
2.225000,0.091234
2.226000,0.083918
2.227000,0.093314
2.228000,0.097933
2.229000,0.090630
2.230000,0.087242
2.231000,0.087485
2.232000,0.094931
2.233000,0.084975
2.234000,0.086956
2.235000,0.088741
2.236000,0.090828
2.237000,0.089540
2.238000,0.095125
2.239000,0.084783
2.240000,0.089300
2.241000,0.086758
2.242000,0.085410
2.243000,0.085041
2.244000,0.095004
2.245000,0.093786
2.246000,0.088712
2.247000,0.094600
2.248000,0.088706
2.249000,0.095741
2.250000,0.086415
2.251000,0.088983
2.252000,0.089767
2.253000,0.093215
2.254000,0.092374
2.255000,0.089417
2.256000,0.091221
2.257000,0.087449
2.258000,0.085968
2.259000,0.089034
2.260000,0.093787
2.261000,0.085543
2.262000,0.089650
2.263000,0.096525
2.264000,0.093799
2.265000,0.091312
2.266000,0.087658
2.267000,0.090787
2.268000,0.089630
2.269000,0.091072
2.270000,0.085154
2.271000,0.095176
2.272000,0.088531
2.273000,0.088276
2.274000,0.088941
2.275000,0.090925
2.276000,0.090482
2.277000,0.091527
2.278000,0.092111
2.279000,0.092107
2.280000,0.092475
2.281000,0.089500
2.282000,0.087731
2.283000,0.086412
2.284000,0.089893
2.285000,0.087889
2.286000,0.087874
2.287000,0.087447
2.288000,0.088022
2.289000,0.090043
2.290000,0.093923
2.291000,0.081934
2.292000,0.091444
2.293000,0.084799
2.294000,0.092068
2.295000,0.087583
2.296000,0.091073
2.297000,0.086496
2.298000,0.087195
2.299000,0.088917
2.300000,0.088063
2.301000,0.088825
2.302000,0.090509
2.303000,0.089391
2.304000,0.085068
2.305000,0.089559
2.306000,0.088054
2.307000,0.091789
2.308000,0.093535
2.309000,0.085471
2.310000,0.091020
2.311000,0.092239
2.312000,0.087750
2.313000,0.086930
2.314000,0.093919
2.315000,0.094124
2.316000,0.090129
2.317000,0.089275
2.318000,0.090263
2.319000,0.087438
2.320000,0.085193
2.321000,0.097906
2.322000,0.093326
2.323000,0.093158
2.324000,0.082433
2.325000,0.092821
2.326000,0.087934
2.327000,0.086775
2.328000,0.083303
2.329000,0.089381
2.330000,0.087795
2.331000,0.091491
2.332000,0.084518
2.333000,0.089187
2.334000,0.093258
2.335000,0.087836
2.336000,0.091112
2.337000,0.094910
2.338000,0.091141
2.339000,0.088524
2.340000,0.091726
2.341000,0.088155
2.342000,0.092319
2.343000,0.091418
2.344000,0.089711
2.345000,0.090086
2.346000,0.092387
2.347000,0.086433
2.348000,0.093311
2.349000,0.091534
2.350000,0.090071
2.351000,0.091229
2.352000,0.092745
2.353000,0.092123
2.354000,0.089356
2.355000,0.088714
2.356000,0.091400
2.357000,0.082844
2.358000,0.092028
2.359000,0.092301
2.360000,0.092962
2.361000,0.091835
2.362000,0.084769
2.363000,0.091363
2.364000,0.092889
2.365000,0.089445
2.366000,0.088017
2.367000,0.089377
2.368000,0.089602
2.369000,0.093585
2.370000,0.092595
2.371000,0.087515
2.372000,0.088869
2.373000,0.090665
2.374000,0.087531
2.375000,0.084097
2.376000,0.084777
2.377000,0.096401
2.378000,0.090257
2.379000,0.086869
2.380000,0.092544
2.381000,0.091090
2.382000,0.087799
2.383000,0.090697
2.384000,0.088751
2.385000,0.090886
2.386000,0.087523
2.387000,0.095482
2.388000,0.087293
2.389000,0.087047
2.390000,0.089597
2.391000,0.082539
2.392000,0.083861
2.393000,0.086536
2.394000,0.092023
2.395000,0.090306
2.396000,0.090936
2.397000,0.093321
2.398000,0.090009
2.399000,0.091842
2.400000,0.088704
2.401000,0.087195
2.402000,0.092545
2.403000,0.085607
2.404000,0.087858
2.405000,0.087612
2.406000,0.088139
2.407000,0.089482
2.408000,0.090775
2.409000,0.094956
2.410000,0.093133
2.411000,0.082275
2.412000,0.095132
2.413000,0.086056
2.414000,0.089013
2.415000,0.093229
2.416000,0.092709
2.417000,0.087404
2.418000,0.090365
2.419000,0.089041
2.420000,0.088051
2.421000,0.090262
2.422000,0.086858
2.423000,0.089572
2.424000,0.090810
2.425000,0.093598
2.426000,0.086241
2.427000,0.093847
2.428000,0.085585
2.429000,0.089697
2.430000,0.084830
2.431000,0.088547
2.432000,0.090976
2.433000,0.089974
2.434000,0.092200
2.435000,0.091347
2.436000,0.087533
2.437000,0.089958
2.438000,0.087942
2.439000,0.087413
2.440000,0.088688
2.441000,0.088298
2.442000,0.095321
2.443000,0.084838
2.444000,0.090197
2.445000,0.094740
2.446000,0.088803
2.447000,0.094730
2.448000,0.089211
2.449000,0.089530
2.450000,0.088256
2.451000,0.093673
2.452000,0.090489
2.453000,0.089820
2.454000,0.088261
2.455000,0.087686
2.456000,0.087407
2.457000,0.087576
2.458000,0.087963
2.459000,0.090579
2.460000,0.093629
2.461000,0.088397
2.462000,0.091512
2.463000,0.085950
2.464000,0.091545
2.465000,0.088084
2.466000,0.090508
2.467000,0.093156
2.468000,0.089845
2.469000,0.087663
2.470000,0.091661
2.471000,0.090304
2.472000,0.086895
2.473000,0.089693
2.474000,0.090550
2.475000,0.092724
2.476000,0.088392
2.477000,0.091324
2.478000,0.092153
2.479000,0.093742
2.480000,0.094074
2.481000,0.089409
2.482000,0.091801
2.483000,0.085376
2.484000,0.087774
2.485000,0.090502
2.486000,0.087479
2.487000,0.091200
2.488000,0.089457
2.489000,0.091402
2.490000,0.086708
2.491000,0.090683
2.492000,0.087254
2.493000,0.089358
2.494000,0.089483
2.495000,0.090804
2.496000,0.091719
2.497000,0.094134
2.498000,0.090958
2.499000,0.093611
2.500000,0.090344
2.501000,0.092971
2.502000,0.084552
2.503000,0.091474
2.504000,0.088660
2.505000,0.088734
2.506000,0.092622
2.507000,0.087205
2.508000,0.093960
2.509000,0.092168
2.510000,0.096179
2.511000,0.089029
2.512000,0.086424
2.513000,0.085604
2.514000,0.090356
2.515000,0.092030
2.516000,0.085919
2.517000,0.088520
2.518000,0.090649
2.519000,0.090746
2.520000,0.088504
2.521000,0.093733
2.522000,0.087127
2.523000,0.089865
2.524000,0.087221
2.525000,0.096076
2.526000,0.090248
2.527000,0.089615
2.528000,0.094577
2.529000,0.087461
2.530000,0.086943
2.531000,0.091722
2.532000,0.091735
2.533000,0.085882
2.534000,0.091733
2.535000,0.088467
2.536000,0.086121
2.537000,0.086131
2.538000,0.087972
2.539000,0.087330
2.540000,0.087985
2.541000,0.090097
2.542000,0.092115
2.543000,0.085131
2.544000,0.089461
2.545000,0.087166
2.546000,0.090867
2.547000,0.088710
2.548000,0.088146
2.549000,0.088597
2.550000,0.089809
2.551000,0.092780
2.552000,0.083769
2.553000,0.083945
2.554000,0.088010
2.555000,0.089834
2.556000,0.087252
2.557000,0.089217
2.558000,0.088026
2.559000,0.088142
2.560000,0.086270
2.561000,0.085448
2.562000,0.093435
2.563000,0.091804
2.564000,0.091291
2.565000,0.089889
2.566000,0.091332
2.567000,0.091938
2.568000,0.092164
2.569000,0.088974
2.570000,0.088986
2.571000,0.087497
2.572000,0.089364
2.573000,0.094812
2.574000,0.089172
2.575000,0.087891
2.576000,0.091678
2.577000,0.092841
2.578000,0.091481
2.579000,0.091064
2.580000,0.092786
2.581000,0.085397
2.582000,0.082172
2.583000,0.087986
2.584000,0.090720
2.585000,0.093436
2.586000,0.088860
2.587000,0.090488
2.588000,0.090517
2.589000,0.094505
2.590000,0.089445
2.591000,0.091365
2.592000,0.086118
2.593000,0.087016
2.594000,0.089088
2.595000,0.090867
2.596000,0.087892
2.597000,0.091386
2.598000,0.094371
2.599000,0.095125
2.600000,0.088914
2.601000,0.093150
2.602000,0.087954
2.603000,0.091108
2.604000,0.086737
2.605000,0.088473
2.606000,0.092459
2.607000,0.089577
2.608000,0.093536
2.609000,0.089533
2.610000,0.088769
2.611000,0.092133
2.612000,0.088516
2.613000,0.086130
2.614000,0.090155
2.615000,0.088190
2.616000,0.085661
2.617000,0.085743
2.618000,0.084240
2.619000,0.090224
2.620000,0.087847
2.621000,0.088163
2.622000,0.081425
2.623000,0.086533
2.624000,0.087612
2.625000,0.089328
2.626000,0.090959
2.627000,0.084870
2.628000,0.086814
2.629000,0.089326
2.630000,0.085561
2.631000,0.091597
2.632000,0.088448
2.633000,0.087526
2.634000,0.085776
2.635000,0.090576
2.636000,0.088868
2.637000,0.093829
2.638000,0.093753
2.639000,0.084749
2.640000,0.088524
2.641000,0.094327
2.642000,0.095057
2.643000,0.094793
2.644000,0.091447
2.645000,0.093208
2.646000,0.085834
2.647000,0.087408
2.648000,0.093961
2.649000,0.086068
2.650000,0.087367
2.651000,0.085130
2.652000,0.091611
2.653000,0.087314
2.654000,0.093944
2.655000,0.087547
2.656000,0.090818
2.657000,0.094699
2.658000,0.091544
2.659000,0.089671
2.660000,0.087174
2.661000,0.087298
2.662000,0.086932
2.663000,0.090222
2.664000,0.088812
2.665000,0.089908
2.666000,0.081098
2.667000,0.084840
2.668000,0.093087
2.669000,0.088282
2.670000,0.089198
2.671000,0.090602
2.672000,0.088705
2.673000,0.087266
2.674000,0.088436
2.675000,0.087825
2.676000,0.095162
2.677000,0.090168
2.678000,0.093330
2.679000,0.092429
2.680000,0.089291
2.681000,0.086564
2.682000,0.088010
2.683000,0.091268
2.684000,0.087456
2.685000,0.089909
2.686000,0.082215
2.687000,0.094459
2.688000,0.088373
2.689000,0.084316
2.690000,0.091013
2.691000,0.091813
2.692000,0.091053
2.693000,0.086295
2.694000,0.085395
2.695000,0.087405
2.696000,0.086957
2.697000,0.094165
2.698000,0.091342
2.699000,0.088593
2.700000,0.088101
2.701000,0.082957
2.702000,0.089036
2.703000,0.082959
2.704000,0.088687
2.705000,0.091361
2.706000,0.088875
2.707000,0.089375
2.708000,0.083288
2.709000,0.088492
2.710000,0.089056
2.711000,0.087371
2.712000,0.086502
2.713000,0.092917
2.714000,0.091122
2.715000,0.088479
2.716000,0.085225
2.717000,0.083356
2.718000,0.085841
2.719000,0.085949
2.720000,0.093586
2.721000,0.091459
2.722000,0.091925
2.723000,0.086926
2.724000,0.090880
2.725000,0.095910
2.726000,0.095033
2.727000,0.088054
2.728000,0.086466
2.729000,0.084750
2.730000,0.091085
2.731000,0.087195
2.732000,0.086872
2.733000,0.089931
2.734000,0.087684
2.735000,0.093316
2.736000,0.091038
2.737000,0.091245
2.738000,0.090059
2.739000,0.090535
2.740000,0.082433
2.741000,0.085229
2.742000,0.089075
2.743000,0.087770
2.744000,0.085180
2.745000,0.090343
2.746000,0.087883
2.747000,0.085857
2.748000,0.088351
2.749000,0.087759
2.750000,0.086460
2.751000,0.090299
2.752000,0.091638
2.753000,0.090904
2.754000,0.082713
2.755000,0.086343
2.756000,0.091167
2.757000,0.090528
2.758000,0.087156
2.759000,0.091290
2.760000,0.088241
2.761000,0.095717
2.762000,0.094011
2.763000,0.092347
2.764000,0.090370
2.765000,0.092420
2.766000,0.088836
2.767000,0.083281
2.768000,0.089222
2.769000,0.089341
2.770000,0.086555
2.771000,0.087643
2.772000,0.090216
2.773000,0.084294
2.774000,0.087198
2.775000,0.089309
2.776000,0.086797
2.777000,0.087482
2.778000,0.093034
2.779000,0.086892
2.780000,0.090597
2.781000,0.090542
2.782000,0.088499
2.783000,0.086689
2.784000,0.094032
2.785000,0.087578
2.786000,0.085708
2.787000,0.090447
2.788000,0.090131
2.789000,0.091546
