Times (s) 	 Angular Position (degrees) 
19.295000 	 0.657279 
19.300000 	 0.585029 
19.305000 	 0.609112 
19.310000 	 0.609112 
19.315000 	 0.609112 
19.320000 	 0.609112 
19.325000 	 0.633196 
19.330000 	 0.609112 
19.335000 	 0.657279 
19.340000 	 0.609112 
19.345000 	 0.585029 
19.350000 	 0.609112 
19.355000 	 0.657279 
19.360000 	 0.609112 
19.365000 	 0.633196 
19.370000 	 0.536863 
19.375000 	 0.609112 
19.380000 	 0.657279 
19.385000 	 0.536863 
19.390000 	 0.585029 
19.395000 	 0.609112 
19.400000 	 0.585029 
19.405000 	 0.585029 
19.410000 	 0.609112 
19.415000 	 0.633196 
19.420000 	 0.585029 
19.425000 	 0.681362 
19.430000 	 0.633196 
19.435000 	 0.633196 
19.440000 	 0.681362 
19.445000 	 0.633196 
19.450000 	 0.585029 
19.455000 	 0.633196 
19.460000 	 0.585029 
19.465000 	 0.633196 
19.470000 	 0.633196 
19.475000 	 0.633196 
19.480000 	 0.609112 
19.485000 	 0.609112 
19.490000 	 0.585029 
19.495000 	 0.633196 
19.500000 	 0.585029 
19.505000 	 0.585029 
19.510000 	 0.560946 
19.515000 	 0.536863 
19.520000 	 0.609112 
19.525000 	 0.536863 
19.530000 	 0.633196 
19.535000 	 0.585029 
19.540000 	 0.560946 
19.545000 	 0.609112 
19.550000 	 0.585029 
19.555000 	 0.657279 
19.560000 	 0.609112 
19.565000 	 0.657279 
19.570000 	 0.609112 
19.575000 	 0.657279 
19.580000 	 0.681362 
19.585000 	 0.585029 
19.590000 	 0.633196 
19.595000 	 0.585029 
19.600000 	 0.657279 
19.605000 	 0.609112 
19.610000 	 0.560946 
19.615000 	 0.585029 
19.620000 	 0.585029 
19.625000 	 0.585029 
19.630000 	 0.657279 
19.635000 	 0.633196 
19.640000 	 0.657279 
19.645000 	 0.609112 
19.650000 	 0.657279 
19.655000 	 0.585029 
19.660000 	 0.585029 
19.665000 	 0.585029 
19.670000 	 0.657279 
19.675000 	 0.609112 
19.680000 	 0.585029 
19.685000 	 0.633196 
19.690000 	 0.633196 
19.695000 	 0.633196 
19.700000 	 0.657279 
19.705000 	 0.633196 
19.710000 	 0.609112 
19.715000 	 0.585029 
19.720000 	 0.657279 
19.725000 	 0.729528 
19.730000 	 0.681362 
19.735000 	 0.609112 
19.740000 	 0.681362 
19.745000 	 0.633196 
19.750000 	 0.657279 
19.755000 	 0.633196 
19.760000 	 0.609112 
19.765000 	 0.633196 
19.770000 	 0.609112 
19.775000 	 0.585029 
19.780000 	 0.633196 
19.785000 	 0.585029 
19.790000 	 0.560946 
19.795000 	 0.609112 
19.800000 	 0.609112 
19.805000 	 0.560946 
19.810000 	 0.609112 
19.815000 	 0.585029 
19.820000 	 0.633196 
19.825000 	 0.657279 
19.830000 	 0.657279 
19.835000 	 0.657279 
19.840000 	 0.633196 
19.845000 	 0.609112 
19.850000 	 0.609112 
19.855000 	 0.609112 
19.860000 	 0.633196 
19.865000 	 0.585029 
19.870000 	 0.681362 
19.875000 	 0.609112 
19.880000 	 0.657279 
19.885000 	 0.609112 
19.890000 	 0.633196 
19.895000 	 0.681362 
19.900000 	 0.585029 
19.905000 	 0.633196 
19.910000 	 0.585029 
19.915000 	 0.560946 
19.920000 	 0.560946 
19.925000 	 0.560946 
19.930000 	 0.609112 
19.935000 	 0.585029 
19.940000 	 0.585029 
19.945000 	 0.585029 
19.950000 	 0.585029 
19.955000 	 0.657279 
19.960000 	 0.609112 
19.965000 	 0.609112 
19.970000 	 0.633196 
19.975000 	 0.609112 
19.980000 	 0.609112 
19.985000 	 0.681362 
19.990000 	 0.609112 
19.995000 	 0.585029 
