time (s) 	 Flowrate (scfm) 
0.569000 	 22.381014 
0.570000 	 22.255017 
0.571000 	 22.255017 
0.572000 	 22.255017 
0.573000 	 22.255017 
0.574000 	 22.255017 
0.575000 	 22.255017 
0.576000 	 22.507012 
0.577000 	 22.255017 
0.578000 	 22.381014 
0.579000 	 22.255017 
0.580000 	 22.381014 
0.581000 	 21.877023 
0.582000 	 22.129019 
0.583000 	 22.255017 
0.584000 	 22.129019 
0.585000 	 22.003021 
0.586000 	 22.255017 
0.587000 	 22.255017 
0.588000 	 22.381014 
0.589000 	 22.381014 
0.590000 	 22.255017 
0.591000 	 22.255017 
0.592000 	 22.129019 
0.593000 	 22.255017 
0.594000 	 22.129019 
0.595000 	 22.381014 
0.596000 	 22.381014 
0.597000 	 22.255017 
0.598000 	 22.129019 
0.599000 	 22.255017 
0.600000 	 22.129019 
0.601000 	 22.129019 
0.602000 	 22.129019 
0.603000 	 22.129019 
0.604000 	 22.255017 
0.605000 	 22.381014 
0.606000 	 22.255017 
0.607000 	 22.381014 
0.608000 	 22.255017 
0.609000 	 22.255017 
0.610000 	 22.255017 
0.611000 	 22.003021 
0.612000 	 22.255017 
0.613000 	 22.129019 
0.614000 	 22.255017 
0.615000 	 22.003021 
0.616000 	 22.129019 
0.617000 	 22.003021 
0.618000 	 22.129019 
0.619000 	 22.129019 
0.620000 	 22.507012 
0.621000 	 22.255017 
0.622000 	 22.255017 
0.623000 	 22.255017 
0.624000 	 22.129019 
0.625000 	 22.129019 
0.626000 	 22.885005 
0.627000 	 22.255017 
0.628000 	 22.255017 
0.629000 	 22.129019 
0.630000 	 22.633010 
0.631000 	 22.255017 
0.632000 	 22.255017 
0.633000 	 22.759008 
0.634000 	 22.255017 
0.635000 	 22.633010 
0.636000 	 22.507012 
0.637000 	 22.633010 
0.638000 	 22.507012 
0.639000 	 22.759008 
0.640000 	 22.633010 
0.641000 	 22.255017 
0.642000 	 22.633010 
0.643000 	 22.507012 
0.644000 	 23.011003 
0.645000 	 22.129019 
0.646000 	 22.633010 
0.647000 	 22.255017 
0.648000 	 22.255017 
0.649000 	 22.003021 
0.650000 	 22.633010 
0.651000 	 21.877023 
0.652000 	 22.003021 
0.653000 	 22.129019 
0.654000 	 22.003021 
0.655000 	 22.255017 
0.656000 	 22.381014 
0.657000 	 22.003021 
0.658000 	 22.129019 
0.659000 	 21.877023 
0.660000 	 22.507012 
0.661000 	 22.255017 
0.662000 	 21.877023 
0.663000 	 22.255017 
0.664000 	 22.003021 
0.665000 	 22.129019 
0.666000 	 22.129019 
0.667000 	 22.381014 
0.668000 	 21.877023 
0.669000 	 22.255017 
0.670000 	 22.129019 
0.671000 	 22.255017 
0.672000 	 22.381014 
0.673000 	 22.255017 
0.674000 	 22.129019 
0.675000 	 22.255017 
0.676000 	 22.507012 
0.677000 	 22.255017 
0.678000 	 22.255017 
0.679000 	 22.255017 
0.680000 	 22.255017 
0.681000 	 22.255017 
0.682000 	 22.255017 
0.683000 	 22.255017 
0.684000 	 22.255017 
0.685000 	 22.129019 
0.686000 	 22.255017 
0.687000 	 22.129019 
0.688000 	 22.507012 
0.689000 	 22.255017 
0.690000 	 22.255017 
0.691000 	 22.129019 
0.692000 	 22.003021 
0.693000 	 22.381014 
0.694000 	 22.507012 
0.695000 	 22.381014 
0.696000 	 22.003021 
0.697000 	 22.003021 
0.698000 	 22.129019 
0.699000 	 22.381014 
0.700000 	 22.255017 
0.701000 	 21.877023 
0.702000 	 22.129019 
0.703000 	 22.129019 
0.704000 	 22.381014 
0.705000 	 22.255017 
0.706000 	 22.381014 
0.707000 	 21.877023 
0.708000 	 22.255017 
0.709000 	 22.255017 
0.710000 	 22.381014 
0.711000 	 22.255017 
0.712000 	 22.129019 
0.713000 	 22.129019 
0.714000 	 22.255017 
0.715000 	 22.003021 
0.716000 	 22.255017 
0.717000 	 22.003021 
0.718000 	 22.129019 
0.719000 	 22.003021 
0.720000 	 22.129019 
0.721000 	 22.129019 
0.722000 	 22.381014 
0.723000 	 22.003021 
0.724000 	 22.129019 
0.725000 	 22.255017 
0.726000 	 22.381014 
0.727000 	 22.129019 
0.728000 	 22.129019 
0.729000 	 22.255017 
0.730000 	 22.255017 
0.731000 	 22.129019 
0.732000 	 22.129019 
0.733000 	 22.129019 
0.734000 	 22.129019 
0.735000 	 22.129019 
0.736000 	 22.129019 
0.737000 	 22.255017 
0.738000 	 22.381014 
0.739000 	 22.507012 
0.740000 	 22.255017 
0.741000 	 22.129019 
0.742000 	 22.003021 
0.743000 	 22.381014 
0.744000 	 22.255017 
0.745000 	 21.877023 
0.746000 	 22.255017 
0.747000 	 22.129019 
0.748000 	 22.255017 
0.749000 	 22.381014 
0.750000 	 22.381014 
0.751000 	 22.003021 
0.752000 	 22.003021 
0.753000 	 22.255017 
0.754000 	 22.255017 
0.755000 	 22.381014 
0.756000 	 22.381014 
0.757000 	 22.003021 
0.758000 	 22.129019 
0.759000 	 22.129019 
0.760000 	 22.381014 
0.761000 	 22.381014 
0.762000 	 22.003021 
0.763000 	 22.129019 
0.764000 	 22.255017 
0.765000 	 22.003021 
0.766000 	 22.255017 
0.767000 	 22.129019 
0.768000 	 22.003021 
0.769000 	 22.255017 
0.770000 	 22.381014 
0.771000 	 22.381014 
0.772000 	 22.129019 
0.773000 	 22.507012 
0.774000 	 22.003021 
0.775000 	 22.003021 
0.776000 	 22.255017 
0.777000 	 22.381014 
0.778000 	 22.381014 
0.779000 	 22.129019 
0.780000 	 22.255017 
0.781000 	 22.003021 
0.782000 	 22.129019 
0.783000 	 22.129019 
0.784000 	 22.381014 
0.785000 	 21.877023 
0.786000 	 22.255017 
0.787000 	 22.255017 
0.788000 	 22.255017 
0.789000 	 22.381014 
0.790000 	 22.255017 
0.791000 	 22.129019 
