Times (s),Voltage (Volts)
4.900000,3.086153 
4.933333,3.089082 
4.966666,3.090710 
5.000000,3.093964 
5.033333,3.089408 
5.066666,3.094615 
5.099999,3.090384 
5.133333,3.088106 
5.166666,3.094290 
5.199999,3.091360 
5.233333,3.099172 
5.266666,3.088431 
5.299999,3.096243 
5.333333,3.092662 
5.366666,3.095917 
5.399999,3.091035 
5.433333,3.091686 
5.466666,3.095266 
5.499999,3.095266 
5.533333,3.081271 
5.566666,3.085176 
5.599999,3.088431 
5.633333,3.091360 
5.666666,3.092662 
5.699999,3.093313 
5.733333,3.092662 
5.766666,3.085502 
5.799999,3.092988 
5.833333,3.089408 
5.866666,3.092988 
5.899999,3.088757 
5.933333,3.100474 
5.966666,3.093964 
5.999999,3.089082 
6.033333,3.097544 
6.066666,3.093313 
6.099999,3.087780 
6.133333,3.094941 
6.166666,3.092011 
6.199999,3.095917 
6.233333,3.087129 
6.266666,3.099823 
6.299999,3.087780 
6.333333,3.089408 
6.366666,3.097219 
6.399999,3.088106 
6.433333,3.100799 
6.466666,3.092988 
6.499999,3.098846 
6.533333,3.092011 
6.566666,3.091035 
6.599999,3.087780 
6.633333,3.097544 
6.666666,3.087455 
6.699999,3.091360 
6.733333,3.098195 
6.766666,3.092662 
6.799999,3.095917 
6.833333,3.088431 
6.866666,3.100148 
6.899999,3.096243 
6.933333,3.091686 
6.966666,3.088757 
6.999999,3.092988 
7.033333,3.094290 
7.066666,3.093313 
7.099999,3.092011 
7.133333,3.097870 
7.166666,3.094941 
7.199999,3.091360 
7.233333,3.092011 
7.266666,3.093313 
7.299999,3.095917 
7.333333,3.088106 
7.366666,3.090059 
7.399999,3.091035 
7.433333,3.094941 
7.466666,3.099823 
7.499999,3.090059 
7.533333,3.084526 
7.566666,3.085502 
7.599999,3.095917 
7.633333,3.097219 
7.666666,3.093639 
7.699999,3.097544 
7.733333,3.094941 
7.766666,3.092662 
7.799999,3.086478 
7.833333,3.089733 
7.866666,3.092988 
7.899999,3.092337 
7.933333,3.086478 
7.966666,3.088431 
7.999999,3.089733 
8.033333,3.093964 
8.066666,3.076063 
8.099999,3.099172 
8.133333,3.103728 
8.166666,3.086153 
8.199999,3.090710 
8.233333,3.097544 
8.266666,3.097544 
8.299999,3.091686 
8.333333,3.093964 
8.366666,3.094290 
8.399999,3.091360 
8.433332,3.095266 
8.466666,3.085827 
8.499999,3.096568 
8.533332,3.094290 
8.566666,3.092011 
8.599999,3.088431 
8.633332,3.087780 
8.666666,3.092662 
8.699999,3.098521 
8.733332,3.083549 
8.766666,3.093313 
8.799999,3.099172 
8.833332,3.091035 
8.866666,3.087129 
8.899999,3.092337 
8.933332,3.096894 
8.966666,3.089408 
8.999999,3.090710 
9.033332,3.094290 
9.066666,3.088106 
9.099999,3.083549 
9.133332,3.095917 
9.166666,3.086804 
9.199999,3.082247 
9.233332,3.097870 
9.266666,3.099823 
9.299999,3.092662 
9.333332,3.094615 
9.366666,3.085827 
9.399999,3.094290 
9.433332,3.093313 
9.466666,3.088757 
9.499999,3.082247 
9.533332,3.090384 
9.566666,3.100148 
9.599999,3.092337 
9.633332,3.092988 
9.666666,3.092662 
9.699999,3.083549 
9.733332,3.093313 
9.766666,3.087129 
9.799999,3.098521 
9.833332,3.094615 
9.866666,3.088431 
9.899999,3.088757 
9.933332,3.085502 
9.966666,3.097870 
9.999999,3.086478 
10.033332,3.090384 
10.066666,3.079969 
10.099999,3.087780 
10.133332,3.092011 
10.166666,3.093964 
10.199999,3.090384 
10.233332,3.091360 
10.266666,3.091686 
10.299999,3.091360 
10.333332,3.087455 
10.366666,3.092011 
10.399999,3.092662 
10.433332,3.083549 
10.466666,3.097870 
10.499999,3.090059 
10.533332,3.097544 
10.566666,3.093964 
10.599999,3.094290 
10.633332,3.094941 
10.666666,3.074110 
10.699999,3.088757 
10.733332,3.091035 
10.766666,3.091360 
10.799999,3.096894 
10.833332,3.089733 
10.866666,3.089082 
10.899999,3.083224 
10.933332,3.095266 
10.966666,3.096894 
10.999999,3.093964 
11.033332,3.090384 
11.066666,3.091360 
11.099999,3.079969 
11.133332,3.092988 
11.166666,3.089082 
11.199999,3.078016 
11.233332,3.092662 
11.266666,3.101776 
11.299999,3.090384 
11.333332,3.093639 
11.366666,3.094615 
11.399999,3.087455 
11.433332,3.085502 
11.466666,3.088106 
11.499999,3.085502 
11.533332,3.093639 
11.566666,3.097219 
11.599999,3.097870 
11.633332,3.093639 
11.666666,3.092011 
11.699999,3.094941 
11.733332,3.096894 
11.766665,3.089408 
11.799999,3.096894 
11.833332,3.092337 
11.866665,3.085176 
11.899999,3.087455 
11.933332,3.096243 
11.966665,3.078016 
11.999999,3.099172 
12.033332,3.091360 
12.066665,3.083875 
12.099999,3.090059 
12.133332,3.090384 
12.166665,3.087455 
12.199999,3.094290 
12.233332,3.090059 
12.266665,3.091360 
12.299999,3.093964 
12.333332,3.093639 
12.366665,3.095592 
12.399999,3.096568 
12.433332,3.087455 
12.466665,3.087780 
12.499999,3.102752 
12.533332,3.094941 
12.566665,3.084526 
12.599999,3.087129 
12.633332,3.095266 
12.666665,3.094290 
12.699999,3.093313 
12.733332,3.097544 
12.766665,3.088106 
12.799999,3.090059 
12.833332,3.092011 
12.866665,3.083224 
12.899999,3.086153 
12.933332,3.092988 
12.966665,3.080620 
12.999999,3.100148 
13.033332,3.090384 
13.066665,3.088431 
13.099999,3.097544 
13.133332,3.095917 
13.166665,3.089408 
13.199999,3.102101 
13.233332,3.094290 
13.266665,3.085176 
13.299999,3.087455 
13.333332,3.087780 
13.366665,3.095592 
13.399999,3.094941 
13.433332,3.094941 
13.466665,3.093313 
13.499999,3.092337 
13.533332,3.093639 
13.566665,3.091686 
13.599999,3.094615 
13.633332,3.095592 
13.666665,3.094941 
13.699999,3.090059 
13.733332,3.094290 
13.766665,3.096894 
13.799999,3.087455 
13.833332,3.095266 
13.866665,3.094941 
13.899999,3.092662 
13.933332,3.087780 
13.966665,3.086153 
13.999999,3.088106 
14.033332,3.087455 
14.066665,3.087780 
14.099999,3.081922 
14.133332,3.086478 
14.166665,3.092988 
14.199999,3.087455 
14.233332,3.093313 
14.266665,3.091360 
14.299999,3.088431 
14.333332,3.092988 
14.366665,3.102101 
14.399999,3.087455 
14.433332,3.094941 
14.466665,3.098846 
14.499999,3.098846 
14.533332,3.083875 
14.566665,3.086153 
14.599999,3.101450 
14.633332,3.079969 
14.666665,3.092011 
14.699999,3.094615 
14.733332,3.091035 
14.766665,3.094941 
14.799999,3.092662 
14.833332,3.094941 
14.866665,3.087455 
14.899999,3.089733 
14.933332,3.092337 
14.966665,3.092988 
14.999999,3.086804 
15.033332,3.091686 
15.066665,3.091686 
15.099998,3.080945 
15.133332,3.089408 
15.166665,3.094615 
15.199998,3.086804 
15.233332,3.093964 
15.266665,3.084851 
15.299998,3.094941 
15.333332,3.087455 
15.366665,3.092662 
15.399998,3.087129 
15.433332,3.089082 
15.466665,3.091035 
15.499998,3.089733 
15.533332,3.094941 
15.566665,3.093313 
15.599998,3.090710 
15.633332,3.099497 
15.666665,3.092988 
15.699998,3.091686 
15.733332,3.091035 
15.766665,3.088106 
15.799998,3.093313 
15.833332,3.088106 
15.866665,3.085827 
15.899998,3.090059 
15.933332,3.094290 
15.966665,3.086804 
15.999998,3.087455 
16.033332,3.084526 
16.066665,3.084851 
16.099998,3.087780 
16.133332,3.100474 
16.166665,3.086478 
16.199998,3.095917 
16.233332,3.090384 
16.266665,3.088106 
16.299998,3.093313 
16.333332,3.095266 
16.366665,3.089082 
16.399998,3.090710 
16.433332,3.084526 
16.466665,3.099497 
16.499998,3.087129 
16.533332,3.093639 
16.566665,3.098195 
16.599998,3.079318 
16.633332,3.095917 
16.666665,3.098521 
16.699998,3.085502 
16.733332,3.092662 
16.766665,3.094941 
16.799998,3.093964 
16.833332,3.086804 
16.866665,3.093964 
16.899998,3.095266 
16.933332,3.092011 
16.966665,3.092988 
16.999998,3.089082 
17.033332,3.096243 
17.066665,3.096568 
17.099998,3.094290 
17.133332,3.092337 
17.166665,3.084526 
17.199998,3.098195 
17.233332,3.095917 
17.266665,3.095917 
17.299998,3.089408 
17.333332,3.086153 
17.366665,3.090384 
17.399998,3.092988 
17.433332,3.091035 
17.466665,3.087455 
17.499998,3.093313 
17.533332,3.088757 
17.566665,3.094615 
17.599998,3.094615 
17.633332,3.089733 
17.666665,3.093964 
17.699998,3.092011 
17.733332,3.091035 
17.766665,3.089082 
17.799998,3.089733 
17.833332,3.098846 
17.866665,3.094941 
17.899998,3.092988 
17.933332,3.088431 
17.966665,3.092337 
17.999998,3.086478 
18.033332,3.083224 
18.066665,3.096894 
18.099998,3.094941 
18.133332,3.085176 
18.166665,3.089733 
18.199998,3.090384 
18.233332,3.099172 
18.266665,3.092662 
18.299998,3.096243 
18.333331,3.083875 
18.366665,3.086478 
18.399998,3.081596 
18.433331,3.093313 
18.466665,3.090710 
18.499998,3.100799 
18.533331,3.084851 
18.566665,3.091035 
18.599998,3.092988 
18.633331,3.096568 
18.666665,3.092662 
18.699998,3.090710 
18.733331,3.092011 
18.766665,3.096568 
18.799998,3.093313 
18.833331,3.083224 
18.866665,3.088106 
18.899998,3.087780 
18.933331,3.092988 
18.966665,3.093313 
18.999998,3.088431 
19.033331,3.094290 
19.066665,3.092662 
19.099998,3.086153 
19.133331,3.089733 
19.166665,3.095592 
19.199998,3.094941 
19.233331,3.094941 
19.266665,3.092662 
19.299998,3.098521 
19.333331,3.089733 
19.366665,3.090384 
19.399998,3.091035 
19.433331,3.085827 
19.466665,3.098195 
19.499998,3.092988 
19.533331,3.091360 
19.566665,3.092988 
19.599998,3.093639 
19.633331,3.093964 
19.666665,3.091686 
19.699998,3.087455 
19.733331,3.096243 
19.766665,3.094615 
19.799998,3.091360 
19.833331,3.087129 
19.866665,3.092988 
19.899998,3.087455 
19.933331,3.087455 
19.966665,3.077691 
