Times (s),Voltage (Volts)
9.033332,2.913326 
9.066666,2.923090 
9.099999,2.922765 
9.133332,2.920812 
9.166666,2.920161 
9.199999,2.921138 
9.233332,2.921138 
9.266666,2.919510 
9.299999,2.916581 
9.333332,2.917232 
9.366666,2.919185 
9.399999,2.921138 
9.433332,2.919185 
9.466666,2.917557 
9.499999,2.926020 
9.533332,2.919510 
9.566666,2.920487 
9.599999,2.919185 
9.633332,2.919185 
9.666666,2.919185 
9.699999,2.919185 
9.733332,2.922765 
9.766666,2.919185 
9.799999,2.924392 
9.833332,2.919836 
9.866666,2.917232 
9.899999,2.916256 
9.933332,2.920487 
9.966666,2.918859 
9.999999,2.920161 
10.033332,2.920812 
10.066666,2.919510 
10.099999,2.917557 
10.133332,2.918534 
10.166666,2.919510 
10.199999,2.924392 
10.233332,2.921138 
10.266666,2.921789 
10.299999,2.921463 
10.333332,2.920487 
10.366666,2.924718 
10.399999,2.920812 
10.433332,2.918534 
10.466666,2.921789 
10.499999,2.917557 
10.533332,2.919510 
10.566666,2.922114 
10.599999,2.915930 
10.633332,2.918208 
10.666666,2.922114 
10.699999,2.922114 
10.733332,2.916256 
10.766666,2.918208 
10.799999,2.916256 
10.833332,2.923741 
10.866666,2.923741 
10.899999,2.922114 
10.933332,2.918534 
10.966666,2.916906 
10.999999,2.917883 
11.033332,2.923741 
11.066666,2.918534 
11.099999,2.920487 
11.133332,2.920487 
11.166666,2.919185 
11.199999,2.919836 
11.233332,2.924718 
11.266666,2.921463 
11.299999,2.921789 
11.333332,2.922440 
11.366666,2.918859 
11.399999,2.918534 
11.433332,2.919836 
11.466666,2.918534 
11.499999,2.922440 
11.533332,2.917883 
11.566666,2.923741 
11.599999,2.920812 
11.633332,2.915930 
11.666666,2.924718 
11.699999,2.921138 
11.733332,2.917883 
11.766665,2.922440 
11.799999,2.920487 
11.833332,2.917232 
11.866665,2.923090 
11.899999,2.919510 
11.933332,2.916256 
11.966665,2.918534 
11.999999,2.922114 
12.033332,2.919510 
12.066665,2.918208 
12.099999,2.920487 
12.133332,2.918859 
12.166665,2.920487 
12.199999,2.924067 
12.233332,2.919510 
12.266665,2.917232 
12.299999,2.919185 
12.333332,2.919510 
12.366665,2.919836 
12.399999,2.910397 
12.433332,2.918534 
12.466665,2.919185 
12.499999,2.919510 
12.533332,2.919185 
12.566665,2.923090 
12.599999,2.921463 
12.633332,2.917232 
12.666665,2.922114 
12.699999,2.920161 
12.733332,2.921789 
12.766665,2.913001 
12.799999,2.922114 
12.833332,2.921463 
12.866665,2.923416 
12.899999,2.923090 
12.933332,2.926345 
12.966665,2.919510 
12.999999,2.920487 
13.033332,2.922440 
13.066665,2.913977 
13.099999,2.919510 
13.133332,2.926345 
13.166665,2.914303 
13.199999,2.925043 
13.233332,2.920487 
13.266665,2.915605 
13.299999,2.920812 
13.333332,2.921789 
13.366665,2.918859 
13.399999,2.924718 
13.433332,2.922440 
13.466665,2.919836 
13.499999,2.923090 
13.533332,2.918208 
13.566665,2.921463 
13.599999,2.919510 
13.633332,2.920487 
13.666665,2.921789 
13.699999,2.919510 
13.733332,2.919185 
13.766665,2.922765 
13.799999,2.924067 
13.833332,2.918534 
13.866665,2.923416 
13.899999,2.916256 
13.933332,2.924067 
13.966665,2.923090 
13.999999,2.919510 
14.033332,2.925043 
14.066665,2.922765 
14.099999,2.921463 
14.133332,2.920161 
14.166665,2.922114 
14.199999,2.923741 
14.233332,2.926020 
14.266665,2.918859 
14.299999,2.923416 
14.333332,2.924392 
14.366665,2.923741 
14.399999,2.920812 
14.433332,2.919185 
14.466665,2.924067 
14.499999,2.921463 
14.533332,2.919836 
14.566665,2.923090 
14.599999,2.921789 
14.633332,2.921789 
14.666665,2.922765 
14.699999,2.924067 
14.733332,2.918534 
14.766665,2.919836 
14.799999,2.916581 
14.833332,2.921138 
14.866665,2.923741 
14.899999,2.913001 
14.933332,2.924392 
14.966665,2.919510 
14.999999,2.921789 
15.033332,2.919185 
15.066665,2.921138 
15.099998,2.916581 
15.133332,2.920161 
15.166665,2.919836 
15.199998,2.920487 
15.233332,2.918534 
15.266665,2.919510 
15.299998,2.922114 
15.333332,2.918859 
15.366665,2.923416 
15.399998,2.920487 
15.433332,2.919185 
15.466665,2.921789 
15.499998,2.921463 
15.533332,2.919836 
15.566665,2.925369 
15.599998,2.925369 
15.633332,2.919836 
15.666665,2.923090 
15.699998,2.921138 
15.733332,2.924067 
15.766665,2.924067 
15.799998,2.917883 
15.833332,2.918208 
15.866665,2.918859 
15.899998,2.924392 
15.933332,2.916256 
15.966665,2.919836 
15.999998,2.919185 
16.033332,2.918859 
16.066665,2.917557 
16.099998,2.920812 
16.133332,2.920487 
16.166665,2.920487 
16.199998,2.919185 
16.233332,2.919185 
16.266665,2.921138 
16.299998,2.922440 
16.333332,2.923090 
16.366665,2.922765 
16.399998,2.920487 
16.433332,2.916256 
16.466665,2.924392 
16.499998,2.918208 
16.533332,2.917557 
16.566665,2.921789 
16.599998,2.923741 
16.633332,2.918859 
16.666665,2.924067 
16.699998,2.928624 
16.733332,2.921138 
16.766665,2.919836 
16.799998,2.921789 
16.833332,2.924067 
16.866665,2.919510 
16.899998,2.918534 
16.933332,2.919185 
16.966665,2.925369 
16.999998,2.919510 
17.033332,2.923741 
17.066665,2.923090 
17.099998,2.913977 
17.133332,2.922440 
17.166665,2.922440 
17.199998,2.920812 
17.233332,2.923741 
17.266665,2.921463 
17.299998,2.924718 
17.333332,2.914954 
17.366665,2.926020 
17.399998,2.920487 
17.433332,2.920487 
17.466665,2.917883 
17.499998,2.926345 
17.533332,2.922114 
17.566665,2.922765 
17.599998,2.918534 
17.633332,2.924718 
17.666665,2.919836 
17.699998,2.921138 
17.733332,2.917883 
17.766665,2.920812 
17.799998,2.923416 
17.833332,2.919836 
17.866665,2.923090 
17.899998,2.922114 
17.933332,2.918208 
17.966665,2.919510 
17.999998,2.918534 
18.033332,2.919185 
18.066665,2.919836 
18.099998,2.922114 
18.133332,2.925043 
18.166665,2.922114 
18.199998,2.916256 
18.233332,2.918859 
18.266665,2.921463 
18.299998,2.920161 
18.333331,2.920487 
18.366665,2.921463 
18.399998,2.919510 
18.433331,2.921789 
18.466665,2.921138 
18.499998,2.921138 
18.533331,2.919185 
18.566665,2.918534 
18.599998,2.918859 
18.633331,2.920487 
18.666665,2.919185 
18.699998,2.922114 
18.733331,2.922440 
18.766665,2.918859 
18.799998,2.921463 
18.833331,2.919510 
18.866665,2.922114 
18.899998,2.920812 
18.933331,2.920487 
18.966665,2.920487 
18.999998,2.919836 
19.033331,2.919185 
19.066665,2.922765 
19.099998,2.920487 
19.133331,2.924067 
19.166665,2.925043 
19.199998,2.920487 
19.233331,2.922765 
19.266665,2.926671 
19.299998,2.913326 
19.333331,2.923090 
19.366665,2.919185 
19.399998,2.916906 
19.433331,2.919185 
19.466665,2.912024 
19.499998,2.924392 
19.533331,2.922114 
19.566665,2.916581 
19.599998,2.921138 
19.633331,2.914303 
19.666665,2.920487 
19.699998,2.922765 
19.733331,2.921138 
19.766665,2.918208 
19.799998,2.919510 
19.833331,2.919510 
19.866665,2.921138 
19.899998,2.920487 
19.933331,2.922765 
19.966665,2.918859 
