Time(s) 	 Volt (v) 
9.79000 	 23.21256 
9.79500 	 22.67595 
9.80000 	 22.40764 
9.80500 	 21.96046 
9.81000 	 21.15554 
9.81500 	 20.52948 
9.82000 	 19.81400 
9.82500 	 19.45625 
9.83000 	 18.91964 
9.83500 	 18.20415 
9.84000 	 17.39922 
9.84500 	 16.68374 
9.85000 	 16.05769 
9.85500 	 15.43163 
9.86000 	 14.62671 
9.86500 	 13.82179 
9.87000 	 13.19573 
9.87500 	 12.30137 
9.88000 	 11.49645 
9.88500 	 10.87040 
9.89000 	 9.97604 
9.89500 	 9.08168 
9.90000 	 8.45563 
9.90500 	 7.74014 
9.91000 	 6.75634 
9.91500 	 5.95142 
9.92000 	 4.96762 
9.92500 	 4.34157 
9.93000 	 3.35778 
9.93500 	 2.46342 
9.94000 	 1.56906 
9.94500 	 0.94301 
9.95000 	 0.04865 
9.95500 	 -1.02459 
9.96000 	 -1.56120 
9.96500 	 -2.45556 
9.97000 	 -3.34992 
9.97500 	 -4.06541 
9.98000 	 -5.04920 
9.98500 	 -5.76469 
9.99000 	 -6.56962 
9.99500 	 -7.37454 
10.00000 	 -8.09003 
10.00500 	 -8.80552 
10.01000 	 -9.69987 
10.01500 	 -10.32593 
10.02000 	 -10.77311 
10.02500 	 -11.57803 
10.03000 	 -12.29352 
10.03500 	 -12.91957 
10.04000 	 -13.90337 
10.04500 	 -14.61885 
10.05000 	 -15.06603 
10.05500 	 -15.33434 
10.06000 	 -15.96039 
10.06500 	 -16.67588 
10.07000 	 -17.12306 
10.07500 	 -17.57024 
10.08000 	 -18.19629 
10.08500 	 -18.82234 
10.09000 	 -19.35896 
10.09500 	 -19.53783 
10.10000 	 -19.89558 
10.10500 	 -20.07445 
10.11000 	 -20.34276 
10.11500 	 -20.87937 
10.12000 	 -21.23712 
10.12500 	 -21.41599 
10.13000 	 -21.59486 
10.13500 	 -21.77373 
10.14000 	 -21.95260 
10.14500 	 -22.04204 
10.15000 	 -22.13147 
10.15500 	 -22.22091 
10.16000 	 -22.31035 
10.16500 	 -22.39978 
10.17000 	 -22.39978 
10.17500 	 -22.39978 
10.18000 	 -22.31035 
10.18500 	 -22.22091 
10.19000 	 -22.04204 
10.19500 	 -22.04204 
10.20000 	 -21.95260 
10.20500 	 -21.86317 
10.21000 	 -21.68430 
10.21500 	 -21.41599 
10.22000 	 -21.23712 
10.22500 	 -20.96881 
10.23000 	 -20.52163 
10.23500 	 -20.25332 
10.24000 	 -19.98501 
10.24500 	 -19.62727 
10.25000 	 -19.44840 
10.25500 	 -19.18009 
10.26000 	 -18.55404 
10.26500 	 -18.01742 
10.27000 	 -17.48080 
10.27500 	 -17.03362 
10.28000 	 -16.58644 
10.28500 	 -15.96039 
10.29000 	 -15.24491 
10.29500 	 -15.06603 
10.30000 	 -14.61885 
10.30500 	 -13.90337 
10.31000 	 -13.00901 
10.31500 	 -12.38295 
10.32000 	 -11.75690 
10.32500 	 -11.30972 
10.33000 	 -10.50480 
10.33500 	 -10.05762 
10.34000 	 -9.25269 
10.34500 	 -8.53721 
10.35000 	 -7.91116 
10.35500 	 -7.19567 
10.36000 	 -6.39074 
10.36500 	 -5.67526 
10.37000 	 -5.04920 
10.37500 	 -4.15484 
10.38000 	 -3.43936 
10.38500 	 -2.72387 
10.39000 	 -1.82951 
10.39500 	 -1.29289 
10.40000 	 -0.66684 
10.40500 	 0.40639 
10.41000 	 1.03244 
10.41500 	 1.74793 
10.42000 	 2.55285 
10.42500 	 3.26834 
10.43000 	 4.16270 
10.43500 	 4.87819 
10.44000 	 5.50424 
10.44500 	 6.21973 
10.45000 	 7.02465 
10.45500 	 7.74014 
10.46000 	 8.36619 
10.46500 	 8.99224 
10.47000 	 9.70773 
10.47500 	 10.60209 
10.48000 	 10.95983 
10.48500 	 11.67532 
10.49000 	 12.30137 
10.49500 	 12.92743 
10.50000 	 13.64291 
10.50500 	 14.00066 
10.51000 	 14.80558 
10.51500 	 15.43163 
10.52000 	 15.78938 
10.52500 	 16.32599 
10.53000 	 16.77317 
10.53500 	 17.30979 
10.54000 	 17.66753 
10.54500 	 18.29358 
10.55000 	 18.74076 
10.55500 	 19.18794 
10.56000 	 19.45625 
10.56500 	 19.72456 
10.57000 	 19.90343 
10.57500 	 20.26118 
10.58000 	 20.61892 
10.58500 	 20.88723 
10.59000 	 21.06610 
10.59500 	 21.42384 
10.60000 	 21.69215 
10.60500 	 21.87102 
10.61000 	 22.04990 
10.61500 	 22.13933 
10.62000 	 22.22877 
10.62500 	 22.22877 
10.63000 	 22.22877 
10.63500 	 22.31820 
10.64000 	 22.22877 
10.64500 	 22.22877 
10.65000 	 22.22877 
10.65500 	 22.13933 
10.66000 	 21.96046 
10.66500 	 21.78159 
10.67000 	 21.51328 
10.67500 	 21.24497 
10.68000 	 20.97666 
10.68500 	 20.79779 
10.69000 	 20.44005 
10.69500 	 20.08230 
10.70000 	 19.81400 
10.70500 	 19.63512 
10.71000 	 19.36682 
10.71500 	 19.18794 
10.72000 	 18.74076 
10.72500 	 18.29358 
10.73000 	 17.75697 
10.73500 	 17.39922 
10.74000 	 16.95204 
10.74500 	 16.41543 
10.75000 	 15.96825 
10.75500 	 15.52107 
10.76000 	 15.07389 
10.76500 	 14.35840 
10.77000 	 13.82179 
10.77500 	 13.37461 
10.78000 	 12.74855 
10.78500 	 12.21194 
10.79000 	 11.49645 
10.79500 	 10.95983 
10.80000 	 10.60209 
10.80500 	 9.70773 
10.81000 	 9.08168 
10.81500 	 8.54506 
10.82000 	 7.91901 
10.82500 	 7.38240 
10.83000 	 6.57747 
10.83500 	 5.95142 
10.84000 	 5.23593 
10.84500 	 4.69932 
10.85000 	 4.07326 
10.85500 	 3.26834 
10.86000 	 2.55285 
10.86500 	 1.83737 
10.87000 	 1.30075 
10.87500 	 0.67470 
10.88000 	 -0.13023 
10.88500 	 -1.02459 
10.89000 	 -1.47177 
10.89500 	 -1.91895 
10.90000 	 -2.81331 
10.90500 	 -3.43936 
10.91000 	 -3.97597 
10.91500 	 -4.87033 
10.92000 	 -5.40695 
10.92500 	 -5.94356 
10.93000 	 -6.56962 
10.93500 	 -7.19567 
10.94000 	 -7.73228 
10.94500 	 -8.26890 
10.95000 	 -8.80552 
10.95500 	 -9.52100 
10.96000 	 -10.14705 
10.96500 	 -10.41536 
10.97000 	 -10.68367 
10.97500 	 -11.39916 
10.98000 	 -11.75690 
10.98500 	 -12.29352 
10.99000 	 -12.56183 
10.99500 	 -13.09844 
11.00000 	 -13.72449 
11.00500 	 -14.17167 
11.01000 	 -14.70829 
11.01500 	 -15.06603 
11.02000 	 -15.15547 
11.02500 	 -15.24491 
11.03000 	 -15.51321 
11.03500 	 -15.78152 
11.04000 	 -16.13926 
11.04500 	 -16.40757 
11.05000 	 -16.67588 
11.05500 	 -16.85475 
11.06000 	 -16.94419 
11.06500 	 -17.12306 
11.07000 	 -17.21250 
11.07500 	 -17.30193 
11.08000 	 -17.39137 
11.08500 	 -17.39137 
11.09000 	 -17.48080 
11.09500 	 -17.48080 
11.10000 	 -17.48080 
11.10500 	 -17.39137 
11.11000 	 -17.39137 
11.11500 	 -17.30193 
11.12000 	 -17.30193 
11.12500 	 -17.12306 
11.13000 	 -17.03362 
11.13500 	 -16.85475 
11.14000 	 -16.67588 
11.14500 	 -16.58644 
11.15000 	 -16.22870 
11.15500 	 -15.96039 
11.16000 	 -15.69208 
11.16500 	 -15.42378 
11.17000 	 -15.24491 
11.17500 	 -15.15547 
11.18000 	 -14.97660 
11.18500 	 -14.61885 
11.19000 	 -14.17167 
11.19500 	 -13.72449 
11.20000 	 -13.18788 
11.20500 	 -12.74070 
11.21000 	 -12.38295 
11.21500 	 -11.84634 
11.22000 	 -11.48859 
11.22500 	 -11.04141 
11.23000 	 -10.50480 
11.23500 	 -10.23649 
11.24000 	 -9.87875 
11.24500 	 -9.25269 
11.25000 	 -8.71608 
11.25500 	 -8.26890 
11.26000 	 -7.73228 
11.26500 	 -7.19567 
11.27000 	 -6.65905 
11.27500 	 -6.03300 
11.28000 	 -5.49638 
11.28500 	 -5.04920 
11.29000 	 -4.33372 
11.29500 	 -3.70766 
11.30000 	 -3.26048 
11.30500 	 -2.63443 
11.31000 	 -1.91895 
11.31500 	 -1.38233 
11.32000 	 -1.02459 
11.32500 	 -0.39853 
11.33000 	 0.40639 
11.33500 	 0.94301 
11.34000 	 1.47962 
11.34500 	 2.01624 
11.35000 	 2.64229 
11.35500 	 3.26834 
11.36000 	 4.07326 
11.36500 	 4.52044 
11.37000 	 4.96762 
11.37500 	 5.59368 
11.38000 	 6.13029 
11.38500 	 6.66691 
11.39000 	 7.29296 
11.39500 	 7.74014 
11.40000 	 8.36619 
11.40500 	 8.72394 
11.41000 	 9.17112 
11.41500 	 9.61830 
11.42000 	 10.33378 
11.42500 	 10.78096 
11.43000 	 11.04927 
11.43500 	 11.49645 
11.44000 	 12.03307 
11.44500 	 12.39081 
11.45000 	 12.83799 
11.45500 	 13.28517 
11.46000 	 13.64291 
11.46500 	 13.82179 
11.47000 	 14.09009 
11.47500 	 14.53727 
11.48000 	 15.07389 
11.48500 	 15.34220 
11.49000 	 15.52107 
11.49500 	 15.69994 
11.50000 	 15.96825 
11.50500 	 16.14712 
11.51000 	 16.32599 
11.51500 	 16.50486 
11.52000 	 16.68374 
11.52500 	 16.77317 
11.53000 	 17.04148 
11.53500 	 17.13092 
11.54000 	 17.22035 
11.54500 	 17.22035 
11.55000 	 17.22035 
11.55500 	 17.30979 
11.56000 	 17.30979 
11.56500 	 17.22035 
11.57000 	 17.22035 
11.57500 	 17.13092 
11.58000 	 17.13092 
11.58500 	 17.04148 
11.59000 	 16.77317 
11.59500 	 16.59430 
11.60000 	 16.50486 
11.60500 	 16.41543 
11.61000 	 16.23656 
11.61500 	 16.05769 
11.62000 	 15.78938 
11.62500 	 15.69994 
11.63000 	 15.43163 
11.63500 	 15.25276 
11.64000 	 14.89502 
11.64500 	 14.44784 
11.65000 	 14.09009 
11.65500 	 13.82179 
11.66000 	 13.55348 
11.66500 	 13.28517 
11.67000 	 12.83799 
11.67500 	 12.56968 
11.68000 	 12.12250 
11.68500 	 11.67532 
11.69000 	 11.22814 
11.69500 	 10.87040 
11.70000 	 10.69153 
11.70500 	 10.06547 
11.71000 	 9.52886 
11.71500 	 8.99224 
11.72000 	 8.63450 
11.72500 	 8.27676 
11.73000 	 7.82958 
11.73500 	 7.47183 
11.74000 	 6.84578 
11.74500 	 6.30916 
11.75000 	 5.77255 
11.75500 	 5.32537 
11.76000 	 4.78875 
11.76500 	 4.34157 
11.77000 	 3.80496 
11.77500 	 3.26834 
11.78000 	 2.64229 
11.78500 	 2.10567 
11.79000 	 1.65849 
11.79500 	 1.30075 
11.80000 	 0.85357 
11.80500 	 0.22752 
11.81000 	 -0.48797 
11.81500 	 -1.11402 
11.82000 	 -1.29289 
11.82500 	 -1.74007 
11.83000 	 -2.18725 
11.83500 	 -2.90274 
11.84000 	 -3.34992 
11.84500 	 -3.70766 
11.85000 	 -4.24428 
11.85500 	 -4.87033 
11.86000 	 -5.22808 
11.86500 	 -5.58582 
11.87000 	 -6.03300 
11.87500 	 -6.48018 
11.88000 	 -7.01680 
11.88500 	 -7.37454 
11.89000 	 -7.73228 
11.89500 	 -8.09003 
11.90000 	 -8.44777 
11.90500 	 -8.80552 
11.91000 	 -9.07382 
11.91500 	 -9.61044 
11.92000 	 -9.96818 
11.92500 	 -10.14705 
11.93000 	 -10.41536 
11.93500 	 -10.50480 
11.94000 	 -10.68367 
11.94500 	 -11.13085 
11.95000 	 -11.30972 
11.95500 	 -11.48859 
11.96000 	 -11.66747 
11.96500 	 -11.84634 
11.97000 	 -11.93577 
11.97500 	 -12.11465 
11.98000 	 -12.29352 
11.98500 	 -12.38295 
11.99000 	 -12.47239 
11.99500 	 -12.56183 
12.00000 	 -12.65126 
12.00500 	 -12.65126 
12.01000 	 -12.74070 
12.01500 	 -12.74070 
12.02000 	 -12.74070 
12.02500 	 -12.74070 
12.03000 	 -12.65126 
12.03500 	 -12.56183 
12.04000 	 -12.56183 
12.04500 	 -12.47239 
12.05000 	 -12.38295 
12.05500 	 -12.38295 
12.06000 	 -12.29352 
12.06500 	 -12.02521 
12.07000 	 -11.84634 
12.07500 	 -11.75690 
12.08000 	 -11.57803 
12.08500 	 -11.48859 
12.09000 	 -11.30972 
12.09500 	 -11.04141 
12.10000 	 -10.59423 
12.10500 	 -10.50480 
12.11000 	 -10.41536 
12.11500 	 -10.14705 
12.12000 	 -9.96818 
12.12500 	 -9.69987 
12.13000 	 -9.25269 
12.13500 	 -8.89495 
12.14000 	 -8.62664 
12.14500 	 -8.35834 
12.15000 	 -8.00059 
12.15500 	 -7.73228 
12.16000 	 -7.37454 
12.16500 	 -7.01680 
12.17000 	 -6.56962 
12.17500 	 -6.12244 
12.18000 	 -5.76469 
12.18500 	 -5.40695 
12.19000 	 -5.04920 
12.19500 	 -4.69146 
12.20000 	 -4.06541 
12.20500 	 -3.61823 
12.21000 	 -3.34992 
12.21500 	 -2.99218 
12.22000 	 -2.45556 
12.22500 	 -1.91895 
12.23000 	 -1.47177 
12.23500 	 -1.29289 
12.24000 	 -1.02459 
12.24500 	 -0.39853 
12.25000 	 0.22752 
12.25500 	 0.76413 
12.26000 	 1.03244 
12.26500 	 1.39019 
12.27000 	 1.74793 
12.27500 	 2.19511 
12.28000 	 2.64229 
12.28500 	 3.17891 
12.29000 	 3.62608 
12.29500 	 4.16270 
12.30000 	 4.52044 
12.30500 	 4.78875 
12.31000 	 5.14650 
12.31500 	 5.59368 
12.32000 	 6.04086 
12.32500 	 6.30916 
12.33000 	 6.84578 
12.33500 	 7.20352 
12.34000 	 7.65070 
12.34500 	 7.82958 
12.35000 	 8.18732 
12.35500 	 8.45563 
12.36000 	 8.72394 
12.36500 	 8.99224 
12.37000 	 9.34999 
12.37500 	 9.61830 
12.38000 	 9.88660 
12.38500 	 10.33378 
12.39000 	 10.60209 
12.39500 	 10.78096 
12.40000 	 10.87040 
12.40500 	 11.04927 
12.41000 	 11.31758 
12.41500 	 11.49645 
12.42000 	 11.67532 
12.42500 	 11.94363 
12.43000 	 12.12250 
12.43500 	 12.12250 
12.44000 	 12.21194 
12.44500 	 12.39081 
12.45000 	 12.48025 
12.45500 	 12.56968 
12.46000 	 12.56968 
12.46500 	 12.56968 
12.47000 	 12.65912 
12.47500 	 12.65912 
12.48000 	 12.74855 
12.48500 	 12.65912 
12.49000 	 12.74855 
12.49500 	 12.56968 
12.50000 	 12.56968 
12.50500 	 12.48025 
12.51000 	 12.48025 
12.51500 	 12.39081 
12.52000 	 12.21194 
12.52500 	 12.21194 
12.53000 	 12.03307 
12.53500 	 11.94363 
12.54000 	 11.67532 
12.54500 	 11.49645 
12.55000 	 11.31758 
12.55500 	 11.22814 
12.56000 	 10.95983 
12.56500 	 10.87040 
12.57000 	 10.78096 
12.57500 	 10.60209 
12.58000 	 10.24435 
12.58500 	 9.97604 
12.59000 	 9.61830 
12.59500 	 9.34999 
12.60000 	 9.08168 
12.60500 	 8.81337 
12.61000 	 8.63450 
12.61500 	 8.36619 
12.62000 	 8.09788 
12.62500 	 7.74014 
12.63000 	 7.65070 
12.63500 	 7.20352 
12.64000 	 6.75634 
12.64500 	 6.39860 
12.65000 	 6.13029 
12.65500 	 5.77255 
12.66000 	 5.32537 
12.66500 	 5.05706 
12.67000 	 4.69932 
12.67500 	 4.52044 
12.68000 	 4.07326 
12.68500 	 3.71552 
12.69000 	 3.26834 
12.69500 	 2.82116 
12.70000 	 2.46342 
12.70500 	 2.10567 
12.71000 	 1.74793 
12.71500 	 1.39019 
12.72000 	 1.21131 
12.72500 	 0.85357 
12.73000 	 0.49583 
12.73500 	 0.04865 
12.74000 	 -0.48797 
12.74500 	 -0.93515 
12.75000 	 -1.20346 
12.75500 	 -1.38233 
12.76000 	 -1.65064 
12.76500 	 -2.00838 
12.77000 	 -2.36613 
12.77500 	 -2.81331 
12.78000 	 -3.17105 
12.78500 	 -3.43936 
12.79000 	 -3.61823 
12.79500 	 -3.97597 
12.80000 	 -4.33372 
12.80500 	 -4.69146 
12.81000 	 -4.95977 
12.81500 	 -5.22808 
12.82000 	 -5.40695 
12.82500 	 -5.67526 
12.83000 	 -5.85413 
12.83500 	 -6.12244 
12.84000 	 -6.30131 
12.84500 	 -6.56962 
12.85000 	 -6.83792 
12.85500 	 -7.01680 
12.86000 	 -7.19567 
12.86500 	 -7.46398 
12.87000 	 -7.55341 
12.87500 	 -7.73228 
12.88000 	 -7.82172 
12.88500 	 -7.91116 
12.89000 	 -8.09003 
12.89500 	 -8.09003 
12.90000 	 -8.26890 
12.90500 	 -8.26890 
12.91000 	 -8.44777 
12.91500 	 -8.44777 
12.92000 	 -8.44777 
12.92500 	 -8.53721 
12.93000 	 -8.53721 
12.93500 	 -8.53721 
12.94000 	 -8.53721 
12.94500 	 -8.53721 
12.95000 	 -8.53721 
12.95500 	 -8.53721 
12.96000 	 -8.44777 
12.96500 	 -8.44777 
12.97000 	 -8.26890 
12.97500 	 -8.17946 
12.98000 	 -8.17946 
12.98500 	 -8.09003 
12.99000 	 -7.91116 
12.99500 	 -7.82172 
13.00000 	 -7.73228 
13.00500 	 -7.64285 
13.01000 	 -7.55341 
13.01500 	 -7.46398 
13.02000 	 -7.19567 
13.02500 	 -7.01680 
13.03000 	 -6.83792 
13.03500 	 -6.65905 
13.04000 	 -6.48018 
13.04500 	 -6.21187 
13.05000 	 -6.03300 
13.05500 	 -5.85413 
13.06000 	 -5.67526 
13.06500 	 -5.40695 
13.07000 	 -5.22808 
13.07500 	 -5.04920 
13.08000 	 -4.87033 
13.08500 	 -4.42315 
13.09000 	 -4.24428 
13.09500 	 -3.97597 
13.10000 	 -3.70766 
13.10500 	 -3.43936 
13.11000 	 -3.26048 
13.11500 	 -2.99218 
13.12000 	 -2.72387 
13.12500 	 -2.27669 
13.13000 	 -2.00838 
13.13500 	 -1.74007 
13.14000 	 -1.47177 
13.14500 	 -1.29289 
13.15000 	 -1.11402 
13.15500 	 -0.93515 
13.16000 	 -0.57741 
13.16500 	 -0.13023 
13.17000 	 0.22752 
13.17500 	 0.58526 
13.18000 	 0.85357 
13.18500 	 1.12188 
13.19000 	 1.39019 
13.19500 	 1.56906 
13.20000 	 1.83737 
13.20500 	 2.10567 
13.21000 	 2.37398 
13.21500 	 2.64229 
13.22000 	 3.00003 
13.22500 	 3.26834 
13.23000 	 3.62608 
13.23500 	 3.89439 
13.24000 	 4.16270 
13.24500 	 4.43101 
13.25000 	 4.60988 
13.25500 	 4.87819 
13.26000 	 4.96762 
13.26500 	 5.23593 
13.27000 	 5.41480 
13.27500 	 5.68311 
13.28000 	 5.95142 
13.28500 	 6.13029 
13.29000 	 6.21973 
13.29500 	 6.48804 
13.30000 	 6.75634 
13.30500 	 6.93522 
13.31000 	 7.11409 
13.31500 	 7.29296 
13.32000 	 7.47183 
13.32500 	 7.65070 
13.33000 	 7.74014 
13.33500 	 7.82958 
13.34000 	 7.82958 
13.34500 	 7.91901 
13.35000 	 8.09788 
13.35500 	 8.09788 
13.36000 	 8.27676 
13.36500 	 8.27676 
13.37000 	 8.36619 
13.37500 	 8.36619 
13.38000 	 8.45563 
13.38500 	 8.54506 
13.39000 	 8.45563 
13.39500 	 8.45563 
13.40000 	 8.45563 
13.40500 	 8.45563 
13.41000 	 8.45563 
13.41500 	 8.45563 
13.42000 	 8.36619 
13.42500 	 8.36619 
13.43000 	 8.36619 
13.43500 	 8.27676 
13.44000 	 8.18732 
13.44500 	 8.09788 
13.45000 	 8.00845 
13.45500 	 7.91901 
13.46000 	 7.82958 
13.46500 	 7.82958 
13.47000 	 7.74014 
13.47500 	 7.65070 
13.48000 	 7.47183 
13.48500 	 7.38240 
13.49000 	 7.20352 
13.49500 	 7.11409 
13.50000 	 6.93522 
13.50500 	 6.75634 
13.51000 	 6.57747 
13.51500 	 6.39860 
13.52000 	 6.21973 
13.52500 	 6.04086 
13.53000 	 5.86198 
13.53500 	 5.68311 
13.54000 	 5.41480 
13.54500 	 5.23593 
13.55000 	 5.14650 
13.55500 	 4.87819 
13.56000 	 4.69932 
13.56500 	 4.52044 
13.57000 	 4.43101 
13.57500 	 4.34157 
13.58000 	 4.07326 
13.58500 	 3.80496 
13.59000 	 3.53665 
13.59500 	 3.26834 
13.60000 	 3.00003 
13.60500 	 2.82116 
13.61000 	 2.55285 
13.61500 	 2.28455 
13.62000 	 2.10567 
13.62500 	 1.83737 
13.63000 	 1.65849 
13.63500 	 1.47962 
13.64000 	 1.30075 
13.64500 	 1.12188 
13.65000 	 0.94301 
13.65500 	 0.76413 
13.66000 	 0.58526 
13.66500 	 0.31695 
13.67000 	 0.04865 
13.67500 	 -0.30910 
13.68000 	 -0.66684 
13.68500 	 -0.84571 
13.69000 	 -1.02459 
13.69500 	 -1.20346 
13.70000 	 -1.29289 
13.70500 	 -1.38233 
13.71000 	 -1.47177 
13.71500 	 -1.56120 
13.72000 	 -1.82951 
13.72500 	 -2.00838 
13.73000 	 -2.18725 
13.73500 	 -2.36613 
13.74000 	 -2.54500 
13.74500 	 -2.81331 
13.75000 	 -2.90274 
13.75500 	 -3.08161 
13.76000 	 -3.26048 
13.76500 	 -3.34992 
13.77000 	 -3.43936 
13.77500 	 -3.52879 
13.78000 	 -3.61823 
13.78500 	 -3.61823 
13.79000 	 -3.70766 
13.79500 	 -3.79710 
13.80000 	 -3.88654 
13.80500 	 -3.97597 
13.81000 	 -4.06541 
13.81500 	 -4.06541 
13.82000 	 -4.15484 
13.82500 	 -4.15484 
13.83000 	 -4.24428 
13.83500 	 -4.33372 
13.84000 	 -4.33372 
13.84500 	 -4.33372 
13.85000 	 -4.33372 
13.85500 	 -4.33372 
13.86000 	 -4.33372 
13.86500 	 -4.33372 
13.87000 	 -4.24428 
13.87500 	 -4.33372 
13.88000 	 -4.24428 
13.88500 	 -4.15484 
13.89000 	 -4.15484 
13.89500 	 -4.15484 
13.90000 	 -4.06541 
13.90500 	 -3.97597 
13.91000 	 -3.88654 
13.91500 	 -3.88654 
13.92000 	 -3.79710 
13.92500 	 -3.70766 
13.93000 	 -3.61823 
13.93500 	 -3.61823 
13.94000 	 -3.52879 
13.94500 	 -3.43936 
13.95000 	 -3.34992 
13.95500 	 -3.34992 
13.96000 	 -3.26048 
13.96500 	 -3.17105 
13.97000 	 -3.08161 
13.97500 	 -2.99218 
13.98000 	 -2.81331 
13.98500 	 -2.72387 
13.99000 	 -2.45556 
13.99500 	 -2.36613 
14.00000 	 -2.18725 
14.00500 	 -2.09782 
14.01000 	 -1.91895 
14.01500 	 -1.82951 
14.02000 	 -1.74007 
14.02500 	 -1.47177 
14.03000 	 -1.47177 
14.03500 	 -1.38233 
14.04000 	 -1.29289 
14.04500 	 -1.20346 
14.05000 	 -1.11402 
14.05500 	 -1.11402 
14.06000 	 -0.93515 
14.06500 	 -0.75628 
14.07000 	 -0.57741 
14.07500 	 -0.39853 
14.08000 	 -0.13023 
14.08500 	 0.13808 
14.09000 	 0.22752 
14.09500 	 0.49583 
14.10000 	 0.67470 
14.10500 	 0.76413 
14.11000 	 0.85357 
14.11500 	 0.94301 
14.12000 	 1.12188 
14.12500 	 1.30075 
14.13000 	 1.30075 
14.13500 	 1.47962 
14.14000 	 1.56906 
14.14500 	 1.65849 
14.15000 	 1.83737 
14.15500 	 1.92680 
14.16000 	 2.10567 
14.16500 	 2.19511 
14.17000 	 2.28455 
14.17500 	 2.46342 
14.18000 	 2.55285 
14.18500 	 2.73173 
14.19000 	 2.82116 
14.19500 	 2.91060 
14.20000 	 3.00003 
14.20500 	 3.17891 
14.21000 	 3.26834 
14.21500 	 3.35778 
14.22000 	 3.44721 
14.22500 	 3.53665 
14.23000 	 3.71552 
14.23500 	 3.71552 
14.24000 	 3.80496 
14.24500 	 3.98383 
14.25000 	 4.07326 
14.25500 	 4.07326 
14.26000 	 4.16270 
14.26500 	 4.25214 
14.27000 	 4.25214 
14.27500 	 4.34157 
14.28000 	 4.34157 
14.28500 	 4.34157 
14.29000 	 4.34157 
14.29500 	 4.34157 
14.30000 	 4.43101 
14.30500 	 4.43101 
14.31000 	 4.34157 
14.31500 	 4.43101 
14.32000 	 4.43101 
14.32500 	 4.43101 
14.33000 	 4.43101 
14.33500 	 4.34157 
14.34000 	 4.34157 
14.34500 	 4.34157 
14.35000 	 4.34157 
14.35500 	 4.34157 
14.36000 	 4.25214 
14.36500 	 4.16270 
14.37000 	 4.16270 
14.37500 	 4.16270 
14.38000 	 4.16270 
14.38500 	 4.07326 
14.39000 	 3.98383 
14.39500 	 4.07326 
14.40000 	 3.98383 
14.40500 	 3.89439 
14.41000 	 3.80496 
14.41500 	 3.71552 
14.42000 	 3.62608 
14.42500 	 3.62608 
14.43000 	 3.53665 
14.43500 	 3.44721 
14.44000 	 3.35778 
14.44500 	 3.35778 
14.45000 	 3.26834 
14.45500 	 3.17891 
14.46000 	 3.08947 
14.46500 	 3.00003 
14.47000 	 2.91060 
14.47500 	 2.82116 
14.48000 	 2.73173 
14.48500 	 2.73173 
14.49000 	 2.64229 
14.49500 	 2.55285 
14.50000 	 2.46342 
14.50500 	 2.37398 
14.51000 	 2.28455 
14.51500 	 2.19511 
14.52000 	 2.19511 
14.52500 	 2.01624 
14.53000 	 1.92680 
14.53500 	 1.92680 
14.54000 	 1.83737 
14.54500 	 1.74793 
14.55000 	 1.65849 
14.55500 	 1.56906 
14.56000 	 1.56906 
14.56500 	 1.47962 
14.57000 	 1.39019 
14.57500 	 1.39019 
14.58000 	 1.30075 
14.58500 	 1.30075 
14.59000 	 1.12188 
14.59500 	 1.12188 
14.60000 	 1.03244 
14.60500 	 0.94301 
14.61000 	 0.85357 
14.61500 	 0.85357 
14.62000 	 0.76413 
14.62500 	 0.76413 
14.63000 	 0.67470 
14.63500 	 0.58526 
14.64000 	 0.58526 
14.64500 	 0.49583 
14.65000 	 0.49583 
14.65500 	 0.40639 
14.66000 	 0.31695 
14.66500 	 0.22752 
14.67000 	 0.22752 
14.67500 	 0.13808 
14.68000 	 0.13808 
14.68500 	 0.04865 
14.69000 	 -0.04079 
14.69500 	 -0.13023 
14.70000 	 -0.13023 
14.70500 	 -0.13023 
14.71000 	 -0.21966 
14.71500 	 -0.30910 
14.72000 	 -0.30910 
14.72500 	 -0.30910 
14.73000 	 -0.39853 
14.73500 	 -0.39853 
14.74000 	 -0.39853 
14.74500 	 -0.39853 
14.75000 	 -0.48797 
14.75500 	 -0.48797 
14.76000 	 -0.48797 
14.76500 	 -0.48797 
14.77000 	 -0.48797 
14.77500 	 -0.48797 
14.78000 	 -0.39853 
14.78500 	 -0.39853 
14.79000 	 -0.39853 
14.79500 	 -0.39853 
14.80000 	 -0.39853 
14.80500 	 -0.39853 
14.81000 	 -0.39853 
14.81500 	 -0.39853 
14.82000 	 -0.39853 
14.82500 	 -0.39853 
14.83000 	 -0.39853 
14.83500 	 -0.30910 
14.84000 	 -0.30910 
14.84500 	 -0.30910 
14.85000 	 -0.30910 
14.85500 	 -0.30910 
14.86000 	 -0.21966 
14.86500 	 -0.21966 
14.87000 	 -0.21966 
14.87500 	 -0.21966 
14.88000 	 -0.21966 
14.88500 	 -0.21966 
14.89000 	 -0.21966 
14.89500 	 -0.21966 
14.90000 	 -0.21966 
14.90500 	 -0.21966 
14.91000 	 -0.21966 
14.91500 	 -0.21966 
14.92000 	 -0.21966 
14.92500 	 -0.21966 
14.93000 	 -0.13023 
14.93500 	 -0.21966 
14.94000 	 -0.13023 
14.94500 	 -0.13023 
14.95000 	 -0.13023 
14.95500 	 -0.13023 
14.96000 	 -0.13023 
14.96500 	 -0.13023 
14.97000 	 -0.13023 
