Times (s),Voltage (Volts)
3.533333,2.431625 
3.566666,2.433252 
3.600000,2.433252 
3.633333,2.432601 
3.666666,2.433252 
3.700000,2.432276 
3.733333,2.432927 
3.766666,2.431625 
3.800000,2.432927 
3.833333,2.432927 
3.866666,2.432601 
3.900000,2.431950 
3.933333,2.433578 
3.966666,2.433252 
4.000000,2.431950 
4.033333,2.433252 
4.066666,2.430974 
4.100000,2.432601 
4.133333,2.431625 
4.166666,2.431950 
4.200000,2.431950 
4.233333,2.431299 
4.266666,2.432601 
4.300000,2.431299 
4.333333,2.431299 
4.366666,2.432927 
4.400000,2.432927 
4.433333,2.431625 
4.466666,2.431950 
4.500000,2.433252 
4.533333,2.433578 
4.566666,2.432927 
4.600000,2.433252 
4.633333,2.430974 
4.666666,2.431625 
4.700000,2.430974 
4.733333,2.431950 
4.766666,2.431625 
4.800000,2.432276 
4.833333,2.431950 
4.866666,2.431625 
4.900000,2.431299 
4.933333,2.433903 
4.966666,2.433252 
5.000000,2.433252 
5.033333,2.431625 
5.066666,2.432276 
5.099999,2.433903 
5.133333,2.432927 
5.166666,2.432276 
5.199999,2.432276 
5.233333,2.432276 
5.266666,2.433252 
5.299999,2.433578 
5.333333,2.433252 
5.366666,2.432276 
5.399999,2.432927 
5.433333,2.432601 
5.466666,2.430974 
5.499999,2.433252 
5.533333,2.433252 
5.566666,2.431950 
5.599999,2.433252 
5.633333,2.431625 
5.666666,2.433252 
5.699999,2.432601 
5.733333,2.432276 
5.766666,2.431625 
5.799999,2.432927 
5.833333,2.433578 
5.866666,2.433578 
5.899999,2.433252 
5.933333,2.433578 
5.966666,2.432601 
5.999999,2.432601 
6.033333,2.430649 
6.066666,2.433578 
6.099999,2.432276 
6.133333,2.433252 
6.166666,2.433578 
6.199999,2.433903 
6.233333,2.433578 
6.266666,2.432276 
6.299999,2.431299 
6.333333,2.432927 
6.366666,2.432276 
6.399999,2.431625 
6.433333,2.432601 
6.466666,2.433252 
6.499999,2.432927 
6.533333,2.432276 
6.566666,2.433903 
6.599999,2.429998 
6.633333,2.432601 
6.666666,2.430974 
6.699999,2.431625 
6.733333,2.431950 
6.766666,2.431625 
6.799999,2.431950 
6.833333,2.431625 
6.866666,2.432601 
6.899999,2.433903 
6.933333,2.433252 
6.966666,2.432927 
6.999999,2.432927 
7.033333,2.432601 
7.066666,2.433578 
7.099999,2.432276 
7.133333,2.431625 
7.166666,2.430974 
7.199999,2.432927 
7.233333,2.432276 
7.266666,2.431950 
7.299999,2.431950 
7.333333,2.431950 
7.366666,2.431950 
7.399999,2.432927 
7.433333,2.432601 
7.466666,2.433578 
7.499999,2.433252 
7.533333,2.432276 
7.566666,2.431299 
7.599999,2.432927 
7.633333,2.431950 
7.666666,2.431950 
7.699999,2.431950 
7.733333,2.430649 
7.766666,2.431625 
7.799999,2.432601 
7.833333,2.433578 
7.866666,2.432601 
7.899999,2.433578 
7.933333,2.432276 
7.966666,2.433578 
7.999999,2.433252 
8.033333,2.432927 
8.066666,2.432276 
8.099999,2.433578 
8.133333,2.432601 
8.166666,2.430974 
8.199999,2.433252 
8.233333,2.432601 
8.266666,2.433903 
8.299999,2.432601 
8.333333,2.432276 
8.366666,2.432927 
8.399999,2.433252 
8.433332,2.432927 
8.466666,2.432276 
8.499999,2.432601 
8.533332,2.432927 
8.566666,2.433252 
8.599999,2.433252 
8.633332,2.433252 
8.666666,2.434229 
8.699999,2.431299 
8.733332,2.433252 
8.766666,2.432601 
8.799999,2.432601 
8.833332,2.433903 
8.866666,2.432276 
8.899999,2.432927 
8.933332,2.432927 
8.966666,2.434554 
8.999999,2.432927 
9.033332,2.432927 
9.066666,2.433578 
9.099999,2.432601 
9.133332,2.433903 
9.166666,2.432927 
9.199999,2.431950 
9.233332,2.433578 
9.266666,2.431625 
9.299999,2.432276 
9.333332,2.433578 
9.366666,2.431625 
9.399999,2.432601 
9.433332,2.430649 
9.466666,2.432601 
9.499999,2.432927 
9.533332,2.433252 
9.566666,2.433252 
9.599999,2.432927 
9.633332,2.432276 
9.666666,2.432927 
9.699999,2.432601 
9.733332,2.433578 
9.766666,2.433252 
9.799999,2.431625 
9.833332,2.433578 
9.866666,2.433578 
9.899999,2.433252 
9.933332,2.433252 
9.966666,2.432927 
9.999999,2.432276 
10.033332,2.432276 
10.066666,2.432601 
10.099999,2.434229 
10.133332,2.433252 
10.166666,2.431950 
10.199999,2.433578 
10.233332,2.433252 
10.266666,2.433903 
10.299999,2.432601 
10.333332,2.433252 
10.366666,2.432276 
10.399999,2.434229 
10.433332,2.433903 
10.466666,2.433252 
10.499999,2.432276 
10.533332,2.433252 
10.566666,2.432601 
10.599999,2.433252 
10.633332,2.433252 
10.666666,2.432276 
10.699999,2.432276 
10.733332,2.431625 
10.766666,2.433252 
10.799999,2.433252 
10.833332,2.432601 
10.866666,2.433578 
10.899999,2.433252 
10.933332,2.432601 
10.966666,2.432601 
10.999999,2.433252 
11.033332,2.431950 
11.066666,2.433252 
11.099999,2.431625 
11.133332,2.432276 
11.166666,2.431950 
11.199999,2.433578 
11.233332,2.433903 
11.266666,2.432276 
11.299999,2.432927 
11.333332,2.433252 
11.366666,2.433578 
11.399999,2.431950 
11.433332,2.432927 
11.466666,2.433252 
11.499999,2.432601 
11.533332,2.434229 
11.566666,2.432276 
11.599999,2.433578 
11.633332,2.433578 
11.666666,2.432276 
11.699999,2.432601 
11.733332,2.432927 
11.766665,2.432276 
11.799999,2.432927 
11.833332,2.433578 
11.866665,2.432601 
11.899999,2.433578 
11.933332,2.432927 
11.966665,2.431625 
11.999999,2.433578 
12.033332,2.431625 
12.066665,2.431950 
12.099999,2.432601 
12.133332,2.431299 
12.166665,2.432601 
12.199999,2.433578 
12.233332,2.431625 
12.266665,2.432276 
12.299999,2.433903 
12.333332,2.432601 
12.366665,2.432276 
12.399999,2.431625 
12.433332,2.431950 
12.466665,2.433578 
12.499999,2.432927 
12.533332,2.430649 
12.566665,2.432927 
12.599999,2.432927 
12.633332,2.433252 
12.666665,2.433578 
12.699999,2.433578 
12.733332,2.432276 
12.766665,2.433252 
12.799999,2.432601 
12.833332,2.430974 
12.866665,2.433903 
12.899999,2.433252 
12.933332,2.433252 
12.966665,2.433578 
12.999999,2.432601 
13.033332,2.433578 
13.066665,2.434229 
13.099999,2.432276 
13.133332,2.432601 
13.166665,2.432601 
13.199999,2.432927 
13.233332,2.433903 
13.266665,2.432601 
13.299999,2.433903 
13.333332,2.431299 
13.366665,2.431950 
13.399999,2.430649 
13.433332,2.431950 
13.466665,2.432601 
13.499999,2.432927 
13.533332,2.432601 
13.566665,2.431625 
13.599999,2.433252 
13.633332,2.433252 
13.666665,2.432276 
13.699999,2.432927 
13.733332,2.432601 
13.766665,2.431950 
13.799999,2.433903 
13.833332,2.432601 
13.866665,2.432927 
13.899999,2.431299 
13.933332,2.433578 
13.966665,2.431950 
13.999999,2.432276 
14.033332,2.433903 
14.066665,2.432927 
14.099999,2.433252 
14.133332,2.431950 
14.166665,2.431625 
14.199999,2.433252 
14.233332,2.429672 
14.266665,2.433252 
14.299999,2.431950 
14.333332,2.433252 
14.366665,2.432927 
14.399999,2.432927 
14.433332,2.432601 
14.466665,2.432601 
14.499999,2.432276 
14.533332,2.433252 
14.566665,2.432276 
14.599999,2.433252 
14.633332,2.432601 
14.666665,2.433252 
14.699999,2.431950 
14.733332,2.433578 
14.766665,2.432927 
14.799999,2.432276 
14.833332,2.431950 
14.866665,2.431950 
14.899999,2.431950 
14.933332,2.433252 
14.966665,2.433578 
14.999999,2.432601 
15.033332,2.432276 
15.066665,2.433903 
15.099998,2.433252 
15.133332,2.434229 
15.166665,2.433252 
15.199998,2.432601 
15.233332,2.433252 
15.266665,2.432276 
15.299998,2.431950 
15.333332,2.433252 
15.366665,2.430974 
15.399998,2.431625 
15.433332,2.433903 
15.466665,2.433578 
15.499998,2.433578 
15.533332,2.433252 
15.566665,2.432927 
15.599998,2.433578 
15.633332,2.433578 
15.666665,2.431299 
15.699998,2.433578 
15.733332,2.432927 
15.766665,2.432927 
15.799998,2.433252 
15.833332,2.432927 
15.866665,2.433252 
15.899998,2.431950 
15.933332,2.431625 
15.966665,2.431625 
15.999998,2.432276 
16.033332,2.431299 
16.066665,2.433252 
16.099998,2.431950 
16.133332,2.433578 
16.166665,2.432601 
16.199998,2.433578 
16.233332,2.433578 
16.266665,2.433578 
16.299998,2.433903 
16.333332,2.433252 
16.366665,2.433903 
16.399998,2.432927 
16.433332,2.432276 
16.466665,2.432276 
16.499998,2.430649 
16.533332,2.431625 
16.566665,2.431625 
16.599998,2.432601 
16.633332,2.432927 
16.666665,2.433578 
16.699998,2.432927 
16.733332,2.432601 
16.766665,2.432276 
16.799998,2.431950 
16.833332,2.431950 
16.866665,2.431299 
16.899998,2.433252 
16.933332,2.433578 
16.966665,2.432927 
16.999998,2.432927 
17.033332,2.432276 
17.066665,2.430974 
17.099998,2.432601 
17.133332,2.432601 
17.166665,2.431625 
17.199998,2.432601 
17.233332,2.433252 
17.266665,2.432927 
17.299998,2.431950 
17.333332,2.432601 
17.366665,2.433252 
17.399998,2.433578 
17.433332,2.432927 
17.466665,2.432927 
17.499998,2.431625 
17.533332,2.432276 
17.566665,2.432927 
17.599998,2.432276 
17.633332,2.432601 
17.666665,2.432927 
17.699998,2.433578 
17.733332,2.432601 
17.766665,2.432601 
17.799998,2.431950 
17.833332,2.433578 
17.866665,2.433252 
17.899998,2.432927 
17.933332,2.433252 
17.966665,2.430974 
17.999998,2.433252 
18.033332,2.432927 
18.066665,2.432927 
18.099998,2.433252 
18.133332,2.433252 
18.166665,2.433252 
18.199998,2.432276 
18.233332,2.432927 
18.266665,2.432927 
18.299998,2.432927 
18.333331,2.432276 
18.366665,2.433578 
18.399998,2.432927 
18.433331,2.431625 
18.466665,2.433252 
18.499998,2.433252 
18.533331,2.432927 
18.566665,2.433578 
18.599998,2.432927 
18.633331,2.431625 
18.666665,2.431950 
18.699998,2.431625 
18.733331,2.433578 
18.766665,2.430323 
18.799998,2.431625 
18.833331,2.432276 
18.866665,2.432601 
18.899998,2.431625 
18.933331,2.432601 
18.966665,2.433903 
18.999998,2.431950 
19.033331,2.432276 
19.066665,2.433578 
19.099998,2.432276 
19.133331,2.432601 
19.166665,2.433578 
19.199998,2.432276 
19.233331,2.433578 
19.266665,2.432927 
19.299998,2.432276 
19.333331,2.431950 
19.366665,2.431625 
19.399998,2.430974 
19.433331,2.434229 
19.466665,2.432601 
19.499998,2.431950 
19.533331,2.432927 
19.566665,2.433578 
19.599998,2.430974 
19.633331,2.431950 
19.666665,2.433252 
19.699998,2.432276 
19.733331,2.433903 
19.766665,2.432276 
19.799998,2.432927 
19.833331,2.432276 
19.866665,2.432927 
19.899998,2.431299 
19.933331,2.433578 
19.966665,2.432927 
