Times (s),Voltage (Volts)
11.533332,2.404285 
11.566666,2.403960 
11.599999,2.403634 
11.633332,2.404285 
11.666666,2.403960 
11.699999,2.403960 
11.733332,2.404611 
11.766665,2.404611 
11.799999,2.403634 
11.833332,2.404285 
11.866665,2.404611 
11.899999,2.404285 
11.933332,2.404611 
11.966665,2.402332 
11.999999,2.404285 
12.033332,2.404285 
12.066665,2.403960 
12.099999,2.404285 
12.133332,2.403960 
12.166665,2.403960 
12.199999,2.404285 
12.233332,2.403960 
12.266665,2.405262 
12.299999,2.403960 
12.333332,2.403960 
12.366665,2.404285 
12.399999,2.405262 
12.433332,2.404285 
12.466665,2.403634 
12.499999,2.404285 
12.533332,2.403309 
12.566665,2.404285 
12.599999,2.404611 
12.633332,2.404936 
12.666665,2.403960 
12.699999,2.403960 
12.733332,2.403309 
12.766665,2.404285 
12.799999,2.404611 
12.833332,2.403960 
12.866665,2.403634 
12.899999,2.403634 
12.933332,2.404611 
12.966665,2.404611 
12.999999,2.404611 
13.033332,2.403634 
13.066665,2.404611 
13.099999,2.403960 
13.133332,2.404611 
13.166665,2.403960 
13.199999,2.403960 
13.233332,2.404611 
13.266665,2.404285 
13.299999,2.403634 
13.333332,2.404285 
13.366665,2.404285 
13.399999,2.403960 
13.433332,2.403634 
13.466665,2.404611 
13.499999,2.404285 
13.533332,2.403634 
13.566665,2.403960 
13.599999,2.404611 
13.633332,2.404611 
13.666665,2.402658 
13.699999,2.404285 
13.733332,2.403960 
13.766665,2.403309 
13.799999,2.404936 
13.833332,2.403960 
13.866665,2.404285 
13.899999,2.404611 
13.933332,2.404611 
13.966665,2.404936 
13.999999,2.403634 
14.033332,2.404611 
14.066665,2.403309 
14.099999,2.404611 
14.133332,2.403960 
14.166665,2.403960 
14.199999,2.404936 
14.233332,2.403309 
14.266665,2.404611 
14.299999,2.403634 
14.333332,2.403960 
14.366665,2.404285 
14.399999,2.403309 
14.433332,2.404936 
14.466665,2.404285 
14.499999,2.403634 
14.533332,2.403634 
14.566665,2.404285 
14.599999,2.403960 
14.633332,2.403960 
14.666665,2.404611 
14.699999,2.404285 
14.733332,2.404611 
14.766665,2.404285 
14.799999,2.403309 
14.833332,2.404611 
14.866665,2.403634 
14.899999,2.404611 
14.933332,2.403960 
14.966665,2.404285 
14.999999,2.403634 
15.033332,2.404285 
15.066665,2.404936 
15.099998,2.403960 
15.133332,2.404285 
15.166665,2.403960 
15.199998,2.404611 
15.233332,2.403960 
15.266665,2.404285 
15.299998,2.403960 
15.333332,2.403634 
15.366665,2.402983 
15.399998,2.403960 
15.433332,2.404285 
15.466665,2.404611 
15.499998,2.403960 
15.533332,2.404936 
15.566665,2.403960 
15.599998,2.404611 
15.633332,2.403634 
15.666665,2.404285 
15.699998,2.403960 
15.733332,2.404285 
15.766665,2.404285 
15.799998,2.404611 
15.833332,2.404611 
15.866665,2.404611 
15.899998,2.404285 
15.933332,2.404611 
15.966665,2.405262 
15.999998,2.406238 
16.033332,2.405587 
16.066665,2.406238 
16.099998,2.404936 
16.133332,2.405587 
16.166665,2.406889 
16.199998,2.404611 
16.233332,2.403634 
16.266665,2.404611 
16.299998,2.404611 
16.333332,2.404611 
16.366665,2.403634 
16.399998,2.405262 
16.433332,2.403634 
16.466665,2.403634 
16.499998,2.402658 
16.533332,2.404936 
16.566665,2.404936 
16.599998,2.403960 
16.633332,2.403960 
16.666665,2.404611 
16.699998,2.404936 
16.733332,2.404936 
16.766665,2.404936 
16.799998,2.404611 
16.833332,2.403960 
16.866665,2.403960 
16.899998,2.403309 
16.933332,2.404936 
16.966665,2.404936 
16.999998,2.403634 
17.033332,2.403634 
17.066665,2.402332 
17.099998,2.403634 
17.133332,2.403960 
17.166665,2.403960 
17.199998,2.404611 
17.233332,2.403634 
17.266665,2.404611 
17.299998,2.403960 
17.333332,2.403634 
17.366665,2.404285 
17.399998,2.404611 
17.433332,2.404611 
17.466665,2.403960 
17.499998,2.404936 
17.533332,2.403960 
17.566665,2.403960 
17.599998,2.404285 
17.633332,2.402332 
17.666665,2.404611 
17.699998,2.404285 
17.733332,2.403309 
17.766665,2.404611 
17.799998,2.404285 
17.833332,2.404285 
17.866665,2.404285 
17.899998,2.403309 
17.933332,2.404285 
17.966665,2.404611 
17.999998,2.404936 
18.033332,2.403960 
18.066665,2.403634 
18.099998,2.403309 
18.133332,2.403960 
18.166665,2.403960 
18.199998,2.403960 
18.233332,2.405913 
18.266665,2.404936 
18.299998,2.405913 
18.333331,2.405587 
18.366665,2.405262 
18.399998,2.405587 
18.433331,2.405262 
18.466665,2.402332 
18.499998,2.403960 
18.533331,2.404285 
18.566665,2.404611 
18.599998,2.404611 
18.633331,2.403634 
18.666665,2.403634 
18.699998,2.403960 
18.733331,2.403634 
18.766665,2.402332 
18.799998,2.403960 
18.833331,2.403960 
18.866665,2.403634 
18.899998,2.403960 
18.933331,2.403960 
18.966665,2.404936 
18.999998,2.403309 
19.033331,2.402983 
19.066665,2.404285 
19.099998,2.403309 
19.133331,2.404285 
19.166665,2.404285 
19.199998,2.404611 
19.233331,2.403634 
19.266665,2.404611 
19.299998,2.404936 
19.333331,2.404285 
19.366665,2.404936 
19.399998,2.405913 
19.433331,2.405587 
19.466665,2.405262 
19.499998,2.405587 
19.533331,2.405262 
19.566665,2.405587 
19.599998,2.403960 
19.633331,2.405913 
19.666665,2.405913 
19.699998,2.405913 
19.733331,2.405587 
19.766665,2.405262 
19.799998,2.405913 
19.833331,2.405262 
19.866665,2.405262 
19.899998,2.405262 
19.933331,2.405913 
19.966665,2.404936 
