Times (s),Voltage (Volts)
-9.746546,0.503000 
2.587099,-9.808187 
0.504000,2.471065 
-9.761956,0.505000 
2.540685,-9.777367 
0.506000,2.540685 
-9.792777,0.507000 
2.447858,-9.638675 
0.508000,2.563892 
-9.808187,0.509000 
2.471065,-9.761956 
0.510000,2.633513 
-9.715726,0.511000 
2.610306,-9.839007 
0.512000,2.563892 
-9.684906,0.513000 
2.842375,-9.715726 
0.514000,2.656720 
-9.731136,0.515000 
2.517478,-9.854417 
0.516000,2.471065 
-9.761956,0.517000 
2.563892,-9.854417 
0.518000,2.471065 
-9.623265,0.519000 
2.587099,-9.654085 
0.520000,2.447858 
-9.792777,0.521000 
2.494271,-9.715726 
0.522000,2.517478 
-9.715726,0.523000 
2.424651,-9.731136 
0.524000,2.471065 
-9.777367,0.525000 
2.517478,-9.715726 
0.526000,2.703133 
-9.715726,0.527000 
2.795961,-9.808187 
0.528000,2.540685 
-9.700316,0.529000 
2.540685,-9.638675 
0.530000,2.563892 
-9.746546,0.531000 
2.726340,-9.731136 
0.532000,2.703133 
-9.761956,0.533000 
2.633513,-9.746546 
0.534000,2.587099 
-9.746546,0.535000 
2.563892,-9.792777 
0.536000,2.563892 
-9.808187,0.537000 
2.679926,-9.792777 
0.538000,2.401444 
-9.808187,0.539000 
2.540685,-9.761956 
0.540000,2.494271 
-9.746546,0.541000 
2.401444,-9.669495 
0.542000,2.424651 
-9.808187,0.543000 
2.726340,-9.715726 
0.544000,2.610306 
-9.792777,0.545000 
2.494271,-9.761956 
0.546000,2.749547 
-9.623265,0.547000 
2.563892,-9.746546 
0.548000,2.471065 
-9.731136,0.549000 
2.355030,-9.792777 
0.550000,2.517478 
-9.839007,0.551000 
2.447858,-9.761956 
0.552000,2.471065 
-9.823597,0.553000 
2.494271,-9.792777 
0.554000,2.471065 
-9.777367,0.555000 
2.494271,-9.715726 
0.556000,2.447858 
-9.669495,0.557000 
2.447858,-9.792777 
0.558000,2.517478 
-9.885238,0.559000 
2.471065,-9.808187 
0.560000,2.471065 
-9.900648,0.561000 
2.355030,-9.885238 
0.562000,2.679926 
-9.823597,0.563000 
2.494271,-9.684906 
0.564000,2.378237 
-9.638675,0.565000 
2.424651,-9.746546 
0.566000,2.447858 
-9.761956,0.567000 
2.471065,-9.731136 
0.568000,2.471065 
-9.684906,0.569000 
2.494271,-9.839007 
0.570000,2.471065 
-9.654085,0.571000 
2.378237,-9.777367 
0.572000,2.447858 
-9.731136,0.573000 
2.447858,-9.700316 
0.574000,2.308616 
-9.885238,0.575000 
2.447858,-9.792777 
0.576000,2.656720 
-9.761956,0.577000 
2.633513,-9.731136 
0.578000,2.494271 
-9.715726,0.579000 
2.447858,-9.839007 
0.580000,2.355030 
-9.761956,0.581000 
2.447858,-9.792777 
0.582000,2.471065 
-9.746546,0.583000 
2.401444,-9.761956 
0.584000,2.447858 
-9.746546,0.585000 
2.471065,-9.684906 
0.586000,2.471065 
-9.638675,0.587000 
2.331823,-9.731136 
0.588000,2.447858 
-9.746546,0.589000 
2.447858,-9.715726 
0.590000,2.447858 
-9.654085,0.591000 
2.471065,-9.731136 
0.592000,2.355030 
-9.731136,0.593000 
2.494271,-9.900648 
0.594000,2.494271 
-9.792777,0.595000 
2.378237,-9.654085 
0.596000,2.424651 
-9.808187,0.597000 
2.401444,-9.638675 
0.598000,2.447858 
-9.715726,0.599000 
2.355030,-9.731136 
0.600000,2.610306 
-9.715726,0.601000 
2.679926,-9.777367 
0.602000,2.494271 
-9.792777,0.603000 
2.540685,-9.792777 
0.604000,2.494271 
-9.700316,0.605000 
2.610306,-9.777367 
0.606000,2.563892 
-9.654085,0.607000 
2.703133,-9.746546 
0.608000,2.610306 
-9.792777,0.609000 
2.517478,-9.823597 
0.610000,2.679926 
-9.700316,0.611000 
2.540685,-9.746546 
0.612000,2.401444 
-9.746546,0.613000 
2.378237,-9.761956 
0.614000,2.401444 
-9.854417,0.615000 
2.447858,-9.761956 
0.616000,2.540685 
-9.715726,0.617000 
2.447858,-9.761956 
0.618000,2.378237 
-9.746546,0.619000 
2.424651,-9.792777 
0.620000,2.494271 
-9.869828,0.621000 
2.494271,-9.808187 
0.622000,2.424651 
-9.731136,0.623000 
2.517478,-9.746546 
0.624000,2.517478 
-9.777367,0.625000 
2.471065,-9.746546 
0.626000,2.540685 
-9.854417,0.627000 
2.656720,-9.561624 
0.628000,2.447858 
-9.746546,0.629000 
2.401444,-9.761956 
0.630000,2.378237 
-9.746546,0.631000 
2.331823,-9.792777 
0.632000,2.285410 
-9.746546,0.633000 
2.262203,-9.792777 
0.634000,2.331823 
-9.731136,0.635000 
2.494271,-9.823597 
0.636000,2.424651 
-9.700316,0.637000 
2.494271,-9.731136 
0.638000,2.424651 
-9.761956,0.639000 
2.540685,-9.746546 
0.640000,2.401444 
-9.746546,0.641000 
2.471065,-9.777367 
0.642000,2.424651 
-9.823597,0.643000 
2.401444,-9.715726 
0.644000,2.447858 
-9.715726,0.645000 
2.424651,-9.731136 
0.646000,2.563892 
-9.638675,0.647000 
2.447858,-9.777367 
0.648000,2.447858 
-9.669495,0.649000 
2.401444,-9.746546 
0.650000,2.610306 
-9.792777,0.651000 
2.494271,-9.823597 
0.652000,2.378237 
-9.823597,0.653000 
2.424651,-9.839007 
0.654000,2.494271 
-9.684906,0.655000 
2.587099,-9.731136 
0.656000,2.424651 
-9.731136,0.657000 
2.424651,-9.607855 
0.658000,2.494271 
-9.715726,0.659000 
2.447858,-9.777367 
0.660000,2.517478 
-9.823597,0.661000 
2.424651,-9.669495 
0.662000,2.494271 
-9.731136,0.663000 
2.471065,-9.654085 
0.664000,2.378237 
-9.731136,0.665000 
2.424651,-9.746546 
0.666000,2.424651 
-9.746546,0.667000 
2.447858,-9.684906 
0.668000,2.378237 
-9.700316,0.669000 
2.447858,-9.715726 
0.670000,2.447858 
-9.638675,0.671000 
2.401444,-9.715726 
0.672000,2.447858 
-9.715726,0.673000 
2.424651,-9.792777 
0.674000,2.471065 
-9.731136,0.675000 
2.424651,-9.777367 
0.676000,2.424651 
-9.638675,0.677000 
2.494271,-9.839007 
0.678000,2.471065 
-9.684906,0.679000 
2.471065,-9.700316 
0.680000,2.401444 
-9.623265,0.681000 
2.471065,-9.792777 
0.682000,2.471065 
-9.885238,0.683000 
2.424651,-9.823597 
0.684000,2.401444 
-9.916058,0.685000 
2.447858,-9.792777 
0.686000,2.471065 
-9.777367,0.687000 
2.471065,-9.869828 
0.688000,2.401444 
-9.808187,0.689000 
2.424651,-9.700316 
0.690000,2.471065 
-9.777367,0.691000 
2.471065,-9.746546 
0.692000,2.471065 
-9.700316,0.693000 
2.424651,-9.715726 
0.694000,2.401444 
-9.715726,0.695000 
2.447858,-9.715726 
0.696000,2.447858 
-9.684906,0.697000 
2.471065,-9.777367 
0.698000,2.424651 
-9.839007,0.699000 
2.331823,-9.715726 
0.700000,2.401444 
-9.731136,0.701000 
2.517478,-9.854417 
0.702000,2.540685 
-9.761956,0.703000 
2.540685,-9.746546 
0.704000,2.587099 
-9.885238,0.705000 
2.540685,-9.823597 
0.706000,2.587099 
-9.700316,0.707000 
2.587099,-9.731136 
0.708000,2.610306 
