time (s) 	 Voltage (V) 
2.240000 	 2.427054 
2.241000 	 2.436066 
2.242000 	 2.445078 
2.243000 	 2.456665 
2.244000 	 2.465677 
2.245000 	 2.473402 
2.246000 	 2.483701 
2.247000 	 2.494001 
2.248000 	 2.504300 
2.249000 	 2.512025 
2.250000 	 2.522324 
2.251000 	 2.532624 
2.252000 	 2.542923 
2.253000 	 2.553223 
2.254000 	 2.563522 
2.255000 	 2.572535 
2.256000 	 2.582834 
2.257000 	 2.593134 
2.258000 	 2.602146 
2.259000 	 2.613733 
2.260000 	 2.622745 
2.261000 	 2.634332 
2.262000 	 2.643344 
2.263000 	 2.654931 
2.264000 	 2.663943 
2.265000 	 2.674243 
2.266000 	 2.684542 
2.267000 	 2.693554 
2.268000 	 2.705141 
2.269000 	 2.715441 
2.270000 	 2.728315 
2.271000 	 2.737327 
2.272000 	 2.746339 
2.273000 	 2.759214 
2.274000 	 2.769513 
2.275000 	 2.778525 
2.276000 	 2.788825 
2.277000 	 2.799124 
2.278000 	 2.810711 
2.279000 	 2.819724 
2.280000 	 2.831310 
2.281000 	 2.840323 
2.282000 	 2.854484 
2.283000 	 2.862209 
2.284000 	 2.872509 
2.285000 	 2.884096 
2.286000 	 2.894395 
2.287000 	 2.907270 
2.288000 	 2.914994 
2.289000 	 2.925294 
2.290000 	 2.939456 
2.291000 	 2.949755 
2.292000 	 2.958767 
2.293000 	 2.969067 
2.294000 	 2.981941 
2.295000 	 2.993528 
2.296000 	 3.001253 
2.297000 	 3.014127 
2.298000 	 3.024427 
2.299000 	 3.036014 
2.300000 	 3.046313 
2.301000 	 3.057900 
2.302000 	 3.069487 
2.303000 	 3.081074 
2.304000 	 3.091374 
2.305000 	 3.102961 
2.306000 	 3.113260 
2.307000 	 3.123560 
2.308000 	 3.135147 
2.309000 	 3.145446 
2.310000 	 3.157033 
2.311000 	 3.168620 
2.312000 	 3.180207 
2.313000 	 3.190507 
2.314000 	 3.202094 
2.315000 	 3.212393 
2.316000 	 3.225268 
2.317000 	 3.238142 
2.318000 	 3.247154 
2.319000 	 3.258741 
2.320000 	 3.269041 
2.321000 	 3.283203 
2.322000 	 3.292215 
2.323000 	 3.303802 
2.324000 	 3.316676 
2.325000 	 3.328263 
2.326000 	 3.338563 
2.327000 	 3.348862 
2.328000 	 3.361737 
2.329000 	 3.373324 
2.330000 	 3.384911 
2.331000 	 3.396498 
2.332000 	 3.406797 
2.333000 	 3.418384 
2.334000 	 3.432546 
2.335000 	 3.441558 
2.336000 	 3.453145 
2.337000 	 3.467307 
2.338000 	 3.477607 
2.339000 	 3.487906 
2.340000 	 3.500780 
2.341000 	 3.511080 
2.342000 	 3.525242 
2.343000 	 3.534254 
2.344000 	 3.547128 
2.345000 	 3.558715 
2.346000 	 3.571590 
2.347000 	 3.581889 
2.348000 	 3.594764 
2.349000 	 3.605063 
2.350000 	 3.617938 
2.351000 	 3.629525 
2.352000 	 3.641112 
2.353000 	 3.655274 
2.354000 	 3.665573 
2.355000 	 3.675873 
2.356000 	 3.687460 
2.357000 	 3.701621 
2.358000 	 3.713208 
2.359000 	 3.726083 
2.360000 	 3.736382 
2.361000 	 3.747969 
2.362000 	 3.759556 
2.363000 	 3.772431 
2.364000 	 3.784018 
2.365000 	 3.796892 
2.366000 	 3.808479 
2.367000 	 3.820066 
2.368000 	 3.832941 
2.369000 	 3.844528 
2.370000 	 3.856115 
2.371000 	 3.867702 
2.372000 	 3.879289 
2.373000 	 3.892163 
2.374000 	 3.903750 
2.375000 	 3.916624 
2.376000 	 3.929499 
2.377000 	 3.941086 
2.378000 	 3.953960 
2.379000 	 3.965547 
2.380000 	 3.978422 
2.381000 	 3.991296 
2.382000 	 4.001596 
2.383000 	 4.014470 
2.384000 	 4.026057 
2.385000 	 4.038931 
2.386000 	 4.050518 
2.387000 	 4.063393 
2.388000 	 4.074980 
2.389000 	 4.087854 
2.390000 	 4.099441 
2.391000 	 4.112316 
2.392000 	 4.123903 
2.393000 	 4.136777 
2.394000 	 4.148364 
2.395000 	 4.159951 
2.396000 	 4.174113 
2.397000 	 4.185700 
2.398000 	 4.198574 
2.399000 	 4.210161 
2.400000 	 4.223036 
2.401000 	 4.234623 
2.402000 	 4.247497 
2.403000 	 4.259084 
2.404000 	 4.271958 
2.405000 	 4.284833 
2.406000 	 4.296420 
2.407000 	 4.309294 
2.408000 	 4.322169 
2.409000 	 4.335043 
2.410000 	 4.346630 
2.411000 	 4.358217 
2.412000 	 4.371091 
2.413000 	 4.383966 
2.414000 	 4.396840 
2.415000 	 4.409715 
2.416000 	 4.421302 
2.417000 	 4.434176 
2.418000 	 4.447051 
2.419000 	 4.458638 
2.420000 	 4.471512 
2.421000 	 4.484386 
2.422000 	 4.495973 
2.423000 	 4.508848 
2.424000 	 4.519147 
2.425000 	 4.533309 
2.426000 	 4.544896 
2.427000 	 4.557771 
2.428000 	 4.570645 
2.429000 	 4.582232 
2.430000 	 4.595106 
2.431000 	 4.607981 
2.432000 	 4.620855 
2.433000 	 4.633730 
2.434000 	 4.645317 
2.435000 	 4.658191 
2.436000 	 4.671066 
2.437000 	 4.682652 
2.438000 	 4.695527 
2.439000 	 4.708401 
2.440000 	 4.719988 
2.441000 	 4.732863 
2.442000 	 4.745737 
2.443000 	 4.758612 
2.444000 	 4.770199 
2.445000 	 4.783073 
2.446000 	 4.795947 
2.447000 	 4.808822 
2.448000 	 4.821696 
2.449000 	 4.834571 
2.450000 	 4.846158 
2.451000 	 4.859032 
2.452000 	 4.870619 
2.453000 	 4.883493 
2.454000 	 4.896368 
2.455000 	 4.909242 
2.456000 	 4.922117 
2.457000 	 4.933704 
2.458000 	 4.946578 
2.459000 	 4.959453 
2.460000 	 4.971040 
2.461000 	 4.985201 
2.462000 	 4.998076 
2.463000 	 5.009663 
2.464000 	 5.022537 
2.465000 	 5.034124 
2.466000 	 5.046999 
2.467000 	 5.059873 
2.468000 	 5.071460 
2.469000 	 5.085622 
2.470000 	 5.097209 
2.471000 	 5.110083 
2.472000 	 5.122958 
2.473000 	 5.135832 
2.474000 	 5.147419 
2.475000 	 5.160294 
2.476000 	 5.171881 
2.477000 	 5.184755 
2.478000 	 5.197629 
2.479000 	 5.209216 
2.480000 	 5.223378 
2.481000 	 5.234965 
2.482000 	 5.247840 
2.483000 	 5.259427 
2.484000 	 5.272301 
2.485000 	 5.285175 
2.486000 	 5.298050 
2.487000 	 5.310924 
2.488000 	 5.323799 
2.489000 	 5.335386 
2.490000 	 5.348260 
2.491000 	 5.361135 
2.492000 	 5.372722 
2.493000 	 5.386883 
2.494000 	 5.398470 
2.495000 	 5.410057 
2.496000 	 5.422932 
2.497000 	 5.435806 
2.498000 	 5.448681 
2.499000 	 5.461555 
2.500000 	 5.473142 
2.501000 	 5.486016 
2.502000 	 5.497603 
2.503000 	 5.511765 
2.504000 	 5.523352 
2.505000 	 5.536227 
2.506000 	 5.547814 
2.507000 	 5.560688 
2.508000 	 5.573563 
2.509000 	 5.586437 
2.510000 	 5.598024 
2.511000 	 5.610898 
2.512000 	 5.623773 
2.513000 	 5.635360 
2.514000 	 5.646947 
2.515000 	 5.659821 
2.516000 	 5.672696 
2.517000 	 5.685570 
2.518000 	 5.697157 
2.519000 	 5.710031 
2.520000 	 5.721618 
2.521000 	 5.734493 
2.522000 	 5.744792 
2.523000 	 5.758954 
2.524000 	 5.771829 
2.525000 	 5.783416 
2.526000 	 5.796290 
2.527000 	 5.807877 
2.528000 	 5.819464 
2.529000 	 5.832338 
2.530000 	 5.843925 
2.531000 	 5.856800 
2.532000 	 5.869674 
2.533000 	 5.882549 
2.534000 	 5.894136 
2.535000 	 5.905723 
2.536000 	 5.917310 
2.537000 	 5.930184 
2.538000 	 5.941771 
2.539000 	 5.954645 
2.540000 	 5.967520 
2.541000 	 5.979107 
2.542000 	 5.991981 
2.543000 	 6.003568 
2.544000 	 6.016443 
2.545000 	 6.028030 
2.546000 	 6.039617 
2.547000 	 6.051204 
2.548000 	 6.065366 
2.549000 	 6.075665 
2.550000 	 6.088539 
2.551000 	 6.100126 
2.552000 	 6.113001 
2.553000 	 6.124588 
2.554000 	 6.137462 
2.555000 	 6.149049 
2.556000 	 6.160636 
2.557000 	 6.172223 
2.558000 	 6.185098 
2.559000 	 6.196685 
2.560000 	 6.208272 
2.561000 	 6.221146 
2.562000 	 6.232733 
2.563000 	 6.244320 
2.564000 	 6.255907 
2.565000 	 6.268781 
2.566000 	 6.280368 
2.567000 	 6.291955 
2.568000 	 6.303542 
2.569000 	 6.315129 
2.570000 	 6.328004 
2.571000 	 6.340878 
2.572000 	 6.351178 
2.573000 	 6.362765 
2.574000 	 6.374352 
2.575000 	 6.387226 
2.576000 	 6.398813 
2.577000 	 6.410400 
2.578000 	 6.421987 
2.579000 	 6.434861 
2.580000 	 6.446448 
2.581000 	 6.456748 
2.582000 	 6.469622 
2.583000 	 6.481209 
2.584000 	 6.492796 
2.585000 	 6.503096 
2.586000 	 6.513395 
2.587000 	 6.527557 
2.588000 	 6.537857 
2.589000 	 6.549444 
2.590000 	 6.559743 
2.591000 	 6.573905 
2.592000 	 6.585492 
2.593000 	 6.595792 
2.594000 	 6.607379 
2.595000 	 6.620253 
2.596000 	 6.630553 
2.597000 	 6.642140 
2.598000 	 6.653727 
2.599000 	 6.666601 
2.600000 	 6.675613 
2.601000 	 6.688488 
2.602000 	 6.698787 
2.603000 	 6.710374 
2.604000 	 6.721961 
2.605000 	 6.733548 
2.606000 	 6.743848 
2.607000 	 6.755435 
2.608000 	 6.768309 
2.609000 	 6.777321 
2.610000 	 6.788908 
2.611000 	 6.801782 
2.612000 	 6.813369 
2.613000 	 6.823669 
2.614000 	 6.833969 
2.615000 	 6.845556 
2.616000 	 6.855855 
2.617000 	 6.868729 
2.618000 	 6.879029 
2.619000 	 6.889329 
2.620000 	 6.900916 
2.621000 	 6.912503 
2.622000 	 6.921515 
2.623000 	 6.934389 
2.624000 	 6.943401 
2.625000 	 6.957563 
2.626000 	 6.966575 
2.627000 	 6.976875 
2.628000 	 6.989749 
2.629000 	 7.001336 
2.630000 	 7.010348 
2.631000 	 7.021935 
2.632000 	 7.032235 
2.633000 	 7.041247 
2.634000 	 7.054121 
2.635000 	 7.065708 
2.636000 	 7.076008 
2.637000 	 7.083732 
2.638000 	 7.096607 
2.639000 	 7.108194 
2.640000 	 7.117206 
2.641000 	 7.127505 
2.642000 	 7.139092 
2.643000 	 7.149392 
2.644000 	 7.159691 
2.645000 	 7.168704 
2.646000 	 7.181578 
2.647000 	 7.191878 
2.648000 	 7.202177 
2.649000 	 7.212477 
2.650000 	 7.221489 
2.651000 	 7.234363 
2.652000 	 7.244663 
2.653000 	 7.253675 
2.654000 	 7.263974 
2.655000 	 7.275561 
2.656000 	 7.284573 
2.657000 	 7.294873 
2.658000 	 7.303885 
2.659000 	 7.315472 
2.660000 	 7.325771 
2.661000 	 7.336071 
2.662000 	 7.347658 
2.663000 	 7.356670 
2.664000 	 7.366970 
2.665000 	 7.375982 
2.666000 	 7.386281 
2.667000 	 7.396581 
2.668000 	 7.406880 
2.669000 	 7.415892 
2.670000 	 7.426192 
2.671000 	 7.436492 
2.672000 	 7.446791 
2.673000 	 7.455803 
2.674000 	 7.466103 
2.675000 	 7.475115 
2.676000 	 7.486702 
2.677000 	 7.495714 
2.678000 	 7.504726 
2.679000 	 7.515026 
2.680000 	 7.522750 
2.681000 	 7.534337 
2.682000 	 7.543349 
2.683000 	 7.553649 
2.684000 	 7.561373 
2.685000 	 7.574248 
2.686000 	 7.581973 
2.687000 	 7.592272 
2.688000 	 7.601284 
2.689000 	 7.610296 
2.690000 	 7.621883 
2.691000 	 7.630895 
2.692000 	 7.638620 
2.693000 	 7.648920 
2.694000 	 7.660506 
2.695000 	 7.666944 
2.696000 	 7.677243 
2.697000 	 7.684968 
2.698000 	 7.696555 
2.699000 	 7.705567 
2.700000 	 7.713292 
2.701000 	 7.722304 
2.702000 	 7.732603 
2.703000 	 7.742903 
2.704000 	 7.749340 
2.705000 	 7.758352 
2.706000 	 7.769939 
2.707000 	 7.778951 
2.708000 	 7.785388 
2.709000 	 7.794400 
2.710000 	 7.805987 
2.711000 	 7.815000 
2.712000 	 7.822724 
2.713000 	 7.830449 
2.714000 	 7.839461 
2.715000 	 7.849761 
2.716000 	 7.858773 
2.717000 	 7.866497 
2.718000 	 7.875509 
2.719000 	 7.884521 
2.720000 	 7.892246 
2.721000 	 7.901258 
2.722000 	 7.908983 
2.723000 	 7.919282 
2.724000 	 7.927007 
2.725000 	 7.934732 
2.726000 	 7.943744 
2.727000 	 7.950181 
2.728000 	 7.960481 
2.729000 	 7.969493 
2.730000 	 7.977217 
2.731000 	 7.984942 
2.732000 	 7.993954 
2.733000 	 8.002966 
2.734000 	 8.010691 
2.735000 	 8.017128 
2.736000 	 8.027428 
2.737000 	 8.035152 
2.738000 	 8.042877 
2.739000 	 8.050602 
2.740000 	 8.060901 
2.741000 	 8.067338 
2.742000 	 8.076350 
2.743000 	 8.082788 
2.744000 	 8.087937 
2.745000 	 8.099524 
2.746000 	 8.107249 
2.747000 	 8.113686 
2.748000 	 8.120123 
2.749000 	 8.130423 
2.750000 	 8.138148 
2.751000 	 8.145872 
2.752000 	 8.152309 
2.753000 	 8.161322 
2.754000 	 8.169046 
2.755000 	 8.175483 
2.756000 	 8.183208 
2.757000 	 8.192220 
2.758000 	 8.199945 
2.759000 	 8.205095 
2.760000 	 8.211532 
2.761000 	 8.220544 
2.762000 	 8.229556 
2.763000 	 8.234706 
2.764000 	 8.242430 
2.765000 	 8.250155 
2.766000 	 8.259167 
2.767000 	 8.265604 
2.768000 	 8.273329 
2.769000 	 8.278479 
2.770000 	 8.287491 
2.771000 	 8.293928 
2.772000 	 8.300365 
2.773000 	 8.306803 
2.774000 	 8.314527 
2.775000 	 8.322252 
2.776000 	 8.328689 
2.777000 	 8.335126 
2.778000 	 8.341563 
2.779000 	 8.349288 
2.780000 	 8.357013 
2.781000 	 8.362163 
2.782000 	 8.368600 
2.783000 	 8.376324 
2.784000 	 8.382762 
2.785000 	 8.390486 
2.786000 	 8.394349 
2.787000 	 8.402073 
2.788000 	 8.408510 
2.789000 	 8.416235 
2.790000 	 8.420097 
2.791000 	 8.423960 
2.792000 	 8.435547 
2.793000 	 8.441984 
2.794000 	 8.447134 
2.795000 	 8.449709 
2.796000 	 8.458721 
2.797000 	 8.466445 
2.798000 	 8.470308 
2.799000 	 8.475457 
2.800000 	 8.485757 
2.801000 	 8.490907 
2.802000 	 8.496057 
2.803000 	 8.499919 
2.804000 	 8.508931 
2.805000 	 8.515368 
2.806000 	 8.520518 
2.807000 	 8.524380 
2.808000 	 8.530817 
2.809000 	 8.537255 
2.810000 	 8.543692 
2.811000 	 8.547554 
2.812000 	 8.555279 
2.813000 	 8.561716 
2.814000 	 8.565578 
2.815000 	 8.570728 
2.816000 	 8.577165 
2.817000 	 8.583603 
2.818000 	 8.587465 
2.819000 	 8.592615 
2.820000 	 8.599052 
2.821000 	 8.604202 
2.822000 	 8.609351 
2.823000 	 8.614501 
2.824000 	 8.620938 
2.825000 	 8.624801 
2.826000 	 8.631238 
2.827000 	 8.635100 
2.828000 	 8.641538 
2.829000 	 8.645400 
2.830000 	 8.651837 
2.831000 	 8.656987 
2.832000 	 8.660849 
2.833000 	 8.665999 
2.834000 	 8.672436 
2.835000 	 8.677586 
2.836000 	 8.681448 
2.837000 	 8.685311 
2.838000 	 8.685311 
2.839000 	 8.695610 
2.840000 	 8.700760 
2.841000 	 8.704622 
2.842000 	 8.707197 
2.843000 	 8.713634 
2.844000 	 8.718784 
2.845000 	 8.722646 
2.846000 	 8.725221 
2.847000 	 8.731658 
2.848000 	 8.735521 
2.849000 	 8.740671 
2.850000 	 8.741958 
2.851000 	 8.750970 
2.852000 	 8.753545 
2.853000 	 8.757407 
2.854000 	 8.759982 
2.855000 	 8.763845 
2.856000 	 8.771569 
2.857000 	 8.772857 
2.858000 	 8.774144 
2.859000 	 8.779294 
2.860000 	 8.787018 
2.861000 	 8.789593 
2.862000 	 8.793456 
2.863000 	 8.796031 
2.864000 	 8.802468 
2.865000 	 8.806330 
2.866000 	 8.808905 
2.867000 	 8.812767 
2.868000 	 8.816630 
2.869000 	 8.817917 
2.870000 	 8.821779 
2.871000 	 8.825642 
2.872000 	 8.830792 
2.873000 	 8.833366 
2.874000 	 8.837229 
2.875000 	 8.839804 
2.876000 	 8.844953 
2.877000 	 8.847528 
2.878000 	 8.851391 
2.879000 	 8.853965 
2.880000 	 8.856540 
2.881000 	 8.859115 
2.882000 	 8.862978 
2.883000 	 8.865552 
2.884000 	 8.869415 
2.885000 	 8.868127 
2.886000 	 8.875852 
2.887000 	 8.877139 
2.888000 	 8.881002 
2.889000 	 8.882289 
2.890000 	 8.887439 
2.891000 	 8.890014 
2.892000 	 8.892589 
2.893000 	 8.892589 
2.894000 	 8.897739 
2.895000 	 8.900313 
2.896000 	 8.902888 
2.897000 	 8.904176 
2.898000 	 8.909326 
2.899000 	 8.911900 
2.900000 	 8.911900 
2.901000 	 8.914475 
2.902000 	 8.913188 
2.903000 	 8.920912 
2.904000 	 8.922200 
2.905000 	 8.922200 
2.906000 	 8.923487 
2.907000 	 8.929925 
2.908000 	 8.931212 
2.909000 	 8.931212 
2.910000 	 8.932499 
2.911000 	 8.937649 
2.912000 	 8.938937 
2.913000 	 8.938937 
2.914000 	 8.940224 
2.915000 	 8.945374 
2.916000 	 8.946661 
2.917000 	 8.947949 
2.918000 	 8.949236 
2.919000 	 8.951811 
2.920000 	 8.954386 
2.921000 	 8.954386 
2.922000 	 8.955673 
2.923000 	 8.956961 
2.924000 	 8.959536 
2.925000 	 8.959536 
2.926000 	 8.962111 
2.927000 	 8.963398 
2.928000 	 8.965973 
2.929000 	 8.965973 
2.930000 	 8.967260 
2.931000 	 8.968548 
2.932000 	 8.967260 
2.933000 	 8.971123 
2.934000 	 8.972410 
2.935000 	 8.972410 
2.936000 	 8.972410 
2.937000 	 8.974985 
2.938000 	 8.974985 
2.939000 	 8.976273 
2.940000 	 8.976273 
2.941000 	 8.980135 
2.942000 	 8.978847 
2.943000 	 8.980135 
2.944000 	 8.978847 
2.945000 	 8.981422 
2.946000 	 8.981422 
2.947000 	 8.982710 
2.948000 	 8.982710 
2.949000 	 8.978847 
2.950000 	 8.983997 
2.951000 	 8.983997 
2.952000 	 8.983997 
2.953000 	 8.982710 
2.954000 	 8.986572 
2.955000 	 8.985285 
2.956000 	 8.985285 
2.957000 	 8.983997 
2.958000 	 8.987859 
2.959000 	 8.986572 
2.960000 	 8.985285 
2.961000 	 8.985285 
2.962000 	 8.987859 
2.963000 	 8.986572 
2.964000 	 8.986572 
2.965000 	 8.985285 
2.966000 	 8.985285 
2.967000 	 8.986572 
2.968000 	 8.985285 
2.969000 	 8.983997 
2.970000 	 8.983997 
2.971000 	 8.985285 
2.972000 	 8.985285 
2.973000 	 8.982710 
2.974000 	 8.982710 
2.975000 	 8.983997 
2.976000 	 8.982710 
2.977000 	 8.981422 
2.978000 	 8.980135 
2.979000 	 8.978847 
2.980000 	 8.980135 
2.981000 	 8.977560 
2.982000 	 8.977560 
2.983000 	 8.976273 
2.984000 	 8.976273 
2.985000 	 8.974985 
2.986000 	 8.974985 
2.987000 	 8.971123 
2.988000 	 8.973698 
2.989000 	 8.971123 
2.990000 	 8.969835 
2.991000 	 8.968548 
2.992000 	 8.968548 
2.993000 	 8.967260 
2.994000 	 8.965973 
2.995000 	 8.963398 
2.996000 	 8.956961 
2.997000 	 8.962111 
2.998000 	 8.959536 
2.999000 	 8.958248 
3.000000 	 8.953099 
3.001000 	 8.955673 
3.002000 	 8.953099 
3.003000 	 8.951811 
3.004000 	 8.947949 
3.005000 	 8.949236 
3.006000 	 8.946661 
3.007000 	 8.945374 
3.008000 	 8.941512 
3.009000 	 8.942799 
3.010000 	 8.940224 
3.011000 	 8.937649 
3.012000 	 8.933787 
3.013000 	 8.932499 
3.014000 	 8.932499 
3.015000 	 8.929925 
3.016000 	 8.926062 
3.017000 	 8.923487 
3.018000 	 8.923487 
3.019000 	 8.919625 
3.020000 	 8.917050 
3.021000 	 8.915763 
3.022000 	 8.914475 
3.023000 	 8.910613 
3.024000 	 8.909326 
3.025000 	 8.906751 
3.026000 	 8.904176 
3.027000 	 8.901601 
3.028000 	 8.897739 
3.029000 	 8.895164 
3.030000 	 8.892589 
3.031000 	 8.891301 
3.032000 	 8.887439 
3.033000 	 8.883577 
3.034000 	 8.882289 
3.035000 	 8.879714 
3.036000 	 8.877139 
3.037000 	 8.873277 
3.038000 	 8.870702 
3.039000 	 8.868127 
3.040000 	 8.865552 
3.041000 	 8.860403 
3.042000 	 8.856540 
3.043000 	 8.850103 
3.044000 	 8.852678 
3.045000 	 8.848816 
3.046000 	 8.843666 
3.047000 	 8.839804 
3.048000 	 8.838516 
3.049000 	 8.834654 
3.050000 	 8.829504 
3.051000 	 8.825642 
3.052000 	 8.825642 
3.053000 	 8.821779 
3.054000 	 8.817917 
3.055000 	 8.811480 
3.056000 	 8.810192 
3.057000 	 8.807618 
3.058000 	 8.803755 
3.059000 	 8.794743 
3.060000 	 8.792168 
3.061000 	 8.792168 
3.062000 	 8.787018 
3.063000 	 8.781869 
3.064000 	 8.776719 
3.065000 	 8.776719 
3.066000 	 8.771569 
3.067000 	 8.767707 
3.068000 	 8.761270 
3.069000 	 8.759982 
3.070000 	 8.754832 
3.071000 	 8.749683 
3.072000 	 8.745820 
3.073000 	 8.741958 
3.074000 	 8.738096 
3.075000 	 8.732946 
3.076000 	 8.727796 
3.077000 	 8.725221 
3.078000 	 8.720071 
3.079000 	 8.714922 
3.080000 	 8.711059 
3.081000 	 8.707197 
3.082000 	 8.703335 
3.083000 	 8.696898 
3.084000 	 8.691748 
3.085000 	 8.686598 
3.086000 	 8.684023 
3.087000 	 8.677586 
3.088000 	 8.672436 
3.089000 	 8.668574 
3.090000 	 8.659562 
3.091000 	 8.658274 
3.092000 	 8.649262 
3.093000 	 8.647975 
3.094000 	 8.640250 
3.095000 	 8.638963 
3.096000 	 8.632525 
3.097000 	 8.627376 
3.098000 	 8.620938 
3.099000 	 8.618364 
3.100000 	 8.611926 
3.101000 	 8.606777 
3.102000 	 8.600339 
3.103000 	 8.596477 
3.104000 	 8.591327 
3.105000 	 8.584890 
3.106000 	 8.579740 
3.107000 	 8.569441 
3.108000 	 8.568153 
3.109000 	 8.561716 
3.110000 	 8.555279 
3.111000 	 8.550129 
3.112000 	 8.546267 
3.113000 	 8.539830 
3.114000 	 8.533392 
3.115000 	 8.524380 
3.116000 	 8.523093 
3.117000 	 8.517943 
3.118000 	 8.510218 
3.119000 	 8.503781 
3.120000 	 8.499919 
3.121000 	 8.493482 
3.122000 	 8.485757 
3.123000 	 8.479320 
3.124000 	 8.474170 
3.125000 	 8.469020 
3.126000 	 8.461296 
3.127000 	 8.454858 
3.128000 	 8.449709 
3.129000 	 8.444559 
3.130000 	 8.436834 
3.131000 	 8.430397 
3.132000 	 8.422672 
3.133000 	 8.417523 
3.134000 	 8.411085 
3.135000 	 8.404648 
3.136000 	 8.398211 
3.137000 	 8.389199 
3.138000 	 8.385336 
3.139000 	 8.378899 
3.140000 	 8.371175 
3.141000 	 8.363450 
3.142000 	 8.358300 
3.143000 	 8.350576 
3.144000 	 8.345426 
3.145000 	 8.337701 
3.146000 	 8.331264 
3.147000 	 8.324827 
3.148000 	 8.317102 
3.149000 	 8.309377 
3.150000 	 8.304228 
3.151000 	 8.296503 
3.152000 	 8.290066 
3.153000 	 8.281054 
3.154000 	 8.270754 
3.155000 	 8.268179 
3.156000 	 8.260455 
3.157000 	 8.252730 
3.158000 	 8.243718 
3.159000 	 8.239856 
3.160000 	 8.232131 
3.161000 	 8.223119 
3.162000 	 8.215394 
3.163000 	 8.210244 
3.164000 	 8.201232 
3.165000 	 8.194795 
3.166000 	 8.184496 
3.167000 	 8.180633 
3.168000 	 8.171621 
3.169000 	 8.162609 
3.170000 	 8.154884 
3.171000 	 8.148447 
3.172000 	 8.142010 
3.173000 	 8.134285 
3.174000 	 8.125273 
3.175000 	 8.117549 
3.176000 	 8.109824 
3.177000 	 8.100812 
3.178000 	 8.093087 
3.179000 	 8.085362 
3.180000 	 8.078925 
3.181000 	 8.068626 
3.182000 	 8.062188 
3.183000 	 8.053176 
3.184000 	 8.045452 
3.185000 	 8.037727 
3.186000 	 8.030002 
3.187000 	 8.020990 
3.188000 	 8.011978 
3.189000 	 8.005541 
3.190000 	 7.996529 
3.191000 	 7.987517 
3.192000 	 7.978505 
3.193000 	 7.973355 
3.194000 	 7.964343 
3.195000 	 7.955331 
3.196000 	 7.945031 
3.197000 	 7.938594 
3.198000 	 7.929582 
3.199000 	 7.920570 
3.200000 	 7.911558 
3.201000 	 7.898683 
3.202000 	 7.897396 
3.203000 	 7.885809 
3.204000 	 7.878084 
3.205000 	 7.866497 
3.206000 	 7.860060 
3.207000 	 7.852335 
3.208000 	 7.843323 
3.209000 	 7.833024 
3.210000 	 7.825299 
3.211000 	 7.816287 
3.212000 	 7.808562 
3.213000 	 7.796975 
3.214000 	 7.790538 
3.215000 	 7.781526 
3.216000 	 7.772514 
3.217000 	 7.762214 
3.218000 	 7.753202 
3.219000 	 7.745478 
3.220000 	 7.735178 
3.221000 	 7.726166 
3.222000 	 7.715867 
3.223000 	 7.709429 
3.224000 	 7.699130 
3.225000 	 7.688830 
3.226000 	 7.678531 
3.227000 	 7.673381 
3.228000 	 7.661794 
3.229000 	 7.652782 
3.230000 	 7.642482 
3.231000 	 7.633470 
3.232000 	 7.624458 
3.233000 	 7.614159 
3.234000 	 7.605146 
3.235000 	 7.596134 
3.236000 	 7.587122 
3.237000 	 7.575535 
3.238000 	 7.566523 
3.239000 	 7.557511 
3.240000 	 7.548499 
3.241000 	 7.539487 
3.242000 	 7.527900 
3.243000 	 7.518888 
3.244000 	 7.509876 
3.245000 	 7.498289 
3.246000 	 7.489277 
3.247000 	 7.478977 
3.248000 	 7.466103 
3.249000 	 7.459665 
3.250000 	 7.450653 
3.251000 	 7.440354 
3.252000 	 7.428767 
3.253000 	 7.419755 
3.254000 	 7.410743 
3.255000 	 7.399156 
3.256000 	 7.388856 
3.257000 	 7.381132 
3.258000 	 7.369545 
3.259000 	 7.360532 
3.260000 	 7.347658 
3.261000 	 7.339933 
3.262000 	 7.329634 
3.263000 	 7.319334 
3.264000 	 7.307747 
3.265000 	 7.296160 
3.266000 	 7.288436 
3.267000 	 7.278136 
3.268000 	 7.266549 
3.269000 	 7.256250 
3.270000 	 7.248525 
3.271000 	 7.236938 
3.272000 	 7.226638 
3.273000 	 7.215051 
3.274000 	 7.206039 
3.275000 	 7.194452 
3.276000 	 7.184153 
3.277000 	 7.173853 
3.278000 	 7.164841 
3.279000 	 7.153254 
3.280000 	 7.142955 
3.281000 	 7.131368 
3.282000 	 7.121068 
3.283000 	 7.110769 
3.284000 	 7.099182 
3.285000 	 7.088882 
3.286000 	 7.078583 
3.287000 	 7.068283 
3.288000 	 7.057984 
3.289000 	 7.046397 
3.290000 	 7.036097 
3.291000 	 7.025797 
3.292000 	 7.014210 
3.293000 	 7.003911 
3.294000 	 6.992324 
3.295000 	 6.980737 
3.296000 	 6.971725 
3.297000 	 6.958850 
3.298000 	 6.949838 
3.299000 	 6.936964 
3.300000 	 6.927952 
3.301000 	 6.916365 
3.302000 	 6.904778 
3.303000 	 6.891903 
3.304000 	 6.882891 
3.305000 	 6.871304 
3.306000 	 6.861005 
3.307000 	 6.848130 
3.308000 	 6.837831 
3.309000 	 6.826244 
3.310000 	 6.815944 
3.311000 	 6.804357 
3.312000 	 6.790196 
3.313000 	 6.782471 
3.314000 	 6.770884 
